Gene = Jchain
Position 7016: 0.0026404191097422706
Position 1279: 0.002434827892202447
Position 1191: 0.002394041288149109
Position 6371: 0.0023609637831414334
Position 7262: 0.0023562419776732143
Position 393: 0.0022874361913558473
Position 5706: 0.002242170952663477
Position 6634: 0.002089812305481133
Position 1127: 0.0020769741707090898
Position 4064: 0.0020707070452904313
Position 3990: 0.0020516923377183706
Position 514: 0.0019660335625050975
Position 6191: 0.0019541043069224453
Position 1873: 0.0018473503263015268
Position 5074: 0.0018065691641472874
Position 6668: 0.0016176830597762603
Position 1425: 0.0015645328095283547
Position 6407: 0.0013608400365492308
Position 6082: 0.001238909400187221
Position 2968: 0.001166775115987214
Position 6390: 0.0010294393934572395
Position 6155: 0.0010104601354660073
Position 2216: 0.00100099777914838
Position 719: 0.0009850195081823952
Position 2858: 0.0009785465366635355
Position 2328: 0.0009641580945675705
Position 1683: 0.0008960508688344165
Position 5254: 0.0008837994682330413
Position 6917: 0.0008810741380176928
Position 6858: 0.0008632924576200597
Position 3633: 0.0008456622684449918
Position 1124: 0.0008341005264095503
Position 2479: 0.0008274187485880079
Position 6946: 0.0008192799585266693
Position 6995: 0.0008169689587518107
Position 1951: 0.0007870031734993435
Position 6765: 0.0007837940597569263
Position 6729: 0.0007833903047703445
Position 5629: 0.000636634821217693
Position 1385: 0.0006097123228193804
Position 6768: 0.0005920319527251295
Position 2452: 0.0005565557442697756
Position 3061: 0.0005540141098529316
Position 5841: 0.000527445616270893
Position 1367: 0.0005217358633501059
Position 1751: 0.0005174775053650105
Position 6834: 0.00047872929094213177
Position 7131: 0.0004501623055548655
Position 2637: 0.0004480327745559716
Position 3041: 0.0004071425754600616
Position 6268: 0.000395022238016631
Position 2836: 0.0003813102880193611
Position 4445: 0.0003781031881020044
Position 550: 0.0003680433163200067
Position 1002: 0.00035315525857034175
Position 6637: 0.00034347595682897015
Position 1722: 0.0003381577638612245
Position 1529: 0.0003257521035367184
Position 5723: 0.00032403868180012755
Position 771: 0.00030997969036196957
Position 3173: 0.00030968919564246635
Position 4356: 0.0003023066226695066
Position 3435: 0.0002818837002451041
Position 1160: 0.0002611265211166664
Position 2547: 0.0002447014278914497
Position 6395: 0.0002438386494724968
Position 6444: 0.0002287783889249643
Position 2058: 0.0002251584304002998
Position 909: 0.0002117012440083287
Position 1144: 0.00020688651922887256
Position 2124: 0.00020520001877836737
Position 1234: 0.00020496625349147372
Position 5773: 0.00020298167311632418
Position 4843: 0.0002019019591759142
Position 7365: 0.0001883251817643702
Position 3299: 0.00017454499861367027
Position 3080: 0.00015600551350808848
Position 263: 0.00014126766450774222
Position 1624: 0.0001343360159712617
Position 295: 0.000128484425438706
Position 1254: 0.00011639935951584905
Position 1833: 0.00010243021485869458
Position 970: 0.0001021888186711709
Position 1355: 0.0001002403309317902
Position 3686: 8.609451240795013e-05
Position 400: 8.480423652721047e-05
Position 659: 8.424405963035418e-05
Position 6427: 8.119100449001347e-05
Position 1594: 7.551525121666383e-05
Position 5546: 7.451721024343913e-05
Position 481: 6.95300056196177e-05
Position 865: 6.794322867822489e-05
Position 5394: 6.550960100387094e-05
Position 1990: 6.525096219963689e-05
Position 3423: 5.5439925613388415e-05
Position 2098: 5.039481719137394e-05
Position 2166: 4.939225072257615e-05
Position 782: 4.3911673315659094e-05
Position 4690: 4.127243140576773e-05
Position 2031: 3.860107765018807e-05
Position 3860: 3.710369517278001e-05
Position 870: 3.6813004111793806e-05
Position 2255: 3.627918906551211e-05
Position 1245: 3.306118810423351e-05
Position 2034: 3.156149897721332e-05
Position 1336: 2.5987762858880975e-05
Position 1133: 2.58874357265137e-05
Position 3113: 2.5243671722005224e-05
Position 1249: 2.332584547770546e-05
Position 1375: 2.308882199514026e-05
Position 90: 2.203898195463229e-05
Position 797: 2.0964294900999184e-05
Position 579: 1.7278266073336916e-05
Position 1339: 1.68771916026527e-05
Position 1050: 1.5643913607904904e-05
Position 948: 1.4326781158607088e-05
Position 732: 1.238561706198809e-05
Position 1900: 1.2101969757112708e-05
Position 612: 1.1362442174990945e-05
Position 1453: 9.741152839309223e-06
Position 1329: 8.926258513061713e-06
Position 1348: 8.77176853268946e-06
Position 1405: 7.725145119086271e-06
Position 435: 7.491297431359173e-06
Position 913: 6.536427350865038e-06
Position 6322: 6.318279547792236e-06
Position 1029: 4.977499779521685e-06
Position 1481: 3.330934092196603e-06
Position 1016: 2.5561060213962608e-06
Position 1615: 1.7631937541135722e-06
Position 299: 1.6066779109970473e-06
Position 1522: 1.5904918556664964e-06
Position 516: 1.5321769130617e-06
Position 1763: 1.4923053515041406e-06
Position 1591: 1.4085310407555675e-06
Position 519: 1.1688623772652348e-06
Position 1379: 1.1661708213563011e-06
Position 927: 8.731948630503453e-07
Position 1533: 6.34932669266316e-07
Position 688: 5.924426303734265e-07
Position 101: 5.510402847249013e-07
Position 979: 5.335721395086359e-07
Position 988: 5.263913426231458e-07
Position 736: 4.5043709468599123e-07
Position 1542: 4.085112974249294e-07
Position 228: 2.710201372568334e-07
Position 618: 1.7342513638352394e-07
Position 1626: 1.4797542933737515e-07
Position 875: 1.251689127864159e-07
Position 1604: 1.1636743149038774e-07
Position 1485: 1.0197051412034741e-07
Position 271: 7.435774285260515e-08
Position 493: 6.588883104570068e-08
Position 2121: 1.1732932744111299e-08
Position 159: 9.636275831661549e-09
Position 1538: 4.454294587735524e-09
Position 1996: 3.4535453783757585e-09
Position 275: 1.6735392367509976e-09
Position 106: 1.6267336362973033e-09
Position 2863: 1.3056296123318078e-10
Position 587: 9.616549545056193e-11
Position 591: 7.118962513922522e-11
Position 523: 4.124633319226225e-11
Position 175: 3.292891661916327e-11
Position 624: 3.1118693503977605e-11
Position 111: 1.3026009829297016e-11
Position 203: 1.639350535663608e-16
Position 139: 3.970443745591906e-17
Position 179: 3.0365790516216704e-17
Position 593: 2.7561906688829597e-17
Position 117: 2.7370562871208288e-17
Position 236: 2.1916798398252636e-17
Position 210: 1.399757466880317e-17
Position 595: 3.003521822367051e-18
