Gene = Hopx
Position 10185: 0.0007600090095213584
Position 22362: 0.0007409174873497015
Position 1362: 0.0006908466657376606
Position 25227: 0.0006323227682970133
Position 7561: 0.0006320348066008513
Position 2881: 0.0006191518497441214
Position 5889: 0.000460564704680401
Position 2133: 0.0004353123889975316
Position 554: 0.00042989695168374237
Position 2309: 0.0003404785071358612
Position 921: 0.00031213288980686546
Position 181: 0.00024909260751903944
Position 279: 0.00024183167616858987
Position 3827: 0.00024002533511195126
Position 22670: 0.00023468649285862485
Position 198: 0.0002059838286932922
Position 2283: 0.00014394396103573794
Position 741: 0.0001355538721369605
Position 2276: 0.0001268308329070187
Position 24838: 0.0001243981888901828
Position 170: 0.00011369543735909304
Position 3420: 0.00011196644679796864
Position 3831: 0.00010993910120745123
Position 2314: 0.00010771174002788864
Position 3716: 8.546821850554755e-05
Position 3575: 7.957820408131625e-05
Position 1616: 6.504317639876802e-05
Position 2293: 6.252045391918947e-05
Position 24624: 5.858106198605424e-05
Position 390: 4.971036061343833e-05
Position 2459: 4.848869824477003e-05
Position 993: 4.356869788483451e-05
Position 2403: 4.032134667255281e-05
Position 2360: 3.806467456823087e-05
Position 22402: 2.6400872873346988e-05
Position 20: 2.268816024101891e-05
Position 20574: 1.9500698993188495e-05
Position 47: 1.656452700076941e-05
Position 107: 1.1139701587352663e-05
Position 110: 7.86592456033639e-06
Position 27: 6.545287174196223e-06
Position 21085: 6.298937315251392e-06
Position 20501: 5.303815536063408e-06
Position 156: 4.755497178882981e-06
Position 348: 4.450478284848383e-06
Position 644: 2.8266105579468925e-06
Position 20181: 2.7990305364282688e-06
Position 285: 1.508977171776222e-06
Position 824: 1.3041674277359285e-06
Position 20776: 1.0412565109501714e-06
Position 690: 9.868484535189522e-07
Position 780: 7.638526377678829e-07
Position 321: 7.353255823331894e-07
Position 600: 2.861758624609893e-07
Position 700: 1.7112737963451134e-07
Position 518: 1.0731418734908013e-07
Position 557: 5.2811802862026946e-08
Position 506: 4.1904276507284966e-08
Position 765: 4.0524012837269863e-08
Position 785: 3.7575329882332e-08
Position 679: 2.196191724313978e-08
Position 710: 2.190356979861728e-08
Position 569: 1.5476631247858846e-08
Position 483: 1.1848528105898386e-08
Position 365: 7.834313238522119e-09
Position 489: 7.771511890575291e-09
Position 708: 6.932044536469853e-09
Position 636: 5.777935944651329e-09
Position 508: 1.9371182220941235e-09
Position 494: 7.757099784849632e-10
Position 6998: 3.9141478573917736e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4155: 0.994649745233491
Position 20098: 0.9420050701622334
Position 22322: 0.7905057231745418
Position 27304: 0.7012450012853086
Position 20459: 0.5602536288352633
Position 12076: 0.4906738691129784
Position 26541: 0.1449981153090906
Position 12046: 0.14145996755845763
Position 14018: 0.1012500715285601
Position 11127: 0.09518796861596089
Position 858: 0.09255786623164806
Position 20430: 0.09084853609450587
Position 24962: 0.0715786214431223
Position 22883: 0.06303288408986532
Position 20123: 0.05715926646877343
Position 12549: 0.04582654212495566
Position 22998: 0.04402205877156093
Position 26682: 0.0418954193322792
Position 27072: 0.04110371213188781
Position 25605: 0.03823380022615931
Position 25888: 0.03765023948692283
Position 11885: 0.03651832832776976
Position 20496: 0.035357007932472595
Position 12213: 0.03420268200503425
Position 12111: 0.03115444937484151
Position 20353: 0.0306858685088495
Position 12117: 0.030666388655018313
Position 167: 0.02999847876871744
Position 22453: 0.02880518610840733
Position 26511: 0.027113018028533102
Position 22474: 0.025556491851474485
Position 13931: 0.02351744188155546
Position 25004: 0.023042982596767757
Position 2171: 0.020807567587967087
Position 21335: 0.019348515302207003
Position 22900: 0.019219129897144766
Position 25272: 0.01900520307419919
Position 3892: 0.018771426996356814
Position 22293: 0.01861908469503503
Position 26127: 0.017572662395520706
Position 3645: 0.017179892889058582
Position 27931: 0.01709665028503604
Position 12629: 0.017077079408473195
Position 1020: 0.015526029385997963
Position 26369: 0.015199456792553656
Position 3737: 0.01410868589139837
Position 969: 0.013091263403203204
Position 22515: 0.012587983758763313
Position 24381: 0.011407559054814722
Position 22231: 0.01069469792467073
Position 26059: 0.010446266603541024
Position 25554: 0.010008000851411623
Position 25028: 0.009741143068984954
Position 920: 0.00972527906840083
Position 652: 0.009646709520469398
Position 12190: 0.009025075359851004
Position 25193: 0.008373965907411355
Position 21178: 0.008105893745764549
Position 503: 0.00802841623115094
Position 2537: 0.007981105925957521
Position 3715: 0.007974153226084555
Position 7365: 0.00791891574537605
Position 24756: 0.007737809637995419
Position 27214: 0.007385855086184848
Position 190: 0.006433250475686515
Position 757: 0.005581140021808999
Position 25317: 0.00480610778204147
Position 2580: 0.004648587252434129
Position 623: 0.0046009711306088785
Position 21126: 0.004331233788357169
Position 25145: 0.004219886540792099
Position 899: 0.003972067014224874
Position 26230: 0.00386734213770436
Position 23299: 0.003163149206898433
Position 27645: 0.003095744953270476
Position 23532: 0.003041030318142785
Position 24239: 0.003006530449994471
Position 2592: 0.0029810166184114366
Position 14045: 0.0028607578518846425
Position 23089: 0.0028599223258511724
Position 7685: 0.0026477750327589217
Position 1050: 0.002646572973187564
Position 24407: 0.002597722861644138
Position 3528: 0.0025201945711784478
Position 22958: 0.0024572635822596167
Position 3927: 0.0024441484911021105
Position 23563: 0.00233157620252975
Position 3554: 0.0022166230438983615
Position 193: 0.002196644328106438
Position 26227: 0.0018457888059050156
Position 22860: 0.0018355665345376826
Position 3946: 0.0017734754649008548
Position 816: 0.0016909557193924263
Position 11843: 0.0016522427363781448
Position 3723: 0.001644360889715646
Position 3698: 0.0015351536048205663
Position 1025: 0.0015165761766250362
Position 250: 0.001505138713300747
Position 23029: 0.0014487815026655525
Position 3094: 0.0013818406793623293
Position 7343: 0.0013795368857029316
Position 12571: 0.001377005260377811
Position 23914: 0.0013620327762807318
Position 2070: 0.001335287951561696
Position 7267: 0.0012993649864513283
Position 4163: 0.0012892106640185225
Position 25848: 0.001233403885418381
Position 25055: 0.0010996133032941694
Position 21227: 0.001089873135612193
Position 952: 0.0010795050590223056
Position 24486: 0.0010648315393419505
Position 24715: 0.0010069497282834301
Position 22855: 0.0009981570938706775
Position 25962: 0.0009850820174709758
Position 2037: 0.000984271512817125
Position 11174: 0.0008793922568907792
Position 7993: 0.0008781439069440334
Position 10927: 0.0008767152827924032
Position 2006: 0.0008764966296062474
Position 2304: 0.0008167167696000612
Position 7931: 0.000762458203028658
Position 10069: 0.0007610740727011771
Position 2243: 0.0007429884318434893
Position 10950: 0.0006994213386364946
Position 24821: 0.0006705903653017929
Position 222: 0.0006597074276042344
Position 771: 0.0006554711841583501
Position 763: 0.0006392434643247035
Position 20334: 0.0005922547510511879
Position 3125: 0.0005782770576042521
Position 2708: 0.000551114003353234
Position 12765: 0.0005165631603639465
Position 3574: 0.0005014792537001169
Position 20551: 0.0004925051832228722
Position 2246: 0.0004900448448043667
Position 740: 0.0004896016964483936
Position 21975: 0.00047834761540047906
Position 255: 0.00047246074983181026
Position 4211: 0.0004605718638233501
Position 735: 0.00043252796537104665
Position 2556: 0.0004187188303496501
Position 24274: 0.0004028373968070625
Position 20704: 0.0003968905116152043
Position 22476: 0.00039513900754413657
Position 1222: 0.00038949629699998203
Position 4190: 0.00038778688953271197
Position 862: 0.0003775160707617816
Position 514: 0.00037103595776200623
Position 483: 0.0003541841160127847
Position 480: 0.0003506756379269541
Position 3265: 0.00030607228453207315
Position 12850: 0.0003044770921446548
Position 908: 0.00030303691557839144
Position 7282: 0.0003012998262823698
Position 4136: 0.00029026444757438997
Position 829: 0.00026133786672562345
Position 3791: 0.00024301595090394832
Position 395: 0.0002307990165565688
Position 2216: 0.0002222349029944724
Position 4130: 0.00021122258530400413
Position 5539: 0.00020412501952768892
Position 3417: 0.0002013314611143264
Position 3138: 0.00019492197174953937
Position 20369: 0.00019406001923937257
Position 21829: 0.00019053786287440816
Position 7843: 0.0001815552844742762
Position 835: 0.0001794983670278034
Position 22487: 0.00017797085812904144
Position 3870: 0.00017718286084888503
Position 487: 0.0001769694805294974
Position 22015: 0.000173156119250549
Position 7626: 0.00015686838398847917
Position 209: 0.00015666130468664982
Position 12270: 0.00014182703719779776
Position 20964: 0.00013615983527775021
Position 22523: 0.0001334191766059535
Position 7066: 0.00013239257282247018
Position 22701: 0.00013026158732005335
Position 22783: 0.00012127341436073545
Position 5830: 0.00011183135578965991
Position 20775: 0.00011109480484637594
Position 7962: 0.00010242476334086527
Position 402: 8.965003656534771e-05
Position 21834: 8.92751476960427e-05
Position 1170: 8.75907171615147e-05
Position 20882: 8.662969204775123e-05
Position 154: 8.537329978586105e-05
Position 20751: 7.774483657656977e-05
Position 1263: 7.658989153535876e-05
Position 2740: 6.80490896687933e-05
Position 20681: 6.495091655865786e-05
Position 1571: 6.491033944024878e-05
Position 2271: 5.990879481265266e-05
Position 20818: 5.565549870371204e-05
Position 22786: 5.47318098095003e-05
Position 2614: 5.036398903377094e-05
Position 2559: 4.799717393151909e-05
Position 2328: 4.562966415039331e-05
Position 2438: 4.365149780914886e-05
Position 132: 4.3310621685838216e-05
Position 219: 4.199774670315657e-05
Position 22933: 4.104870288237128e-05
Position 865: 3.1196599878456354e-05
Position 5491: 3.098961855058683e-05
Position 1030: 2.972267397904171e-05
Position 5731: 2.8385754157332354e-05
Position 7758: 2.767662551084108e-05
Position 489: 2.700638224461514e-05
Position 5698: 2.6853528414371553e-05
Position 7436: 2.681682106120807e-05
Position 831: 2.5354841396000075e-05
Position 977: 2.4571527934000535e-05
Position 1232: 2.3614578928891484e-05
Position 5573: 2.2929186249048614e-05
Position 946: 2.2112651582296044e-05
Position 202: 1.804014000262392e-05
Position 5874: 1.310667574023444e-05
Position 5615: 1.1941214660254544e-05
Position 5833: 1.1683531815647718e-05
Position 13545: 5.629005341623988e-06
Position 13647: 4.0574632483736535e-06
Position 257: 2.1236883299558907e-06
Position 346: 2.0587529802100885e-06
Position 4106: 1.9922776077163253e-06
Position 206: 1.8935103068811288e-06
Position 4167: 1.866580091756938e-06
Position 309: 1.1819536699404942e-06
Position 2174: 1.142544667789724e-06
Position 2602: 1.0445980311083962e-06
Position 738: 9.936533683869182e-07
Position 6626: 9.727664957129596e-07
Position 932: 9.095343082134656e-07
Position 226: 7.781161370197673e-07
Position 529: 6.301675017591695e-07
Position 1122: 5.741838788003203e-07
Position 9419: 5.211440892002815e-07
Position 4402: 4.953161497369732e-07
Position 926: 4.841501778733938e-07
Position 141: 4.1350537870257875e-07
Position 233: 3.8673561274854546e-07
Position 2291: 3.733935163171406e-07
Position 6901: 3.469696584994764e-07
Position 532: 2.924647414211629e-07
Position 8122: 2.6992315485529065e-07
Position 930: 2.2729933531778154e-07
Position 1066: 2.1955596722915727e-07
Position 1524: 1.985815976868267e-07
Position 2212: 1.9439328073728966e-07
Position 537: 1.8856442427815336e-07
Position 997: 1.766425305357303e-07
Position 540: 1.7434333828171733e-07
Position 406: 1.4813967954620094e-07
Position 9068: 1.401930118571978e-07
Position 8381: 1.308430230648329e-07
Position 4933: 1.2797956217973469e-07
Position 6470: 1.1987903968617082e-07
Position 326: 1.1271197044302644e-07
Position 4455: 9.908205811902069e-08
Position 8189: 9.46858124123342e-08
Position 4654: 9.370065186193246e-08
Position 1391: 8.7800617279361e-08
Position 1306: 8.75273249277579e-08
Position 4856: 8.54937536031315e-08
Position 4985: 8.313170170426243e-08
Position 348: 8.19746866597341e-08
Position 6065: 8.126538597364096e-08
Position 1279: 6.445050972430461e-08
Position 4694: 6.365124744798266e-08
Position 6805: 5.864739200228621e-08
Position 5008: 5.651859799608478e-08
Position 6761: 4.462052629655577e-08
Position 266: 4.3165917454483966e-08
Position 4076: 4.1830844108600313e-08
Position 2441: 3.6871406919490055e-08
Position 2458: 3.5616777489295456e-08
Position 282: 3.39185865377568e-08
Position 5283: 3.297698033142339e-08
Position 4089: 2.885626816113961e-08
Position 328: 2.7967144335566102e-08
Position 279: 2.645353922554482e-08
Position 4423: 1.6175282476727326e-08
Position 2470: 1.5667405326475708e-08
Position 2382: 1.423067347796067e-08
Position 544: 1.0842558726688837e-08
Position 2077: 7.945199152885991e-09
Position 986: 6.3228264841422486e-09
Position 84: 5.153443762438868e-09
Position 542: 4.328690248042022e-09
Position 107: 2.9834332101994555e-09
Position 867: 2.6579570154842185e-09
Position 91: 2.351027160042722e-09
Position 311: 2.0928744145364467e-09
Position 1089: 1.288887091714417e-09
Position 7216: 9.231729121722451e-10
Position 1071: 8.164184447975067e-10
Position 7069: 6.864632587799708e-10
Position 7213: 6.790493205988126e-10
Position 7143: 6.574437319306044e-10
Position 7181: 6.390177053149399e-10
Position 5800: 3.9212229829882204e-11
Position 5658: 2.855776577707704e-11
Position 4045: 1.071380557033583e-11
Position 6859: 1.4685271394118347e-12
Position 96: 9.440921578246264e-13
