Gene = Anapc13
Position 189: 0.0008604011836170607
Position 47: 0.0006913116821615527
Position 297: 0.0006898570215478815
Position 2534: 0.0006384550363121468
Position 5582: 0.0006086900642928012
Position 5560: 0.0006056868904520815
Position 3870: 0.000593758675885388
Position 6163: 0.000571828544662397
Position 5715: 0.0005702572480029232
Position 278: 0.0005311260065461236
Position 5228: 0.0004993270165295004
Position 684: 0.0004835409149809079
Position 313: 0.0003932316948718957
Position 3597: 0.00035962267015155814
Position 3110: 0.0003305594077172185
Position 3272: 0.0002461041732638139
Position 783: 0.00024364903686181376
Position 823: 0.00023642432711999258
Position 6775: 0.0002164801110279161
Position 5091: 0.00016723677230924333
Position 476: 0.0001629118247870022
Position 963: 0.00014804061142069448
Position 616: 0.0001445550019307787
Position 754: 0.00014072794715200518
Position 4733: 0.00012831794496900468
Position 1625: 0.00011122860262632269
Position 3578: 9.899830350401676e-05
Position 2226: 9.414217935263066e-05
Position 918: 8.775912786710064e-05
Position 300: 8.505731882301121e-05
Position 3350: 8.124992072153441e-05
Position 2944: 7.885623080331883e-05
Position 302: 7.137764859978254e-05
Position 713: 7.115856264559965e-05
Position 3832: 6.575690669522057e-05
Position 1685: 6.263910955769433e-05
Position 3099: 4.774581328320777e-05
Position 1046: 4.180336402934627e-05
Position 2401: 3.726587820640533e-05
Position 1085: 3.509658932545467e-05
Position 3646: 3.4233944864192315e-05
Position 1215: 3.284028247365304e-05
Position 346: 2.883654006871461e-05
Position 3770: 2.7392057871532986e-05
Position 3600: 2.65918373871981e-05
Position 658: 2.5045372562756604e-05
Position 3501: 2.3744295640937592e-05
Position 3862: 2.339784160723941e-05
Position 4118: 2.1614861717808105e-05
Position 3864: 1.9836054743585554e-05
Position 3866: 1.9304675046805536e-05
Position 3623: 1.9161203995712925e-05
Position 99: 1.7899000791606522e-05
Position 57: 1.681311196197827e-05
Position 731: 1.5068980783481483e-05
Position 468: 1.4643203999910458e-05
Position 481: 1.4432240822776292e-05
Position 79: 1.3475817726036519e-05
Position 3776: 1.331311879325883e-05
Position 3847: 1.1712810821805819e-05
Position 3860: 1.1679609912610911e-05
Position 542: 1.0992578414669245e-05
Position 450: 1.0697672537619782e-05
Position 379: 9.605774407487608e-06
Position 719: 9.364375179944343e-06
Position 425: 7.265905348088745e-06
Position 610: 6.957681428967431e-06
Position 381: 6.946909092163793e-06
Position 571: 3.7304038811998514e-06
Position 196: 3.136643710593616e-06
Position 89: 2.6969903787275316e-06
Position 741: 2.283296412373743e-06
Position 3708: 2.158149108786789e-06
Position 400: 1.8804007690586564e-06
Position 660: 1.5834446198911364e-06
Position 3822: 1.1387191410190458e-06
Position 335: 1.1316007989043784e-06
Position 394: 6.0344437530368e-07
Position 119: 2.9390046838164097e-07
Position 471: 4.916403966180529e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3466: 0.9871795731789262
Position 7717: 0.6380718687812379
Position 3205: 0.4663938046752977
Position 3008: 0.46353465879179206
Position 5442: 0.3039408943916836
Position 2993: 0.26905640754366167
Position 4564: 0.1567664157551037
Position 3943: 0.14363580956876046
Position 4476: 0.12241152134536601
Position 856: 0.11771793041082589
Position 6409: 0.09968744481861899
Position 2675: 0.07224784295442893
Position 3247: 0.0692844999942085
Position 3195: 0.06369785377646589
Position 3057: 0.06216494596312263
Position 7456: 0.06081028318243543
Position 6827: 0.035960641348132934
Position 488: 0.03529407793658382
Position 2596: 0.032038510623720345
Position 3707: 0.03168086470821913
Position 621: 0.030341456554754984
Position 4870: 0.028445055919302638
Position 2189: 0.022200091383468692
Position 2750: 0.019410711507387393
Position 5383: 0.019105801748610814
Position 3250: 0.017192446681597934
Position 2569: 0.016365883645804692
Position 3915: 0.016019536583511053
Position 430: 0.015094760429513904
Position 2966: 0.01438822956942308
Position 5512: 0.014280220088575052
Position 408: 0.01334781956665028
Position 2320: 0.008548344528311888
Position 3696: 0.007973323973329215
Position 4610: 0.007947795854862922
Position 3995: 0.00740826479102304
Position 4515: 0.007348506041620413
Position 2646: 0.0071589684170575586
Position 3029: 0.007063362234133247
Position 7370: 0.006702368993692302
Position 7415: 0.005251425476534108
Position 5467: 0.00504652671179014
Position 5035: 0.004976857943041981
Position 6345: 0.00497623758975521
Position 5953: 0.004952489659010753
Position 4589: 0.004863315999882476
Position 3433: 0.004330227427467288
Position 2425: 0.004269952751869621
Position 6904: 0.004231061353261835
Position 6984: 0.004108226417922118
Position 252: 0.003858805917927691
Position 4367: 0.003403281100684158
Position 7249: 0.002957112577801941
Position 3220: 0.0029484104437323246
Position 2838: 0.0028416708967877687
Position 2443: 0.002761052673470789
Position 6855: 0.002683901143029479
Position 6887: 0.0024836243870076254
Position 1305: 0.002344015015511966
Position 535: 0.0022765571977728626
Position 5517: 0.0022625536474934096
Position 4409: 0.0021870528279204797
Position 5688: 0.0018923650807448002
Position 2715: 0.0018807600356341863
Position 4640: 0.0017178087596968865
Position 5704: 0.0017166146741609122
Position 6267: 0.0017011662713084397
Position 2689: 0.0015836751785519823
Position 7099: 0.001555601563493053
Position 5118: 0.0014814432241838501
Position 3449: 0.0014716988910571903
Position 2135: 0.0014589969452237254
Position 3489: 0.0014473914026111668
Position 3717: 0.0013897229680066526
Position 4586: 0.0013441097600128118
Position 2062: 0.0012820066667101114
Position 2210: 0.0012731417169880618
Position 391: 0.0012647934225303863
Position 5017: 0.001215063735294206
Position 7719: 0.0011842523711005784
Position 4584: 0.0011330062661401802
Position 5471: 0.0011143725762188573
Position 2475: 0.0010990973883963822
Position 7807: 0.001048977602148663
Position 1326: 0.0010240442811128277
Position 133: 0.0009688774339246958
Position 5842: 0.0008794123061620102
Position 6204: 0.0007923408448718992
Position 490: 0.0007800823267969476
Position 549: 0.0007780247017185554
Position 2353: 0.0006156194435386203
Position 5446: 0.0006111135390104972
Position 809: 0.0005446751663893904
Position 805: 0.0005289850458675707
Position 5859: 0.0005246763520628756
Position 4681: 0.0005140879635451787
Position 4532: 0.0004843864400585996
Position 5525: 0.0004572546797763778
Position 595: 0.0004542355218538425
Position 4315: 0.0004439786122643098
Position 5074: 0.00042584618475491435
Position 496: 0.00040257828047942404
Position 3596: 0.0003706927873164911
Position 1360: 0.00035187569987429266
Position 2126: 0.0003090811409078999
Position 647: 0.00028315535582603936
Position 434: 0.0002820377558919993
Position 7383: 0.0002806248472819121
Position 2371: 0.0002571137999326117
Position 1214: 0.00025046862226673017
Position 2159: 0.00024333233407653843
Position 7155: 0.00023068699095427813
Position 2677: 0.00021407357319482262
Position 4645: 0.00018453415787439482
Position 6869: 0.00018352240238328992
Position 6531: 0.00018214099476121322
Position 278: 0.00017546241831699775
Position 166: 0.00015919970013324565
Position 4830: 0.00015646902561825885
Position 7997: 0.00014912274332934487
Position 457: 0.00012774568327241233
Position 3090: 0.0001212947903219538
Position 4540: 0.00012120421985327094
Position 3268: 0.00011532507636095487
Position 1380: 0.00011013210861938064
Position 1494: 9.428258386625789e-05
Position 2251: 8.998112970126444e-05
Position 4019: 8.853556996772553e-05
Position 761: 8.570416871992116e-05
Position 2001: 8.161954962554699e-05
Position 1601: 6.610323380230856e-05
Position 1334: 6.597751236333392e-05
Position 4876: 6.527203080725912e-05
Position 4094: 5.963680447616119e-05
Position 3671: 5.694778546372719e-05
Position 4598: 5.5828757214035155e-05
Position 3355: 5.37771558973766e-05
Position 436: 5.2405188280228475e-05
Position 4301: 5.175701062731838e-05
Position 509: 5.167141074585256e-05
Position 135: 4.8655487636736804e-05
Position 1292: 4.7292743899181784e-05
Position 4267: 4.4590822087143075e-05
Position 655: 4.093146944889282e-05
Position 2031: 3.538743907956921e-05
Position 2109: 3.5297446908154294e-05
Position 4136: 2.9507241295114187e-05
Position 3379: 1.7355536500744627e-05
Position 355: 1.4163540507597467e-05
Position 3744: 1.37464515509798e-05
Position 3501: 1.3261593100665701e-05
Position 1538: 1.2156198549547792e-05
Position 6036: 1.1622580799278625e-05
Position 335: 1.1104467885170473e-05
Position 376: 1.0026557245420865e-05
Position 3557: 9.377023276420066e-06
Position 1139: 8.889193028854864e-06
Position 287: 7.913338404434122e-06
Position 3665: 6.057664875490286e-06
Position 160: 3.0346618401753434e-06
Position 668: 2.6916902497422275e-06
Position 1412: 2.5430128151206023e-06
Position 3328: 2.3921608070225857e-06
Position 360: 2.3406971840353592e-06
Position 206: 1.5763751747270425e-06
Position 3725: 1.3226109471624165e-06
Position 571: 1.2311661876592614e-06
Position 4526: 1.195601835680682e-06
Position 564: 9.718479368783488e-07
Position 3360: 9.63176217181666e-07
Position 300: 8.062957607346246e-07
Position 340: 6.476214418713724e-07
Position 308: 6.33847737322423e-07
Position 196: 5.969719554603768e-07
Position 823: 5.528400314176632e-07
Position 569: 5.296296426196262e-07
Position 1543: 4.99649695873052e-07
Position 1499: 4.479397938491477e-07
Position 627: 4.401623110459025e-07
Position 562: 2.5782627864294885e-07
Position 678: 1.5696471899289757e-07
Position 1079: 1.0117758972039656e-07
Position 168: 7.399848694801357e-08
Position 951: 4.637280861125166e-08
Position 754: 4.408538504739417e-08
Position 812: 4.1465423355076496e-08
Position 866: 3.040276785721939e-08
Position 874: 1.7865434672580666e-08
Position 777: 1.5526135232441193e-08
Position 827: 9.110863259765865e-09
Position 892: 8.140767191745151e-09
Position 727: 7.91121380209829e-09
Position 324: 7.492532418675592e-09
Position 3959: 6.235222764304922e-10
Position 734: 2.9458790040096863e-10
Position 871: 2.701465873029197e-10
Position 1226: 1.2690585098985442e-11
