Gene = Ppat
Position 1981: 0.029628604809430123
Position 15065: 0.026091676375965652
Position 6495: 0.02568740261614995
Position 14710: 0.023106452188891905
Position 291: 0.020292708702752484
Position 8448: 0.01834888483095609
Position 9128: 0.01645753543840643
Position 4624: 0.014804783483086588
Position 3322: 0.014035461104835893
Position 4982: 0.013733867930912106
Position 1758: 0.013278979991894029
Position 4222: 0.013216104022126234
Position 883: 0.012893424460840951
Position 6316: 0.009053925328807581
Position 6139: 0.008174930645782638
Position 5604: 0.008146222597984941
Position 8665: 0.007425355631430107
Position 3493: 0.0073920243438953615
Position 3940: 0.007265569680366604
Position 10795: 0.0072490829529126164
Position 11841: 0.006219198738373032
Position 11472: 0.006156675581478168
Position 11992: 0.00589433557124993
Position 12032: 0.005636434489517542
Position 10293: 0.005388548351172459
Position 9231: 0.005028728293770491
Position 10872: 0.004717311405604403
Position 3927: 0.003806290245238878
Position 8444: 0.003656924007759424
Position 2495: 0.003452563640964968
Position 3246: 0.003346616637765541
Position 3946: 0.003301468199335313
Position 268: 0.0030176879431244256
Position 1461: 0.0028822884710667726
Position 6344: 0.002751881047565465
Position 5685: 0.002480703864459916
Position 6434: 0.002424744390023793
Position 2397: 0.0024220505431701007
Position 5720: 0.0023919445524944647
Position 4139: 0.0023426255967611696
Position 7905: 0.0023154608523145576
Position 3759: 0.002289890349961135
Position 488: 0.0021232779223146806
Position 11550: 0.001924351211071641
Position 3613: 0.0018447440292745547
Position 7778: 0.0017076231212242038
Position 2681: 0.0015931519977502877
Position 1048: 0.0015872450238264826
Position 466: 0.0014185902216023508
Position 341: 0.0013817408766927171
Position 2032: 0.0012152231978941434
Position 3697: 0.001194072117872273
Position 7075: 0.001192258153262161
Position 10939: 0.001145013449153045
Position 2763: 0.0010366075286479366
Position 463: 0.001000631933389442
Position 10132: 0.0009921535899151568
Position 2016: 0.0009031660898675334
Position 1778: 0.0008959853247011468
Position 9375: 0.0008127887200269996
Position 3736: 0.0007866181410311623
Position 1346: 0.0007832696570849659
Position 691: 0.0007451679092161897
Position 2546: 0.0007248801087698115
Position 5821: 0.0007231791403340782
Position 1433: 0.0006497669192723107
Position 3424: 0.0006014957093283884
Position 1553: 0.0005853659490772
Position 3205: 0.0005399125390189933
Position 1272: 0.0005358249566367886
Position 2072: 0.0005007914699658364
Position 2441: 0.0004930988811746159
Position 839: 0.0004917624870140482
Position 4123: 0.0004507869883431628
Position 1094: 0.00043685138683324624
Position 3711: 0.00043299312318553383
Position 7933: 0.0004261201846608558
Position 8564: 0.0004219594617724643
Position 2766: 0.0004201430971366429
Position 3572: 0.0004183756482695219
Position 3376: 0.0004114285300733354
Position 1511: 0.0003872521907405516
Position 2816: 0.00038514823263579196
Position 3058: 0.00037323272281288017
Position 3575: 0.00036829954764965196
Position 947: 0.0003430239518624489
Position 987: 0.0003382510452990749
Position 922: 0.00032582364715110526
Position 3364: 0.0003124667140834156
Position 4152: 0.00030823685830776046
Position 5633: 0.0003076934188085014
Position 3546: 0.000307242137386495
Position 2730: 0.00030305973527739425
Position 2658: 0.00029435031521030905
Position 7055: 0.0002663113439352166
Position 2549: 0.00026559282793324685
Position 7278: 0.0002547335259651723
Position 2412: 0.00024773607625619073
Position 5327: 0.00024690453685299396
Position 851: 0.00024205062217422287
Position 2826: 0.00020966472903500443
Position 6809: 0.00020810148075729075
Position 6854: 0.00020296193845773092
Position 1109: 0.00019456701674802556
Position 557: 0.00019366231385357398
Position 2945: 0.00017544170276679599
Position 3131: 0.00017458271558016208
Position 421: 0.00017283227803130025
Position 4744: 0.00017238082672290292
Position 871: 0.00016153320572864682
Position 1030: 0.00014676682865251447
Position 951: 0.0001463526405760826
Position 3256: 0.0001440559472792091
Position 3765: 0.00014317082163168895
Position 1296: 0.00014122833113760502
Position 5058: 0.00013546204856362002
Position 3804: 0.00013184930731323578
Position 4826: 0.00012562075854762373
Position 5336: 0.00012180350955732605
Position 5122: 0.00011916083163466884
Position 2678: 0.00011879504041288143
Position 3297: 0.00011801238553523496
Position 714: 0.00011387812319336986
Position 505: 0.00010975227693966184
Position 1114: 0.00010031113685029831
Position 998: 9.571951132056043e-05
Position 216: 9.044954613003399e-05
Position 381: 8.690529236579834e-05
Position 433: 8.405201685273057e-05
Position 499: 8.375709549426418e-05
Position 616: 8.374852595875711e-05
Position 2863: 7.780441964243653e-05
Position 4660: 7.447437187859986e-05
Position 4684: 7.170922838023959e-05
Position 888: 7.114664461724915e-05
Position 4048: 6.926718865871089e-05
Position 1014: 6.839607318315927e-05
Position 3713: 6.836081270400571e-05
Position 571: 5.725738173014443e-05
Position 4058: 5.7129241353439473e-05
Position 354: 5.0716395992067133e-05
Position 4802: 4.6076812217559476e-05
Position 6328: 4.446494291851596e-05
Position 3008: 4.393105132981865e-05
Position 1096: 4.246483767878507e-05
Position 3955: 3.752799893536777e-05
Position 2187: 3.740473734065003e-05
Position 3717: 3.478130471751169e-05
Position 3148: 3.375324691354483e-05
Position 971: 3.306303483348918e-05
Position 1917: 3.096506857113083e-05
Position 3207: 2.766344138412254e-05
Position 384: 2.6015312334968853e-05
Position 1362: 2.5849460576942083e-05
Position 4369: 2.4007978926533875e-05
Position 752: 2.338508839735718e-05
Position 3653: 2.320039528487794e-05
Position 426: 2.1233287038902495e-05
Position 6628: 1.8840618724562232e-05
Position 3200: 1.6045740963928892e-05
Position 671: 1.587198495876915e-05
Position 3028: 1.4295039977499426e-05
Position 797: 1.4187189704974296e-05
Position 357: 1.4160983344873917e-05
Position 4016: 1.3225975355803277e-05
Position 2618: 1.278815222985727e-05
Position 1116: 1.1663542212535458e-05
Position 523: 1.0299082774821618e-05
Position 2841: 9.968191157444833e-06
Position 575: 9.800712732103216e-06
Position 1855: 9.291675619681318e-06
Position 2708: 9.192908621041187e-06
Position 306: 8.749484924533595e-06
Position 632: 8.253986334302028e-06
Position 1463: 7.939627657072719e-06
Position 4433: 6.90799726790609e-06
Position 4512: 6.39588257943823e-06
Position 3108: 4.79759143006548e-06
Position 3284: 4.623568335798282e-06
Position 3274: 4.603284853918295e-06
Position 1127: 4.261940694421058e-06
Position 2874: 3.910896167123846e-06
Position 1573: 3.414173261060933e-06
Position 781: 3.0242772920750524e-06
Position 312: 2.8270585115808003e-06
Position 1439: 2.139704123373162e-06
Position 1147: 2.1384376031112458e-06
Position 1136: 1.7406284356603497e-06
Position 508: 1.7046502535396437e-06
Position 1005: 1.5090914467997678e-06
Position 1333: 1.25387488102119e-06
Position 1000: 1.2031706850127523e-06
Position 388: 1.1227763598133337e-06
Position 361: 1.080976373963125e-06
Position 758: 1.0536656263220097e-06
Position 410: 9.544520830069858e-07
Position 1810: 5.807488715179945e-07
Position 368: 5.319763539976443e-07
Position 1866: 3.6646479828200226e-07
Position 1349: 5.8405989947676826e-08
Position 316: 3.46295265002007e-08
Position 222: 3.261583592275311e-08
Position 2116: 2.8241982557773204e-08
Position 2190: 2.6235395577232125e-08
Position 2587: 3.5288508827458633e-09
Position 2705: 3.526605223729121e-09
Position 1144: 2.6310445990611552e-09
Position 154: 2.5919104440190786e-09
Position 225: 2.013064170430259e-09
Position 401: 1.3730475259741296e-09
Position 304: 1.2329618419072826e-09
Position 1153: 1.0024649093240758e-09
Position 392: 7.729083822312089e-10
Position 218: 7.125265905166055e-10
Position 128: 5.118631933775874e-10
Position 395: 3.445891559530649e-10
Position 742: 2.6474310199916904e-11
Position 680: 1.3566029586477323e-11
Position 660: 1.333625399899356e-11
Position 202: 1.2102606961717886e-11
Position 810: 7.727781030414682e-12
Position 138: 6.0867707465366654e-12
Position 786: 5.3463653012880584e-12
Position 639: 2.4991425111904103e-12
Position 722: 1.9642562805393e-12
