Gene = Prap1
Position 532: 7.537689175763916e-05
Position 1372: 6.178966145221212e-05
Position 3512: 5.872414814598574e-05
Position 3606: 5.5670840146612274e-05
Position 1245: 5.2803100844443835e-05
Position 2388: 4.168683722678129e-05
Position 141: 3.958510999974565e-05
Position 1537: 3.7535588066536695e-05
Position 3758: 3.7071584646082175e-05
Position 2180: 3.533748506355446e-05
Position 2584: 3.350869808052823e-05
Position 276: 2.3894550566600694e-05
Position 847: 2.29145950606103e-05
Position 203: 2.2152317312848378e-05
Position 903: 1.5443723961964726e-05
Position 714: 1.2774179046814269e-05
Position 707: 1.2681805264371185e-05
Position 2524: 1.2025632467573029e-05
Position 1591: 8.22473984102968e-06
Position 1274: 7.270022503557477e-06
Position 583: 7.122377746762353e-06
Position 915: 5.562193211352447e-06
Position 1582: 5.154984371672696e-06
Position 262: 4.078273760676708e-06
Position 421: 3.9475044313790705e-06
Position 417: 3.897459786624713e-06
Position 945: 3.723171518769298e-06
Position 389: 3.0296742899372227e-06
Position 252: 2.8840030984347298e-06
Position 732: 2.641574339841642e-06
Position 757: 2.192183877302797e-06
Position 205: 1.9527437719468207e-06
Position 413: 1.7739571241725931e-06
Position 267: 1.7621425273361444e-06
Position 854: 1.6308188807077767e-06
Position 925: 1.5604260291836361e-06
Position 991: 1.457263124459272e-06
Position 190: 1.3006234017796684e-06
Position 254: 1.2836954631114183e-06
Position 1689: 1.1831496479757588e-06
Position 1579: 9.985976827226393e-07
Position 1333: 9.928784137897204e-07
Position 610: 9.793599225132628e-07
Position 409: 9.308211869012054e-07
Position 607: 9.286378835222013e-07
Position 1517: 9.038289721945873e-07
Position 1381: 8.61012321289639e-07
Position 309: 8.581244068460167e-07
Position 270: 8.303334730115099e-07
Position 1703: 7.783906618087506e-07
Position 215: 7.727495629827651e-07
Position 660: 7.688642478718746e-07
Position 1588: 7.14033733415221e-07
Position 1821: 5.613264059970283e-07
Position 2061: 5.568402579203219e-07
Position 405: 4.105718789114479e-07
Position 312: 3.881008987295737e-07
Position 1780: 3.167558245001154e-07
Position 1166: 2.2687456674800104e-07
Position 296: 1.55570614377356e-07
Position 280: 1.4213868902073689e-07
Position 292: 1.248625160592647e-07
Position 393: 1.0661998223609577e-07
Position 217: 9.547790613166442e-08
Position 397: 8.770796887428906e-08
Position 385: 8.542160621363329e-08
Position 300: 6.657056427237925e-08
Position 401: 6.354112338044776e-08
Position 284: 5.6627314655144855e-08
Position 272: 4.618638050391516e-08
Position 264: 2.9456524253293e-08
Position 286: 2.536653730638063e-08
Position 320: 8.858052143957732e-09
Position 288: 4.608781326317504e-09
Position 332: 2.9803054677747517e-09
Position 683: 2.7716684467763296e-09
Position 326: 1.2666577393030204e-09
Position 667: 1.2560242156761358e-09
Position 376: 1.0339631797431184e-09
Position 639: 9.77076685839545e-10
Position 710: 9.387201736666292e-10
Position 336: 5.833117924683804e-10
Position 328: 5.162503633984736e-10
Position 969: 3.7937699523916825e-10
Position 642: 3.6262643499431123e-10
Position 930: 2.927138044508028e-10
Position 772: 2.698736991143793e-10
Position 348: 1.4346985717955042e-10
Position 340: 1.1949151907988732e-10
Position 380: 1.0950158174505352e-10
Position 352: 9.93774871654581e-11
Position 364: 8.887690206806942e-11
Position 360: 8.484405352044517e-11
Position 368: 8.375996241093059e-11
Position 344: 7.167007202920452e-11
Position 356: 6.846251057874858e-11
Position 769: 1.5723304362407504e-11
Position 778: 1.4017342095580475e-11
Position 695: 1.3495761284023909e-11
Position 671: 6.780865461821671e-12
Position 782: 5.926442385432769e-14
