Gene = Spg21
Position 399: 2.7476489478195075e-08
Position 570: 2.5098737732549464e-08
Position 642: 1.7218403633283027e-08
Position 602: 1.4808711053539784e-08
Position 303: 1.2237444075662957e-08
Position 448: 1.1837734266941574e-08
Position 445: 7.632559356824543e-09
Position 741: 6.3878246508822926e-09
Position 451: 5.314467446653112e-09
Position 360: 4.784627654856982e-09
Position 463: 4.645480818133509e-09
Position 650: 4.139791416366271e-09
Position 713: 1.4654385445543357e-09
Position 660: 7.547146865547155e-10
Position 1139: 3.00523230415039e-10
Position 605: 5.557120331680987e-11
Position 252: 1.1942810710549582e-12
Position 272: 2.7046358975932817e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19431: 0.9948977185134245
Position 7827: 0.9701420071120599
Position 20913: 0.866884061461181
Position 4316: 0.864292811396882
Position 12690: 0.8434069414029705
Position 23494: 0.7598370692593795
Position 1728: 0.6407583376353305
Position 14892: 0.34086043948829275
Position 14083: 0.24069583536317676
Position 15351: 0.214536640307106
Position 22260: 0.1745914646024282
Position 26330: 0.1494497122053549
Position 25885: 0.14860317302726458
Position 6782: 0.12578034931843718
Position 4970: 0.12139137135544766
Position 14488: 0.10879508043069268
Position 23342: 0.0964794412311205
Position 24212: 0.08706542122220626
Position 12408: 0.0847665977269163
Position 17816: 0.07798682152383075
Position 26269: 0.06622567900230095
Position 12929: 0.06370466519112017
Position 9118: 0.06352457414302903
Position 13956: 0.06312232382620261
Position 14511: 0.06308619962700913
Position 23784: 0.060346518402394855
Position 26510: 0.059880624881778
Position 13994: 0.0553742804775864
Position 25158: 0.05043828958225815
Position 12644: 0.03942484464677459
Position 21147: 0.0391013416514169
Position 21113: 0.03384671309199951
Position 21875: 0.031388481220928424
Position 18711: 0.029202250516774213
Position 8214: 0.028565550699362244
Position 14464: 0.027135568395376387
Position 26438: 0.025848227845235085
Position 4678: 0.023703889989277593
Position 20279: 0.023537089036842953
Position 754: 0.022988809327355055
Position 4798: 0.02110903683143041
Position 26478: 0.019617369249004913
Position 22323: 0.019449005027029884
Position 14531: 0.019388353349698295
Position 4179: 0.018087136620852182
Position 23901: 0.017838157353577248
Position 21286: 0.017825669662453848
Position 1682: 0.017624635521578527
Position 17423: 0.016712600934260347
Position 5253: 0.016372008666465446
Position 1843: 0.016271163407368894
Position 23522: 0.01595720106891621
Position 15436: 0.01577105275954935
Position 24966: 0.015376633066361207
Position 17387: 0.01516639226786006
Position 26987: 0.014881230351452593
Position 8522: 0.014228790289884085
Position 5561: 0.014178315895442639
Position 18591: 0.013154855239631327
Position 23506: 0.013096641659180905
Position 20247: 0.013011525601246255
Position 26778: 0.012673525499548647
Position 14256: 0.01245828048554189
Position 5196: 0.012237302206594036
Position 1595: 0.012017831723706685
Position 14602: 0.011586302061873664
Position 22543: 0.01151051705637861
Position 4759: 0.011208943370732105
Position 709: 0.010302368824904195
Position 23607: 0.009622190620228727
Position 25837: 0.009531355475276563
Position 25900: 0.008974957100601342
Position 5170: 0.008618046771354023
Position 8258: 0.00842973926668429
Position 18101: 0.008373469719147856
Position 12455: 0.008347489725041611
Position 905: 0.008129781579958065
Position 23830: 0.007691930698003529
Position 1799: 0.007616235643768704
Position 25532: 0.007479755570985861
Position 8468: 0.007373635553186987
Position 21353: 0.0073502885370965425
Position 14793: 0.007090729586175728
Position 24461: 0.007068256519435838
Position 2558: 0.006974089407894607
Position 5148: 0.006862781730860648
Position 26559: 0.006666609894421457
Position 26045: 0.006198726351317313
Position 20967: 0.005929134216669119
Position 26191: 0.005509080660513909
Position 25129: 0.005415913237940028
Position 12696: 0.005157224874485621
Position 25834: 0.004950557800582369
Position 14999: 0.004709151943919474
Position 6825: 0.004665975089733336
Position 3006: 0.00465674413557522
Position 1869: 0.004465619372906563
Position 12989: 0.004413523108396566
Position 3765: 0.00421630914843038
Position 24581: 0.004169709216604396
Position 21923: 0.004155422882883481
Position 5620: 0.0041078579115853085
Position 25754: 0.004052146593579339
Position 21583: 0.003877044971518109
Position 26603: 0.0038684921049160865
Position 26117: 0.0037561090727337688
Position 5597: 0.003749612530113163
Position 778: 0.0036793338669909104
Position 7922: 0.003660853607495594
Position 21685: 0.003567298674073845
Position 5040: 0.00354282800872493
Position 4810: 0.0034054029254595537
Position 9551: 0.0033516500806409434
Position 23714: 0.0033045849360688467
Position 24302: 0.0032001917538130474
Position 24219: 0.0031046407424642963
Position 4700: 0.0030930823306763882
Position 8306: 0.003035825208443779
Position 7767: 0.002850473534500226
Position 22488: 0.002842406254075318
Position 3106: 0.0027755618311516624
Position 13720: 0.0027505781863024405
Position 2289: 0.0025786977908724587
Position 5689: 0.0025741382947644404
Position 22020: 0.0025309115145040854
Position 24010: 0.002514773772958298
Position 1236: 0.002383319933796925
Position 24076: 0.0023537464908799806
Position 22344: 0.0023516790292578654
Position 23780: 0.002330439848716651
Position 7883: 0.002317243216181931
Position 7987: 0.0023009554035465177
Position 8570: 0.0022209923064139842
Position 24243: 0.002206124114485927
Position 25861: 0.002113490207827748
Position 25347: 0.002037089592729811
Position 9124: 0.0020055803401577547
Position 4227: 0.0019775628994440995
Position 13922: 0.0019741401493550623
Position 3161: 0.001929625240968915
Position 5685: 0.0018755690738927705
Position 22570: 0.0018751849249054073
Position 986: 0.001852237576192108
Position 23903: 0.0017545524743950395
Position 2808: 0.0017267634230162072
Position 12854: 0.0016605169803551388
Position 3822: 0.001613455635195848
Position 25404: 0.0015406689395583819
Position 3124: 0.0015082068451826682
Position 1311: 0.001491776045275053
Position 4863: 0.0013809561052459318
Position 23038: 0.0013739436161579906
Position 8229: 0.0013474452592638789
Position 24898: 0.0013144576539206127
Position 22196: 0.001276766684785217
Position 8478: 0.0012758333301761513
Position 1851: 0.0012711489257457684
Position 2882: 0.0011423630175796701
Position 24988: 0.0010372287135217704
Position 5324: 0.0009789589601054195
Position 23476: 0.000958236294043321
Position 3193: 0.0009565759870296776
Position 4620: 0.0009286543780734329
Position 5376: 0.0009206037978483597
Position 5725: 0.000907190544094948
Position 5199: 0.0008627828437944808
Position 2124: 0.0008595842063174924
Position 25252: 0.0008514082845827984
Position 3198: 0.0008303788492255529
Position 1264: 0.0008225650573899123
Position 1832: 0.0007965658483440411
Position 19350: 0.0007773178577523818
Position 9529: 0.000765399513974853
Position 22538: 0.0007573622683764889
Position 1284: 0.0007533377751811404
Position 20702: 0.0007119738733528545
Position 9487: 0.000698494726461856
Position 23322: 0.0006981249619000165
Position 12904: 0.0006751111018993573
Position 23458: 0.0006711698059300923
Position 13904: 0.0006381615834353513
Position 12474: 0.0006358870407087404
Position 13751: 0.0006305798008811339
Position 22124: 0.0006292747194269193
Position 7850: 0.0006137274410049717
Position 5088: 0.0006068654109840139
Position 23742: 0.0005911505659138246
Position 4561: 0.0005875028240366246
Position 7886: 0.0005813780130736295
Position 22385: 0.0005809659687807671
Position 1805: 0.0005768552836578973
Position 1735: 0.0005680586907911354
Position 4765: 0.0005635992057733647
Position 23206: 0.0005397877611862022
Position 12497: 0.0005004366942523256
Position 21833: 0.0004945050659971398
Position 301: 0.0004906616528569203
Position 6906: 0.00048393629755003064
Position 4241: 0.00047878289923085533
Position 3928: 0.00047579083037848914
Position 8756: 0.000471545883478676
Position 7200: 0.0004715371828002095
Position 4365: 0.0004608712043400327
Position 4125: 0.0004531971012703479
Position 23952: 0.00042972435828069714
Position 842: 0.00041582855554965313
Position 2966: 0.0004125928878582836
Position 7783: 0.00040073399262737793
Position 3805: 0.00039006853330680744
Position 6646: 0.0003864900354976021
Position 9507: 0.0003745455561544477
Position 20726: 0.00036364465147797074
Position 4741: 0.00035529376838280884
Position 4686: 0.0003534773017338099
Position 3844: 0.00033706414843914036
Position 2847: 0.0003221247745097038
Position 3880: 0.00031644322147802306
Position 5634: 0.0003076600869998111
Position 1157: 0.0002992371975896358
Position 3147: 0.0002957383239361295
Position 8848: 0.0002780242115853858
Position 1702: 0.0002729210791508911
Position 3040: 0.0002695703452651413
Position 22854: 0.0002616081583527572
Position 20094: 0.0002525942496986046
Position 5062: 0.00025143883935716194
Position 22576: 0.00024228950188774596
Position 24412: 0.00023472428768563121
Position 4381: 0.00023415753578563382
Position 23425: 0.00023381525016049481
Position 2682: 0.00023140502724447324
Position 1426: 0.00022911051067432247
Position 808: 0.00022452201511612315
Position 3290: 0.0002201239681809389
Position 23354: 0.00021879975676292432
Position 5107: 0.00021695130131564112
Position 1621: 0.0002147117031217589
Position 1558: 0.0002114011712034769
Position 3717: 0.00020537819597220825
Position 21289: 0.00020406856123323234
Position 3242: 0.00020232510854376455
Position 1691: 0.00020075854635007387
Position 2752: 0.00019450141845674254
Position 1874: 0.00018951218913950755
Position 1456: 0.00018667239764128788
Position 19296: 0.00018012475912612252
Position 23746: 0.00017928746049515663
Position 2700: 0.00017530902195936855
Position 21514: 0.00016905136582525893
Position 4921: 0.00016892450060225058
Position 3247: 0.0001679029315911981
Position 21849: 0.00016286320547208495
Position 20097: 0.00015100404000948622
Position 951: 0.0001392026196078961
Position 1699: 0.00013211098566164167
Position 1251: 0.00012398795298906973
Position 2915: 0.00012302879545156466
Position 830: 0.00012260369356151323
Position 12901: 0.00010307133355170702
Position 20658: 0.0001022514615808924
Position 318: 9.026372117892448e-05
Position 863: 8.996981578567803e-05
Position 20723: 8.996885925677294e-05
Position 1327: 7.776184403371802e-05
Position 19662: 7.695225791936721e-05
Position 1037: 7.630712478224582e-05
Position 8879: 7.116071451381068e-05
Position 8932: 6.874936403783138e-05
Position 4038: 6.262868145562278e-05
Position 21360: 6.016496890414608e-05
Position 2263: 5.998528947178439e-05
Position 3254: 5.909888127542352e-05
Position 3317: 5.161946793565562e-05
Position 4527: 4.845796078814411e-05
Position 3129: 4.837630634612645e-05
Position 2174: 4.650607393900161e-05
Position 7950: 4.5534903178357707e-05
Position 1896: 4.28978169418334e-05
Position 797: 4.05575003824522e-05
Position 1238: 4.00047824809291e-05
Position 4831: 3.960245272763864e-05
Position 762: 3.5840512930836466e-05
Position 4518: 3.567835730755373e-05
Position 907: 3.481877563783594e-05
Position 473: 3.433847689003758e-05
Position 883: 3.036872166006737e-05
Position 8263: 2.9133618581890646e-05
Position 419: 2.8345240797507863e-05
Position 303: 2.7037092059630988e-05
Position 1173: 2.6792028777601233e-05
Position 2198: 2.6102566095426573e-05
Position 4729: 2.287488686647397e-05
Position 1029: 2.2599867515833913e-05
Position 1336: 1.8149080290042964e-05
Position 933: 1.793270032331971e-05
Position 8925: 1.7230630230813828e-05
Position 4403: 1.693188914029432e-05
Position 8971: 1.668286144540117e-05
Position 5258: 1.450887641813547e-05
Position 965: 1.3889072414709144e-05
Position 576: 1.2621478383248952e-05
Position 871: 1.258865642145157e-05
Position 912: 1.0476753981236147e-05
Position 1290: 1.0046887172669325e-05
Position 1004: 9.713856174600223e-06
Position 1195: 9.573145608356208e-06
Position 8493: 8.762334755094594e-06
Position 909: 7.79800697698854e-06
Position 8210: 6.966236365597417e-06
Position 1189: 6.582684964713487e-06
Position 510: 6.406629452766959e-06
Position 9969: 6.075584061132588e-06
Position 4639: 5.728773198311732e-06
Position 298: 5.21306983017697e-06
Position 7587: 4.624591814188538e-06
Position 819: 4.389063688566894e-06
Position 8437: 4.113952991089572e-06
Position 919: 3.910737042453987e-06
Position 713: 3.5813821868917234e-06
Position 4938: 2.8531092355813488e-06
Position 425: 2.7870652377564474e-06
Position 1400: 2.6990644956041333e-06
Position 8320: 2.2171232222875017e-06
Position 717: 2.1068064982174384e-06
Position 625: 1.9013576295994239e-06
Position 5328: 1.7858753038047592e-06
Position 4384: 1.709247181408383e-06
Position 1461: 1.6929121140930572e-06
Position 551: 1.6040653140565583e-06
Position 533: 1.2814624275906735e-06
Position 865: 1.2763465476330552e-06
Position 1522: 1.2112606818095483e-06
Position 997: 1.111701193957386e-06
Position 856: 1.1049027519021199e-06
Position 21174: 1.0874743266905982e-06
Position 1889: 9.064343919170563e-07
Position 10429: 8.286160440512519e-07
Position 2000: 7.357804401520979e-07
Position 2145: 2.9460156106869697e-07
Position 2227: 2.7043903630087815e-07
Position 2105: 2.6044704671893643e-07
Position 2058: 1.6037814246908226e-07
Position 2298: 1.3050895254231878e-07
Position 5220: 1.146510445530627e-07
Position 2311: 6.81768257356696e-08
Position 1435: 6.471728269854777e-08
Position 1019: 3.125183990140906e-08
Position 8419: 1.899750438228642e-08
Position 281: 1.7045327116916037e-08
Position 2729: 1.5920190095770016e-08
Position 588: 1.2722635257549464e-08
Position 514: 8.317027451328003e-09
Position 115: 6.782575872669495e-09
Position 559: 4.679816621796305e-09
Position 1918: 3.302066458020496e-09
Position 613: 3.180407274351608e-09
Position 1012: 1.3941398858402434e-09
Position 1043: 9.139325097310694e-10
Position 929: 7.632016097577618e-10
Position 630: 7.056673716878031e-10
Position 720: 6.833193804986035e-10
Position 600: 2.4574627426008984e-10
Position 867: 2.2209833761460332e-10
Position 1048: 1.832063788909807e-10
Position 265: 1.007226872282544e-10
Position 257: 5.8012265197718246e-11
Position 602: 4.156707471972978e-11
Position 311: 2.343804309702194e-11
Position 161: 1.9135268257336135e-12
