Gene = Snrpe
Position 62: 1.3496046795633445e-05
Position 56: 1.2058867921012997e-05
Position 585: 1.2006029248346378e-05
Position 1088: 1.1941647304936473e-05
Position 704: 1.0102846675750678e-05
Position 760: 9.57431827594302e-06
Position 611: 9.183146982144422e-06
Position 432: 8.337988221723159e-06
Position 23: 5.878852949489933e-06
Position 262: 4.787629466954809e-06
Position 429: 4.77690456055011e-06
Position 733: 4.166878807664415e-06
Position 582: 3.7430256572408697e-06
Position 1066: 2.9613888801327708e-06
Position 4147: 2.318732329722684e-06
Position 4043: 2.284642952697407e-06
Position 8: 2.0617978377371334e-06
Position 4086: 2.003252746760377e-06
Position 53: 1.540423157240744e-06
Position 510: 1.4301416127482192e-06
Position 51: 9.663694144780402e-07
Position 4110: 4.974547146678815e-07
Position 479: 2.697891166940093e-07
Position 436: 2.6323484489193724e-07
Position 538: 5.534630043968992e-08
Position 516: 3.922977379868248e-08
Position 519: 8.170134787909613e-09
Position 737: 2.6178023424498886e-11
Position 514: 7.1252189742750966e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9006002219401396
Position 6214: 0.2997018811782426
Position 3395: 0.2834319157327815
Position 3458: 0.20480401148023455
Position 1331: 0.19737212082342864
Position 451: 0.17486656061877545
Position 6016: 0.1592605183641571
Position 4241: 0.1392511221796533
Position 318: 0.06389943266342019
Position 3662: 0.06329678969605129
Position 990: 0.05918477060464279
Position 3961: 0.048449309426108686
Position 5121: 0.043319502097261715
Position 871: 0.040415078382771995
Position 4346: 0.03622491808454459
Position 5508: 0.027255847665877457
Position 5828: 0.02402215024413437
Position 1046: 0.02344211582931283
Position 5987: 0.021071357632789764
Position 5094: 0.018494526822389275
Position 519: 0.01548867682321191
Position 4787: 0.014950583989222842
Position 5407: 0.01325902898775537
Position 5786: 0.013081090129246822
Position 6041: 0.012189049269978871
Position 5005: 0.011875912545906038
Position 4043: 0.010695875256271373
Position 1313: 0.010407128173320747
Position 840: 0.009526826355667418
Position 4324: 0.009277264083207126
Position 1993: 0.009094191440214021
Position 5808: 0.008869035023911112
Position 6257: 0.008456975625412092
Position 5319: 0.008373554531458596
Position 4667: 0.0069915485644605575
Position 653: 0.006920280546321259
Position 5145: 0.006257682273096402
Position 5870: 0.005818644236928614
Position 4817: 0.004777962450274751
Position 5474: 0.00432868396316767
Position 4629: 0.004230452822626357
Position 1073: 0.003834734625029716
Position 4806: 0.003739555148114639
Position 975: 0.0034910429000627775
Position 477: 0.0033104212931977972
Position 546: 0.003238185177308999
Position 2482: 0.0030964254801191062
Position 4896: 0.0027549424618249097
Position 3180: 0.002749650922872372
Position 2894: 0.0023126712346369523
Position 818: 0.002266288450989083
Position 2041: 0.0022467171145412724
Position 4670: 0.0022393916569836752
Position 5850: 0.00222850217601206
Position 1333: 0.002197825754789836
Position 4903: 0.0020614313541066935
Position 6270: 0.0020321821646249274
Position 501: 0.00202178700860428
Position 965: 0.0020191105291735975
Position 5566: 0.002017838390598315
Position 6179: 0.0019507161155320582
Position 1178: 0.0019136446472324475
Position 5836: 0.0018919098332412115
Position 4858: 0.001858182540653394
Position 168: 0.001834823619142177
Position 968: 0.001751684513862387
Position 843: 0.0015901169811760173
Position 4194: 0.0015305018342377497
Position 881: 0.0015248322515156892
Position 5254: 0.0014136991824748567
Position 268: 0.0014032166196831833
Position 1255: 0.001371235653714284
Position 4982: 0.0013568919584472732
Position 935: 0.0013365106886897482
Position 6380: 0.0013163471597812829
Position 5994: 0.0012322658690854943
Position 224: 0.0012267923538430453
Position 3487: 0.0011840573545287907
Position 6273: 0.0011514783628893232
Position 5126: 0.0010830349708176635
Position 6095: 0.0010754885532361644
Position 2863: 0.0010403871830842806
Position 3969: 0.0010392946494268544
Position 4724: 0.0008853661427622157
Position 1023: 0.0008539372392570179
Position 5220: 0.0008492288179217746
Position 560: 0.0008184176803407704
Position 5427: 0.0008104331863673584
Position 1346: 0.0008068409991772158
Position 2835: 0.0008022913534407553
Position 1422: 0.0007759564012188853
Position 383: 0.0007640279853678543
Position 413: 0.0007386253748341383
Position 3854: 0.0007071602848713231
Position 359: 0.0006930992467094439
Position 6185: 0.0006198030020567398
Position 1005: 0.0005945424729922089
Position 5269: 0.0005589968140781191
Position 749: 0.0005007082309449878
Position 6399: 0.0004989351164387194
Position 479: 0.000492319985995131
Position 286: 0.00047024300037932116
Position 5199: 0.00045811151852895754
Position 4557: 0.0004568233121991926
Position 364: 0.0004542950089739548
Position 1175: 0.0004535547251419046
Position 992: 0.0004503985705215352
Position 4135: 0.00043733441231957166
Position 2290: 0.0004347283717842037
Position 4920: 0.0004273640020218874
Position 4383: 0.0004229144951331559
Position 5250: 0.00040796104045997926
Position 293: 0.000396638576746104
Position 339: 0.00039119171771546967
Position 2350: 0.0003877720705980671
Position 5657: 0.00038337310236168695
Position 2251: 0.0003680458417305047
Position 4313: 0.0003506417447330266
Position 4527: 0.000340690627610277
Position 1120: 0.0003277037115590451
Position 1909: 0.00030768587534357115
Position 5274: 0.00028757933717420093
Position 3742: 0.0002624257697511746
Position 2537: 0.00025332775576948836
Position 3837: 0.0002472475987629919
Position 496: 0.0002258054995646954
Position 1554: 0.00022281788633195885
Position 3887: 0.0002207117483722675
Position 248: 0.00021778212120309774
Position 4299: 0.0002139235635325832
Position 4007: 0.00020415847251749341
Position 4279: 0.0002009906567645611
Position 3875: 0.00019257180081524034
Position 2461: 0.00016926667806388973
Position 2814: 0.00016256090012295308
Position 279: 0.0001531526626599953
Position 356: 0.00014752011594547295
Position 191: 0.00014374586630695968
Position 4683: 0.0001429742857218117
Position 4082: 0.0001410641075684207
Position 5686: 0.00014093190771288542
Position 4565: 0.00013245523122407186
Position 3065: 0.00013047160637880256
Position 1437: 0.00010806459303588827
Position 4057: 8.760482952457372e-05
Position 4922: 8.204340604540299e-05
Position 4679: 6.795998789411613e-05
Position 778: 5.162188369441573e-05
Position 4132: 4.621593183327691e-05
Position 4332: 4.579528816446888e-05
Position 4329: 4.468094995975795e-05
Position 353: 4.255717195680987e-05
Position 2093: 3.9439282623807535e-05
Position 199: 3.886623281799252e-05
Position 3989: 3.835376914621226e-05
Position 253: 3.3765952648531166e-05
Position 703: 2.969628271248587e-05
Position 244: 2.7932161353985565e-05
Position 3606: 2.490906044409541e-05
Position 660: 1.7524374140099412e-05
Position 361: 1.6757637081864245e-05
Position 2191: 1.5651298669099262e-05
Position 690: 1.2982045718942533e-05
Position 1862: 1.2167889133001497e-05
Position 940: 1.1769106637520407e-05
Position 1446: 1.139579135233972e-05
Position 902: 9.649601083862695e-06
Position 937: 8.741361496238585e-06
Position 849: 8.450689267974796e-06
Position 888: 7.278641452708305e-06
Position 760: 4.954219237803268e-06
Position 390: 4.1225465177952614e-06
Position 857: 2.9907826432568903e-06
Position 262: 2.607856117624972e-06
Position 917: 2.0569514707369113e-06
Position 1406: 1.535457735502024e-06
Position 397: 1.5163238975351789e-06
Position 1260: 1.4640000222406217e-06
Position 944: 1.4085961118775131e-06
Position 1100: 1.3847259157687918e-06
Position 409: 1.2901153719646878e-06
Position 684: 7.443653930110075e-07
Position 178: 3.9601125495329e-07
Position 1281: 3.636153504769677e-07
Position 710: 2.8501676796289347e-07
Position 611: 2.088113310016804e-07
Position 697: 1.0591068254216738e-07
Position 91: 9.817244761024303e-08
Position 1959: 6.930974612743134e-08
Position 893: 5.5825277937406463e-08
Position 582: 3.776130758571678e-08
Position 100: 8.177543793487866e-09
Position 692: 1.0687132780743325e-09
Position 121: 1.042096855308784e-09
Position 716: 8.065694652636741e-10
Position 109: 1.781789804381502e-10
Position 106: 1.655618695711076e-10
