Gene = Qprt
Position 291: 4.633725638320254e-07
Position 564: 4.0107962480596514e-07
Position 535: 3.3105907214563966e-07
Position 1713: 2.577114859631878e-07
Position 1172: 2.5576003011145896e-07
Position 529: 2.201678954811639e-07
Position 671: 1.5510791636326167e-07
Position 645: 1.2855033300122143e-07
Position 930: 1.1448753507806677e-07
Position 408: 1.0745892343533185e-07
Position 361: 4.190420250137075e-08
Position 1928: 2.2959209912639243e-08
Position 381: 1.887302615506792e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 13984: 0.9876051946155242
Position 13303: 0.9378692808930893
Position 12981: 0.9250211143864762
Position 13760: 0.48205385389189687
Position 3908: 0.25423728437906506
Position 13710: 0.23800650871136345
Position 13802: 0.13771626067647635
Position 6519: 0.10594094215644007
Position 3661: 0.10430761759328734
Position 4690: 0.09791192900448963
Position 4962: 0.08642361827536259
Position 5015: 0.07457407766142606
Position 7672: 0.0595342830536888
Position 13649: 0.04668392709358089
Position 981: 0.04459996912684145
Position 158: 0.040702751971542286
Position 5475: 0.038764127960690675
Position 5394: 0.03269330714205348
Position 4933: 0.01907644089247981
Position 170: 0.017813757681258487
Position 2985: 0.016411106472802823
Position 4917: 0.013776665473498267
Position 6453: 0.011554139597821011
Position 5515: 0.011321888240014654
Position 10529: 0.010993874521796327
Position 7630: 0.009021799815357947
Position 352: 0.007406330270252471
Position 323: 0.007015684996233888
Position 5399: 0.006396329713256944
Position 5424: 0.0061245727395207745
Position 14402: 0.006122495619659224
Position 11433: 0.00578513342526724
Position 176: 0.0054444351997293226
Position 9389: 0.0046140052522779884
Position 14168: 0.00435593235918641
Position 1810: 0.004128196216693225
Position 3959: 0.0035887831434838935
Position 13566: 0.002809163243489512
Position 3929: 0.0026144247533358245
Position 14000: 0.002498245185462224
Position 4773: 0.002369287499769644
Position 7038: 0.002288733141959811
Position 14841: 0.0017353671441543619
Position 5479: 0.0013466694454741539
Position 5342: 0.0012893048243247513
Position 13987: 0.0012432021892861316
Position 690: 0.0011679281058130117
Position 578: 0.0011221639324564207
Position 3043: 0.0010676790730292532
Position 3700: 0.0009496085599494111
Position 14811: 0.0009396338375997519
Position 776: 0.0009124832709009618
Position 6524: 0.0008930186104816805
Position 618: 0.00086899049110326
Position 1941: 0.000768922734072032
Position 1137: 0.0007461012153688811
Position 4739: 0.0007182405448424318
Position 5193: 0.0007169687175493055
Position 3939: 0.0005733875664318853
Position 1967: 0.0005590872938580091
Position 1847: 0.0005441563874793401
Position 3272: 0.000512970210854775
Position 389: 0.0004728451118124157
Position 3732: 0.00047216913117401174
Position 14994: 0.0004461160269085558
Position 3833: 0.0004370398533659595
Position 1926: 0.0004022884548668591
Position 2042: 0.0003880075215294751
Position 575: 0.0003514380058890565
Position 4287: 0.0003408932013461249
Position 4376: 0.00028316133577967244
Position 1588: 0.0002815759041875342
Position 13587: 0.00027324931083104584
Position 14003: 0.0002323997427794814
Position 1816: 0.00023233287902642473
Position 4211: 0.00022779110308403545
Position 3805: 0.0002193013641872115
Position 4000: 0.00021270537516831259
Position 3946: 0.00017686110590839742
Position 5361: 0.00015591246602891703
Position 3251: 0.00015276110802417805
Position 779: 0.00014285034715113854
Position 3302: 0.00013377385184683163
Position 14696: 0.0001239752078250411
Position 14125: 0.0001154649262261106
Position 669: 0.00011202574366359317
Position 2932: 0.00010976204291211308
Position 1191: 0.00010159229447513456
Position 3011: 9.022157625627523e-05
Position 1752: 8.095874153141534e-05
Position 1599: 8.054029610110162e-05
Position 2779: 7.830231217940248e-05
Position 14171: 7.69847959578322e-05
Position 14205: 7.329042505764198e-05
Position 14509: 7.246164529229103e-05
Position 4729: 7.160679290119506e-05
Position 4761: 6.486826603504498e-05
Position 3711: 6.342094717747316e-05
Position 2869: 6.258922850893067e-05
Position 3779: 6.00448505838143e-05
Position 3314: 5.095646929877843e-05
Position 707: 5.0595469081661005e-05
Position 1142: 4.9082692977044293e-05
Position 1782: 4.8981702254177977e-05
Position 3682: 4.800295457622324e-05
Position 3863: 4.691537309144692e-05
Position 3763: 4.5426191109469594e-05
Position 3364: 4.4898686032665676e-05
Position 1153: 4.2301690030556844e-05
Position 1972: 3.989781718480947e-05
Position 14424: 3.427892332207961e-05
Position 1902: 3.2184843949409566e-05
Position 1912: 3.213248994889355e-05
Position 1495: 3.106041329240197e-05
Position 14028: 2.8874909887817673e-05
Position 1872: 2.8164746499387533e-05
Position 15086: 2.689547620920224e-05
Position 4558: 2.5288460649626326e-05
Position 2412: 2.4609968338204978e-05
Position 3047: 2.1355037766051115e-05
Position 1459: 2.006832276195665e-05
Position 1853: 1.9419824438557108e-05
Position 2735: 1.879100112136034e-05
Position 1297: 1.7262235506444978e-05
Position 6006: 1.705550761138632e-05
Position 14562: 1.4524319146321467e-05
Position 1368: 1.399826872629134e-05
Position 5869: 1.2837394373278262e-05
Position 8729: 1.2365942192338163e-05
Position 662: 1.2133980252485314e-05
Position 6760: 1.1369853459721392e-05
Position 5054: 1.083821661551006e-05
Position 5127: 1.0807159267080681e-05
Position 1877: 1.0703528261070352e-05
Position 3850: 1.0260445582819758e-05
Position 2556: 1.0109087699205368e-05
Position 517: 8.69908823180931e-06
Position 1064: 8.220634895556846e-06
Position 2494: 7.956767539811766e-06
Position 1208: 7.881354350817316e-06
Position 6166: 5.7459241491264186e-06
Position 2784: 4.960152205610924e-06
Position 2499: 4.548045531176909e-06
Position 8250: 4.392075075063598e-06
Position 10346: 4.096582203998871e-06
Position 2164: 3.2009669492983057e-06
Position 6184: 2.5678233750061456e-06
Position 9122: 2.5016802580926754e-06
Position 1896: 2.2210704303678104e-06
Position 4099: 2.0270597775669455e-06
Position 10218: 1.8746700947288805e-06
Position 9607: 1.8370533171208901e-06
Position 9229: 1.68884909414604e-06
Position 8176: 1.6104588989712985e-06
Position 9730: 1.2311772620791737e-06
Position 9205: 9.168839194104017e-07
Position 8130: 7.136637593719852e-07
Position 8382: 6.219961926691994e-07
Position 2765: 5.486071250740873e-07
Position 702: 5.106550354845523e-07
Position 458: 4.848260394911744e-07
Position 709: 3.731813589996622e-07
Position 6325: 3.11319980281313e-07
Position 6015: 2.878017626985357e-07
Position 2597: 2.749950848108958e-07
Position 235: 2.3712159496579052e-07
Position 5672: 2.2766750866347944e-07
Position 752: 1.8993951810600685e-07
Position 5705: 1.8573275089031885e-07
Position 760: 1.7077895694142262e-07
Position 5625: 1.702125425960776e-07
Position 730: 1.6782079013391412e-07
Position 620: 1.6530578217484958e-07
Position 1620: 1.5129898430709053e-07
Position 963: 1.445029017667649e-07
Position 1595: 1.437701389923375e-07
Position 798: 1.3427644969183236e-07
Position 723: 1.3385985385972204e-07
Position 1217: 1.190845207325941e-07
Position 671: 1.063798071270673e-07
Position 1172: 1.0301735458621179e-07
Position 113: 9.922501392467521e-08
Position 821: 6.212770147203546e-08
Position 2635: 4.366313878645427e-08
Position 742: 3.957124999674364e-08
Position 1248: 3.821571193661307e-08
Position 1183: 2.8919620181141048e-08
Position 645: 2.3386851621304197e-08
Position 718: 1.8586701177818236e-08
Position 552: 1.8098151957023957e-08
Position 636: 1.6821033156627674e-08
Position 128: 1.6031834295301197e-08
Position 1468: 1.295383690850589e-08
Position 1437: 1.2070529067226202e-08
Position 1482: 1.2054976674687296e-08
Position 469: 1.0090134898906535e-08
Position 583: 8.734465580363606e-09
Position 1180: 7.124468601402564e-09
Position 474: 6.309853329268504e-09
Position 117: 4.915574125366533e-09
Position 488: 6.488643466369551e-10
Position 848: 4.922977231314728e-10
Position 477: 3.2027151490512554e-10
Position 1475: 1.7687390958618095e-10
Position 1364: 1.6497101174122005e-10
Position 991: 1.5793296784731365e-10
Position 253: 9.072849324945963e-11
Position 1480: 9.043889334989178e-11
Position 529: 7.267967788493236e-11
Position 77: 5.6727578782603467e-11
Position 104: 1.937453783972312e-11
Position 845: 1.4935865283184016e-11
Position 90: 9.129161827013114e-12
Position 92: 8.923910928681204e-12
Position 81: 9.341879714502668e-13
Position 263: 6.348959363948735e-13
Position 544: 4.4870865064130874e-14
