Gene = Dkk2
Position 14059: 0.00507379530225427
Position 493: 0.005019372071621608
Position 3970: 0.003992285115045216
Position 3631: 0.003862999893748849
Position 13408: 0.0037625514010938125
Position 3451: 0.00367635200292679
Position 10438: 0.003595011970592695
Position 4790: 0.0035863863883940964
Position 8760: 0.0034985849192385263
Position 1281: 0.003374376278205686
Position 9754: 0.003176433375157702
Position 1556: 0.0029942975382177407
Position 3666: 0.002889212715354949
Position 3257: 0.002856756710746014
Position 12391: 0.002790457134913505
Position 3952: 0.002733504220936277
Position 4547: 0.002422442448576741
Position 5357: 0.0023114224831913372
Position 2989: 0.002307724697672105
Position 764: 0.0019466654815416286
Position 1980: 0.0018663096062766366
Position 906: 0.001704854681716246
Position 857: 0.0017020417399625867
Position 9256: 0.0016875363155677812
Position 3145: 0.0016491960367418324
Position 4028: 0.0015548503610254636
Position 4925: 0.001470311578203361
Position 5279: 0.0014593774896484286
Position 1604: 0.0014505319519220379
Position 8956: 0.0014222360026510748
Position 3076: 0.0012601824183204999
Position 1253: 0.0011887284766865683
Position 10251: 0.0011096288847917486
Position 740: 0.0009937601478568513
Position 6165: 0.0009559827471135956
Position 10102: 0.0009146752504862872
Position 1628: 0.0008922388243647752
Position 2606: 0.0008843648355362221
Position 8411: 0.0008483377929542874
Position 2574: 0.0007852451583129781
Position 1485: 0.0007756217893055279
Position 5262: 0.000744454749317894
Position 4930: 0.0007322072245800712
Position 2583: 0.0007299010306424122
Position 1949: 0.0006522797684351099
Position 9383: 0.0006339531643049669
Position 2001: 0.0006209128016550999
Position 7815: 0.0005959896540166562
Position 2547: 0.0005876324629457621
Position 9117: 0.0005829386482409304
Position 1919: 0.0005572354042627833
Position 2660: 0.00055592134336832
Position 5440: 0.0005460094708532654
Position 4385: 0.0005149405364218692
Position 7516: 0.0005051528210611517
Position 1773: 0.0004923757993119613
Position 3975: 0.00047923580720079357
Position 3305: 0.00045167340416859604
Position 2047: 0.0004485106685265396
Position 6126: 0.00042172782404014124
Position 2709: 0.0004208629150195046
Position 8172: 0.00040788430610808556
Position 4644: 0.0004059675888761843
Position 2336: 0.0003991219519677953
Position 3171: 0.0003727333864294701
Position 7210: 0.000360497639492582
Position 1462: 0.00034565010090457243
Position 1984: 0.0003220967919608288
Position 4324: 0.00030447263356228924
Position 4262: 0.00029901712658427957
Position 7048: 0.0002910057313603845
Position 5299: 0.00028590018905721136
Position 2796: 0.0002783854839178209
Position 2297: 0.0002745533848764034
Position 1745: 0.0002716538209802423
Position 821: 0.0002448265994617096
Position 1211: 0.00024290320586530084
Position 6818: 0.00024103971797178654
Position 3269: 0.00023463028582438865
Position 5865: 0.00022617159326574686
Position 6420: 0.00022249204778548932
Position 1174: 0.00021387499656251357
Position 5763: 0.0002095502923107293
Position 1379: 0.00018727681915885826
Position 5916: 0.00017888778539669126
Position 4860: 0.00016329543372033746
Position 3882: 0.00016303630538230733
Position 5678: 0.0001497313064168218
Position 603: 0.00013959088056305822
Position 468: 0.00013271175489846208
Position 1407: 0.00012137621917453938
Position 3785: 0.0001199675305061564
Position 1073: 0.00011629336346931308
Position 554: 0.00011467440233406534
Position 1041: 0.0001125341511780382
Position 1383: 0.00011090985236695462
Position 1229: 0.00010592805451358925
Position 1891: 0.00010561789177715366
Position 4666: 9.987993812426921e-05
Position 3832: 9.832188429171488e-05
Position 342: 9.594244166369444e-05
Position 1260: 8.982625859892902e-05
Position 2528: 8.695515007573932e-05
Position 2666: 6.170159972790019e-05
Position 2617: 5.7312094060554426e-05
Position 3376: 5.606252914206197e-05
Position 519: 5.3029462950968126e-05
Position 502: 4.81520009139269e-05
Position 1936: 4.7233751030568214e-05
Position 653: 4.254804426373428e-05
Position 1124: 4.1240730519932386e-05
Position 2631: 3.977574926119657e-05
Position 1235: 3.84032924333658e-05
Position 2495: 3.6523582701480935e-05
Position 2023: 3.5311859759295565e-05
Position 2007: 3.4489141831288035e-05
Position 1656: 3.378962444459683e-05
Position 254: 3.080961182303462e-05
Position 1467: 3.0506577745071154e-05
Position 1447: 2.6808464513648867e-05
Position 1565: 2.0475416177530724e-05
Position 315: 1.9910791801596312e-05
Position 992: 1.622325599309905e-05
Position 6313: 1.5986379097697562e-05
Position 252: 1.388856469978815e-05
Position 870: 1.3175150850712765e-05
Position 887: 1.0157299754062917e-05
Position 242: 9.494929257556153e-06
Position 294: 9.026083279401846e-06
Position 202: 6.890746371246697e-06
Position 524: 6.864582918003468e-06
Position 309: 6.230431466346767e-06
Position 300: 5.59873275708802e-06
Position 3049: 4.844743789718639e-06
Position 223: 4.755339736997356e-06
Position 260: 4.447265304953728e-06
Position 346: 4.383370481453713e-06
Position 229: 3.380952273957561e-06
Position 290: 3.295005252127452e-06
Position 521: 2.8497606549694813e-06
Position 176: 2.3915578804194903e-06
Position 265: 2.341967538975312e-06
Position 286: 2.1552582583744063e-06
Position 279: 2.056958167290574e-06
Position 411: 1.8337925380689355e-06
Position 937: 1.7653532452878173e-06
Position 306: 1.5194998079080012e-06
Position 607: 1.3563244102879716e-06
Position 312: 1.2791653536132222e-06
Position 423: 1.2610244732673346e-06
Position 130: 1.197033450978277e-06
Position 257: 9.76681934534367e-07
Position 438: 9.451432112012591e-07
Position 247: 8.726342556102896e-07
Position 875: 7.287015621669998e-07
Position 561: 6.431543970254117e-07
Position 465: 5.656817027653063e-07
Position 245: 5.62412943768612e-07
Position 237: 5.014674789653169e-07
Position 262: 3.5413200085765126e-07
Position 204: 3.28774932345016e-07
Position 891: 2.9974806908030757e-07
Position 138: 2.9505649578707497e-07
Position 812: 2.760845139983876e-07
Position 281: 2.6301379804217704e-07
Position 661: 2.575112238110934e-07
Position 918: 2.526394916186904e-07
Position 377: 2.456485187662417e-07
Position 631: 2.2968957668165451e-07
Position 384: 1.972940648532204e-07
Position 825: 1.5587412216631082e-07
Position 404: 1.5497161574500534e-07
Position 1570: 1.5064303130542538e-07
Position 213: 1.4871393580842933e-07
Position 1632: 1.478320043640469e-07
Position 1665: 1.123739302923752e-07
Position 1052: 6.815688851735994e-08
Position 996: 4.71177553836813e-08
Position 568: 4.4179209947399296e-08
Position 944: 3.5739279502377815e-08
Position 1069: 3.44710474175052e-08
Position 231: 2.2251166889640268e-08
Position 634: 1.5796734823235233e-08
Position 962: 1.572693984953787e-08
Position 1058: 1.1627925414052067e-08
Position 150: 9.04576332003973e-09
Position 140: 8.603112273098528e-09
Position 941: 5.7977255499156965e-09
Position 1099: 3.4292158500409225e-09
Position 574: 2.701063649200372e-09
Position 591: 2.229554990757248e-09
Position 584: 1.632984900170809e-11
Position 999: 4.165522863443141e-12
Position 323: 2.345438935945946e-13
Position 162: 6.288442195921038e-14
