Gene = Tyw1
Position 3927: 3.825238449263921e-05
Position 17934: 3.582725945875402e-05
Position 2861: 3.381626680443836e-05
Position 32502: 3.258920603345952e-05
Position 19390: 2.918528612485694e-05
Position 18800: 2.8264853848383568e-05
Position 69316: 2.6062461489357805e-05
Position 100: 2.5975420794601618e-05
Position 17658: 2.2924434113409644e-05
Position 17745: 2.1555532977352142e-05
Position 42982: 2.1366853805389526e-05
Position 78328: 2.058834549739838e-05
Position 32493: 2.0449633586340443e-05
Position 2298: 1.994730334847604e-05
Position 735: 1.909469918226253e-05
Position 2309: 1.8753125091956184e-05
Position 17949: 1.8176184448649066e-05
Position 1297: 1.8099922744343243e-05
Position 18142: 1.800492997313356e-05
Position 3066: 1.4492740660546359e-05
Position 43436: 1.4299574461481525e-05
Position 1999: 1.3169358861532103e-05
Position 17912: 1.3017239700614667e-05
Position 18758: 1.2177064616164547e-05
Position 2182: 1.1950672087889356e-05
Position 2150: 1.1929945356628686e-05
Position 2837: 1.1874510177660584e-05
Position 1997: 1.1574434221392964e-05
Position 17655: 1.1041778863794257e-05
Position 3286: 1.1034146853044634e-05
Position 18202: 1.0139908347997201e-05
Position 2324: 1.0127301367912946e-05
Position 3608: 1.0074560180890991e-05
Position 3664: 9.418295092297628e-06
Position 1852: 8.289371487333738e-06
Position 44804: 8.039430775412112e-06
Position 43868: 5.986984482800848e-06
Position 19416: 5.370974604986503e-06
Position 18178: 4.317151130912456e-06
Position 18135: 4.313973861264275e-06
Position 53226: 4.189892778074926e-06
Position 18572: 3.6720410057849253e-06
Position 44774: 3.2584978520625153e-06
Position 52280: 2.9530837558357524e-06
Position 44833: 1.597031868327145e-06
Position 18671: 7.856358022299801e-07
Position 18721: 7.155420024277671e-07
Position 70: 3.1716044187904404e-07
Position 18: 2.80511336541578e-07
Position 246: 1.793188235646369e-07
Position 44200: 1.6983772339207788e-07
Position 334: 1.317462993481011e-07
Position 628: 9.270316489560189e-08
Position 931: 5.519730529432551e-08
Position 692: 5.459598160754481e-08
Position 878: 5.032869270936713e-08
Position 854: 5.010453136300889e-08
Position 1213: 3.0458027329336593e-08
Position 913: 2.7289789002925665e-08
Position 298: 2.0251442949839767e-08
Position 256: 7.931766200354435e-09
Position 409: 7.562429853077925e-09
Position 384: 5.8319849449046666e-09
Position 490: 5.65141464884563e-09
Position 421: 2.98433320286914e-09
Position 675: 2.323358407630652e-09
Position 32152: 1.7353213791735387e-09
Position 433: 1.3027427828968512e-09
Position 605: 1.2850995348862535e-09
Position 838: 1.2481847012401125e-09
Position 493: 1.186406883559642e-09
Position 318: 1.153209590361714e-09
Position 17720: 8.229216020197109e-10
Position 393: 6.725101898782206e-10
Position 395: 4.0261307056001833e-10
Position 382: 2.387437909767455e-10
Position 531: 7.047006811183445e-11
Position 352: 2.630388980203475e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 60446: 0.9999999999999956
Position 68563: 0.9999999999999941
Position 17585: 0.9969805764448039
Position 31817: 0.9865754891293808
Position 39588: 0.982663426259146
Position 30207: 0.9701143296879626
Position 42868: 0.9609376068232764
Position 78210: 0.9560538464882387
Position 83583: 0.9539279694180711
Position 9947: 0.9409783194340066
Position 47642: 0.8931376852007173
Position 12130: 0.8850478218998581
Position 14128: 0.8380095754296226
Position 18043: 0.750218684395975
Position 20897: 0.7413096458445939
Position 33823: 0.6922208928109302
Position 1897: 0.6603017487549928
Position 24745: 0.611613985599189
Position 49596: 0.4541668971295413
Position 42022: 0.45224496391257984
Position 52104: 0.44759502328199546
Position 51772: 0.44178888688867496
Position 32057: 0.43018724317736384
Position 10920: 0.3476130846025407
Position 46285: 0.345549318896452
Position 63634: 0.3305222455390526
Position 53510: 0.3145665967883542
Position 10859: 0.3035749965138985
Position 72209: 0.2881318644011965
Position 72174: 0.277948235579795
Position 71528: 0.2616390271712132
Position 5783: 0.22549157917445792
Position 3808: 0.2216122502270469
Position 44659: 0.21794970068036093
Position 4756: 0.21175662446467464
Position 40680: 0.19760989829853917
Position 34368: 0.18271228721727517
Position 32401: 0.17699922518976924
Position 49680: 0.17518730078315659
Position 57472: 0.15456211550901047
Position 43832: 0.14944555190899125
Position 10844: 0.1478838440522155
Position 23972: 0.14147730153969534
Position 39036: 0.14017617641614077
Position 23944: 0.13647736199266663
Position 6061: 0.13620724162019893
Position 40579: 0.12829910126274754
Position 1949: 0.11159567277502153
Position 32937: 0.10986130450309081
Position 75688: 0.10424160030921129
Position 20861: 0.0982581996707404
Position 2083: 0.09384878668271066
Position 35761: 0.09383908085935258
Position 57755: 0.08530641955027336
Position 71557: 0.08436047250602596
Position 31372: 0.08066588047216401
Position 31607: 0.0747125433872815
Position 16865: 0.07201505126522678
Position 41092: 0.06755879820734677
Position 77096: 0.06617300698582423
Position 72138: 0.0651653103426784
Position 80112: 0.0639274419354135
Position 32012: 0.0637274714490881
Position 15171: 0.06274001688403627
Position 19187: 0.06062391380158305
Position 49914: 0.05789078495557629
Position 15864: 0.056703409155568346
Position 5843: 0.0562725668154291
Position 44603: 0.05560731770802244
Position 1778: 0.054249921925388515
Position 75468: 0.05315071048233046
Position 38980: 0.05276836786206804
Position 80148: 0.05163314334372323
Position 73303: 0.05159569288072894
Position 20109: 0.0505466683843567
Position 84161: 0.050473002631357684
Position 9801: 0.04461209142238083
Position 80187: 0.043029527225385174
Position 78105: 0.04074859225295851
Position 49644: 0.04023731044748446
Position 16845: 0.03956471093920559
Position 54346: 0.039230138013865226
Position 31493: 0.039046901486399485
Position 40747: 0.03890327250024786
Position 33392: 0.03842389615983329
Position 51875: 0.03840111967686307
Position 2110: 0.038349087562251936
Position 41465: 0.035257620544057455
Position 75826: 0.03421206875020333
Position 49715: 0.033692596719188166
Position 77038: 0.03364366285365412
Position 34188: 0.03320432968658289
Position 23687: 0.033132551103070805
Position 20090: 0.033051432202920054
Position 20043: 0.03265962651568852
Position 14124: 0.031703532525367666
Position 23698: 0.031167860209107418
Position 12978: 0.031016496982441005
Position 35665: 0.029420272675033242
Position 42872: 0.028767365634287747
Position 79857: 0.027850543552615098
Position 49617: 0.027457116661686945
Position 15524: 0.025813285551496826
Position 52863: 0.024970394888380973
Position 75724: 0.0247127856402845
Position 32340: 0.02255731410804812
Position 50674: 0.0224372993567911
Position 19814: 0.02215968141070824
Position 79885: 0.021943703221037905
Position 4326: 0.021812430370288825
Position 83732: 0.020805723197139254
Position 72581: 0.020745119318436388
Position 5504: 0.02015193737076453
Position 10812: 0.019841577230565885
Position 79957: 0.01925070186070627
Position 51891: 0.01904929232373957
Position 17978: 0.018393412044696043
Position 15198: 0.018181299858583598
Position 46289: 0.018163723810685272
Position 5742: 0.01809589743734414
Position 6317: 0.01787561250959272
Position 40651: 0.01738789394545803
Position 16227: 0.016987136769769474
Position 17020: 0.016946810820805867
Position 53127: 0.01677949514820499
Position 69297: 0.016731890671931742
Position 83856: 0.016572752876730747
Position 52009: 0.016186853785906404
Position 15140: 0.015685300540497184
Position 18051: 0.015508575571349792
Position 71554: 0.015364120296207512
Position 41551: 0.015335750549670958
Position 5798: 0.014870574647308045
Position 32955: 0.014408689465605532
Position 2964: 0.014355661006703446
Position 49725: 0.012766764456084052
Position 80617: 0.012672079676489445
Position 16190: 0.012569743482937452
Position 54387: 0.012475423688762241
Position 19741: 0.012166577804970508
Position 39919: 0.012091718132219056
Position 79667: 0.012054085703563427
Position 51929: 0.012020255566429069
Position 68979: 0.01163091028738913
Position 70306: 0.01157607165030631
Position 4063: 0.011572551186929571
Position 80387: 0.011412021946551894
Position 5846: 0.01111598655962001
Position 11605: 0.010993180347393602
Position 46122: 0.010800724488398134
Position 32596: 0.01076585206396598
Position 15459: 0.010498256128214378
Position 79795: 0.010245501366448332
Position 12175: 0.01015577547205464
Position 44329: 0.010052628778334741
Position 34393: 0.010041520584014262
Position 42794: 0.01001213360185128
Position 5460: 0.009976892311440562
Position 15251: 0.009711894895850554
Position 80315: 0.009699982970090398
Position 43887: 0.009484473848719945
Position 78810: 0.009417861126314465
Position 16730: 0.009245072965763025
Position 73524: 0.008845584947481052
Position 11679: 0.008767657707527887
Position 50620: 0.008755823959789792
Position 43944: 0.008550142059028997
Position 24618: 0.008536523087258855
Position 4350: 0.008493854601425998
Position 14360: 0.008457855511440722
Position 15086: 0.00843140368696224
Position 46175: 0.008190880567156248
Position 79821: 0.008065558946745205
Position 83550: 0.008023582378913518
Position 5516: 0.00777392837887518
Position 40962: 0.007551936397122014
Position 79860: 0.007505901664408458
Position 73274: 0.0074439087652862345
Position 42167: 0.007417364551329868
Position 4149: 0.007259778926472192
Position 7485: 0.007245639565345458
Position 13475: 0.00721319860702624
Position 20899: 0.007174012184892133
Position 6099: 0.007124830353915375
Position 31420: 0.0071038417236104
Position 69051: 0.007005041037307772
Position 80415: 0.00688215296031807
Position 7585: 0.006812095896794398
Position 20936: 0.006478108923260444
Position 2860: 0.006462505112048283
Position 20087: 0.006379951870538545
Position 12283: 0.0063580992185317785
Position 83754: 0.0061821334030857655
Position 15658: 0.006053969975592789
Position 2960: 0.005938793557987329
Position 69251: 0.00585468128064762
Position 47867: 0.005782169752088544
Position 11552: 0.005617147376614353
Position 80400: 0.005199709186469617
Position 33427: 0.0050746350356838206
Position 69144: 0.0050197203820118155
Position 47456: 0.00495147002165832
Position 44074: 0.004823553944620997
Position 7758: 0.00471362247654262
Position 20128: 0.004596587865116908
Position 8004: 0.004372125426090624
Position 49918: 0.0043593164660033264
Position 81626: 0.004235053971094501
Position 49765: 0.004032690417063542
Position 44102: 0.004008246845372911
Position 49513: 0.0038718030027389888
Position 32373: 0.003858627678663349
Position 12135: 0.0038190906878026658
Position 1734: 0.0038115793598418493
Position 23666: 0.0037750902949141283
Position 11637: 0.0037411882425948707
Position 14155: 0.003712543909306164
Position 13599: 0.003698903129087421
Position 78454: 0.003626673859511023
Position 7730: 0.0035835990801601305
Position 34375: 0.0035804025171930097
Position 44055: 0.003476696277931838
Position 13982: 0.003453680456937596
Position 13109: 0.003426803710022545
Position 1783: 0.0033922141955342482
Position 20915: 0.0033774568642603543
Position 79114: 0.003336900055667879
Position 46493: 0.0032748859097051987
Position 6621: 0.003245863672019885
Position 2004: 0.0032241237589496177
Position 78991: 0.003217733244808095
Position 32543: 0.003215192577519533
Position 20171: 0.0031829211361844986
Position 44133: 0.003162168369435567
Position 19150: 0.003148525585489523
Position 4603: 0.003095275189870415
Position 35136: 0.0030200855564140846
Position 29853: 0.0030175397383877824
Position 2911: 0.002960380057038945
Position 30565: 0.002940564762314878
Position 4255: 0.0028866285540746265
Position 6275: 0.0028570062582614062
Position 31786: 0.002818912255094775
Position 40429: 0.0028141807565225762
Position 27031: 0.002813973548987585
Position 7606: 0.002669891356704821
Position 15640: 0.0026340268749391253
Position 81386: 0.0026163847648881665
Position 44130: 0.002587101170948541
Position 83589: 0.0025802426009050223
Position 44902: 0.002564975732575496
Position 19887: 0.0024521196743603345
Position 6337: 0.002445320110017191
Position 49889: 0.0024344340012873397
Position 313: 0.0023873431743729346
Position 72479: 0.0023050982351548316
Position 14153: 0.002220863190388438
Position 18135: 0.0022089160685252185
Position 32432: 0.0021849018899680996
Position 71231: 0.0021501133209245785
Position 46580: 0.0021454653101112787
Position 5378: 0.0021449452055385763
Position 44534: 0.0019560323591519676
Position 1248: 0.0019171629216604505
Position 13306: 0.0019105334257851496
Position 44082: 0.0018406424254012008
Position 34070: 0.001823278568781932
Position 22174: 0.0018191145916656402
Position 83470: 0.0017976120828941042
Position 2479: 0.0017791452033413086
Position 50555: 0.0017683686142939872
Position 2475: 0.0017677225531417034
Position 12197: 0.001726493834830094
Position 39797: 0.0017219874335154888
Position 43977: 0.0017153362110879835
Position 32103: 0.0016717595601970206
Position 18149: 0.0016619034759750083
Position 15881: 0.0016544408973017967
Position 2514: 0.001624111383942336
Position 78612: 0.0015914185487147005
Position 20821: 0.0015694271748492778
Position 5035: 0.0015682946900634526
Position 35520: 0.0015500711792285962
Position 12251: 0.001530746928082443
Position 22153: 0.0015137954052934575
Position 15145: 0.0014800932550549535
Position 10994: 0.0014771128547877578
Position 50558: 0.001472954348884735
Position 32115: 0.0014726460466652496
Position 11958: 0.0014415272863000375
Position 13424: 0.0014259560839312401
Position 20011: 0.0014009550259680263
Position 4928: 0.001398996961587574
Position 3158: 0.0013936639257520267
Position 70339: 0.0013663859328334816
Position 2215: 0.001330013380664597
Position 17588: 0.0013190081772261237
Position 5699: 0.001268472705382034
Position 17986: 0.0012638200009257518
Position 15401: 0.001250601870763751
Position 47926: 0.0012483252065983938
Position 11624: 0.001241842182054859
Position 2562: 0.001237514700579324
Position 83898: 0.00120612153676162
Position 3298: 0.0011840519664028139
Position 82725: 0.001181575543836643
Position 7907: 0.0011592870944675587
Position 3823: 0.0011573584273350459
Position 5945: 0.0011516776150268168
Position 82444: 0.0011507114966812415
Position 79737: 0.0011468819554928493
Position 6515: 0.0011136487887664689
Position 5250: 0.0010826750016506765
Position 79358: 0.0010805365168891623
Position 49936: 0.0010356617379180964
Position 7303: 0.0010297879269551375
Position 43992: 0.0009802075925683816
Position 68780: 0.0009773461775898441
Position 45982: 0.000949483419854089
Position 19953: 0.00092294887893009
Position 3739: 0.0009180642799530189
Position 3241: 0.0009175718315964729
Position 1730: 0.0009002784104137329
Position 15005: 0.0008988762595800553
Position 14075: 0.0008386148971882849
Position 22071: 0.000828424733006861
Position 68815: 0.0008189786114835735
Position 13139: 0.0008066844437212945
Position 70009: 0.0008049202939642553
Position 19092: 0.0007760564351081178
Position 13498: 0.0007479699249225352
Position 82361: 0.0007437366989221475
Position 46655: 0.0007429737060742723
Position 70271: 0.0007041255659652016
Position 83624: 0.000701130797538581
Position 20168: 0.0006886409445948975
Position 11499: 0.0006878318764787186
Position 70139: 0.0006740810550372228
Position 47957: 0.0006657154217403073
Position 23531: 0.0006583235668527062
Position 80792: 0.0006438670544004307
Position 82512: 0.0006340531594545998
Position 33857: 0.0006325751507914824
Position 137: 0.0006309656698096175
Position 19905: 0.0006295178371413073
Position 53559: 0.0006100151810600138
Position 35157: 0.0005939818351239955
Position 3320: 0.000575667990058227
Position 3537: 0.0005644642996414271
Position 81564: 0.0005643110748044823
Position 19524: 0.0005577147725751089
Position 84176: 0.0005497931758935696
Position 3852: 0.000541107328275736
Position 2153: 0.0005400727070326974
Position 13247: 0.0005377391490524988
Position 1321: 0.0005326607387388093
Position 44087: 0.0005319595314729049
Position 22883: 0.0005224587633826951
Position 405: 0.0004994219937080906
Position 22050: 0.0004963720560108907
Position 46507: 0.0004918720914661768
Position 70502: 0.000489310553622571
Position 81024: 0.00048448808927684117
Position 3062: 0.00047925344258544547
Position 46603: 0.00047507095706404316
Position 18920: 0.00046937841338550574
Position 15536: 0.0004680777591406957
Position 1205: 0.000466600379527156
Position 82248: 0.0004611104226527904
Position 20045: 0.0004532288136306668
Position 19691: 0.0004481039391700137
Position 79328: 0.0004479337643204979
Position 14266: 0.00044585629935894096
Position 3002: 0.0004348536989056941
Position 82686: 0.00043022730904707985
Position 14246: 0.0004162231438831305
Position 2494: 0.00039821691824699934
Position 22984: 0.0003928337923678802
Position 19163: 0.0003801802625736825
Position 19672: 0.00037794814272485116
Position 2820: 0.0003741106819760554
Position 79566: 0.0003662898869043779
Position 81804: 0.00036313578388168997
Position 53062: 0.0003608340028786898
Position 387: 0.0003406745492777472
Position 10113: 0.0003400785289932462
Position 69970: 0.00032346372183740204
Position 1744: 0.0003193159911966508
Position 12212: 0.0003190459180054371
Position 11248: 0.0003090292383301054
Position 69264: 0.00030675658134193535
Position 5547: 0.0003049989648024958
Position 70463: 0.00029392286726027603
Position 9957: 0.0002925568323200067
Position 69013: 0.0002884797925506729
Position 11961: 0.00028381824351732303
Position 20084: 0.00027801325161312825
Position 44099: 0.00026897147473691277
Position 44750: 0.0002556732532197353
Position 595: 0.000247373551513058
Position 68901: 0.0002304211916884447
Position 4098: 0.00021533072775327942
Position 82411: 0.0002142921519984403
Position 34125: 0.00021038735533320405
Position 79374: 0.00020262049602642402
Position 70604: 0.00020119724619351603
Position 44332: 0.00019895726069433785
Position 33367: 0.00019440001434142817
Position 3501: 0.00018764809855051682
Position 82329: 0.00018428931516601107
Position 19676: 0.00017765457771367772
Position 1749: 0.00016755545634269297
