Gene = Enoph1
Position 7081: 0.0001558611518246454
Position 530: 0.00015262334974468076
Position 4564: 0.00013889492179858378
Position 4714: 0.00013028358855390556
Position 2635: 0.00012294677410424517
Position 2567: 8.714000919233673e-05
Position 5405: 8.359281291171424e-05
Position 1709: 8.106111828157089e-05
Position 947: 7.445796105961974e-05
Position 26094: 6.95043032827494e-05
Position 450: 6.48993344703814e-05
Position 25866: 6.093369990569777e-05
Position 2679: 6.022372874198387e-05
Position 2448: 5.6929472295489295e-05
Position 3501: 5.4841467040932044e-05
Position 4153: 4.636224558848041e-05
Position 25489: 4.52765288749888e-05
Position 2613: 4.230484744875721e-05
Position 4127: 4.217809473517517e-05
Position 4509: 3.894317513840303e-05
Position 4130: 3.5396178543057886e-05
Position 4367: 3.2745296934755456e-05
Position 3462: 3.0618161714132764e-05
Position 625: 2.9962240656867253e-05
Position 3504: 2.9327917521889963e-05
Position 2741: 2.2804330864926657e-05
Position 453: 2.2577201960533886e-05
Position 23060: 2.0009914174993955e-05
Position 3485: 1.8081115419595778e-05
Position 2205: 1.7264439326298898e-05
Position 975: 1.726040716972947e-05
Position 3507: 1.2888018983432032e-05
Position 1656: 1.249682879703668e-05
Position 2499: 1.1247207262533934e-05
Position 21688: 1.1152381581426268e-05
Position 2527: 8.831514213550713e-06
Position 863: 6.6110735618571146e-06
Position 1488: 4.578007289571131e-06
Position 415: 4.19595170312106e-06
Position 360: 4.037815140590183e-06
Position 1955: 3.5125088427445893e-06
Position 1313: 3.4944368685035372e-06
Position 2013: 3.1909569419703643e-06
Position 1092: 3.188340466679943e-06
Position 390: 3.045304111192608e-06
Position 2078: 2.7400695964638264e-06
Position 2042: 2.7026941860714094e-06
Position 2022: 2.4936719335779154e-06
Position 1373: 2.4534833588592953e-06
Position 1925: 2.3511044467123374e-06
Position 1753: 1.579834608989404e-06
Position 413: 1.5199111736968845e-06
Position 629: 1.3517463536538351e-06
Position 2072: 1.3203436898738486e-06
Position 2128: 1.2349793974574363e-06
Position 980: 1.2338165485797687e-06
Position 911: 1.1690542182611647e-06
Position 1844: 1.1037079009619099e-06
Position 1724: 8.954050777852935e-07
Position 1360: 8.154577811662403e-07
Position 669: 6.963727416646206e-07
Position 370: 6.245143576370149e-07
Position 557: 5.989994845761214e-07
Position 883: 5.348060069510048e-07
Position 1026: 4.89722120470688e-07
Position 583: 4.75438443435866e-07
Position 1047: 4.513943113892759e-07
Position 783: 4.487710371799318e-07
Position 8326: 3.9889489108202964e-07
Position 1705: 3.6515243269359604e-07
Position 535: 3.1487810796986e-07
Position 823: 3.096879238284609e-07
Position 8874: 1.5693774744246522e-07
Position 8538: 2.715040871031029e-08
Position 5744: 7.2745093645704165e-09
Position 2827: 6.063715500788593e-09
Position 1591: 4.816926875238362e-09
Position 3270: 4.762129599436437e-09
Position 1297: 4.46753200999947e-09
Position 3041: 3.4127086970774525e-09
Position 3723: 3.0383684505824704e-09
Position 608: 2.722078099240515e-09
Position 7912: 2.2762662673308025e-09
Position 1155: 1.1979550250581751e-09
Position 1124: 1.0470514872462291e-09
Position 3518: 3.710320122835608e-10
Position 3353: 2.7415670161465055e-10
Position 2621: 1.7177619573475438e-10
Position 2608: 1.700675113597029e-10
Position 2748: 1.1154806780774734e-10
Position 2712: 9.222626178769965e-11
Position 3527: 7.20090195529447e-11
Position 203: 4.241206642620683e-12
Position 2530: 2.7027016539022535e-12
Position 2511: 1.5746534522894121e-12
Position 2142: 1.4171948325590241e-12
Position 136: 1.2992017403367478e-12
Position 2693: 7.662545543399793e-13
Position 572: 7.148302906063325e-13
Position 229: 6.366759884240258e-13
Position 590: 6.186812451162029e-13
Position 2517: 6.0302401653539e-13
Position 683: 5.740091046412698e-13
Position 720: 5.240649032679406e-13
Position 542: 4.72196726617749e-13
Position 1159: 4.689227032487195e-13
Position 539: 4.560535483264183e-13
Position 1185: 3.389544557871386e-13
Position 317: 3.319012151391091e-13
Position 3011: 2.6149294128299725e-13
Position 261: 2.553720582549152e-13
Position 279: 2.544123186808136e-13
Position 209: 2.2022862307739517e-13
Position 1959: 1.8475821894072616e-13
Position 759: 1.5451510136884778e-13
Position 737: 1.3455231933058163e-13
Position 650: 1.323236228545783e-13
Position 171: 8.768709074718282e-14
Position 3028: 5.876138724549617e-14
Position 919: 5.5316621014340457e-14
Position 219: 5.413712533681911e-14
Position 2866: 3.481521834990604e-14
Position 744: 3.403189105315087e-14
Position 867: 3.25720251952168e-14
Position 1036: 3.06516048935876e-14
Position 179: 2.869901337311508e-14
Position 99: 2.6076914844932786e-14
Position 3065: 2.1653152743923786e-14
Position 703: 1.910958339211468e-14
Position 165: 1.3801014595468911e-14
Position 1547: 2.2978113762935216e-15
Position 1376: 1.8387815151541623e-15
Position 547: 1.3485905511061064e-15
Position 1343: 1.2410494196060754e-15
Position 1321: 6.62675184676859e-16
