Gene = Snrpd2
Position 542: 5.807152257822375e-06
Position 1208: 5.577140273491079e-06
Position 1406: 5.47993929764904e-06
Position 759: 4.9620885968141274e-06
Position 886: 4.372519143813505e-06
Position 1664: 4.1563580607492485e-06
Position 1136: 4.078353071619118e-06
Position 146: 4.007130897235774e-06
Position 2471: 3.991443610168418e-06
Position 1238: 3.874193129526405e-06
Position 1342: 3.858973711338645e-06
Position 1215: 3.481670980371628e-06
Position 818: 3.3656434458553944e-06
Position 1027: 3.3579228946515664e-06
Position 1070: 3.171131113147706e-06
Position 353: 3.1347420786437313e-06
Position 355: 2.8685072254361004e-06
Position 1222: 2.5326990673325295e-06
Position 609: 2.357877739096652e-06
Position 936: 2.254628998909908e-06
Position 264: 2.1565042681854945e-06
Position 82: 2.089746229398406e-06
Position 139: 1.8971803163063782e-06
Position 536: 1.8717622870874002e-06
Position 603: 1.7706887948010567e-06
Position 89: 1.6642285175672737e-06
Position 741: 1.404455567259625e-06
Position 1360: 1.0415749478230524e-06
Position 1675: 5.140597371976975e-07
Position 1317: 2.8167025858491626e-07
Position 2455: 1.8177204584569114e-07
Position 665: 6.45603627311466e-08
Position 655: 6.433059795986302e-08
Position 710: 3.052265322450319e-09
Position 269: 2.1724040817402987e-09
Position 177: 2.1570704777969702e-09
Position 522: 1.948432862319962e-09
Position 670: 1.2288165661664765e-09
Position 616: 1.1309254056598342e-09
Position 673: 1.8870671840165392e-12
Position 683: 1.4159174088046346e-12
Position 207: 1.1566463119672949e-12
Position 213: 1.1441894278352456e-12
Position 472: 1.1338812853823217e-12
Position 1729: 4.521404493071809e-15
