Gene = Jhy
Position 1417: 0.0023086263489546575
Position 418: 0.002288368639214855
Position 3039: 0.0022069324956483067
Position 2945: 0.0020496297020776164
Position 2681: 0.0020109445501602157
Position 3582: 0.0016876499848464885
Position 3127: 0.001483870998499152
Position 2030: 0.0013554488503122292
Position 8676: 0.0012301195141896982
Position 1296: 0.0011981201870632314
Position 3006: 0.0011528793561076678
Position 11683: 0.001121031173222905
Position 6940: 0.0011163086929706378
Position 5323: 0.0010883570858441446
Position 1389: 0.0010526879947934634
Position 3142: 0.0009924303061756019
Position 3051: 0.0009744505936867564
Position 300: 0.0009397819598632568
Position 3560: 0.0009187739744734195
Position 284: 0.0009016572796669972
Position 12561: 0.0008784831095485715
Position 11471: 0.0008761645597448648
Position 7042: 0.0008488205020781498
Position 3722: 0.0008171094356442109
Position 725: 0.0008159958126967986
Position 6944: 0.000800403726564933
Position 5254: 0.0007913808689833351
Position 8832: 0.0007799123533952553
Position 2875: 0.0007608514746174271
Position 11242: 0.0007604721126334502
Position 1272: 0.0007151970878891121
Position 5188: 0.0007010485966818646
Position 3567: 0.0006161809564104978
Position 8473: 0.0005721546694472512
Position 5623: 0.0005689403734494329
Position 5772: 0.0005576269066409043
Position 1789: 0.000530344751253885
Position 3066: 0.0005231266420689033
Position 2971: 0.0005042400053570243
Position 10638: 0.00046706255618134904
Position 3906: 0.0004579030409083883
Position 7578: 0.0004550583867198733
Position 3111: 0.0004398266918398105
Position 10171: 0.0004350227750096719
Position 7273: 0.0004278315284781499
Position 7926: 0.0004073556498250114
Position 4120: 0.0004015435316883741
Position 6323: 0.00040103738335351113
Position 1446: 0.00037381387528145357
Position 2791: 0.0003715768072793737
Position 11094: 0.0003596755776643347
Position 3068: 0.0003497032044345627
Position 3520: 0.000348853870979203
Position 6260: 0.0003487469718623916
Position 1252: 0.00034251850667589123
Position 1811: 0.0003293095649158458
Position 10335: 0.00032003827169207934
Position 1395: 0.00031064365444201836
Position 4875: 0.0003047342397424116
Position 7387: 0.0002976555053579107
Position 3329: 0.0002967643860492988
Position 2176: 0.00029204182624407564
Position 2181: 0.00029094904721698866
Position 1074: 0.0002803311228685626
Position 3317: 0.00025258206596936517
Position 1809: 0.00025202204245545497
Position 9668: 0.0002507193427723878
Position 6080: 0.00024975770279852774
Position 6217: 0.0002461685995688425
Position 1846: 0.00023958674387418718
Position 6699: 0.00023325161824953083
Position 208: 0.00023099080890549812
Position 911: 0.00022704816722464463
Position 363: 0.000218149102375722
Position 3196: 0.00021496941981466244
Position 3999: 0.00020921831755933465
Position 8263: 0.00020488051352514561
Position 8168: 0.00019995149534378172
Position 2266: 0.00019881263620551428
Position 5644: 0.00018989870615904506
Position 1895: 0.00018882814240832107
Position 8771: 0.00018857982442006173
Position 4714: 0.00018196114287773315
Position 1735: 0.00017816403818931016
Position 7378: 0.00016859470992839376
Position 3630: 0.00016837035047113198
Position 870: 0.0001671211746307006
Position 1312: 0.00015725067914923083
Position 4514: 0.00015648792413469137
Position 3648: 0.00015109157852990964
Position 229: 0.00014770746926360891
Position 8871: 0.00014296288347344572
Position 6981: 0.00014215481967052543
Position 6033: 0.0001418161466006145
Position 1792: 0.00013765094988005508
Position 995: 0.00013414106501594172
Position 5144: 0.0001270766987129868
Position 4854: 0.00012094728743737888
Position 7529: 0.00011691548629819338
Position 3789: 0.00011520907782535361
Position 1215: 0.00011398539125619294
Position 7744: 0.00010861465094207867
Position 3235: 0.0001082509560027845
Position 3585: 0.00010550661713244003
Position 4511: 0.00010536719578494865
Position 1239: 0.00010440680044363949
Position 7813: 0.00010036212995286318
Position 2247: 9.931649489277426e-05
Position 3425: 8.93445096986536e-05
Position 1875: 8.686383540788017e-05
Position 3496: 8.499763101283848e-05
Position 1191: 8.217672030806613e-05
Position 2241: 7.849674752291687e-05
Position 5290: 7.807982708178943e-05
Position 4048: 7.539767427666555e-05
Position 6064: 7.508481573243894e-05
Position 6273: 6.649108470036174e-05
Position 4011: 6.565575525242877e-05
Position 5231: 6.498345015834387e-05
Position 3624: 6.317636753576862e-05
Position 5800: 6.037476394592491e-05
Position 3477: 5.984142292412675e-05
Position 1236: 5.585986569087657e-05
Position 420: 5.387574722005867e-05
Position 2290: 5.1407995573896744e-05
Position 2540: 4.914329930616695e-05
Position 1133: 4.853065104572258e-05
Position 1753: 4.670012359713018e-05
Position 848: 4.436801274399252e-05
Position 2537: 4.3958260130979076e-05
Position 1392: 4.242102621683366e-05
Position 1344: 3.934997474457662e-05
Position 2100: 3.8700137993469515e-05
Position 1452: 3.730188690408526e-05
Position 5190: 3.656143722455744e-05
Position 4593: 3.421441670624293e-05
Position 4489: 3.407900500655557e-05
Position 3469: 3.3562997452251594e-05
Position 1662: 3.3156255096483006e-05
Position 2296: 3.294201498964215e-05
Position 2654: 3.236403044225934e-05
Position 5296: 3.122736905817508e-05
Position 4800: 3.115775474792958e-05
Position 2999: 2.954392045825509e-05
Position 4035: 2.920511231488075e-05
Position 1087: 2.8935516289162328e-05
Position 5098: 2.7808014692261163e-05
Position 176: 2.7638012231646748e-05
Position 4364: 2.761935322478192e-05
Position 3620: 2.646164152649739e-05
Position 4089: 2.5459531163919446e-05
Position 618: 2.4316882196812678e-05
Position 1424: 2.4074530953114625e-05
Position 486: 2.4006379777597903e-05
Position 4716: 2.3921257381704955e-05
Position 1711: 2.360311720192656e-05
Position 3880: 2.321080035279098e-05
Position 437: 2.3185167226705657e-05
Position 3526: 2.2643681675304847e-05
Position 3951: 2.0971843955146765e-05
Position 2820: 2.052399081328768e-05
Position 2854: 1.908536861542961e-05
Position 2617: 1.8917356969393977e-05
Position 1714: 1.858114979089897e-05
Position 443: 1.7736185226203903e-05
Position 3524: 1.697463928718617e-05
Position 4128: 1.689779420029517e-05
Position 1900: 1.62378305393442e-05
Position 3842: 1.598993496775353e-05
Position 652: 1.24078073368863e-05
Position 529: 1.2218046703328154e-05
Position 2707: 1.1908034914272386e-05
Position 1315: 1.0342839173032516e-05
Position 3337: 8.662768484447574e-06
Position 5769: 7.777977135564523e-06
Position 1912: 6.435627909874678e-06
Position 730: 6.2894527154215405e-06
Position 3800: 6.045184285619599e-06
Position 989: 5.857204959050873e-06
Position 526: 5.719943913300334e-06
Position 2794: 5.420268971274295e-06
Position 304: 5.320986985793663e-06
Position 192: 5.126159146791513e-06
Position 2728: 1.3007203033641026e-06
Position 1028: 6.874443081477815e-07
Position 1669: 6.696254328127885e-07
Position 3657: 6.256709415240438e-07
Position 1696: 6.138569498012238e-07
Position 1120: 4.861852857481504e-07
Position 1720: 4.2629293182612455e-07
Position 1880: 3.925617231910448e-07
Position 1025: 3.8413415783761074e-07
Position 927: 3.2835494721467706e-07
Position 1673: 3.028040627298805e-07
Position 627: 2.9189359832736503e-07
Position 3342: 2.9119155256496014e-07
Position 1307: 2.659354699688344e-07
Position 493: 2.556185426578375e-07
Position 875: 2.5393833242382553e-07
Position 1141: 2.2938402772603032e-07
Position 1135: 1.4104969177613145e-07
Position 1498: 1.3736501132525808e-07
Position 1459: 1.3201970205883768e-07
Position 342: 1.0658246484966204e-07
Position 740: 8.322007516701665e-08
Position 1897: 7.933534540280122e-08
Position 1241: 6.493856803185539e-08
Position 1300: 5.6399149289955503e-08
Position 306: 5.4465768009206346e-08
Position 2877: 4.490663645946186e-08
Position 676: 3.521074049807579e-08
Position 683: 2.6986139711815108e-08
Position 462: 1.4961951832396413e-08
Position 449: 1.4692587836168979e-08
Position 452: 1.3099693169908167e-08
Position 469: 4.560114479651074e-10
Position 214: 2.7346502626168825e-10
Position 217: 2.664307443925031e-10
Position 445: 2.5457452087939474e-10
Position 541: 2.0890724272871037e-10
Position 172: 1.7570370524478535e-10
Position 495: 1.731201387741359e-10
Position 188: 8.018930366130614e-11
Position 157: 3.697050672937843e-11
Position 459: 3.109296339543648e-11
Position 552: 2.9580853131064995e-11
Position 144: 1.3173248968108822e-11
Position 148: 1.041730189844487e-11
Position 131: 1.3742176340166875e-12
Position 631: 1.2771177805764232e-13
Position 635: 1.0786839323932537e-13
