Gene = 3110040N11Rik
Position 434: 0.00011066252427963623
Position 1917: 0.00010062826730548317
Position 2611: 9.804627895427891e-05
Position 3057: 9.43042477675897e-05
Position 428: 9.400689805845289e-05
Position 1121: 8.945292348445711e-05
Position 798: 8.741296733438907e-05
Position 2261: 8.591422781338479e-05
Position 1748: 8.54107530472523e-05
Position 492: 8.423392643811823e-05
Position 679: 8.343928242845526e-05
Position 1707: 8.313278097362341e-05
Position 527: 7.801150109569148e-05
Position 384: 7.659321776298808e-05
Position 903: 7.35114582019893e-05
Position 705: 7.183217947214336e-05
Position 6479: 6.632341472898646e-05
Position 805: 6.565063971344058e-05
Position 2912: 6.199566570188867e-05
Position 3918: 4.8852987681774345e-05
Position 23: 4.790697814219765e-05
Position 81: 4.164122044459828e-05
Position 86: 4.142732430471607e-05
Position 4806: 4.0740107407468485e-05
Position 555: 3.8204260447129604e-05
Position 2755: 3.7462153783214165e-05
Position 1241: 3.4506120863160624e-05
Position 1689: 3.262444282421796e-05
Position 530: 3.2408433153938456e-05
Position 3382: 3.169212380203247e-05
Position 3406: 3.0340026651200833e-05
Position 3000: 2.7336829816342208e-05
Position 1033: 2.7100818338730613e-05
Position 669: 2.5858777214538085e-05
Position 1704: 2.40376701535711e-05
Position 3387: 2.3947876131150268e-05
Position 57: 2.2679019321983972e-05
Position 829: 1.6819096549039762e-05
Position 753: 1.3805027937841858e-05
Position 83: 1.2128663916710016e-05
Position 145: 1.1460249121352152e-05
Position 3623: 1.1256237782318192e-05
Position 866: 9.858129636628936e-06
Position 3390: 8.907127714241399e-06
Position 461: 8.32713943285243e-06
Position 558: 7.955407529064986e-06
Position 128: 7.260653482651516e-06
Position 140: 7.045940054628118e-06
Position 301: 7.0127359379387395e-06
Position 421: 6.051411595807596e-06
Position 763: 5.832807194325522e-06
Position 515: 4.4548412706817845e-06
Position 552: 3.2973471832986858e-06
Position 844: 2.8528233113647023e-06
Position 4269: 1.6103499211623339e-06
Position 4851: 1.5044237377583731e-06
Position 3346: 9.962745344156427e-07
Position 1115: 9.87231322922005e-07
Position 4175: 8.772862966691524e-07
Position 1555: 7.584635108008868e-07
Position 3670: 6.874480290396078e-07
Position 1553: 4.3149280019952364e-07
Position 3653: 3.323675005991375e-07
Position 888: 3.21247708825293e-07
Position 2718: 2.097197603415556e-07
Position 4264: 1.8052929911924812e-07
Position 1206: 1.530931361195973e-07
Position 1409: 6.518952746389563e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3273: 0.9228665488533064
Position 901: 0.8387944808653937
Position 6339: 0.6425557508889965
Position 6662: 0.20140018815050004
Position 7148: 0.17783685628510568
Position 5131: 0.08202758709639339
Position 947: 0.07370052523467112
Position 3309: 0.06872234435580564
Position 2479: 0.06214968693899304
Position 6592: 0.04140477500274854
Position 4156: 0.037545914999935925
Position 6896: 0.03707409015300956
Position 7242: 0.034084169249105775
Position 5753: 0.03186633618910488
Position 4127: 0.029305373122212833
Position 4054: 0.02804434904199357
Position 5997: 0.02762980444752161
Position 6855: 0.02221065573559285
Position 6391: 0.02108664237398025
Position 2026: 0.020586279622082235
Position 6935: 0.019386707489942093
Position 4018: 0.016854457530474425
Position 1834: 0.01638012392146919
Position 4079: 0.014433240089648353
Position 5256: 0.013543636270210577
Position 2610: 0.013064071517096723
Position 3772: 0.012655168778945772
Position 3979: 0.012507970036881635
Position 7102: 0.011527940110411694
Position 3507: 0.01080140399261234
Position 4809: 0.009640135708829265
Position 3084: 0.009553832542687567
Position 986: 0.009481488509033641
Position 2349: 0.009285191402892166
Position 2298: 0.008822922609837117
Position 6360: 0.008648059267189166
Position 6921: 0.008057588816809607
Position 6903: 0.007022785268666564
Position 2520: 0.006572606204331657
Position 1613: 0.006474370718706428
Position 5299: 0.005728447569933425
Position 2398: 0.005411793290237238
Position 4513: 0.0053061591029359935
Position 3999: 0.005230042510973658
Position 5354: 0.0043034071893788784
Position 4620: 0.0033376890005612095
Position 6850: 0.0032952942427690616
Position 2386: 0.0032586515380328127
Position 956: 0.003221829946693261
Position 2904: 0.0031297800291472237
Position 7208: 0.003040806396570359
Position 4793: 0.002943604018330801
Position 6041: 0.0028840037198223415
Position 6214: 0.0028278287322558676
Position 7264: 0.002823909684090055
Position 3961: 0.002683055403047886
Position 1150: 0.0025986959794707947
Position 2358: 0.002593518125148584
Position 6089: 0.0024908978847745645
Position 2763: 0.0024374077781295425
Position 4410: 0.0022831914310545353
Position 4138: 0.0022463154931137
Position 226: 0.0022291737672345286
Position 2868: 0.0021589348609238135
Position 7125: 0.001982135545022249
Position 1637: 0.0019044731627588947
Position 2882: 0.0017806978029122668
Position 4759: 0.0016703484622161014
Position 2372: 0.0016462421762031998
Position 5683: 0.0016163867079893477
Position 7281: 0.001602108902647644
Position 3521: 0.001585986220592608
Position 7062: 0.0015736397367789824
Position 4327: 0.001565798560977725
Position 5101: 0.0015086470955398398
Position 443: 0.0014539973388410705
Position 6706: 0.0013020547665415644
Position 971: 0.0012166278273157594
Position 645: 0.001213412439164922
Position 651: 0.0011722401244632892
Position 3190: 0.0011254617225775556
Position 7189: 0.001096263450857074
Position 2594: 0.0010899209516423277
Position 2826: 0.0010813854729122899
Position 2876: 0.0009236468279423759
Position 5062: 0.0009148800419778615
Position 6300: 0.0008884040726606748
Position 6530: 0.0008473792754001709
Position 6600: 0.0008224564406943041
Position 4510: 0.0007945154591282407
Position 599: 0.0007759684595771434
Position 2079: 0.0007696800052586577
Position 1106: 0.0007623021992726237
Position 5546: 0.0007577456026057457
Position 5326: 0.0007566167222298668
Position 2979: 0.0007209797460034572
Position 725: 0.0007163448566071895
Position 5082: 0.0006682833125402332
Position 2315: 0.0006340515825004055
Position 2823: 0.000604564766563737
Position 4253: 0.0005917228190549692
Position 6396: 0.000583961192892951
Position 1660: 0.0005393214278631748
Position 3913: 0.000536147862950233
Position 1488: 0.00053549695170839
Position 3563: 0.0005318683872142031
Position 1177: 0.0005318429114532078
Position 7274: 0.000504173497888944
Position 6012: 0.0005024686956372069
Position 7245: 0.00048611813940580993
Position 6623: 0.0004815978954175185
Position 2402: 0.00048000689822303035
Position 3481: 0.0004744851994670604
Position 6929: 0.00046181228229582845
Position 1586: 0.00046052717828225866
Position 4342: 0.00044975626760068667
Position 2072: 0.0004478947776405135
Position 3362: 0.00044566965896483923
Position 552: 0.00043870551791755315
Position 1858: 0.000433166362146766
Position 3130: 0.0004301795972084355
Position 3329: 0.00042357463224075223
Position 1011: 0.00040672055112308755
Position 6393: 0.0004025463865440893
Position 1276: 0.00038718344378260846
Position 6956: 0.0003801694748752118
Position 3117: 0.0003769311057748287
Position 534: 0.0003611189356087274
Position 6200: 0.00036108106595814717
Position 3527: 0.0003553080259851848
Position 4638: 0.00035387536696939646
Position 6562: 0.0003391824471942267
Position 2364: 0.0003253541939500715
Position 6970: 0.00031137271472847223
Position 2646: 0.00030480438098425786
Position 6306: 0.0003009313295902075
Position 1878: 0.0002976028646371693
Position 3194: 0.0002924057011302427
Position 4189: 0.00028768137143589856
Position 6173: 0.0002737380846935984
Position 776: 0.0002681902632147981
Position 3981: 0.0002673345893123971
Position 3917: 0.00025956316469717157
Position 926: 0.0002570959620425164
Position 4661: 0.00025355530791705306
Position 527: 0.00023846907314583064
Position 7290: 0.00023225445860263258
Position 617: 0.00022934168258036353
Position 3523: 0.00022141356407590174
Position 5190: 0.0002208488804417786
Position 2032: 0.0002170176788351693
Position 6221: 0.00021039913011638124
Position 5993: 0.00019936731161284587
Position 920: 0.00018961839012299127
Position 2125: 0.0001894045379463687
Position 932: 0.00018633193339021595
Position 818: 0.00018605754234392755
Position 6859: 0.0001816157290846252
Position 2058: 0.0001735113307153951
Position 6254: 0.000173434116041805
Position 593: 0.00017306320106059885
Position 4702: 0.00017292473941085915
Position 5368: 0.00016328357074686068
Position 3327: 0.00016264960135016618
Position 3474: 0.0001580501410493212
Position 5017: 0.00015803690050951658
Position 731: 0.00015486580905052982
Position 2006: 0.00015393878267807562
Position 340: 0.00015283613087257737
Position 4466: 0.00014468393424890407
Position 866: 0.00014174947536260905
Position 3106: 0.00013776505100615655
Position 6170: 0.00012828828691760128
Position 2800: 0.00011749181620031665
Position 6369: 0.00011539941743049109
Position 2331: 0.000113020375660824
Position 3323: 0.00011223052982219942
Position 3150: 0.00011203055391846442
Position 6103: 0.00011186155106392319
Position 6046: 0.00010885753345763494
Position 5773: 0.00010870258286168135
Position 5586: 0.00010693682635373728
Position 2109: 0.00010665158083625272
Position 3546: 0.0001059782084061991
Position 4656: 0.00010097188773706618
Position 4377: 9.779868610379986e-05
Position 1447: 9.400308441448608e-05
Position 6978: 9.370855247388652e-05
Position 3774: 9.17389486603383e-05
Position 3287: 9.100478216371669e-05
Position 3233: 8.981354030162452e-05
Position 665: 8.481467830415914e-05
Position 512: 8.248437180283608e-05
Position 254: 8.131673357418285e-05
Position 1229: 8.113609038070608e-05
Position 708: 7.851288374451261e-05
Position 1868: 7.663767868952047e-05
Position 3280: 7.62986578382911e-05
Position 5558: 7.611350805062968e-05
Position 2424: 7.598151253126929e-05
Position 322: 7.468259538312495e-05
Position 3228: 7.436374683823109e-05
Position 928: 7.348442493229362e-05
Position 5141: 7.246620704271871e-05
Position 2086: 7.242019695382016e-05
Position 4837: 7.148234960452376e-05
Position 4424: 7.115659366425374e-05
Position 4532: 6.619256389417008e-05
Position 4813: 6.486549489624955e-05
Position 1153: 6.411585670825709e-05
Position 4194: 6.318001954396466e-05
Position 5708: 6.249614844042284e-05
Position 679: 6.135329407394268e-05
Position 1972: 5.6164914608611096e-05
Position 2251: 5.390955009230742e-05
Position 5173: 5.1553790806903644e-05
Position 1900: 4.898509235394236e-05
Position 1887: 4.5971405076232164e-05
Position 2916: 4.5611279768164196e-05
Position 3862: 4.438477683725392e-05
Position 2245: 4.316320011672322e-05
Position 185: 4.2386654655228434e-05
Position 824: 4.219034855374258e-05
Position 2652: 4.1673029999064274e-05
Position 4430: 4.1285358904999994e-05
Position 1015: 4.013144011634104e-05
Position 2909: 3.871519495468878e-05
Position 3551: 3.7821168438478595e-05
Position 5212: 3.730131099300644e-05
Position 1685: 3.6971290880685535e-05
Position 3779: 3.636255063713753e-05
Position 1967: 3.3171495812088554e-05
Position 2043: 3.27585965280219e-05
Position 4842: 3.2105659182407726e-05
Position 2088: 3.118241879154367e-05
Position 4449: 2.968634780904318e-05
Position 1663: 2.9469526916509887e-05
Position 4097: 2.8596933377998374e-05
Position 4366: 2.789095134110498e-05
Position 686: 2.647374807829151e-05
Position 2892: 2.5646474714387227e-05
Position 4215: 2.4509036249715393e-05
Position 3791: 1.9964966723887035e-05
Position 4309: 1.9813853842196333e-05
Position 123: 1.970906247265573e-05
Position 727: 1.9206932397938225e-05
Position 3457: 1.882060774023241e-05
Position 3814: 1.558491566764632e-05
Position 150: 1.4216654168808086e-05
Position 1385: 1.3521487408983574e-05
Position 1187: 1.1122646733818068e-05
Position 805: 1.0514162474909191e-05
Position 457: 9.193367321993443e-06
Position 392: 8.860282952115383e-06
Position 119: 8.81906012254537e-06
Position 135: 6.611088791131405e-06
Position 662: 6.5844938026941685e-06
Position 453: 6.3972249324467054e-06
Position 690: 6.0644770828199675e-06
Position 152: 5.844952029825268e-06
Position 265: 5.597358216437779e-06
Position 3237: 4.306671411098849e-06
Position 191: 3.862203778282659e-06
Position 3376: 3.4454877937635222e-06
Position 233: 2.4761335992579413e-06
Position 128: 2.4238364801407377e-06
Position 3575: 2.1646162260937765e-06
Position 208: 2.1547981922510977e-06
Position 1673: 2.1256420024997644e-06
Position 102: 1.988366337744704e-06
Position 1890: 1.4053825226537627e-06
Position 1028: 1.32225633778647e-06
Position 200: 1.2490768318113684e-06
Position 790: 1.2131490511585811e-06
Position 1994: 1.198775096453685e-06
Position 1969: 1.103233692762108e-06
Position 106: 1.0084669651366324e-06
Position 1510: 9.529103911383833e-07
Position 3148: 9.179800882095617e-07
Position 697: 9.050917578748407e-07
Position 3608: 8.950949671655112e-07
Position 3611: 8.029414803722227e-07
Position 3169: 7.556723137813331e-07
Position 3808: 7.380338849563259e-07
Position 695: 6.417264657999731e-07
Position 3781: 6.245169681443849e-07
Position 1727: 5.814999022720141e-07
Position 3438: 5.386704875648964e-07
Position 274: 5.145570857845286e-07
Position 3636: 3.34697932879478e-07
Position 787: 3.148431889369273e-07
Position 829: 2.6720813282391225e-07
Position 2664: 2.5827027428815456e-07
Position 3865: 2.4850440189196197e-07
Position 705: 2.3836825976148005e-07
Position 1449: 1.7683688946212143e-07
Position 3540: 1.7573910178393133e-07
Position 1414: 1.3952262864600302e-07
Position 3565: 8.613568066236948e-08
Position 1589: 8.494065084530951e-08
Position 1665: 8.185770128182216e-08
Position 1189: 7.425158358912164e-08
Position 3517: 1.3513821030414232e-08
Position 1071: 9.633737470276864e-09
Position 1430: 9.357249613634963e-09
Position 2996: 9.134171555037495e-09
Position 1200: 5.131662212313883e-09
Position 271: 3.891970997434633e-10
Position 1068: 2.0212433609634704e-10
