Gene = Tmppe
Position 3981: 0.000369839209934877
Position 1464: 0.0002792134098507468
Position 280: 0.0002622425731554709
Position 2356: 0.0002454882032308947
Position 3628: 0.00024462470620023705
Position 5947: 0.00023968464165714538
Position 646: 0.00022529418046856215
Position 4986: 0.00022018937116637227
Position 1517: 0.00021734356958037803
Position 1418: 0.00021250249209618104
Position 2018: 0.00021002093656868773
Position 2815: 0.0002089112532553039
Position 3265: 0.00020303136380258162
Position 4197: 0.00019903925377172578
Position 1998: 0.00019567000513352102
Position 4094: 0.00016257350376913503
Position 1378: 0.00015376133413340194
Position 4587: 0.00014566156649016286
Position 2405: 0.00011412224875214931
Position 2215: 0.00010520401572809456
Position 2206: 9.8046975877959e-05
Position 329: 9.717369357780231e-05
Position 533: 9.338614620080708e-05
Position 810: 9.248442748298913e-05
Position 3016: 8.466788732161447e-05
Position 777: 8.159574450417591e-05
Position 780: 8.08233738537706e-05
Position 3013: 8.066274061808923e-05
Position 2186: 7.921239753181113e-05
Position 805: 7.541292059077093e-05
Position 246: 7.49146427765644e-05
Position 517: 7.367294991662723e-05
Position 929: 6.876576032083161e-05
Position 1892: 6.212465273356501e-05
Position 1361: 6.158852915558837e-05
Position 2749: 5.665160291670622e-05
Position 1187: 5.1050222512206984e-05
Position 499: 4.573266087919278e-05
Position 285: 3.528005995638567e-05
Position 1154: 3.422093357841183e-05
Position 1274: 3.403849589119438e-05
Position 797: 3.2229852154976045e-05
Position 1281: 3.153889934727807e-05
Position 933: 2.9395271581294978e-05
Position 4037: 2.8723818392300454e-05
Position 3975: 2.8690487040234736e-05
Position 1148: 2.8333810086942274e-05
Position 836: 2.675750692107912e-05
Position 304: 1.747061958594359e-05
Position 2555: 1.4624928216150949e-05
Position 472: 1.231361974911326e-05
Position 1222: 1.2127714497849018e-05
Position 586: 1.1880441326533505e-05
Position 4570: 1.1675307871257155e-05
Position 630: 1.119229382341805e-05
Position 619: 8.548577690017124e-06
Position 589: 7.794060506658898e-06
Position 282: 6.981335575314676e-06
Position 2562: 6.326666757868422e-06
Position 308: 4.952319571654007e-06
Position 2537: 4.551396750516745e-06
Position 2451: 4.049289307065836e-06
Position 2294: 3.96119504121516e-06
Position 2492: 3.907780740170072e-06
Position 4153: 3.693072878536185e-06
Position 2299: 3.5003788020599546e-06
Position 491: 3.261484702813814e-06
Position 289: 2.523436125453649e-06
Position 2228: 2.5219089817258672e-06
Position 2196: 2.3009847652610727e-06
Position 230: 2.1310324856015505e-06
Position 519: 2.0351243256467116e-06
Position 298: 1.8668248414486334e-06
Position 2218: 1.8584915419916039e-06
Position 447: 1.7436483410582293e-06
Position 217: 1.5517581310554552e-06
Position 210: 1.5506290879059132e-06
Position 559: 1.5162049155613596e-06
Position 789: 1.4568383482573427e-06
Position 489: 1.273238377207621e-06
Position 1168: 1.2253633461266716e-06
Position 604: 1.2212979576318582e-06
Position 648: 9.450862189879931e-07
Position 1484: 8.838936109619478e-07
Position 1198: 6.527315592646725e-07
Position 2239: 5.821991814296667e-07
Position 1382: 5.695119310047797e-07
Position 1216: 4.353061422121731e-07
Position 1531: 4.2211171911748697e-07
Position 169: 4.214134744690363e-07
Position 2353: 3.767447066164788e-07
Position 219: 3.518207676100887e-07
Position 452: 2.941206327164233e-07
Position 1771: 2.41033061309995e-07
Position 1175: 1.5513164679756265e-07
Position 1968: 1.414096572653457e-07
Position 1231: 1.0566866231532946e-07
Position 1470: 1.0271453025911855e-07
Position 1191: 3.7659621664901444e-08
Position 2600: 2.9923155419086e-08
Position 463: 2.6901320864687152e-08
Position 225: 2.2695054934984527e-08
Position 990: 2.0555393378372695e-08
Position 1242: 4.203170008099972e-09
Position 1573: 2.381325544903316e-09
Position 1533: 2.0519490833007147e-09
Position 1537: 4.725563770678911e-10
Position 977: 8.450175970266954e-11
Position 1162: 6.499834614477727e-11
Position 1177: 3.003877158734001e-11
Position 1253: 6.579280755432121e-12
Position 1237: 4.731833930210745e-12
Position 1235: 4.03867116601845e-12
