Gene = Tpp1
Position 2366: 0.000826609189538366
Position 2291: 0.0008005777068033953
Position 3329: 0.0007893733547610627
Position 2995: 0.0007612425880535754
Position 7154: 0.0006632866034898765
Position 3486: 0.0006247754602522499
Position 4834: 0.0006143312501261849
Position 267: 0.0006092461055768647
Position 2969: 0.0005818986756243877
Position 2465: 0.0005156586001278841
Position 656: 0.00048160465042671667
Position 4421: 0.00045594720781943153
Position 3584: 0.00044627499448906003
Position 258: 0.0004456600904970865
Position 2051: 0.00035044610824097654
Position 1442: 0.0002918698826016078
Position 2049: 0.00029131159298173516
Position 5422: 0.0002835555118351532
Position 2315: 0.0002751934172115699
Position 5297: 0.00023530190644760192
Position 2151: 0.00020884436352908533
Position 559: 0.0001981049031193521
Position 331: 0.00017211292528547547
Position 1389: 0.00017013892838188918
Position 4323: 0.00016100955033763423
Position 2147: 0.00015213591818969018
Position 502: 0.00014901615724213177
Position 1401: 0.00014875503221749588
Position 3306: 0.00014465020253415654
Position 2708: 0.00014372952385734256
Position 378: 0.00013953254572567577
Position 994: 0.0001388178399251986
Position 3429: 0.00011671903473267078
Position 1633: 0.00010089741143967307
Position 1331: 8.743982786496506e-05
Position 1615: 8.556846360771808e-05
Position 1909: 8.367524157752114e-05
Position 342: 7.961831215080302e-05
Position 2893: 7.549696033924284e-05
Position 3658: 7.24956742393381e-05
Position 3295: 6.567843751154341e-05
Position 282: 6.564216420790971e-05
Position 1319: 6.537159412353055e-05
Position 2902: 6.464249008532314e-05
Position 2394: 4.9303916600646856e-05
Position 2278: 4.578084074456419e-05
Position 1560: 4.1442679832391656e-05
Position 1058: 3.767228439996321e-05
Position 6061: 3.2130469080327796e-05
Position 2953: 3.0866045796113286e-05
Position 426: 2.6248466686021272e-05
Position 5662: 1.8573807374881486e-05
Position 3788: 1.700040837246727e-05
Position 8: 1.6003212761707746e-05
Position 3802: 1.4083413128335998e-05
Position 1978: 1.3496231969196363e-05
Position 3606: 1.3182335891416096e-05
Position 6499: 8.702019854788131e-06
Position 299: 8.227824155708491e-06
Position 5118: 7.668656166506623e-06
Position 3974: 6.065313381187906e-06
Position 3726: 4.819731394775932e-06
Position 5635: 4.663132445923701e-06
Position 1928: 4.563492406923239e-06
Position 432: 3.1807621445905658e-06
Position 2721: 3.135694159000823e-06
Position 2657: 2.3583141180765575e-06
Position 3627: 2.2427990423082434e-06
Position 2134: 1.8739275603206678e-06
Position 3235: 1.6478569173541648e-06
Position 1970: 1.5111749608335823e-06
Position 2628: 1.413153083798112e-06
Position 5385: 1.3628833820811565e-06
Position 2477: 1.2702506887250668e-06
Position 204: 6.915244257971113e-07
Position 144: 3.765833157676584e-07
Position 469: 2.4812857040055377e-07
Position 121: 2.0449954428268345e-07
Position 2591: 1.1462753326091301e-07
Position 6069: 2.0946081696510782e-08
Position 490: 2.0318064809603224e-08
Position 133: 1.0291180105701735e-08
Position 172: 6.855825580032778e-09
Position 124: 4.590564278327471e-09
Position 537: 4.670087299829619e-13
Position 522: 2.294929030787837e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 181: 0.9368095287390543
Position 1904: 0.8745268684408379
Position 3583: 0.8643690154150345
Position 2559: 0.42215821491546174
Position 5258: 0.40439264092807276
Position 4455: 0.4010058314836867
Position 2522: 0.38308983592215023
Position 5166: 0.3671832766162228
Position 2247: 0.36296618346233417
Position 3212: 0.3398001747185725
Position 5881: 0.3121300626166786
Position 4689: 0.2725005820436831
Position 4511: 0.20557748253089306
Position 7055: 0.1998444290037643
Position 4721: 0.19553777003598713
Position 6381: 0.16158805107279423
Position 505: 0.1577073286637937
Position 4742: 0.14889667719327304
Position 6615: 0.13945252275381056
Position 5737: 0.13125330273294375
Position 3163: 0.1257422504282171
Position 4472: 0.12328842050975328
Position 4103: 0.07104976988067614
Position 7378: 0.06765422330810143
Position 2811: 0.05700424254354497
Position 4576: 0.049722400815187605
Position 3087: 0.0439086036598102
Position 2581: 0.042696691291502144
Position 5462: 0.04207242920990027
Position 5550: 0.037152885536012585
Position 1978: 0.03395680102587867
Position 5715: 0.033392546596913014
Position 7328: 0.03013257897626573
Position 2570: 0.02917390491944526
Position 6499: 0.028188268874049953
Position 5683: 0.026641929900085116
Position 1365: 0.021960112200609425
Position 2251: 0.02132072578727925
Position 5329: 0.02017997318552955
Position 3352: 0.019359668115975007
Position 4676: 0.018433717135480716
Position 3526: 0.018266774602196934
Position 6638: 0.017007917689248312
Position 4774: 0.016913196653584785
Position 1841: 0.014941484259925517
Position 4696: 0.014846810552040261
Position 6548: 0.01350018201792542
Position 6474: 0.013042080915939913
Position 581: 0.01013043512459527
Position 5404: 0.008711633814279113
Position 1387: 0.00862170675989783
Position 189: 0.00818254884695069
Position 3446: 0.007976599215827891
Position 6577: 0.007902620680433075
Position 3278: 0.00741934763896051
Position 1988: 0.007132285806833952
Position 3620: 0.006798892427129142
Position 2632: 0.006789694679697074
Position 516: 0.006694313441997266
Position 3265: 0.006480875685716304
Position 4757: 0.0057336578552000935
Position 4651: 0.005696024630114817
Position 3529: 0.005567189085121927
Position 1931: 0.005413156839231361
Position 4395: 0.004997199468751621
Position 5024: 0.004889136290140125
Position 5410: 0.004866353372027868
Position 1288: 0.004550387136039036
Position 5789: 0.004542571894966423
Position 1796: 0.003935900725668107
Position 1543: 0.003767779478653923
Position 1847: 0.003422560951549984
Position 5271: 0.0032374219586845123
Position 3219: 0.0031501532836687406
Position 412: 0.0028162573645214026
Position 3653: 0.0028136434899075774
Position 1226: 0.002804117265556287
Position 1319: 0.002687962224713199
Position 5574: 0.002586650614376682
Position 5179: 0.0025091545517950523
Position 3424: 0.0024909404231914416
Position 6139: 0.0024598759174134822
Position 5811: 0.0022997860816688647
Position 4930: 0.0022974467590707705
Position 3275: 0.002274329008568071
Position 2886: 0.002159710243589677
Position 3180: 0.0021202022555563147
Position 1483: 0.0021003811597074384
Position 1991: 0.0020787746504860424
Position 127: 0.0020717733528545844
Position 5216: 0.0019514442441716353
Position 4977: 0.0019502970700670582
Position 1198: 0.0018866528803315043
Position 2873: 0.001878049549516119
Position 5934: 0.001814350422727861
Position 6687: 0.0017347135217687338
Position 1820: 0.0016302856975427913
Position 2294: 0.0015345912869548714
Position 4331: 0.0014498663647766748
Position 3683: 0.0013774150318417897
Position 4699: 0.001300253046597562
Position 4692: 0.0012535406829264244
Position 2350: 0.0011362630879379514
Position 1763: 0.0010719232556661942
Position 6868: 0.001040365597685998
Position 2270: 0.0010301433353402422
Position 1909: 0.0009539942075842639
Position 133: 0.0009071705180496717
Position 2648: 0.0008419955879345589
Position 5750: 0.0008191599243565315
Position 3542: 0.0007920392403164017
Position 4417: 0.0007500486103425803
Position 2341: 0.0007463764232782439
Position 1924: 0.0007135269012284992
Position 3834: 0.0006470172151618477
Position 4243: 0.0006006571817217134
Position 5651: 0.0005707912875281384
Position 4122: 0.0005598329288757323
Position 3802: 0.0005472854527209406
Position 2080: 0.0005366544761229649
Position 2666: 0.0005234061097365198
Position 3291: 0.0005172507656384498
Position 552: 0.0005061057121780621
Position 2504: 0.0004965602086373428
Position 1659: 0.0004916159462071231
Position 1338: 0.0004805188860209778
Position 1516: 0.0004738919145324878
Position 6134: 0.00043841677859222917
Position 7272: 0.0004259479348277859
Position 130: 0.00041344849587543264
Position 6090: 0.00039428672504779056
Position 3508: 0.00036941867761365783
Position 1806: 0.0003667708729819316
Position 548: 0.00035652086713602974
Position 969: 0.0003544505618729668
Position 4492: 0.00034331831106650476
Position 1370: 0.00031943988027010456
Position 345: 0.0003167024633395765
Position 2595: 0.00031069879497926334
Position 2682: 0.0003090360116769763
Position 2421: 0.0003067062809043506
Position 2156: 0.0002998156830483172
Position 1128: 0.00029458365469280107
Position 3376: 0.00028954838710882393
Position 3766: 0.0002892931202301404
Position 4478: 0.0002892125087502665
Position 3931: 0.0002524153289115894
Position 4533: 0.0002446288142802282
Position 4707: 0.00024210066513045492
Position 5065: 0.0002230798753828575
Position 2654: 0.00021413341076966766
Position 2099: 0.00021342046506034876
Position 2322: 0.00021083855868495182
Position 3903: 0.00020376485543983187
Position 1583: 0.00020244391904903443
Position 1936: 0.0002016845760635078
Position 554: 0.0001877954244668991
Position 898: 0.0001874811170778484
Position 3106: 0.00016855769121606687
Position 1882: 0.0001682338550649989
Position 2015: 0.00016309536676857638
Position 1654: 0.00015898442736627215
Position 6014: 0.0001550254992940544
Position 1026: 0.00012996996161477686
Position 2132: 0.00012958235502966557
Position 4228: 0.00012609931420229018
Position 1633: 0.00012247886117891757
Position 1851: 0.0001134422899067196
Position 5937: 0.00010683281821135061
Position 3002: 0.00010268589768925741
Position 2468: 0.00010182895519137417
Position 2493: 9.899615115333873e-05
Position 3117: 9.590210459330233e-05
Position 4066: 9.08675821448371e-05
Position 880: 8.901083712203292e-05
Position 2181: 8.299201032248062e-05
Position 331: 8.132546810042492e-05
Position 2585: 8.125699729819953e-05
Position 614: 7.231159821111768e-05
Position 2917: 7.127748482922833e-05
Position 5268: 6.902192400968204e-05
Position 2823: 6.702178016825118e-05
Position 1408: 6.660761681601082e-05
Position 3627: 6.338534931416732e-05
Position 3400: 6.301750928064253e-05
Position 2436: 6.254285238153425e-05
Position 3394: 6.0260504774045176e-05
Position 656: 5.997710100110218e-05
Position 4130: 5.551394395238415e-05
Position 3990: 5.388994914024522e-05
Position 736: 5.246304019171633e-05
Position 916: 5.239953647650073e-05
Position 5431: 5.165376134620564e-05
Position 2273: 5.045399768402529e-05
Position 1865: 5.0337027891351415e-05
Position 3058: 5.0203595996929245e-05
Position 631: 4.7932829259973916e-05
Position 3454: 4.6859979218430076e-05
Position 1096: 4.395989764112358e-05
Position 1548: 4.204916892152916e-05
Position 1860: 3.9989653536286706e-05
Position 2200: 3.81027266556758e-05
Position 2026: 3.1445704508274216e-05
Position 3495: 2.7455401219409002e-05
Position 559: 2.6630410666173817e-05
Position 3809: 2.4090955271317345e-05
Position 3717: 1.9506946856180016e-05
Position 1232: 1.9030808644209677e-05
Position 1389: 1.8410387343230015e-05
Position 3638: 1.817176132682893e-05
Position 3315: 1.7430736783324707e-05
Position 1437: 1.7026551279015506e-05
Position 828: 1.475730557387559e-05
Position 2465: 1.3560524341735004e-05
Position 5211: 1.0614168230771167e-05
Position 971: 1.0516645150462999e-05
Position 2893: 9.994999542010966e-06
Position 2850: 9.36966421731357e-06
Position 1490: 8.875963898478565e-06
Position 930: 5.911351507929481e-06
Position 2896: 5.839788612939263e-06
Position 2102: 4.7398716178814386e-06
Position 2923: 4.431050791837787e-06
Position 2413: 4.271411153695644e-06
Position 5102: 4.068711703201914e-06
Position 2686: 3.9998787198742015e-06
Position 291: 3.130216251852978e-06
Position 5115: 2.2879620666350445e-06
Position 4883: 1.7940807861985846e-06
Position 2913: 1.7401971266848243e-06
Position 1680: 1.689433900211829e-06
Position 1698: 1.6244146356378856e-06
Position 2698: 1.3057604891018498e-06
Position 3858: 1.1239055567005752e-06
Position 2049: 9.853514959702083e-07
Position 142: 8.183490652305725e-07
Position 3710: 7.062573592224401e-07
Position 245: 5.566135019155876e-07
Position 1590: 4.0472096010097784e-07
Position 236: 3.420640011603359e-07
Position 992: 3.087444959663675e-07
Position 426: 3.0111872666918427e-07
Position 841: 2.739757344321229e-07
Position 665: 1.9522097764148258e-07
Position 705: 1.9302444089981096e-07
Position 820: 1.9216551431007834e-07
Position 432: 1.4443697471899343e-07
Position 595: 1.2414083085086092e-07
Position 935: 1.1599268504005545e-07
Position 2308: 8.931724186589466e-08
Position 714: 5.217126843231426e-08
Position 1147: 4.801327699287228e-08
Position 305: 4.432148545403503e-08
Position 1141: 4.354557558146217e-08
Position 1172: 3.871606700599855e-08
Position 1102: 3.1782596105589775e-08
Position 685: 2.6012688702807786e-08
Position 3658: 1.5757889312314358e-08
Position 267: 1.0830822126825281e-08
Position 2278: 1.0119957722834513e-08
Position 977: 1.0091804149977102e-08
Position 275: 5.6805324774067366e-09
Position 605: 2.3099685244517145e-09
Position 109: 2.0783566481776976e-09
Position 669: 2.936573649252653e-10
Position 258: 2.3919164853070595e-10
Position 679: 1.871569953534096e-10
Position 111: 8.944962955436171e-11
Position 90: 6.452475168542151e-11
Position 77: 3.999117903027476e-11
Position 95: 8.644456545540543e-12
Position 85: 1.2605133848723039e-13
