Gene = Stx18
Position 331: 0.00011145244992832423
Position 981: 5.972065039211074e-05
Position 584: 5.382633252062652e-05
Position 149: 5.337203306337416e-05
Position 854: 4.5499411684102775e-05
Position 3469: 4.215865086442772e-05
Position 475: 4.195438837412546e-05
Position 766: 3.496429868419672e-05
Position 211: 3.3230430199897094e-05
Position 552: 2.639685525999814e-05
Position 755: 2.556366697327025e-05
Position 506: 1.8254062388768822e-05
Position 596: 1.7849871182853065e-05
Position 2310: 1.680239087974944e-05
Position 3194: 1.6628624672767646e-05
Position 1126: 1.59573613419141e-05
Position 316: 1.588737971478224e-05
Position 156: 1.5558265683079526e-05
Position 1963: 1.4769749909305382e-05
Position 1391: 1.449997908352589e-05
Position 4803: 1.4270740262947202e-05
Position 3338: 1.3788926738041383e-05
Position 3244: 1.354370679048814e-05
Position 3627: 1.3239869891032035e-05
Position 928: 1.2581018895674762e-05
Position 13: 1.1779077781238226e-05
Position 2752: 1.103199662792709e-05
Position 635: 9.128683129891545e-06
Position 1005: 8.540705263195485e-06
Position 283: 8.295463128642949e-06
Position 750: 7.315012338826381e-06
Position 376: 6.673312329227011e-06
Position 577: 6.630115082268308e-06
Position 25: 3.822075313767293e-06
Position 434: 3.7123931834164808e-06
Position 672: 1.922689468645587e-06
Position 6483: 1.2063882256195874e-06
Position 6356: 9.891130302373802e-07
Position 886: 9.47375368168527e-07
Position 703: 7.373632199757803e-07
Position 662: 6.291358318929061e-07
Position 974: 3.355495364638609e-07
Position 626: 1.0560173027825566e-07
Position 918: 5.0482841255095925e-08
Position 867: 5.0360174624537884e-08
Position 890: 6.161838573533061e-09
Position 1231: 4.822371409169361e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6209: 0.1400513713540647
Position 6617: 0.13081192184563326
Position 18001: 0.10927658879467923
Position 14132: 0.0684791751892232
Position 16001: 0.059438907903553766
Position 847: 0.054605693209113286
Position 3535: 0.04506325572431499
Position 9517: 0.042396071197167096
Position 18148: 0.04107694433250433
Position 5853: 0.03603764530431465
Position 624: 0.03334239388031989
Position 475: 0.032502192186697094
Position 11828: 0.030874685970327782
Position 11925: 0.029241220749382187
Position 7258: 0.024597538915857396
Position 4099: 0.020028081480663415
Position 10494: 0.01960032979801485
Position 3513: 0.0177594346471584
Position 3946: 0.017715018330522983
Position 4930: 0.017235295208968545
Position 1734: 0.016036915691526238
Position 2816: 0.015001763914817225
Position 8541: 0.013983594836503336
Position 3072: 0.013015342218252028
Position 9685: 0.012284732860955154
Position 8884: 0.012010403935551538
Position 9721: 0.010436301341860616
Position 10068: 0.010382935555360835
Position 1129: 0.009878412485976788
Position 6723: 0.00944016759370301
Position 907: 0.009052974040622387
Position 13969: 0.007507419125736131
Position 7982: 0.007489778373720294
Position 10595: 0.007367520000125001
Position 8490: 0.007350773672705438
Position 2613: 0.006862645740077894
Position 9471: 0.00668221462966215
Position 1773: 0.005694794254814905
Position 1004: 0.005572956875422964
Position 7628: 0.005530987339030264
Position 10395: 0.005461685954395492
Position 1180: 0.005423596540131449
Position 5091: 0.005369589895119316
Position 2103: 0.005063711537178649
Position 10615: 0.0050393981880241185
Position 5604: 0.004629584725981018
Position 12790: 0.004626231915133318
Position 11434: 0.004444004977988359
Position 6675: 0.004392789350267802
Position 2210: 0.004313594383312194
Position 12732: 0.004164709342891266
Position 11891: 0.004012007858665539
Position 1587: 0.0037412365381629125
Position 6797: 0.003721177426822744
Position 569: 0.003709247386467664
Position 1024: 0.003584169584648922
Position 5335: 0.003476424357402422
Position 4574: 0.0033878047745959025
Position 11692: 0.003179679883490748
Position 10173: 0.0031346006080937875
Position 12810: 0.0030202982089533236
Position 1479: 0.0028245595192301705
Position 6040: 0.002819568390482102
Position 1255: 0.002510462840631606
Position 9040: 0.002319977143235395
Position 11309: 0.0022867260744678995
Position 4142: 0.0022118386017591926
Position 8410: 0.002091136062984719
Position 10961: 0.001947866715195978
Position 3875: 0.0019368186622662324
Position 4824: 0.0019087193407620754
Position 11191: 0.0018825752943615011
Position 10213: 0.0018194994425319959
Position 9661: 0.0018104557273127045
Position 9546: 0.0016935717051082438
Position 7783: 0.0016451585539782783
Position 7875: 0.0015547528391024103
Position 3665: 0.0015536351816021867
Position 1070: 0.0015200404583105521
Position 2919: 0.0015158417694748258
Position 3892: 0.0013748578803978381
Position 7282: 0.0013093565020405335
Position 5986: 0.0012706056596139474
Position 8952: 0.001239882890311328
Position 8274: 0.0011719555824648053
Position 6837: 0.0011666304531416267
Position 5756: 0.0010835545513254324
Position 1906: 0.0010137864338884708
Position 9415: 0.0010088460885699486
Position 5493: 0.0009975633474767795
Position 7914: 0.0009580268000322308
Position 8785: 0.000945046367626722
Position 2989: 0.0009429302198240508
Position 541: 0.0009100390442397097
Position 2592: 0.00085500730805282
Position 2832: 0.0008229411535897435
Position 9172: 0.0007948655240196022
Position 1730: 0.0007740561529814423
Position 690: 0.0007532214820892441
Position 4644: 0.000734829333006633
Position 514: 0.0007264628348756589
Position 4034: 0.0007255068135531744
Position 7506: 0.0006932099236981453
Position 859: 0.0006774107804816953
Position 4962: 0.0006559704398943728
Position 2658: 0.0006500435515404956
Position 711: 0.000635144010678892
Position 4408: 0.0006140555911347649
Position 8132: 0.0006137171912159692
Position 7949: 0.0006054309108748131
Position 482: 0.0005944559155236236
Position 2580: 0.0005522565647529803
Position 635: 0.000534593465643182
Position 1749: 0.000526311777746817
Position 6309: 0.00048368101521939445
Position 6882: 0.0004608388724387347
Position 5363: 0.0004411884360905285
Position 863: 0.0004400904043498877
Position 5816: 0.00043999851804846273
Position 1528: 0.00043399257765499015
Position 943: 0.00043369328687913256
Position 6325: 0.00042961344583473634
Position 3380: 0.00041949612499289336
Position 4697: 0.0004157091424042025
Position 8187: 0.0004019528299829774
Position 4668: 0.0003887808716255405
Position 5355: 0.00037497411131783226
Position 5885: 0.00036322352549930935
Position 5707: 0.0003624033889239697
Position 7022: 0.000358172659363025
Position 652: 0.0003469236261562468
Position 1676: 0.0003451840103495031
Position 1799: 0.00033309922655754747
Position 5176: 0.0003277140920014925
Position 2007: 0.00032709487369522397
Position 5337: 0.00032560434920349734
Position 6107: 0.00031544471316166434
Position 292: 0.0003041354341971839
Position 3686: 0.000300372905022898
Position 1364: 0.00030004590465368473
Position 241: 0.0002949352889919851
Position 4708: 0.00029195101876567503
Position 1348: 0.00028109372915424897
Position 1048: 0.00027743539341660054
Position 4134: 0.0002685886948781601
Position 3852: 0.0002558355355051283
Position 5377: 0.00025413745123055616
Position 6120: 0.0002467810122438931
Position 3316: 0.00023124240948261223
Position 2143: 0.00023051327191215429
Position 4932: 0.00022603997194324462
Position 927: 0.0002196218508270701
Position 4311: 0.0002192415639406221
Position 966: 0.0002021173769991931
Position 6186: 0.00018868657111635397
Position 3229: 0.00018686269878822638
Position 5666: 0.00018235264082753098
Position 4595: 0.00018176724629267294
Position 5937: 0.00017721116393640927
Position 631: 0.00017283526399946702
Position 714: 0.0001658852002192659
Position 5291: 0.000153412321764033
Position 3558: 0.00014215934496832451
Position 4829: 0.00014051723747923278
Position 339: 0.00013571990260918338
Position 2190: 0.0001296334534319439
Position 5463: 0.00012716392450695758
Position 3820: 0.0001263024328354894
Position 4330: 0.00012490654484302742
Position 3698: 0.0001194494833433042
Position 916: 0.0001181968024957616
Position 2207: 0.00011721169784229026
Position 2551: 9.592518678423497e-05
Position 1218: 9.403466597117347e-05
Position 3243: 9.029028524728492e-05
Position 409: 8.781992974866409e-05
Position 1417: 8.655790598489404e-05
Position 1963: 8.607811142899218e-05
Position 3951: 8.365355694995091e-05
Position 4368: 7.842098362836169e-05
Position 2512: 7.602141644007961e-05
Position 2187: 7.417518451623679e-05
Position 4289: 7.258035891512238e-05
Position 4265: 7.034721131814553e-05
Position 1186: 6.926961994649813e-05
Position 2258: 6.652090022995953e-05
Position 3601: 6.555358113018605e-05
Position 2528: 6.439607206709015e-05
Position 165: 6.295252774616489e-05
Position 3085: 5.859733745207783e-05
Position 1152: 4.846115867286218e-05
Position 1257: 4.6529152727586926e-05
Position 5421: 4.510710360794963e-05
Position 2793: 4.440362585521637e-05
Position 2036: 4.41029913780108e-05
Position 2166: 4.161935023831562e-05
Position 878: 4.123712262314648e-05
Position 1996: 3.760539057887245e-05
Position 1554: 3.309729734842043e-05
Position 2434: 3.267751742577961e-05
Position 2555: 3.251120209810109e-05
Position 488: 3.217848668683827e-05
Position 1020: 3.174271165780144e-05
Position 267: 2.533451491099896e-05
Position 874: 2.526644316080093e-05
Position 2182: 2.338976668782921e-05
Position 741: 1.3660550643415296e-05
Position 448: 1.0703848848785308e-05
Position 640: 9.562424985705721e-06
Position 727: 8.825413028467269e-06
Position 1280: 8.797106446203328e-06
Position 2215: 6.916693829896164e-06
Position 4102: 4.5616571441064384e-06
Position 1421: 3.651033063363986e-06
Position 373: 2.573307775928859e-06
Position 522: 2.2415622381416306e-06
Position 867: 1.9077898040512765e-06
Position 491: 1.3217893077622384e-06
Position 297: 1.1229849704500921e-06
Position 700: 7.059744801494953e-07
Position 1568: 5.755997160402574e-07
Position 755: 5.715838146101086e-07
Position 1229: 5.683248161660177e-07
Position 1490: 5.535910698257831e-07
Position 1369: 4.662007682758528e-07
Position 731: 4.50935335244947e-07
Position 1383: 4.3050962900357415e-07
Position 250: 3.7563952954184203e-07
Position 346: 3.6041484317467527e-07
Position 186: 3.2869165485350235e-07
Position 1548: 2.931478021849836e-07
Position 662: 2.524159838431355e-07
Position 2139: 2.165645027975616e-07
Position 331: 2.1531916091796613e-07
Position 886: 2.1039183021630864e-07
Position 1037: 1.7925028143839414e-07
Position 350: 1.5262121786314528e-07
Position 1271: 1.2336354017063412e-07
Position 1234: 1.2199226777230218e-07
Position 884: 1.1589793285097544e-07
Position 882: 7.769482867844288e-08
Position 388: 7.170030755239107e-08
Position 970: 5.902784614010746e-08
Position 980: 4.4028167077680484e-08
Position 193: 3.7090455728669807e-08
Position 795: 3.204288555765157e-08
Position 1028: 2.8419416891847196e-08
Position 343: 1.9683284408783596e-08
Position 341: 1.7938104270354843e-08
Position 314: 1.7628840989386873e-08
Position 139: 1.7141567688435517e-08
Position 762: 1.3559191782186967e-08
Position 149: 1.2051000850125949e-08
Position 1039: 2.4601308102391387e-09
Position 255: 7.903213824512733e-10
Position 125: 2.832905913794181e-10
Position 86: 1.4331592477811204e-12
Position 79: 1.2603852945645236e-13
