Gene = Henmt1
Position 487: 7.547300708597914e-05
Position 416: 7.539751812668585e-05
Position 1653: 7.355203365459917e-05
Position 862: 7.339917613289492e-05
Position 510: 6.994876028200386e-05
Position 871: 6.806273745414017e-05
Position 1707: 5.774734361878565e-05
Position 709: 5.6482966487237734e-05
Position 1365: 5.520916975241573e-05
Position 1595: 4.975122772483989e-05
Position 864: 4.663087666174909e-05
Position 168: 4.5385226802679935e-05
Position 759: 3.955233431552208e-05
Position 2299: 3.748907662963196e-05
Position 1376: 3.556217898570308e-05
Position 1588: 3.2265069177707654e-05
Position 1923: 3.187755557233944e-05
Position 3641: 2.8820834121402136e-05
Position 687: 2.8326529480975055e-05
Position 1803: 2.770836946575192e-05
Position 663: 2.7451506480662106e-05
Position 1926: 2.3289124306801262e-05
Position 1459: 2.232768811353798e-05
Position 1540: 2.214676178167104e-05
Position 522: 2.019221173651709e-05
Position 657: 2.015854377548912e-05
Position 2384: 1.8933391717867395e-05
Position 51: 1.7554760518555065e-05
Position 892: 1.7520231114405894e-05
Position 630: 1.6629035004006187e-05
Position 3186: 1.5793799757160954e-05
Position 907: 1.577967891991761e-05
Position 1085: 1.53597702837049e-05
Position 2676: 1.5185029849014058e-05
Position 2282: 1.3853544665834537e-05
Position 3110: 1.3575909347012615e-05
Position 679: 1.2595669217683875e-05
Position 2241: 1.0808805812553376e-05
Position 897: 1.0271941086691706e-05
Position 2416: 7.86671410087798e-06
Position 641: 7.119216583617521e-06
Position 701: 5.295271107912096e-06
Position 39: 5.129087101167171e-06
Position 1093: 4.657213667025252e-06
Position 772: 3.733523214624363e-06
Position 195: 3.4823352460886567e-06
Position 1058: 2.301020508110249e-06
Position 559: 1.7066733447786024e-06
Position 3184: 1.5932000500816163e-06
Position 1194: 1.1086135786827056e-06
Position 2604: 9.521766210247677e-07
Position 1226: 8.7141704700414e-07
Position 2849: 8.567847613464306e-07
Position 2602: 6.910859034477364e-07
Position 2909: 3.659426535585903e-07
Position 2619: 1.5751282611562563e-07
Position 1432: 7.144192181257491e-08
Position 2732: 2.6157991223549262e-08
Position 2590: 2.4565048005511336e-08
Position 2881: 2.2700807662103368e-08
Position 2471: 1.0631664810001775e-08
Position 1530: 6.253073177160477e-10
Position 3032: 7.01616473469434e-11
Position 460: 4.919447301710675e-11
Position 724: 1.1128238407573762e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1184: 0.8440343700921537
Position 17530: 0.8327147702434394
Position 12726: 0.8301783711749838
Position 2084: 0.8019869114679481
Position 18457: 0.7381988629390557
Position 19825: 0.7266391411596019
Position 2642: 0.6358331629900442
Position 13715: 0.5520989306215025
Position 9552: 0.5325998331531033
Position 8727: 0.33249595706796387
Position 2499: 0.1973831454061811
Position 18972: 0.19067568897765969
Position 17828: 0.17838658444178548
Position 1888: 0.15907998484010874
Position 10048: 0.12122396760099131
Position 6092: 0.11627685188102543
Position 17652: 0.11620545179638685
Position 9594: 0.08733486679312463
Position 4582: 0.07627597201222958
Position 8693: 0.07288056619763322
Position 9932: 0.07152029228955867
Position 6109: 0.06002914169285549
Position 9148: 0.052871408965193274
Position 2122: 0.052418477377471726
Position 3354: 0.05200618053853089
Position 11719: 0.05063628671777352
Position 4615: 0.04598455447049693
Position 12671: 0.03765540551646339
Position 9489: 0.029724869840957898
Position 1221: 0.027968502012153097
Position 10232: 0.02736346177357442
Position 8776: 0.018408143246928185
Position 6886: 0.01606211612293502
Position 18121: 0.015762876784464745
Position 231: 0.01574823036346231
Position 189: 0.01453244424171504
Position 6519: 0.014430651327852111
Position 1577: 0.013066056191531172
Position 18993: 0.01302906241127964
Position 2127: 0.01254493742800065
Position 10274: 0.011462769046432288
Position 1430: 0.010492461240936569
Position 20330: 0.010006841388093952
Position 2597: 0.009617996925878744
Position 175: 0.0088922847491799
Position 19070: 0.008651985845980868
Position 224: 0.008162004749894997
Position 2673: 0.007708177531455599
Position 18278: 0.007166805273292674
Position 17807: 0.006875918255840506
Position 6772: 0.00609197331456392
Position 1247: 0.006075839879124101
Position 5380: 0.0058842636407645645
Position 1710: 0.005444313470410769
Position 10140: 0.004803386345467689
Position 13660: 0.004568783762444646
Position 19319: 0.00455807908393228
Position 3393: 0.004512975687647686
Position 4561: 0.004306378540574343
Position 7098: 0.004125476283148828
Position 1779: 0.004098320795066669
Position 3063: 0.0040176185284652765
Position 19481: 0.0039841851872671205
Position 20555: 0.0037356297250761865
Position 7872: 0.00359323519993469
Position 3780: 0.0035066618025395443
Position 6121: 0.0034250062056236817
Position 3519: 0.0033825422398714366
Position 13973: 0.00338125170966007
Position 19322: 0.003118881106156624
Position 6849: 0.003063928560484419
Position 1808: 0.0029503376544664935
Position 276: 0.0028399709886773564
Position 20190: 0.002706040320931657
Position 18099: 0.002700140470067698
Position 730: 0.0026889998459466206
Position 3408: 0.0026020437387787167
Position 6490: 0.0024999185927471928
Position 6405: 0.002195154947504864
Position 3717: 0.0021659675561953168
Position 1896: 0.002085919568884214
Position 1294: 0.0016736494748347715
Position 18159: 0.0015751607756453578
Position 19855: 0.0015528114906198061
Position 2163: 0.0015334218117813003
Position 157: 0.001476355732037422
Position 5293: 0.0014584526194697746
Position 3421: 0.0013768351376295172
Position 1688: 0.0013073208432931303
Position 2650: 0.0012655115607682317
Position 2445: 0.001222686602511089
Position 3364: 0.0012056512862831414
Position 5193: 0.0011017676205919752
Position 2462: 0.0010659130159290956
Position 2106: 0.0010501425467664164
Position 1530: 0.0010061772003746423
Position 2055: 0.0009867778895534143
Position 19791: 0.0009762406328724443
Position 3541: 0.0009713044960565382
Position 20204: 0.0009700134421680847
Position 2676: 0.0009193918592597292
Position 2012: 0.0009123648722234631
Position 3938: 0.0008243543853260417
Position 2031: 0.0008038676425596911
Position 3122: 0.0007321327791239498
Position 747: 0.000714670284648341
Position 3873: 0.0006441439489733283
Position 1815: 0.0005357246935365628
Position 2330: 0.0005324894858647206
Position 19698: 0.0004504020840570173
Position 5262: 0.0004501263231882089
Position 6075: 0.000447334468119896
Position 20187: 0.00043927137114124553
Position 19041: 0.0004342779425820271
Position 1102: 0.0004099780702597901
Position 651: 0.00034654191660815956
Position 933: 0.0003154680528119752
Position 280: 0.0002700927709357657
Position 1201: 0.0002592626563893501
Position 2022: 0.00024206368465933911
Position 153: 0.00024178113816518442
Position 1072: 0.00023916013023819117
Position 18722: 0.00023278316839814306
Position 3804: 0.00023075429285158538
Position 1138: 0.00022723171744469439
Position 590: 0.000223618108780578
Position 5171: 0.00022209240675920012
Position 5123: 0.00021976638100028827
Position 966: 0.00021976340299606866
Position 7682: 0.0002092333519371712
Position 2095: 0.00020295705290501688
Position 17774: 0.0002023051412422029
Position 1736: 0.00020196075531031107
Position 791: 0.0001955354094679592
Position 4102: 0.00019500943671345457
Position 238: 0.00019108713647994998
Position 1410: 0.00018549167846096466
Position 2168: 0.0001799979854060699
Position 17854: 0.00017367033472421022
Position 1130: 0.0001643703075173764
Position 2564: 0.00016164609516687302
Position 2061: 0.00015262288428516583
Position 559: 0.00013928085599747606
Position 296: 0.00013104799996834843
Position 2040: 0.00012242623356756595
Position 2142: 0.00012113817324422744
Position 2503: 0.00011994830906151009
Position 1093: 0.00010584234778636051
Position 1918: 9.511712260677711e-05
Position 685: 8.813224427013995e-05
Position 252: 8.681930241651061e-05
Position 1979: 8.63848147704463e-05
Position 3035: 8.504628821171957e-05
Position 435: 8.04117993681363e-05
Position 1923: 7.756172408934969e-05
Position 303: 7.654185684302536e-05
Position 1646: 7.518017186545601e-05
Position 5055: 7.510546856233118e-05
Position 1297: 7.426345775769048e-05
Position 3977: 7.342594146322867e-05
Position 5150: 6.849670797812718e-05
Position 316: 6.310832234237997e-05
Position 1058: 6.249193145780013e-05
Position 3870: 6.132307774828529e-05
Position 143: 5.464452957676809e-05
Position 3700: 5.326601743388402e-05
Position 2537: 5.266555217021473e-05
Position 1639: 5.1849144974389926e-05
Position 1121: 4.733679324155718e-05
Position 3851: 4.561345582816728e-05
Position 1249: 4.512729776361394e-05
Position 788: 4.2225750048407385e-05
Position 310: 4.1781785326208494e-05
Position 1145: 4.1092184689001315e-05
Position 1581: 3.553139947068659e-05
Position 4954: 3.442166039772796e-05
Position 322: 3.332346805815932e-05
Position 1901: 3.1739861475024545e-05
Position 1256: 3.016654368263847e-05
Position 1820: 2.951415899455781e-05
Position 6145: 2.7582016015185388e-05
Position 919: 2.5028374879559234e-05
Position 5597: 2.1751426122506698e-05
Position 3243: 2.172440453936684e-05
Position 1996: 2.1496813506889875e-05
Position 1226: 2.106127980703598e-05
Position 2685: 2.0460962447596616e-05
Position 4177: 1.97150256214587e-05
Position 1085: 1.7018808105509947e-05
Position 2534: 1.6301407800380113e-05
Position 657: 1.6222929992581918e-05
Position 2303: 1.6036961670191766e-05
Position 1841: 1.4580398699449447e-05
Position 289: 1.4556647006343456e-05
Position 1990: 1.4040100243784672e-05
Position 2337: 1.380797633815994e-05
Position 2177: 1.3246618565589099e-05
Position 13104: 1.1939490464511632e-05
Position 2183: 1.1072866458022913e-05
Position 820: 1.0751145087291769e-05
Position 3097: 1.0682532065450692e-05
Position 1254: 1.0387976909256574e-05
Position 3844: 9.922649043199952e-06
Position 4845: 8.917492626394782e-06
Position 9330: 8.258130708620384e-06
Position 420: 6.991317309505165e-06
Position 3766: 6.49903393661969e-06
Position 333: 6.312834469902753e-06
Position 701: 6.058210651373875e-06
Position 466: 5.800551794873515e-06
Position 3723: 5.2653403771173255e-06
Position 608: 5.132796957841507e-06
Position 298: 5.050389815496148e-06
Position 1135: 5.049344571890743e-06
Position 369: 4.684039419006379e-06
Position 3664: 4.3968825144469286e-06
Position 3544: 4.1129456018990295e-06
Position 3290: 3.877866402554826e-06
Position 871: 3.382031464580421e-06
Position 2506: 3.062727244857869e-06
Position 2299: 3.007426053713947e-06
Position 2520: 2.952912953791748e-06
Position 7168: 2.9117486493501187e-06
Position 917: 2.5234368934116696e-06
Position 892: 2.1215562321455607e-06
Position 5526: 2.0440222616580815e-06
Position 530: 2.0138202674400633e-06
Position 814: 2.0103932612774616e-06
Position 801: 2.0009631389756573e-06
Position 2201: 1.6893660809912169e-06
Position 663: 1.52618676226601e-06
Position 6019: 1.4335381773374145e-06
Position 343: 1.3749847951743964e-06
Position 536: 1.3101181660002338e-06
Position 372: 1.241183711341732e-06
Position 5645: 1.2408296352066537e-06
Position 2478: 1.2294264951871529e-06
Position 687: 1.1937266917814773e-06
Position 947: 1.1710633090904478e-06
Position 963: 1.020914458245949e-06
Position 7591: 9.377089706212756e-07
Position 7490: 9.054443021340802e-07
Position 8171: 8.716595905439665e-07
Position 326: 8.028984476845387e-07
Position 1132: 7.839092143772326e-07
Position 4304: 7.647122012035016e-07
Position 347: 6.938754845387951e-07
Position 7291: 6.880657366803503e-07
Position 8095: 6.643122336975645e-07
Position 6289: 6.097905369428417e-07
Position 510: 5.486641659348524e-07
Position 5670: 2.93386710176331e-07
Position 5771: 2.7116142314943263e-07
Position 5409: 2.3608832661557165e-07
Position 5023: 2.329062679119939e-07
Position 2956: 2.2136067370981242e-07
Position 1321: 1.404800461448976e-07
Position 4343: 1.3909545100584906e-07
Position 4658: 1.2061033726295862e-07
Position 2881: 1.1965259505199743e-07
Position 1484: 9.6303052928022e-08
Position 1106: 6.230337557800296e-08
Position 1371: 5.4761943851085486e-08
Position 2814: 5.471844937082137e-08
Position 3323: 4.050925661826746e-08
Position 2830: 2.6066283256399743e-08
Position 2476: 2.292424794466166e-08
Position 5358: 1.0839493584124788e-08
Position 1397: 6.760996345659998e-09
Position 670: 5.693516433846613e-10
Position 366: 1.5110753998998296e-10
Position 882: 1.3744260151517066e-10
Position 538: 1.1360460539624148e-10
Position 623: 8.180925153803023e-12
Position 630: 4.0547325952457034e-12
Position 709: 3.6786744892113865e-12
Position 2917: 1.011690353659426e-12
Position 2901: 6.465006588633554e-13
Position 2942: 5.522940853712223e-13
Position 355: 2.1177247157771685e-13
Position 125: 1.3831808652644565e-13
Position 101: 6.226551904642274e-17
