Gene = Ctu1
Position 674: 7.677933727276957e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4410: 0.7877471360802515
Position 3087: 0.719201842216785
Position 3520: 0.2834380089548185
Position 3860: 0.1690719035623727
Position 6012: 0.15618092065748396
Position 5622: 0.1384556835761119
Position 3480: 0.08990910370405218
Position 3931: 0.07598013815737839
Position 5556: 0.06251223512509609
Position 293: 0.043342189941804395
Position 1010: 0.03665687655895874
Position 4174: 0.03027711608214683
Position 2093: 0.02749441315430858
Position 3967: 0.022738371679535897
Position 4938: 0.02149822507281708
Position 477: 0.0163780319749435
Position 4556: 0.015216320084888263
Position 851: 0.01479844189692327
Position 336: 0.012377972658346446
Position 3541: 0.012359120604204802
Position 5813: 0.01196786511359637
Position 3047: 0.011053267861378882
Position 3528: 0.010840836127251778
Position 5270: 0.010548268983046689
Position 1036: 0.010008737131369577
Position 3893: 0.009460413565730191
Position 2507: 0.008573753926011302
Position 1038: 0.008514518283505032
Position 2842: 0.00832856285785663
Position 1043: 0.007829067624140852
Position 3122: 0.007245196668623321
Position 3426: 0.0068505001100202245
Position 2258: 0.00664006751198591
Position 2958: 0.005902745713109419
Position 4528: 0.005346395678876472
Position 3819: 0.004426417736854709
Position 5560: 0.004152491830567046
Position 3422: 0.003806076592163143
Position 5881: 0.003458941583948558
Position 1965: 0.00344919319913751
Position 1873: 0.003386282263528327
Position 4544: 0.0033303066918399316
Position 1145: 0.003203775479868813
Position 5081: 0.0031488373454828774
Position 3092: 0.0029387625941178575
Position 4336: 0.0029361641900034798
Position 2571: 0.0028316485723930236
Position 5757: 0.0026397442890446986
Position 4607: 0.002433011459023416
Position 5138: 0.0023738483688593003
Position 4935: 0.0023177926324283796
Position 6232: 0.0018552110478176258
Position 6212: 0.001699868395296298
Position 4755: 0.0016890820484946646
Position 2908: 0.001573202443500713
Position 2366: 0.001539283661368739
Position 865: 0.0014537778288940468
Position 4713: 0.0014127483101733266
Position 1644: 0.0013828668452151324
Position 5024: 0.0013236813861567621
Position 6056: 0.001276131224226389
Position 1017: 0.0012169222103902038
Position 4297: 0.0011533343213062299
Position 3308: 0.0010710525347877465
Position 1544: 0.0010684972106534349
Position 1917: 0.0010652757165479105
Position 4661: 0.0010418408485905718
Position 3389: 0.0010281924164603142
Position 5324: 0.0009992737035804794
Position 3318: 0.0009644448973356042
Position 3155: 0.0009530657565357921
Position 2179: 0.0008901526323421299
Position 5852: 0.0008581311155135747
Position 2240: 0.0007846274255553585
Position 3986: 0.0007821689685407636
Position 648: 0.0007454586745146459
Position 517: 0.000724811174115863
Position 1687: 0.0007036937817815141
Position 1627: 0.0006874230762761523
Position 4610: 0.0006763128952515034
Position 1654: 0.0006409126241970857
Position 2879: 0.0006252420119655021
Position 6044: 0.0005514672066812485
Position 1672: 0.0005146119701361952
Position 2219: 0.0004992193334911126
Position 4129: 0.0004931758176517079
Position 5343: 0.0004911403109589654
Position 205: 0.0004546069031782123
Position 1663: 0.0004454207577289236
Position 4076: 0.000443442494915908
Position 1239: 0.0004042897683054891
Position 2395: 0.000396701959101782
Position 5942: 0.0003855808044337741
Position 5308: 0.00037559326319142646
Position 4737: 0.00035784293098376223
Position 341: 0.0003537924178560555
Position 2169: 0.0003524833488070289
Position 1065: 0.00034642393435216405
Position 2924: 0.0003436103797430369
Position 2604: 0.000342544495575967
Position 445: 0.0003381517804712682
Position 566: 0.0002852306334283805
Position 2419: 0.00024299598593338195
Position 1888: 0.00022956270834183486
Position 2549: 0.00022225805429705313
Position 1099: 0.00021777065847820626
Position 493: 0.00020942138867022356
Position 547: 0.00020880619395331686
Position 3341: 0.0002043693494150089
Position 1267: 0.00020264582535021032
Position 1730: 0.0001874342447634376
Position 1869: 0.00017195416818947966
Position 1486: 0.00016920380120067353
Position 2276: 0.00016358466787673307
Position 3227: 0.0001521221022648602
Position 232: 0.0001498467287138248
Position 1979: 0.00013988857809114368
Position 1371: 0.0001211895961246977
Position 4562: 0.00011332020157511831
Position 179: 0.00010711411512977212
Position 2283: 0.00010666441620846484
Position 3191: 0.00010505760461932239
Position 634: 0.00010375828591196133
Position 1609: 8.488764476911996e-05
Position 1079: 7.227233797393463e-05
Position 3101: 6.923575468342747e-05
Position 1343: 6.839810005035826e-05
Position 3282: 6.748142750702185e-05
Position 400: 6.141537390754992e-05
Position 1124: 6.101714697724557e-05
Position 1082: 5.271552455785312e-05
Position 2659: 5.1547760494143665e-05
Position 1922: 4.832637442827675e-05
Position 2348: 4.57057184638223e-05
Position 873: 4.444852526362268e-05
Position 1171: 4.335317194196148e-05
Position 810: 3.793165216661818e-05
Position 654: 3.320453519857005e-05
Position 1067: 3.090968319255822e-05
Position 729: 2.986812222119157e-05
Position 3233: 2.493855847570878e-05
Position 523: 4.788182715729968e-06
Position 360: 4.293593501125028e-06
Position 618: 4.163768518058673e-06
Position 2023: 2.000069750178378e-06
Position 2010: 1.9680360536970076e-06
Position 778: 1.9310481548514017e-06
Position 916: 1.72881670389863e-06
Position 2235: 1.6239660568389537e-06
Position 2203: 1.4440309844026945e-06
Position 1694: 1.4156583900563295e-06
Position 790: 1.3587177419307754e-06
Position 499: 1.2933561716915187e-06
Position 979: 1.2676022733638045e-06
Position 1286: 7.535764340166613e-07
Position 133: 6.794156051167262e-07
Position 1376: 6.394607545837129e-07
Position 920: 5.816186560412998e-07
Position 386: 5.702929063361278e-07
Position 298: 4.964538928978964e-07
Position 2338: 4.927728813553282e-07
Position 883: 4.840914192851466e-07
Position 933: 4.831979658011533e-07
Position 1021: 4.732087428144501e-07
Position 758: 4.0714127917523286e-07
Position 1355: 4.018792984493139e-07
Position 709: 3.958498444370408e-07
Position 296: 3.873524364581326e-07
Position 2070: 2.93118087262727e-07
Position 953: 2.7826567328675294e-07
Position 712: 2.758623442472322e-07
Position 736: 2.747523376834915e-07
Position 668: 2.572615495933974e-07
Position 135: 2.169979329153318e-07
Position 732: 1.78008289046052e-07
Position 123: 1.5321882568763447e-07
Position 189: 1.4011395978318801e-07
Position 2126: 6.922353924285542e-08
Position 799: 6.178963045700492e-08
Position 813: 6.080006710192504e-08
Position 879: 5.933278763203071e-08
Position 1324: 4.594399303424555e-08
Position 914: 4.3827078565162866e-08
Position 1179: 3.820147113309422e-08
Position 1212: 3.5553307651939286e-08
Position 670: 2.7857962272055318e-08
Position 1222: 1.7635125489069795e-08
Position 837: 1.1339304204452339e-08
Position 819: 4.509882621490881e-09
Position 312: 9.412276768223894e-11
Position 346: 5.0498130374791697e-11
Position 1185: 1.7635612185277002e-12
