Gene = Coa5
Position 1748: 2.6989009201510934e-05
Position 2142: 2.1783772019089907e-05
Position 3017: 2.1727384485203075e-05
Position 2843: 2.134530532346976e-05
Position 1814: 2.0552135500173286e-05
Position 2405: 1.391762909729007e-05
Position 1663: 1.1445820538563442e-05
Position 1970: 9.49370971435983e-06
Position 382: 9.248149476011325e-06
Position 2912: 8.609465752356756e-06
Position 184: 7.24984513603678e-06
Position 537: 5.484069952468271e-06
Position 109: 3.9083189070721354e-06
Position 553: 2.8950386343809996e-06
Position 1085: 2.186516402358998e-06
Position 540: 2.1862849704240946e-06
Position 61: 2.1792183111284363e-06
Position 111: 2.1370216082115923e-06
Position 547: 2.1039229839855846e-06
Position 206: 2.0013825748049313e-06
Position 13: 1.684606039406307e-06
Position 765: 1.574342607573374e-06
Position 16: 1.3784980982929534e-06
Position 261: 1.3663715187206662e-06
Position 226: 1.1856740591334017e-06
Position 416: 8.195390487071778e-07
Position 375: 5.812357631816245e-07
Position 216: 5.367156358576358e-07
Position 598: 4.2272816812504176e-07
Position 248: 3.295990975431025e-07
Position 456: 2.8659055510694625e-07
Position 377: 2.34864877616182e-07
Position 590: 1.372611390041649e-07
Position 365: 9.12890056396577e-08
Position 509: 4.0859066210628444e-08
Position 436: 2.5404447719405153e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8515: 0.8108294064852262
Position 1677: 0.49932054325865577
Position 5441: 0.3453787814554093
Position 12472: 0.3017871143193718
Position 9475: 0.2745175594977666
Position 1642: 0.16231580873133755
Position 3107: 0.14977556879077045
Position 9891: 0.09136724507670108
Position 8701: 0.08293306351729675
Position 1336: 0.08288452605711906
Position 8997: 0.07380811545136685
Position 4432: 0.06716041693832517
Position 1612: 0.06348512445071096
Position 1650: 0.06205586441342145
Position 1551: 0.05046567322840076
Position 1235: 0.04829900319917177
Position 9443: 0.04438831642510367
Position 3134: 0.043025740418685
Position 6724: 0.03585537031825293
Position 11166: 0.03438526142626784
Position 3723: 0.031649793160345226
Position 4241: 0.030870428668030497
Position 9572: 0.02531089514659381
Position 4984: 0.025022335852280152
Position 12651: 0.02133011196370067
Position 4965: 0.021012682323243746
Position 4904: 0.020966775461488906
Position 234: 0.0183256021784845
Position 5499: 0.018060998424383405
Position 5420: 0.01583165952006729
Position 3660: 0.012679573628713936
Position 5668: 0.011796245321333413
Position 4464: 0.0105734547355701
Position 1918: 0.010113910114829663
Position 637: 0.00876122409600913
Position 3284: 0.008597394446477764
Position 8863: 0.008418535436173455
Position 3632: 0.008115285957858482
Position 11554: 0.007761431028996235
Position 11921: 0.007617440473699586
Position 6584: 0.007449363697607427
Position 11862: 0.00738463060071935
Position 1698: 0.006714546776146817
Position 9628: 0.006598514064964902
Position 1278: 0.006489006674504808
Position 7354: 0.006182293057186518
Position 1707: 0.005889601251009738
Position 4580: 0.005874068771496253
Position 4749: 0.005821183091403207
Position 698: 0.0051002784625917424
Position 4706: 0.004890092438654291
Position 8651: 0.004790451839039687
Position 3051: 0.004756116435290639
Position 2842: 0.0047363191309557065
Position 8902: 0.0044297090130124344
Position 6807: 0.004348334233897102
Position 1615: 0.004279908233755768
Position 3519: 0.003840188921966664
Position 3207: 0.00375049650287461
Position 11360: 0.0037086831157843022
Position 568: 0.003282398172671155
Position 10825: 0.003136374665494419
Position 4311: 0.0029793969307476327
Position 1880: 0.002972478125106855
Position 216: 0.00293880746806984
Position 9363: 0.0029008297991248502
Position 10315: 0.0029000726815349652
Position 7952: 0.0028334688854222694
Position 8312: 0.0027169899407201614
Position 9344: 0.0026966300911334127
Position 4709: 0.0026194867154869734
Position 8807: 0.002586479997745419
Position 5426: 0.0025712904100539374
Position 3369: 0.0024402641451222685
Position 3588: 0.00218651759407812
Position 3034: 0.0020323891404775344
Position 427: 0.00196661446681503
Position 1571: 0.0019017618076044365
Position 4779: 0.0017058992219149036
Position 2073: 0.0017041036538021095
Position 6206: 0.0016364647359257394
Position 342: 0.0015224097820006985
Position 8056: 0.001429847131770199
Position 3228: 0.0014079786548630688
Position 9336: 0.001386161768518324
Position 1424: 0.0013519050566043439
Position 5997: 0.0013211678143149749
Position 8921: 0.0012746647130174392
Position 1583: 0.0011255935925476497
Position 8258: 0.0010881151066196946
Position 9423: 0.0010806011443471408
Position 10619: 0.0010360501668433217
Position 6667: 0.001007173212119416
Position 6700: 0.0009898778155008573
Position 8281: 0.0009723401754180716
Position 9073: 0.0009570725122264774
Position 409: 0.0009098459835241604
Position 10590: 0.000898839459018252
Position 4370: 0.0008502108216738546
Position 5010: 0.0007730737973404327
Position 5767: 0.0007616290630369474
Position 11301: 0.0007593615962875737
Position 8184: 0.0007376852272253283
Position 8136: 0.000721346951814784
Position 4202: 0.0006413101142996732
Position 2747: 0.0006291144405924656
Position 3730: 0.0006260439082071294
Position 1299: 0.0006155024663664964
Position 1620: 0.0005654369003658477
Position 4447: 0.0005280427848934388
Position 1462: 0.0005106273698849001
Position 1494: 0.0005090860824461962
Position 475: 0.0005080742022306912
Position 9403: 0.0004979308056062357
Position 10890: 0.0004958293130121976
Position 5162: 0.0004720220734272128
Position 2004: 0.0004608654188917657
Position 441: 0.00044347415392077756
Position 5226: 0.00043496334017194494
Position 1947: 0.0004320425089915934
Position 3288: 0.0004295134651303661
Position 1563: 0.00038847319311491384
Position 1923: 0.0003856164583846238
Position 1393: 0.00037769932130547675
Position 4170: 0.0003767551089417708
Position 3842: 0.0003617289531139539
Position 1681: 0.00035214447833699066
Position 6136: 0.0003158817836427364
Position 6962: 0.0003110100048860862
Position 2752: 0.0003093098448781188
Position 238: 0.00029363269771480113
Position 1754: 0.00028859665317468026
Position 2800: 0.00027586834202504714
Position 5912: 0.00027318483858147156
Position 431: 0.00026887782856458564
Position 598: 0.00025866938106592296
Position 2485: 0.0002522383741681019
Position 5194: 0.00023225744205905257
Position 1892: 0.0002315715608210752
Position 5974: 0.00022927120584647812
Position 7842: 0.0001681086621351432
Position 1239: 0.00016383671519220664
Position 4042: 0.00016378059497113712
Position 2934: 0.00016050598166297836
Position 3750: 0.00016045133901297696
Position 445: 0.0001593139049608315
Position 1344: 0.00015288084934144867
Position 957: 0.00014874071394610136
Position 858: 0.0001456166682089517
Position 1360: 0.0001351360746241996
Position 1840: 0.00013326362463273044
Position 1338: 0.00012519489180111727
Position 1846: 0.00011633859663611994
Position 491: 0.00010851230187989321
Position 3664: 0.00010499755705729409
Position 365: 9.94384602938073e-05
Position 2338: 9.454815784850165e-05
Position 3875: 7.311695624097186e-05
Position 496: 7.290841396102732e-05
Position 5087: 6.417978803817978e-05
Position 919: 6.305573380223764e-05
Position 254: 6.164588745826985e-05
Position 1171: 6.108632818345101e-05
Position 983: 5.683315809056294e-05
Position 6159: 5.540579223851411e-05
Position 1072: 4.828634760196895e-05
Position 4008: 4.680187879681191e-05
Position 3217: 4.4430673870931644e-05
Position 824: 4.1390904580761243e-05
Position 2781: 4.1278695784205486e-05
Position 2877: 3.791482506290485e-05
Position 153: 3.678630065376756e-05
Position 2632: 3.6533977521938256e-05
Position 3548: 3.6147444393878045e-05
Position 189: 3.193643454861266e-05
Position 3810: 3.193598870799072e-05
Position 876: 3.171045424544283e-05
Position 1132: 3.0247619565879514e-05
Position 1920: 2.589945283164794e-05
Position 477: 2.380574052921191e-05
Position 653: 2.3484219802737715e-05
Position 1357: 2.310960446803815e-05
Position 3498: 2.0432337134574696e-05
Position 922: 1.8965460540944355e-05
Position 1491: 1.6774700948489727e-05
Position 1711: 1.595266299972372e-05
Position 2411: 1.4540182418163674e-05
Position 979: 1.296334094260727e-05
Position 667: 1.0882957562514605e-05
Position 3231: 1.030647435261603e-05
Position 192: 1.0025030105121747e-05
Position 382: 8.143843471142049e-06
Position 3237: 6.506595734311982e-06
Position 159: 6.260542642100954e-06
Position 1406: 6.226000649336705e-06
Position 109: 6.053743553440506e-06
Position 2080: 5.834591218166215e-06
Position 2189: 5.273551126677978e-06
Position 1805: 4.002419997306958e-06
Position 2077: 2.8972538653770847e-06
Position 3379: 2.4680198731854006e-06
Position 765: 1.7189175956465595e-06
Position 1193: 1.0132431039529015e-06
Position 743: 7.219022123473123e-07
Position 1008: 3.913887135768312e-07
Position 313: 3.823820349412682e-07
Position 834: 3.385892085587104e-07
Position 295: 3.149285202918599e-07
Position 2108: 1.5599403025926965e-07
Position 703: 1.5139038600457134e-07
Position 863: 8.964881048763195e-08
Position 2805: 8.38318759146066e-08
Position 290: 6.638849678824513e-08
Position 2179: 5.655087255082693e-08
Position 256: 6.7599535956923824e-09
Position 165: 5.397003342736236e-09
Position 261: 2.855182009868883e-09
Position 504: 1.8442958146935668e-09
Position 388: 8.685348192018335e-10
Position 306: 7.324171575956794e-10
Position 118: 5.796885825621043e-10
Position 545: 4.5172033493807003e-10
Position 456: 4.298265462550037e-10
Position 311: 3.076723133390363e-10
Position 266: 3.0784211092334195e-11
Position 96: 3.7305258041378264e-13
