Gene = Ephx1
Position 16291: 0.0022088396982430257
Position 22979: 0.002143670212855541
Position 1110: 0.0021335931901472777
Position 25288: 0.0019600145591276864
Position 18418: 0.0018512486114557007
Position 24527: 0.0016188664520240545
Position 577: 0.001603065704052717
Position 23687: 0.0015761051266092853
Position 20434: 0.001532099664726011
Position 25996: 0.001481997642319873
Position 22747: 0.0014609550538285004
Position 21546: 0.0014436522140453508
Position 24752: 0.001438099055426507
Position 24062: 0.0014380283352920056
Position 22423: 0.0013026701982442846
Position 25208: 0.0011961810812735041
Position 16111: 0.001140754338261609
Position 25292: 0.0010532302897081575
Position 23209: 0.0010490785363130382
Position 3069: 0.0010378413556263926
Position 6076: 0.0010364867333354324
Position 18011: 0.0010166654205199966
Position 27470: 0.0009129712834350907
Position 1009: 0.0008636673199274472
Position 18022: 0.0008607873798977615
Position 2613: 0.0007997142302625576
Position 27659: 0.0007538361743923538
Position 23266: 0.0007495030951753471
Position 22028: 0.000644212942996084
Position 21496: 0.0006389144096896394
Position 342: 0.0006266063717907396
Position 27670: 0.0006178040898464772
Position 1117: 0.0005310483182745352
Position 1969: 0.00048127838447122517
Position 5214: 0.0004745832457795049
Position 27390: 0.0004655692303464997
Position 27410: 0.00043978463723931175
Position 25974: 0.00043940700400075367
Position 26750: 0.000433472286151437
Position 615: 0.0004066290101976614
Position 21566: 0.00038243392957081925
Position 886: 0.00034110777007299577
Position 26199: 0.0003173891687062212
Position 1715: 0.0002950021969499624
Position 5264: 0.00022390816997328803
Position 22903: 0.0001935440637448627
Position 26698: 0.00018018485211539532
Position 22975: 0.0001743142640731871
Position 3297: 0.00016366679262141954
Position 27112: 0.00015720364371143866
Position 27287: 0.00014780781646117196
Position 27596: 0.00014149182721890044
Position 3227: 0.00011185027625272486
Position 3240: 0.000109034479805255
Position 27152: 9.520477608316552e-05
Position 270: 8.954631117517666e-05
Position 488: 7.720668477910035e-05
Position 22934: 6.598482093895692e-05
Position 3644: 5.391805693977588e-05
Position 412: 4.817420591052843e-05
Position 634: 3.822986931695562e-05
Position 382: 3.456610739767752e-05
Position 2119: 1.975733776356103e-05
Position 1494: 1.9371672636156715e-05
Position 425: 1.214827357952362e-05
Position 248: 1.1725531146397739e-05
Position 1474: 1.1482771955349044e-05
Position 1634: 9.923264044879414e-06
Position 827: 8.065180745898207e-06
Position 784: 7.91384148410602e-06
Position 801: 7.721805517086494e-06
Position 23199: 7.043426742343688e-06
Position 1532: 6.218158708532795e-06
Position 1357: 4.709389385082994e-06
Position 2333: 4.413714618297921e-06
Position 1404: 3.92365044335612e-06
Position 1898: 3.9229116146860325e-06
Position 2253: 3.5450436268176316e-06
Position 552: 3.2757481721312788e-06
Position 1408: 3.2736388154586245e-06
Position 12: 3.183137896514362e-06
Position 86: 2.7473799731677784e-06
Position 305: 2.2292028720369315e-06
Position 627: 1.956514610570114e-06
Position 78: 1.058656603732e-06
Position 824: 8.554426523659826e-07
Position 416: 8.477115865736816e-07
Position 27367: 5.769094629288806e-07
Position 743: 5.65418722715583e-07
Position 678: 5.442678018401246e-07
Position 38: 5.335982264374489e-07
Position 26424: 3.000095179951624e-07
Position 482: 1.944893974274031e-07
Position 661: 1.84466110210256e-07
Position 894: 1.5903934301859978e-07
Position 513: 9.046218611299812e-08
Position 526: 7.02582796686513e-08
Position 40: 6.842847562227589e-08
Position 778: 2.8751053562375363e-08
Position 1295: 2.8316193041153525e-08
Position 642: 2.4233414757953608e-08
Position 873: 2.1542190085611992e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15582: 0.9819753122401484
Position 21392: 0.9740021055063351
Position 22811: 0.9551684469383428
Position 27588: 0.9335126717524499
Position 25527: 0.9167741238055327
Position 27050: 0.9147579411303143
Position 17665: 0.8387775121227644
Position 5012: 0.7650656607484861
Position 2968: 0.5920680421727958
Position 25104: 0.4793672194483938
Position 9414: 0.4760658922056096
Position 17186: 0.403592473375302
Position 26020: 0.3521497346485625
Position 27243: 0.34793367056891333
Position 3411: 0.22167231805762777
Position 19808: 0.1819763711907323
Position 23444: 0.1645581986985498
Position 18661: 0.15449676941663087
Position 5073: 0.15055500838477312
Position 23481: 0.1492842909957248
Position 5439: 0.13639035801394503
Position 15992: 0.11884103757111053
Position 26033: 0.11138897099925921
Position 17222: 0.10567380631174528
Position 16290: 0.09752899114051744
Position 431: 0.09375440798797213
Position 9306: 0.0923420581566251
Position 17944: 0.08999051142024908
Position 513: 0.08908617083325114
Position 300: 0.0890091452943012
Position 21712: 0.0866178281314587
Position 25068: 0.0852632678065051
Position 23447: 0.08519302513075871
Position 20371: 0.07836155242079766
Position 23523: 0.0771842405900224
Position 3572: 0.07611007296841997
Position 17745: 0.06683723616536263
Position 27311: 0.06633508735816868
Position 7354: 0.06435283792894492
Position 7039: 0.060185830913422625
Position 24949: 0.05923897840661385
Position 21785: 0.051698807965852425
Position 3669: 0.048970867338901804
Position 15969: 0.04421328563443618
Position 3723: 0.043189254613397454
Position 18622: 0.04122305924495286
Position 2325: 0.039654946982508134
Position 27054: 0.03825405332891926
Position 9500: 0.03700027878673538
Position 23585: 0.03253794909208534
Position 23617: 0.027128670605082082
Position 20780: 0.02461982813434173
Position 3038: 0.02441401615874663
Position 27731: 0.024006744833450427
Position 6007: 0.023252119072046974
Position 27261: 0.021505159806761383
Position 4854: 0.02062890174501106
Position 17150: 0.019901609946270837
Position 24873: 0.01949659486799165
Position 23259: 0.019137438124545703
Position 3444: 0.018334172584097377
Position 3642: 0.018136968659551552
Position 17718: 0.018008041898354393
Position 1258: 0.017990026558458678
Position 24555: 0.017789015812107675
Position 5404: 0.016879971030317464
Position 27007: 0.016691777735565346
Position 17205: 0.015868903648575544
Position 25575: 0.014778930023899253
Position 7287: 0.014117803286946074
Position 17468: 0.012843504287675181
Position 3982: 0.012512576997859954
Position 673: 0.011531849268416803
Position 743: 0.011299359080505134
Position 9344: 0.010543614180843288
Position 26580: 0.010407718533422906
Position 21835: 0.009337202022131572
Position 27245: 0.009296545725422248
Position 19720: 0.009239499712655082
Position 932: 0.009093894336963743
Position 22782: 0.008930659622979085
Position 2294: 0.008411447651110645
Position 4892: 0.008312149450791883
Position 27248: 0.008128475243928129
Position 3766: 0.00807502949361578
Position 22543: 0.008022438347476901
Position 784: 0.007906064543782279
Position 23623: 0.0074141874992798545
Position 3543: 0.007224072908784148
Position 24605: 0.007076828690792357
Position 4077: 0.00678133065591849
Position 5958: 0.006734214241498902
Position 25495: 0.006455400346486061
Position 22661: 0.006307406223368471
Position 4222: 0.006156080363776982
Position 2692: 0.005820276894399452
Position 2271: 0.005723701704736802
Position 26335: 0.005548972129553622
Position 25714: 0.005210535341228888
Position 23265: 0.005170863977110165
Position 22636: 0.005077677874135212
Position 26202: 0.0050155072395576756
Position 26036: 0.004655904913522338
Position 20404: 0.004600421204355596
Position 17991: 0.004563960932968703
Position 6158: 0.0045219086484008485
Position 7025: 0.0044507612261657815
Position 22491: 0.004435095014666305
Position 2509: 0.004378415379538045
Position 26845: 0.004266842831303372
Position 27841: 0.004216827421334808
Position 2972: 0.004112950582320078
Position 2641: 0.004069349390895745
Position 3979: 0.003844471547709208
Position 448: 0.003825165410666069
Position 7335: 0.0038098839008265744
Position 27550: 0.0037636957881006395
Position 27123: 0.0036428629662951036
Position 2997: 0.00362755916220988
Position 27751: 0.0035855901919292087
Position 27329: 0.0034410637354371503
Position 17533: 0.0033562117671476796
Position 21880: 0.0032214815087138696
Position 18645: 0.0031968047488951483
Position 24370: 0.003022629332951832
Position 23590: 0.002998446019479368
Position 5312: 0.0029845402144117084
Position 4489: 0.002921422755899137
Position 27067: 0.0028822110582401323
Position 9162: 0.0028721525111002444
Position 23062: 0.002613580387067802
Position 27924: 0.0026097703071731792
Position 5995: 0.0024552001409125427
Position 27426: 0.0024459207783738978
Position 25786: 0.002430797149154812
Position 5468: 0.0023487888164041375
Position 2171: 0.002333205434905655
Position 27595: 0.002289078922437426
Position 4369: 0.002190873607901524
Position 22512: 0.0021238974777515536
Position 466: 0.002100759272347244
Position 4810: 0.002065455855815275
Position 6027: 0.001993958157507358
Position 2714: 0.0019474048450231188
Position 2581: 0.001923469169894795
Position 4290: 0.0018132825772296012
Position 22873: 0.0017938695456977843
Position 209: 0.0017401585835442948
Position 966: 0.0016980866564565947
Position 5456: 0.0015666421320864835
Position 18259: 0.0015629154634026479
Position 24088: 0.00154338950221548
Position 2584: 0.0015269317210954087
Position 3334: 0.0014879563733711527
Position 23854: 0.0014458712566352808
Position 27650: 0.0014327494932115366
Position 26079: 0.0014166336951893486
Position 21739: 0.0013945693131986964
Position 19618: 0.0013493150728925887
Position 21430: 0.0013432004152433914
Position 21440: 0.0012593115454318233
Position 549: 0.0012268382676811393
Position 27509: 0.001221839482660675
Position 22323: 0.0011943445579383077
Position 1295: 0.0011764799408783065
Position 590: 0.0011557970077367167
Position 20446: 0.001080925891078345
Position 26262: 0.0010662701867783578
Position 24687: 0.001039209229338058
Position 2747: 0.0010382192216239995
Position 24412: 0.0009741096243674966
Position 23668: 0.000950047633005848
Position 24061: 0.0009394219555935116
Position 27620: 0.0008614885159736092
Position 5806: 0.000856794093826929
Position 681: 0.0008530895970739145
Position 2355: 0.0008521979868869972
Position 801: 0.0008284539105221218
Position 16389: 0.0007958363077634946
Position 21820: 0.0007389076530906787
Position 2707: 0.0007382276531132927
Position 23568: 0.0007067243954586139
Position 26085: 0.0006828575189450732
Position 27103: 0.00067946002410566
Position 27870: 0.0006790882190863619
Position 235: 0.0006562720348580235
Position 19652: 0.0006497598934789631
Position 22516: 0.0005893121159214918
Position 6216: 0.0005688898850086149
Position 26456: 0.0005510581912672001
Position 1187: 0.0005427189334477707
Position 24114: 0.0005116279248793897
Position 18751: 0.000501158346283102
Position 1889: 0.00048085392270909473
Position 26053: 0.00047886410716658644
Position 25077: 0.00036858131010882305
Position 25725: 0.00035776237886586714
Position 3086: 0.0003370942533580044
Position 25375: 0.0003282920523043421
Position 27349: 0.0003250726113295714
Position 470: 0.0003076283035887784
Position 331: 0.00029329864537525676
Position 3139: 0.0002926958877502245
Position 18325: 0.0002883331480530531
Position 27655: 0.0002581502025491523
Position 1266: 0.00022804311369778191
Position 25866: 0.00022800941141865228
Position 899: 0.00022152010081241615
Position 25336: 0.0002081548572237842
Position 3417: 0.00020707577349935528
Position 21923: 0.000207011331504002
Position 21350: 0.00019931362792980245
Position 749: 0.00016087398286584607
Position 27967: 0.00015679517641550828
Position 27013: 0.00014917608228427772
Position 1302: 0.00012928028749498556
Position 374: 0.00012541510536517286
Position 21743: 0.00011543002781247911
Position 1379: 0.0001093816401774402
Position 22366: 0.00010832564030597772
Position 2559: 0.00010658197114905436
Position 1260: 0.00010405740194029134
Position 488: 0.00010191090418166291
Position 1665: 9.657153572171607e-05
Position 335: 8.926708480968176e-05
Position 1228: 8.805621354666187e-05
Position 1579: 8.46207400458293e-05
Position 357: 8.010805068479136e-05
Position 245: 7.60726733217376e-05
Position 1215: 6.900924352361684e-05
Position 4096: 6.778847072671551e-05
Position 1090: 6.74989104725985e-05
Position 26602: 6.4113927452841e-05
Position 23071: 5.49223118612519e-05
Position 843: 5.2927800158275714e-05
Position 270: 5.209412603948502e-05
Position 4726: 4.817911556190032e-05
Position 1275: 4.336830648847883e-05
Position 1626: 4.0820005469440546e-05
Position 1181: 4.053659285229702e-05
Position 552: 3.405685837191384e-05
Position 1236: 2.7540060977556152e-05
Position 2826: 2.734693798971756e-05
Position 1050: 2.6696138191206636e-05
Position 904: 2.659298418602309e-05
Position 806: 2.5168167568232687e-05
Position 25288: 2.3674949070296142e-05
Position 1232: 2.3198397845932922e-05
Position 969: 2.2171197677465175e-05
Position 26942: 1.9267454835967016e-05
Position 2002: 1.812336089665498e-05
Position 3432: 1.626975805755097e-05
Position 23208: 1.6249784603348803e-05
Position 3269: 1.4764458711090475e-05
Position 256: 6.474625552411595e-06
Position 24050: 4.779255671260116e-06
Position 23214: 3.7281445132513324e-06
Position 1014: 3.3075222519787335e-06
Position 1748: 3.2037267701925148e-06
Position 1751: 3.0061662176516846e-06
Position 23033: 2.9360492998978843e-06
Position 23492: 2.367840947842786e-06
Position 634: 2.174583583849498e-06
Position 1194: 1.2297883436634286e-06
Position 871: 1.0120925731977605e-06
Position 637: 9.902702921185214e-07
Position 1047: 9.73296233927856e-07
Position 25905: 7.782299169788566e-07
Position 1109: 7.324927720008506e-07
Position 25837: 7.198004124799297e-07
Position 1238: 7.018392842478807e-07
Position 26137: 6.941453723063099e-07
Position 457: 5.849938845578537e-07
Position 25879: 5.352447384040372e-07
Position 597: 3.379917462420854e-07
Position 475: 3.167215423652935e-07
Position 2446: 2.707756886061036e-07
Position 978: 2.648165700639462e-07
Position 856: 1.296267805846392e-07
Position 561: 1.14704834824349e-07
Position 851: 7.901650745395218e-08
Position 1546: 7.224326309883918e-08
Position 946: 4.8714395944084817e-08
Position 1676: 3.572804649380092e-08
Position 1504: 3.4597150963662664e-08
Position 683: 2.6312108315321027e-08
Position 1230: 2.2197085098975215e-08
Position 603: 1.334371352202168e-08
Position 593: 1.3065392650991426e-08
Position 757: 1.272579070192912e-08
Position 751: 2.486946265895461e-09
Position 120: 3.395669469893722e-10
Position 143: 1.2584058579575635e-10
Position 179: 1.190463607965418e-10
Position 105: 1.1814431076629543e-10
Position 188: 5.4454488117431015e-11
Position 91: 4.6611010735006076e-11
Position 162: 4.533797404908725e-11
Position 84: 3.6898255400114834e-11
Position 173: 1.2435949136499179e-11
Position 117: 1.0867948011754758e-11
Position 181: 9.169827540296428e-12
Position 159: 7.103482521673169e-12
Position 147: 3.4867626028997716e-12
Position 129: 3.038861150920107e-12
Position 78: 2.7835653107645607e-12
Position 131: 5.426624561737557e-13
Position 86: 4.559574300087948e-13
Position 75: 2.9029142045697664e-13
