Gene = Iqch
Position 2777: 0.003306881400352716
Position 16475: 0.0021449227859152943
Position 553: 0.0020691577698142803
Position 15559: 0.0019961801987680968
Position 17216: 0.001931651001845841
Position 346: 0.0018788737129720474
Position 8850: 0.0018770119357592373
Position 7961: 0.0018762599356412833
Position 15715: 0.001720558414640174
Position 1227: 0.0015527786479976157
Position 9113: 0.001501799870837214
Position 3090: 0.0014887067109580448
Position 9146: 0.0013796937415708193
Position 183: 0.001180628148530853
Position 17180: 0.0008192644054955595
Position 1871: 0.000684563146175033
Position 8348: 0.000661370080005886
Position 292: 0.0006198026639037576
Position 2760: 0.0005826617114471203
Position 5311: 0.0004958586775765098
Position 2023: 0.0004918943965099155
Position 8046: 0.00045573809670322195
Position 1221: 0.00045137434325559115
Position 2221: 0.00041542088861029505
Position 1829: 0.00037375594717277216
Position 443: 0.00036774171515958573
Position 1824: 0.00036240846036554103
Position 7925: 0.000349966305659918
Position 7771: 0.0003481395151893059
Position 397: 0.0003146135584237261
Position 8436: 0.00026741102604135945
Position 9159: 0.00022773483164087273
Position 1266: 0.0002226048576063092
Position 4107: 0.00018353355260347998
Position 563: 0.00012295348262909722
Position 3456: 0.00010491746986800952
Position 14513: 0.00010013820790658512
Position 3161: 8.895646800861459e-05
Position 783: 8.882522900599589e-05
Position 459: 7.787434033881497e-05
Position 906: 6.713200211953008e-05
Position 1013: 5.595376301405007e-05
Position 3382: 5.142565099009838e-05
Position 2941: 3.311731845041639e-05
Position 592: 2.9112342736238328e-05
Position 2455: 2.7041133015479955e-05
Position 73: 2.0778925254855358e-05
Position 56: 1.8089650801643105e-05
Position 261: 1.3750171034419626e-05
Position 356: 1.278005183995533e-05
Position 924: 1.1834457264001471e-05
Position 766: 1.1061056545512238e-05
Position 914: 1.0027421242901718e-05
Position 612: 9.117774936186046e-06
Position 955: 7.177638280756845e-06
Position 54: 5.558989025731917e-06
Position 8352: 5.534937368671693e-06
Position 523: 5.075900031968917e-06
Position 8394: 4.74774856067943e-06
Position 686: 1.772188243252266e-06
Position 319: 1.4917095765202386e-06
Position 1192: 9.754962389510811e-07
Position 2478: 9.188837351129613e-07
Position 918: 7.44747344120942e-07
Position 502: 6.779726397077804e-07
Position 676: 6.473890351653356e-07
Position 2475: 5.249906043639793e-07
Position 495: 4.1079860875811035e-07
Position 698: 3.7373683299932625e-07
Position 1207: 3.380519397161638e-07
Position 787: 2.8125501569476013e-07
Position 1181: 2.550289818990672e-07
Position 1053: 2.2578115625424225e-07
Position 904: 2.1871868198610035e-07
Position 1324: 2.182492960125697e-07
Position 1218: 1.89940375494663e-07
Position 715: 1.6317632490501292e-07
Position 1949: 1.0546841429205336e-08
Position 2112: 1.0212387502737602e-08
Position 684: 2.4809376663101584e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14051: 0.9527578221773031
Position 7624: 0.9278543803226349
Position 8225: 0.8695397552444687
Position 4919: 0.2768690572813913
Position 16043: 0.2731166268346378
Position 13835: 0.2712685094978649
Position 6643: 0.2450163500756233
Position 16908: 0.22405367524658804
Position 3013: 0.1976197749057409
Position 24002: 0.18433433167416396
Position 17884: 0.1461468606001551
Position 3132: 0.13872599487915327
Position 15951: 0.11689798108838434
Position 2957: 0.11602153951978413
Position 4940: 0.10395532135813486
Position 21924: 0.08996625513291573
Position 9301: 0.08119784101288782
Position 1012: 0.08036428234983528
Position 9145: 0.07529689098386098
Position 9655: 0.051349726957855044
Position 13709: 0.051087636081933306
Position 4812: 0.05063890613196363
Position 14387: 0.04985745866316862
Position 15109: 0.047451216797370493
Position 3160: 0.046858484596714246
Position 9329: 0.04227800180648807
Position 20901: 0.04094729622541629
Position 14597: 0.03691869991942922
Position 4355: 0.033301255757261096
Position 3518: 0.029227625330528053
Position 6305: 0.027213207671015392
Position 3141: 0.02702328696624832
Position 4039: 0.025206268330462783
Position 19555: 0.02508276779083631
Position 14478: 0.024381805068006395
Position 18448: 0.02372473829383478
Position 3363: 0.02358194162236646
Position 13012: 0.0227443818698866
Position 18486: 0.020141768059451656
Position 6773: 0.019439847977245815
Position 7342: 0.018211577677215263
Position 16071: 0.01815156174945318
Position 14405: 0.017838068022820106
Position 17145: 0.017659766228629036
Position 19241: 0.01760956326461185
Position 6202: 0.016889819380585883
Position 17954: 0.016287947435870916
Position 19927: 0.015285343671645784
Position 8418: 0.01478871132120484
Position 15247: 0.014287339901903395
Position 2836: 0.012760767564149286
Position 3152: 0.012737681143967873
Position 20073: 0.011960891997952226
Position 9604: 0.011050947553039996
Position 7868: 0.010988285871725961
Position 16007: 0.010234620640538534
Position 16585: 0.00938360213284336
Position 4966: 0.009383508759815076
Position 16417: 0.009346943963554935
Position 6617: 0.009317483133493145
Position 1763: 0.008946458970544179
Position 15892: 0.008868603511125655
Position 3213: 0.00881788367740166
Position 5364: 0.008105538343066003
Position 4045: 0.0077632211479699365
Position 674: 0.007660638684473499
Position 16133: 0.007642439062348668
Position 9713: 0.006979326314163175
Position 24449: 0.006805447453473432
Position 8378: 0.00659048436905462
Position 19330: 0.005958719879433598
Position 19993: 0.005929010066658056
Position 7821: 0.005753499965936677
Position 3176: 0.005753297680530855
Position 2937: 0.005349924442578213
Position 17636: 0.005232742813229834
Position 14572: 0.005128696063949142
Position 3429: 0.0048693403317724634
Position 3267: 0.004779033675200092
Position 2988: 0.004736807757604534
Position 15347: 0.004617403381021555
Position 8080: 0.004566465239124865
Position 15488: 0.004404318926761208
Position 2577: 0.004236911801304524
Position 16934: 0.004169909669728083
Position 9024: 0.003998588579273828
Position 9315: 0.003857605079369442
Position 502: 0.0038334885962643585
Position 4323: 0.0037459215153672165
Position 14076: 0.0037343398107164472
Position 17904: 0.003431958822685952
Position 18338: 0.003427044018690026
Position 4861: 0.0034163394106482064
Position 16272: 0.003390161826737233
Position 342: 0.003343897509679477
Position 15303: 0.002895402396819906
Position 2776: 0.0027263275814646873
Position 872: 0.0026393280724270178
Position 1665: 0.002616531308718169
Position 6269: 0.002612567237692704
Position 9395: 0.0025833371214502056
Position 3287: 0.0024676459216838144
Position 18629: 0.0023024425465988244
Position 9368: 0.002281505143071102
Position 13653: 0.0022208321190765393
Position 16849: 0.002173373221705501
Position 6555: 0.0021423443380141492
Position 8685: 0.001984301021693101
Position 15776: 0.0019655384419797256
Position 19089: 0.0019593306097598984
Position 16617: 0.0018689639536680351
Position 1045: 0.0018616160135963417
Position 8485: 0.0017580837663152586
Position 16092: 0.0017181504268690244
Position 16790: 0.0017140088684102492
Position 9496: 0.0016921123250650415
Position 3464: 0.0016773551907709708
Position 16529: 0.0015299898968864855
Position 15653: 0.0013371741533396567
Position 414: 0.0012154218205767215
Position 16379: 0.0011987011888269276
Position 306: 0.0011605907510897425
Position 8917: 0.001148997812321924
Position 5351: 0.0011480498293095617
Position 4712: 0.0010878670788479706
Position 452: 0.0010087120194521358
Position 15059: 0.0009667138995446234
Position 1048: 0.0009559473512136012
Position 2866: 0.0009390783814776419
Position 15069: 0.0008940095511924869
Position 9120: 0.0008859962426868332
Position 14763: 0.0008385460496176067
Position 5402: 0.0008030569535726345
Position 3221: 0.0007976958111696482
Position 8592: 0.0007241360940560401
Position 3951: 0.0006894483871457958
Position 9809: 0.0006640179844083727
Position 1084: 0.0006516345143369393
Position 9418: 0.0006326689206856196
Position 222: 0.0006209227233250417
Position 15008: 0.000595277479130597
Position 7888: 0.0005832969156583003
Position 9267: 0.0005831489850599952
Position 9033: 0.0005827273868955961
Position 9172: 0.0005712664130250243
Position 1029: 0.0005483249915441172
Position 16466: 0.0005477703002971178
Position 16075: 0.0005453553201335077
Position 528: 0.000501059966507461
Position 8261: 0.000497764251418226
Position 1244: 0.00044891591654999484
Position 8445: 0.0004391459555019065
Position 381: 0.0004389589135733195
Position 3405: 0.00042284610292353135
Position 15430: 0.000390536936173261
Position 549: 0.0003867281201674792
Position 689: 0.0003639230194696919
Position 449: 0.0003456801004450876
Position 2039: 0.0003447732534242726
Position 807: 0.00032359733477806184
Position 4326: 0.0003105322883065962
Position 4296: 0.000310224989266492
Position 718: 0.0002825929975816699
Position 8779: 0.0002701365341637117
Position 1165: 0.00026328648439084937
Position 7832: 0.0002580304072790781
Position 15183: 0.00025255522888260423
Position 12563: 0.000248997328416384
Position 12234: 0.0002411525655353488
Position 271: 0.00023335776155855668
Position 10429: 0.00022003015851010139
Position 5181: 0.00021675447841201212
Position 5219: 0.00021403031947146326
Position 12215: 0.0002113254691646328
Position 8434: 0.000195993493193161
Position 1629: 0.00018991812152082676
Position 766: 0.0001857153323413484
Position 2371: 0.00018015514848520982
Position 670: 0.00017465151866969205
Position 537: 0.0001729258970888394
Position 8562: 0.00015898787226405244
Position 1779: 0.00014502743926186307
Position 12660: 0.00011094528574802587
Position 1192: 0.0001032212952468363
Position 10690: 9.273344815103905e-05
Position 1956: 9.198651577133745e-05
Position 12541: 8.219887982275557e-05
Position 8742: 7.802858785603184e-05
Position 8164: 7.741647828001934e-05
Position 8464: 7.155856952622812e-05
Position 12261: 6.61695264015611e-05
Position 5151: 6.507387969303348e-05
Position 385: 5.873892216458115e-05
Position 225: 5.7055753370363945e-05
Position 1197: 5.691434007578153e-05
Position 8247: 5.678979722124494e-05
Position 13023: 5.5718077992316074e-05
Position 2112: 5.2335974127245264e-05
Position 780: 4.9417556166773034e-05
Position 2760: 4.60321546264724e-05
Position 10461: 4.3668092161053626e-05
Position 2662: 4.337353724902387e-05
Position 4786: 3.770674182970267e-05
Position 10055: 3.6824105954513946e-05
Position 9454: 3.363184138822171e-05
Position 1823: 3.338056196798604e-05
Position 1918: 3.292866954284684e-05
Position 2810: 2.959946107921622e-05
Position 1227: 2.914068547580601e-05
Position 531: 2.9096458280074273e-05
Position 2817: 2.8971467243538715e-05
Position 2863: 2.837635015465546e-05
Position 8398: 2.474854736642168e-05
Position 10003: 2.4601403230680315e-05
Position 1096: 2.2576158727761375e-05
Position 3310: 2.1550646997234084e-05
Position 1601: 1.907966864165261e-05
Position 364: 1.791015693972016e-05
Position 243: 1.727519120277861e-05
Position 3018: 1.7264928762422827e-05
Position 676: 1.7138610339388507e-05
Position 1392: 1.2642483633375942e-05
Position 1057: 1.2600593187654286e-05
Position 467: 9.921953096639889e-06
Position 904: 9.872658479024999e-06
Position 3520: 9.811777591492652e-06
Position 2072: 9.341561875117804e-06
Position 2116: 9.318615769110692e-06
Position 1863: 9.202067117511916e-06
Position 1859: 8.368050488006334e-06
Position 1337: 7.672092745853146e-06
Position 2491: 5.4759336176922375e-06
Position 2597: 5.457988826524761e-06
Position 8290: 2.1918697516203163e-06
Position 8285: 1.961157020801162e-06
Position 1248: 2.668452710408988e-07
Position 723: 1.1140198132238719e-07
Position 552: 9.798003942591996e-08
Position 612: 8.204100195010838e-08
Position 740: 8.061140973529017e-08
Position 281: 6.153170149112021e-08
Position 292: 3.4348222520954666e-08
Position 1202: 2.641942666704492e-08
Position 193: 2.5285352317465544e-08
Position 1914: 2.4663049757457466e-08
Position 2022: 2.4508946662676177e-08
Position 1230: 2.3247288821104583e-08
Position 1150: 2.0974632944228746e-08
Position 1123: 1.921462101242579e-08
Position 1121: 1.739816484478724e-08
Position 946: 1.3833229071930128e-08
Position 1341: 1.024677346696682e-08
Position 1169: 7.935192532808562e-09
Position 288: 3.86576968141312e-09
Position 850: 2.696196195890781e-09
Position 642: 2.503624931944024e-09
Position 876: 2.3369412761133235e-09
Position 880: 1.7959503260611303e-09
Position 914: 1.3500208518905936e-09
Position 563: 1.2690830597695095e-09
Position 924: 1.1996604210105173e-09
Position 423: 9.251747566841327e-10
Position 126: 8.563184963879044e-10
Position 1473: 4.839836205560246e-10
Position 1667: 4.732501064757131e-10
Position 1691: 4.1697072819077335e-10
Position 889: 1.853797408902691e-10
