Gene = Zdbf2
Position 783: 2.888626224761207e-14
Position 1515: 2.0038581543267448e-14
Position 798: 7.932393502471686e-15
Position 818: 6.112140370006905e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7501: 0.9999998807093021
Position 21650: 0.9911858083746031
Position 17381: 0.9279121794576285
Position 4665: 0.9142434692208236
Position 29374: 0.7600758518215648
Position 32018: 0.4540000596461988
Position 31677: 0.43422106364293334
Position 1830: 0.342863092184576
Position 33794: 0.2818457272463865
Position 30959: 0.23435932296924916
Position 31068: 0.22716335931638776
Position 33665: 0.19774193897072995
Position 4939: 0.16137465206089494
Position 1634: 0.1051882640601968
Position 32754: 0.10215746811991974
Position 21345: 0.08723946298505494
Position 4396: 0.06314742131771252
Position 20331: 0.054185988814683415
Position 35350: 0.04010920774085313
Position 7174: 0.03251530165991978
Position 2884: 0.03149777337614142
Position 28371: 0.03022888495089565
Position 35312: 0.02872285861295562
Position 33005: 0.027213389084026887
Position 32388: 0.02650628959064277
Position 33131: 0.02234839034569947
Position 23370: 0.021083293078856057
Position 28117: 0.0202142287420937
Position 31437: 0.020002755675065823
Position 2596: 0.017884542933998555
Position 33264: 0.01707826443809181
Position 33923: 0.016792212774802612
Position 2109: 0.015591512992377432
Position 4964: 0.015334518539029634
Position 21890: 0.014396842030128417
Position 19104: 0.013757112484647586
Position 17891: 0.0134314827224072
Position 2415: 0.012856393103345286
Position 38769: 0.012553045664049316
Position 818: 0.011957249651059534
Position 2576: 0.01128191009223802
Position 25244: 0.011204703739809491
Position 31809: 0.0111476548791917
Position 6256: 0.009949780173004758
Position 28217: 0.009229799336586311
Position 4342: 0.008705652994462606
Position 20399: 0.008552248935525263
Position 34110: 0.00842833138892847
Position 32148: 0.007917256592561843
Position 33990: 0.007704835765834294
Position 7076: 0.00761867906682185
Position 6577: 0.007531760779727715
Position 1793: 0.007368457753150137
Position 34917: 0.006971955979763436
Position 23433: 0.006521934016427346
Position 28618: 0.006436054162148213
Position 21861: 0.006418298545300753
Position 3038: 0.006278083052443428
Position 5709: 0.006159341449241048
Position 7265: 0.005725001107333086
Position 6201: 0.005113931976111121
Position 3958: 0.004702215162101427
Position 3219: 0.004457214494647362
Position 23233: 0.004347547448947079
Position 3105: 0.004261601191930177
Position 4586: 0.004260962790944779
Position 1665: 0.004044227103751405
Position 21933: 0.003984064697064733
Position 25451: 0.0035971297364990155
Position 2713: 0.003587217998431636
Position 6484: 0.003419642786793888
Position 6499: 0.0032759447654138562
Position 24501: 0.0032132856567320205
Position 2817: 0.0032072696602156742
Position 4532: 0.0030264315005919195
Position 7130: 0.002811840354457402
Position 5768: 0.0027627138322926597
Position 3146: 0.0026812880910382438
Position 1510: 0.0026100038236132337
Position 6522: 0.0024549120335255314
Position 6276: 0.0024253927060257133
Position 31304: 0.0021651104512148793
Position 616: 0.00195381235972048
Position 34920: 0.0019518885500779991
Position 5324: 0.0018086781605099397
Position 1876: 0.0016957134161859494
Position 1850: 0.0016185790194959172
Position 4610: 0.0016051999359286417
Position 29883: 0.001570834594530712
Position 21458: 0.0014332620154252102
Position 4009: 0.0013433686043315587
Position 24142: 0.0013320273948288848
Position 5729: 0.0013047945440428158
Position 26295: 0.0012836120100122364
Position 3222: 0.0012291976941951055
Position 21914: 0.0012086319952182118
Position 21980: 0.0011984740742718768
Position 5498: 0.0011954182738392648
Position 22500: 0.001169305128155395
Position 1674: 0.0011342540460184106
Position 1754: 0.0010457376565835982
Position 2067: 0.001021861619928707
Position 23264: 0.0010098432051558921
Position 4620: 0.0009966431974831138
Position 23579: 0.0009438365383079183
Position 31467: 0.0009285127857896639
Position 22381: 0.0009073251203061017
Position 22456: 0.0009001713090324057
Position 22298: 0.0008945843051106169
Position 3191: 0.0008667376802181978
Position 2504: 0.0008617045324383437
Position 2289: 0.0008433333362791267
Position 666: 0.0007898250412389386
Position 22955: 0.0007673220373867848
Position 669: 0.0007521090850657874
Position 25447: 0.0007380570464920066
Position 6749: 0.0007348557100093728
Position 4120: 0.0007339637060555916
Position 1695: 0.0006680913268656105
Position 5533: 0.0006670947891395953
Position 1812: 0.000642065101039735
Position 27316: 0.0005768021139788539
Position 5352: 0.0005078467210151065
Position 3984: 0.0005076174975988117
Position 21895: 0.0005037442404751209
Position 3264: 0.0004652096170637847
Position 3707: 0.0004569795281168335
Position 3914: 0.0004417940592588786
Position 3828: 0.0004261670125826869
Position 22235: 0.0004037832939289324
Position 4860: 0.0003912064963306807
Position 3858: 0.0003542900586967889
Position 4718: 0.0003494564794138103
Position 4135: 0.00033170687053939727
Position 2820: 0.0003287849234216592
Position 24708: 0.0003222045802722176
Position 903: 0.00031951365818790175
Position 2272: 0.0003099065210628534
Position 6106: 0.0003074082310606858
Position 2332: 0.0002921868811453332
Position 26047: 0.00027453998688424313
Position 2105: 0.00027421878792130547
Position 5000: 0.00026634338697805956
Position 22798: 0.00025918908636607987
Position 2900: 0.00025917220607179695
Position 22593: 0.0002571451084880086
Position 27409: 0.0002497276793363857
Position 703: 0.0002435274861881912
Position 341: 0.00023978780216064608
Position 1769: 0.00023414801598888382
Position 22770: 0.00022889292791802412
Position 1043: 0.00022486071074816056
Position 2293: 0.00021295839346340583
Position 1642: 0.00020383504471404944
Position 27140: 0.0002015821831428042
Position 5041: 0.000184929919859467
Position 2437: 0.0001789563022590754
Position 3624: 0.00017098507112873725
Position 4884: 0.0001684495098947952
Position 25051: 0.00016441102212761915
Position 2342: 0.00016236368634247626
Position 24265: 0.0001564543719032843
Position 23895: 0.00014897529352544554
Position 5941: 0.00013705165912661777
Position 1799: 0.00013518322487186715
Position 1014: 0.00013494723597528934
Position 539: 0.00013415163817082063
Position 460: 0.0001269192168472717
Position 25773: 0.0001142027822337203
Position 24250: 0.00011338813677073446
Position 972: 0.00010767342510989206
Position 4677: 0.00010442979127975931
Position 1056: 0.00010359178253819221
Position 25466: 9.375016932393205e-05
Position 880: 8.64953743220173e-05
Position 680: 8.52996367759736e-05
Position 1779: 8.371846507120957e-05
Position 24792: 8.241150226428707e-05
Position 2697: 8.221727038504767e-05
Position 3237: 8.040705202212025e-05
Position 2314: 7.94476452288385e-05
Position 1898: 7.48539112701977e-05
Position 22725: 7.411314521478047e-05
Position 4810: 7.235927021884448e-05
Position 23623: 7.19971983181329e-05
Position 24604: 7.043286592590114e-05
Position 415: 6.779532658239044e-05
Position 397: 6.354013267374759e-05
Position 3052: 5.93316481750738e-05
Position 24075: 5.65627396853334e-05
Position 1843: 5.1414424728924814e-05
Position 1259: 4.394304455625654e-05
Position 1943: 4.3629587469050164e-05
Position 23594: 4.19454501898584e-05
Position 1095: 3.941802004650965e-05
Position 25979: 3.492478479217645e-05
Position 2176: 3.398868178919326e-05
Position 22060: 3.190863184853221e-05
Position 624: 2.595785885007704e-05
Position 24960: 2.2849313626489993e-05
Position 4309: 1.8300483052936573e-05
Position 9392: 1.5348233389290024e-05
Position 1276: 1.170503565369449e-05
Position 22529: 1.0234067308387829e-05
Position 15044: 1.0045139117619232e-05
Position 22140: 7.976907783505795e-06
Position 22275: 7.607507517024646e-06
Position 22030: 7.569383679731342e-06
Position 1287: 5.585508225009415e-06
Position 842: 5.3729725192258215e-06
Position 10292: 4.885612131050329e-06
Position 12968: 4.8484329358566575e-06
Position 4451: 4.728016183819021e-06
Position 18791: 4.687347468882975e-06
Position 7683: 4.667968663415977e-06
Position 886: 4.373067381171247e-06
Position 15154: 4.359556251874887e-06
Position 626: 4.105359373290199e-06
Position 377: 4.024451760624813e-06
Position 2649: 3.974641673158731e-06
Position 1291: 3.715068177211606e-06
Position 1060: 3.6863907428179175e-06
Position 1913: 3.4076481686026856e-06
Position 9427: 3.099714677217225e-06
Position 13269: 3.0621133295981275e-06
Position 1429: 2.572222025951838e-06
Position 2124: 2.44031227831992e-06
Position 2030: 2.3615837871158357e-06
Position 11660: 2.2967068726236465e-06
Position 424: 2.2727102627145337e-06
Position 1367: 2.244910513550733e-06
Position 5536: 2.1131608383245622e-06
Position 2162: 2.069209758128719e-06
Position 1908: 1.9826374244314274e-06
Position 832: 1.9749391931384117e-06
Position 8125: 1.8597114953474322e-06
Position 1098: 1.788731401094796e-06
Position 18615: 1.668030517692672e-06
Position 2352: 1.663271377334488e-06
Position 10157: 1.6383239697587273e-06
Position 8559: 1.5596914310098038e-06
Position 1651: 1.5373766315406464e-06
Position 370: 1.5204377327948368e-06
Position 13029: 1.3539851806520721e-06
Position 863: 1.3015571161191007e-06
Position 1924: 1.2958454047170802e-06
Position 7996: 1.2832548932281087e-06
Position 10410: 1.2141637624221337e-06
Position 12192: 1.179481249053577e-06
Position 2185: 1.1346018820617791e-06
Position 882: 1.1283152917951248e-06
Position 926: 1.127459041440338e-06
Position 1881: 1.0278595398556966e-06
Position 17688: 1.0221102221633975e-06
Position 10508: 9.86032513449967e-07
Position 14127: 9.421152143057587e-07
Position 14479: 9.394622755964171e-07
Position 1214: 9.279003422705118e-07
Position 15171: 9.236426590194644e-07
Position 410: 9.193391706126024e-07
Position 374: 8.686139519767783e-07
Position 8165: 7.757580408264652e-07
Position 2612: 7.715595470567045e-07
Position 13958: 7.448369774279186e-07
Position 14892: 7.316493431082992e-07
Position 7736: 7.103157916858886e-07
Position 2666: 6.926885961064564e-07
Position 382: 6.241114828721838e-07
Position 1216: 5.99041610859169e-07
Position 1457: 5.631268169131165e-07
Position 8835: 5.489745275194155e-07
Position 13857: 5.356249404921549e-07
Position 713: 5.309603234845877e-07
Position 4821: 4.905464662874217e-07
Position 15948: 4.767147333262792e-07
Position 1931: 4.758322687869666e-07
Position 6526: 4.675866439573307e-07
Position 911: 4.491206909585522e-07
Position 740: 3.9215700254517287e-07
Position 1226: 3.8087834714684454e-07
Position 9146: 3.782219816935902e-07
Position 856: 2.981683403324953e-07
Position 9869: 2.887901622538745e-07
Position 9949: 2.874249941035296e-07
Position 1121: 2.6568853391959574e-07
Position 12224: 2.5416779007074735e-07
Position 1117: 2.4473302255068073e-07
Position 884: 2.3088993127826574e-07
Position 9091: 2.3034530628992954e-07
Position 14056: 2.141489003039361e-07
Position 408: 2.0064975074808852e-07
Position 12431: 2.0042728579911584e-07
Position 574: 1.9681268989402931e-07
Position 10083: 1.8030612759320606e-07
Position 10123: 1.6700380973865577e-07
Position 9028: 1.6550896309778935e-07
Position 8244: 1.636918691229894e-07
Position 8130: 1.495156366916633e-07
Position 10871: 1.3703294597770842e-07
Position 9002: 1.3215262088098335e-07
Position 10649: 1.1377303138376665e-07
Position 9574: 1.1274345796774502e-07
Position 1515: 1.1183834741121161e-07
Position 12522: 1.0665675935728173e-07
Position 12359: 1.0125758389826616e-07
Position 173: 9.376994986680074e-08
Position 2797: 8.28619369671761e-08
Position 12395: 8.282391456951272e-08
Position 9067: 8.205691075998672e-08
Position 2452: 7.903955360608198e-08
Position 2129: 7.115570645994201e-08
Position 9545: 6.479246816252517e-08
Position 10045: 5.572405915935082e-08
Position 8978: 4.892108203483751e-08
Position 1438: 4.6396039670805536e-08
Position 1131: 4.5874835735842776e-08
Position 10604: 3.833464481486616e-08
Position 634: 3.0945951514424476e-08
Position 10139: 2.9402961539744673e-08
Position 852: 2.4120051891343507e-08
Position 8170: 2.2720719252748254e-08
Position 8094: 2.2648445777692585e-08
Position 636: 2.143139014768659e-08
Position 8638: 1.7524737220009938e-08
Position 2904: 1.7490741093766638e-08
Position 7926: 1.7133807276402598e-08
Position 11582: 1.374798080671231e-08
Position 8091: 9.844857414291215e-09
Position 7552: 6.223776814998184e-09
Position 8040: 2.934340831300298e-09
Position 8023: 2.862347775550671e-09
Position 7445: 2.4939823887986953e-09
Position 8182: 1.5341697784170982e-09
Position 7345: 1.520084201610091e-09
Position 7719: 1.4288388807308447e-09
Position 8137: 1.26776056512222e-09
Position 155: 9.328630664304992e-10
Position 8055: 6.559956548239945e-10
Position 7915: 3.8946682003188807e-10
Position 136: 3.605448134087982e-10
Position 146: 3.3461714944820224e-10
Position 723: 1.9801254203898045e-10
Position 184: 1.950030421197776e-10
Position 734: 1.2577143088914823e-10
Position 729: 1.1213776972488971e-10
Position 7742: 8.282164832563416e-11
Position 8190: 7.397404374559893e-11
Position 192: 6.910174395687708e-11
Position 187: 6.328324503649422e-11
Position 195: 5.7193884347791046e-11
Position 8034: 2.760506625890164e-11
Position 212: 2.227583002976698e-11
Position 7800: 1.3740151712347617e-11
Position 207: 8.993380555121643e-12
Position 189: 9.189268127539757e-13
Position 1512: 6.759588475396512e-13
Position 8275: 5.179543026067406e-13
Position 8250: 5.09541238978103e-13
Position 2133: 1.4667499569050799e-13
Position 748: 1.1091607212197761e-15
