Gene = Tiprl
Position 13212: 0.0016970314923922538
Position 12139: 0.0016653997664073108
Position 21923: 0.0014612631477169005
Position 14919: 0.0014103753427031091
Position 17205: 0.0012263502415626067
Position 14107: 0.0011534239162947657
Position 14649: 0.0011290680136217504
Position 20231: 0.0007991605556234075
Position 11312: 0.0007724110023131715
Position 18003: 0.0007484227295153894
Position 17650: 0.0007400551472985041
Position 12376: 0.0007162118351779325
Position 14389: 0.0005162478636081993
Position 10307: 0.00048714012865372336
Position 603: 0.0004854483362426635
Position 296: 0.00040722606322684315
Position 196: 0.00039657211616138686
Position 20260: 0.0003855700539328779
Position 346: 0.0003461885811728781
Position 20473: 0.0003159638887416271
Position 616: 0.00027581147684471437
Position 19677: 0.00023632625993104026
Position 54: 0.00022360031091102223
Position 362: 0.00021980219804999517
Position 222: 0.00018602448221083628
Position 21015: 0.0001818044841037808
Position 386: 0.0001780007687028564
Position 874: 0.0001662012545526079
Position 20146: 0.0001629231508918855
Position 175: 0.00015653672183889633
Position 281: 0.0001554712767436724
Position 427: 0.00015310673484243836
Position 1813: 0.0001449198694317725
Position 206: 0.00013924916189430068
Position 840: 0.0001221774222654645
Position 283: 0.00011229907766134139
Position 746: 8.376307751268684e-05
Position 854: 5.4690578551459155e-05
Position 11356: 5.2925334428915285e-05
Position 11206: 4.9200023634549555e-05
Position 637: 4.677270126025471e-05
Position 11124: 4.284355424127607e-05
Position 11812: 3.4449634717345186e-05
Position 666: 2.7489148291693704e-05
Position 673: 2.614326188916261e-05
Position 11761: 2.3021817779141417e-05
Position 668: 2.080235626951375e-05
Position 868: 1.709905771424609e-05
Position 595: 1.5795727230330182e-05
Position 440: 1.4760616906696057e-05
Position 1620: 1.2353359461406714e-05
Position 600: 1.1957805597848276e-05
Position 1010: 9.112730463681923e-06
Position 11860: 8.51290864770204e-06
Position 2640: 8.389306799922688e-06
Position 924: 8.272961520743476e-06
Position 579: 7.606042999805179e-06
Position 1663: 7.4213858213200005e-06
Position 2453: 7.364403854749959e-06
Position 539: 7.066963468129082e-06
Position 2629: 6.42292529916615e-06
Position 864: 6.173102799191529e-06
Position 11796: 6.099751477236464e-06
Position 2395: 6.027372448248656e-06
Position 464: 5.790338948258331e-06
Position 574: 5.605014299710698e-06
Position 1717: 5.604569268682548e-06
Position 2122: 5.479612257593241e-06
Position 605: 4.277643899654515e-06
Position 2921: 3.7668194112455628e-06
Position 687: 3.3266723021104675e-06
Position 1634: 3.134373974825999e-06
Position 820: 3.117852785795108e-06
Position 1108: 2.91150915811631e-06
Position 391: 2.759240921029652e-06
Position 9847: 1.4438778229867456e-06
Position 2938: 5.746328205414818e-07
Position 2883: 4.429091999353559e-07
Position 458: 1.6505901040751214e-07
Position 1453: 7.719817425187199e-08
Position 1264: 7.596151805422952e-08
Position 1252: 5.7586276021482554e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16748: 0.9356334225478967
Position 19097: 0.9261469805282034
Position 8495: 0.9000640404984648
Position 9338: 0.8423893302266819
Position 14282: 0.7364806042069042
Position 10993: 0.7275339185730576
Position 737: 0.5102688840741164
Position 21062: 0.29043748301364036
Position 23957: 0.1398719474337671
Position 9042: 0.11300065405813688
Position 23121: 0.0900418394175973
Position 10148: 0.08947581614922136
Position 13388: 0.08445353484166228
Position 21388: 0.06518457178965793
Position 22045: 0.059509047179480135
Position 8996: 0.056552442272058495
Position 19260: 0.053429144395628146
Position 23542: 0.04797887004597626
Position 1154: 0.047870503268472496
Position 9078: 0.04296572843080766
Position 15871: 0.04216913750308156
Position 1925: 0.04199839496361647
Position 16689: 0.04169625970532195
Position 9047: 0.0391305063251681
Position 20068: 0.03690944639174241
Position 23770: 0.036880361323246715
Position 9842: 0.033687356568924146
Position 5694: 0.03223161799038361
Position 20157: 0.03052410661807673
Position 21306: 0.0302765447495474
Position 20826: 0.030058805309845567
Position 22635: 0.02495566113600838
Position 20370: 0.024518469183314396
Position 11988: 0.024013400555010653
Position 9345: 0.022299484184790046
Position 14673: 0.02087552412281734
Position 9680: 0.02083449880928631
Position 24565: 0.02011019857646466
Position 19504: 0.01967342531852848
Position 2017: 0.019182369002712217
Position 9739: 0.018283825693179382
Position 15744: 0.01778978470790815
Position 19038: 0.01778936198301927
Position 23985: 0.01743172651936431
Position 1174: 0.017165683881442614
Position 14134: 0.016872514478896164
Position 23260: 0.01578164826098596
Position 22117: 0.015651526414240245
Position 15666: 0.015297619861097803
Position 12748: 0.01525145284147378
Position 20129: 0.014409781899429966
Position 19728: 0.0138140790421843
Position 11057: 0.013090377590448768
Position 12782: 0.011483887745893866
Position 10430: 0.011453199134313386
Position 22142: 0.011334199769862772
Position 21122: 0.010848420407882644
Position 10998: 0.010493043798660354
Position 2845: 0.009915558765436278
Position 23659: 0.009153034448686965
Position 18874: 0.008681623624966701
Position 22746: 0.008568313106927317
Position 23767: 0.008199559048756709
Position 20396: 0.008037096797797705
Position 15253: 0.00802331043387478
Position 19532: 0.007580439086227467
Position 9846: 0.007194809764331938
Position 8185: 0.00716443537995081
Position 14298: 0.006696969113465855
Position 19777: 0.006691726413846537
Position 23003: 0.006466621863814465
Position 12752: 0.006338457067588124
Position 16404: 0.006269292100314733
Position 13918: 0.006156550222884877
Position 19382: 0.005633078420227574
Position 12796: 0.005600293103806214
Position 16912: 0.005553021623233217
Position 23523: 0.005317533026469747
Position 21852: 0.005209440760951758
Position 19365: 0.00518072166585824
Position 12978: 0.0051526682753599605
Position 21153: 0.005079565021876438
Position 12926: 0.004964334254632466
Position 615: 0.004898631286870509
Position 21400: 0.004782421359716571
Position 23528: 0.004644944558099163
Position 1969: 0.004468348240206292
Position 508: 0.004346799568568835
Position 6869: 0.004256587354070487
Position 15715: 0.003886520535130078
Position 1940: 0.0038858658016900083
Position 17015: 0.003859465817630577
Position 10335: 0.003820310025283875
Position 17800: 0.0037218030272720337
Position 11717: 0.003594200495261585
Position 6845: 0.003500504006037701
Position 23550: 0.003271295429583642
Position 4838: 0.0032420028000249364
Position 1812: 0.003225973208022063
Position 11227: 0.0031991093085597376
Position 1740: 0.0031575936292412583
Position 21346: 0.0031189662158495825
Position 23764: 0.00310725993110104
Position 12845: 0.003066276660006111
Position 844: 0.003046215383632184
Position 10184: 0.0029039516033603453
Position 18804: 0.0026824727570294257
Position 19965: 0.0025680023217997884
Position 24216: 0.0025647856424770095
Position 11083: 0.0024341628223126083
Position 7060: 0.0023544468399104685
Position 315: 0.002229451127214726
Position 23211: 0.002215583935555771
Position 10929: 0.002195635228553823
Position 16752: 0.0021815376263737076
Position 3143: 0.0020586121218378645
Position 23747: 0.00201100471220952
Position 19867: 0.0019496804829992494
Position 20024: 0.0019010444653771203
Position 23334: 0.0018430944469599918
Position 22329: 0.0018418446696506596
Position 14639: 0.0018379224908673098
Position 22914: 0.0017751681086612184
Position 13079: 0.0016970314923922545
Position 1712: 0.0016711963279588966
Position 130: 0.0016512544283040717
Position 340: 0.0016317011844369546
Position 430: 0.0016240854749555594
Position 22786: 0.001599749516211278
Position 1921: 0.0015176006981031849
Position 14240: 0.001463059219087597
Position 9910: 0.0014340507023419915
Position 20163: 0.0014289074918559072
Position 19655: 0.0013419408770983835
Position 9686: 0.0012919009794268238
Position 1955: 0.0012904418306457222
Position 20105: 0.00118948967625713
Position 19369: 0.001173329548640956
Position 20102: 0.001128273822123763
Position 10388: 0.0011246023088073872
Position 17107: 0.0011241095027914993
Position 2770: 0.0010996804488065642
Position 1543: 0.0010907190269042065
Position 2031: 0.0010873482454293423
Position 20870: 0.0010468051227191513
Position 20692: 0.0010451729703992185
Position 1081: 0.0010317818844797204
Position 21350: 0.0010296854618315689
Position 4785: 0.0010205056767146376
Position 745: 0.0009668387327612388
Position 1097: 0.0009430596239874313
Position 19854: 0.00093329511858628
Position 4819: 0.0009049041158026815
Position 22675: 0.0009017216246896674
Position 20018: 0.0008596158482390826
Position 18895: 0.0008575106919857656
Position 3253: 0.0008514958285308682
Position 21767: 0.00082949586582445
Position 18740: 0.0007954567781618801
Position 9565: 0.000789841745466002
Position 20670: 0.0007431184591174794
Position 17733: 0.0007381016623669186
Position 19275: 0.0007328142123406493
Position 20997: 0.0007292285978170486
Position 19281: 0.0007236501745936042
Position 1100: 0.000713624407515119
Position 1785: 0.0006662300013463833
Position 1974: 0.0006648020929861343
Position 3347: 0.0006207917747503587
Position 21157: 0.0005987180277408137
Position 379: 0.0005842241202085944
Position 692: 0.0005666406529499085
Position 20214: 0.0005472075520986139
Position 1177: 0.0005292616371875269
Position 10267: 0.0005221052685594824
Position 20835: 0.0005030662846609487
Position 2608: 0.0004894722988275532
Position 1165: 0.0004833840988135575
Position 19920: 0.0004829471981181667
Position 20708: 0.0004828649809417324
Position 21558: 0.00047570613525420443
Position 16750: 0.0004740979864842537
Position 9889: 0.00045445374313935415
Position 20442: 0.0004445903460141121
Position 17531: 0.00040569843103824917
Position 19887: 0.00039611325194674815
Position 20217: 0.0003950132667907217
Position 21263: 0.0003770517972073147
Position 16607: 0.00037608665408133524
Position 21317: 0.00037169481871013527
Position 898: 0.00036017030148484397
Position 579: 0.00034874556858372564
Position 17497: 0.00033435671626025495
Position 19452: 0.0003328633738474248
Position 18136: 0.0003317566271859224
Position 438: 0.0003142360523650499
Position 20875: 0.0003112268717347567
Position 10469: 0.00029358913601621465
Position 10144: 0.00028013280174383034
Position 861: 0.0002671240641283752
Position 851: 0.00024943728814096045
Position 166: 0.00024360867263625722
Position 878: 0.00022324502514616093
Position 9622: 0.00022278126209396442
Position 3047: 0.00019718327152631312
Position 10306: 0.00018765653635308203
Position 21174: 0.00017705428979518666
Position 20031: 0.0001674048018170449
Position 18041: 0.00015808619498497304
Position 20530: 0.0001348814637156808
Position 1078: 0.00013300098061215
Position 17815: 0.00013232514147157667
Position 19818: 0.00010246818058543857
Position 19311: 8.271341328900962e-05
Position 17123: 6.278469366575206e-05
Position 135: 4.0688190756536815e-05
Position 586: 3.3575567706434396e-05
Position 770: 2.1985361247658723e-05
Position 911: 1.2753613822831037e-05
Position 645: 1.2651833874504286e-05
Position 196: 1.248262522939187e-05
Position 11294: 1.1380897888978952e-05
Position 892: 1.0776723626386432e-05
Position 11746: 1.0678835417864476e-05
Position 2300: 9.746761015775194e-06
Position 775: 9.717644753229695e-06
Position 2501: 9.347636467616175e-06
Position 181: 6.339838614468402e-06
Position 450: 5.572992297463029e-06
Position 1059: 5.459175243636252e-06
Position 1107: 3.862595184618946e-06
Position 132: 3.7482836764847653e-06
Position 758: 3.4205588260224555e-06
Position 699: 3.239862610201035e-06
Position 805: 2.807176004740816e-06
Position 2575: 2.716721100330201e-06
Position 2263: 2.6316568080442856e-06
Position 142: 2.1576000279093277e-06
Position 795: 1.87594186306905e-06
Position 2087: 1.5845007454075227e-06
Position 1204: 1.3398625420043588e-06
Position 214: 1.2911191001745932e-06
Position 1010: 1.1361891204406335e-06
Position 242: 1.060709099701036e-06
Position 1034: 1.0595272115666524e-06
Position 2275: 1.0133584791791375e-06
Position 924: 1.006140426051649e-06
Position 247: 9.018759262243864e-07
Position 706: 7.644847407663245e-07
Position 271: 5.971019640930315e-07
Position 637: 5.552187687184837e-07
Position 931: 3.5071829343984373e-07
Position 2797: 3.360615355850212e-07
Position 766: 2.6078075952685903e-07
Position 816: 2.5958312879007307e-07
Position 85: 1.917320212464167e-07
Position 652: 1.5040857870445436e-07
Position 252: 1.4643764762689337e-07
Position 257: 1.235781185792476e-07
Position 218: 7.769791909836152e-08
Position 262: 6.797055957221404e-08
Position 1061: 5.463291889851902e-08
Position 1389: 2.4082516407494024e-08
Position 1113: 1.2084399541991242e-08
Position 974: 2.4964821220950364e-10
