Gene = Cldn12
Position 7731: 0.010453467927759277
Position 6886: 0.009766082855393017
Position 8257: 0.009618624838178881
Position 1927: 0.00925138271342973
Position 6749: 0.009036645751921285
Position 2314: 0.008687003925309637
Position 1950: 0.008263712519718306
Position 2526: 0.007663441692881214
Position 7659: 0.0075797489683622045
Position 2076: 0.007279792742986378
Position 4102: 0.0070086979219118875
Position 2137: 0.006663809653426977
Position 2049: 0.006520409999557572
Position 2353: 0.006022435329120386
Position 2861: 0.005198800362266368
Position 2389: 0.004790059798670157
Position 2412: 0.004738925164487965
Position 3349: 0.003969215762247892
Position 2081: 0.0037891159690273696
Position 7534: 0.0031999220885697067
Position 7957: 0.0031635301946654967
Position 1164: 0.0030886121241134323
Position 2493: 0.002831284978971987
Position 2013: 0.0027953751564431762
Position 1543: 0.002358927749387192
Position 633: 0.0022691715044777815
Position 295: 0.0022156144435735697
Position 7201: 0.00206742839438434
Position 8936: 0.002021685148004731
Position 939: 0.002004092671223561
Position 3440: 0.0020027741536676243
Position 2834: 0.0019562354823225232
Position 872: 0.0019527343206693184
Position 6839: 0.0019085212073879957
Position 735: 0.0018189684652349096
Position 7135: 0.001748722155696045
Position 7467: 0.001683774010779494
Position 6754: 0.001583713265248595
Position 9043: 0.0015079092772939937
Position 6963: 0.0014983448979476706
Position 5332: 0.0014845950107366037
Position 354: 0.0013963143872463607
Position 229: 0.0013446932943928544
Position 7232: 0.0011310905426239397
Position 1847: 0.0011047017018742107
Position 1674: 0.0010576064707404312
Position 2099: 0.0010548398439114413
Position 828: 0.0010306421235586154
Position 1418: 0.0009750560545319204
Position 1974: 0.0009470383762868366
Position 8328: 0.0008778565732972234
Position 5442: 0.0008605292154591751
Position 3862: 0.0008501812198002523
Position 7390: 0.0007778033464571087
Position 98: 0.0007229249388954248
Position 122: 0.0006742414404403209
Position 2683: 0.000650565656072782
Position 1486: 0.0006314277279665061
Position 524: 0.0006062398422048331
Position 4053: 0.0006061880941565202
Position 455: 0.0005033510759777721
Position 4007: 0.0004998147096539939
Position 846: 0.0004974615169646056
Position 7889: 0.00048569755397339764
Position 6905: 0.0004767037965003934
Position 7029: 0.00045924247496189344
Position 3985: 0.0004579504673506607
Position 8314: 0.0004249046744268834
Position 543: 0.00030968671072910154
Position 557: 0.0003092672510821598
Position 2318: 0.0002564110828627575
Position 2448: 0.0002524777189770701
Position 761: 0.00022569729410379627
Position 1009: 0.000211511871085338
Position 2386: 0.0002066478104220382
Position 7872: 0.0002054379869243801
Position 6110: 0.00018144555197566209
Position 5139: 0.00016358223583312818
Position 3247: 0.00016260514315124213
Position 669: 0.00015290500865313547
Position 108: 0.0001376817484633543
Position 2716: 0.00013098932335980313
Position 2232: 0.00012427482753738872
Position 2739: 9.545202905324927e-05
Position 3750: 9.056484846456575e-05
Position 202: 8.597173486769639e-05
Position 700: 8.583207965916562e-05
Position 7316: 7.918437609424897e-05
Position 5426: 7.798312014318834e-05
Position 574: 7.765882300007278e-05
Position 1433: 7.526332567201065e-05
Position 2119: 6.538995519569861e-05
Position 387: 6.534165669629119e-05
Position 1954: 6.33379064942404e-05
Position 4429: 6.301180489786072e-05
Position 616: 5.580300247822227e-05
Position 234: 5.173277169667604e-05
Position 4270: 4.3258140215143856e-05
Position 4770: 4.058256533592087e-05
Position 583: 3.830007750666881e-05
Position 661: 3.410656752501669e-05
Position 2473: 3.290751484876046e-05
Position 2286: 3.276933970047543e-05
Position 953: 3.259169758756114e-05
Position 2463: 3.151333630164891e-05
Position 7311: 3.116934479411336e-05
Position 3517: 2.8303863260952647e-05
Position 848: 2.7612889138647456e-05
Position 273: 2.6478752448146125e-05
Position 531: 1.969876018012398e-05
Position 809: 1.6536925695806957e-05
Position 1508: 1.5984043680767175e-05
Position 1123: 1.530207092681791e-05
Position 817: 1.5242644393054625e-05
Position 948: 1.4882366642307756e-05
Position 150: 9.956949566174881e-06
Position 707: 9.351563870593346e-06
Position 916: 9.215033564935173e-06
Position 926: 7.518531021577323e-06
Position 1614: 7.311020959904734e-06
Position 1438: 7.177350768356727e-06
Position 205: 7.163507333555118e-06
Position 266: 7.0225903952283155e-06
Position 77: 6.8951586762433535e-06
Position 372: 6.817256959754055e-06
Position 2183: 5.327396878684174e-06
Position 1819: 5.015530018339328e-06
Position 1678: 3.8972811788652146e-06
Position 741: 3.8119223523803687e-06
Position 1754: 2.8424064524569868e-06
Position 1587: 2.0943917199731802e-06
Position 212: 1.7075734505313522e-06
Position 1738: 1.53597775195856e-06
Position 832: 1.2854798330157057e-06
Position 1500: 7.352952884924775e-07
Position 158: 6.41044636984114e-07
Position 259: 5.08333014137539e-07
Position 365: 3.4637502074124065e-07
Position 161: 2.0579342642073755e-07
Position 1596: 1.6580661026436326e-07
Position 1352: 1.613378434094958e-07
Position 765: 1.4795840862419034e-07
Position 676: 1.4308270782219856e-07
Position 878: 5.670264919393933e-09
