Gene = 4931406P16Rik
Position 359: 0.0001561790739915266
Position 847: 0.00013325133083594477
Position 1249: 0.00011043215875446441
Position 499: 0.00010675458629132724
Position 1085: 0.00010102676115923413
Position 1289: 7.709534200913833e-05
Position 159: 2.6078885378056006e-05
Position 910: 1.426852469932647e-05
Position 782: 1.3661126807563255e-05
Position 1427: 1.3570795138996084e-05
Position 860: 1.3254063459179172e-05
Position 381: 1.2212190425506099e-05
Position 122: 1.0731512041111268e-05
Position 484: 9.675914280795332e-06
Position 1508: 8.824858790501166e-06
Position 11: 8.391285776644519e-06
Position 1477: 8.245401514468593e-06
Position 1441: 7.2887751252779436e-06
Position 1722: 5.623421167569975e-06
Position 1429: 5.409126047091251e-06
Position 763: 5.2668288375789585e-06
Position 394: 5.032849937597562e-06
Position 291: 4.18286776756316e-06
Position 618: 4.1568142172451686e-06
Position 895: 4.140714992707e-06
Position 2814: 3.951858956325706e-06
Position 1240: 3.901475522347967e-06
Position 548: 3.849092270963548e-06
Position 1106: 3.828192587554275e-06
Position 877: 2.7104342393754725e-06
Position 1026: 2.397011243104469e-06
Position 1088: 2.021527830428255e-06
Position 2758: 1.9006581846281882e-06
Position 692: 1.846055874256272e-06
Position 576: 1.7221302623727062e-06
Position 791: 1.7189893877283608e-06
Position 13: 1.2771698045941398e-06
Position 1543: 1.2658058403921896e-06
Position 179: 1.2156980005283783e-06
Position 1295: 1.0709618998400315e-06
Position 574: 9.879668075779722e-07
Position 197: 9.812531941016146e-07
Position 1104: 9.395433147626289e-07
Position 1585: 8.197930211535176e-07
Position 1043: 6.970252754314092e-07
Position 1055: 6.728300936531646e-07
Position 757: 6.658211267985092e-07
Position 1194: 5.959173564515025e-07
Position 793: 5.221893307139758e-07
Position 1649: 4.166406198104855e-07
Position 1000: 2.851312954249145e-07
Position 1467: 1.3582680828687207e-07
Position 1547: 9.239046408766444e-08
Position 1449: 8.613122883082239e-08
Position 591: 7.449366087540376e-08
Position 639: 6.408368224286861e-08
Position 727: 3.681576091185386e-08
Position 707: 3.2241160301790125e-08
Position 898: 1.57298284223296e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16892: 0.9886975903107881
Position 7628: 0.8374088617812786
Position 27597: 0.6994245413970409
Position 21465: 0.6269998713561657
Position 1374: 0.6174260981849717
Position 10947: 0.27410644805516776
Position 22816: 0.23107803702207308
Position 28368: 0.2299208220660108
Position 13359: 0.204083231209135
Position 17252: 0.1913322318194592
Position 31672: 0.17040556529944326
Position 20174: 0.16514128086123367
Position 11913: 0.12487605701429708
Position 13664: 0.10826103708435715
Position 17182: 0.09403533112139997
Position 10931: 0.08717164993714599
Position 10737: 0.07351267845197788
Position 10688: 0.0673357985262413
Position 1184: 0.06638641814986815
Position 8046: 0.05764530274059109
Position 27645: 0.052970444919373125
Position 11917: 0.051959096895787656
Position 16197: 0.04101990949031765
Position 7584: 0.040854897618391006
Position 7995: 0.03693250771296789
Position 7605: 0.034210948951951564
Position 28249: 0.03064886182185783
Position 8060: 0.029800597292649982
Position 20276: 0.029666609466329437
Position 887: 0.028590165990165648
Position 18995: 0.02823967942458515
Position 742: 0.026485486576472133
Position 22167: 0.02406125634216768
Position 7708: 0.02399756644314976
Position 13595: 0.02117588173233622
Position 17174: 0.018823920748237497
Position 5737: 0.01750230117131306
Position 791: 0.016604995673953217
Position 8002: 0.01381284251490453
Position 11451: 0.013481395264364105
Position 703: 0.013023065610759827
Position 6215: 0.012861373063943908
Position 12817: 0.012777023661471218
Position 10124: 0.011570834769139095
Position 1199: 0.010519256443422179
Position 23776: 0.010265083520726973
Position 8041: 0.00959317357999134
Position 599: 0.0061918068575804435
Position 797: 0.005729504483495102
Position 8108: 0.005166917149467905
Position 28649: 0.004804532678691109
Position 10810: 0.004560495255437776
Position 7933: 0.004329883879615586
Position 692: 0.004169981758927688
Position 961: 0.0037624835630529416
Position 1309: 0.003705630721094079
Position 7958: 0.0035942881745700287
Position 1204: 0.0034216940059245407
Position 13556: 0.003368602048505135
Position 1240: 0.0033496361203327715
Position 8068: 0.0033393992986395834
Position 22834: 0.0032858674906775694
Position 22101: 0.0031359636741470085
Position 5742: 0.0030647423473649195
Position 27442: 0.002966863903383761
Position 4735: 0.0027748809347655336
Position 676: 0.002496967010196836
Position 19548: 0.002294573820038448
Position 6250: 0.002233753776376851
Position 7981: 0.002216108507829214
Position 13701: 0.0021966597562803154
Position 1621: 0.001887064946019545
Position 2928: 0.0016600261225935811
Position 7398: 0.0016143468258686012
Position 6167: 0.001573096478022722
Position 5985: 0.001259118160193913
Position 22015: 0.0011520165833931771
Position 889: 0.00110976905493908
Position 11615: 0.0009851588876931547
Position 596: 0.0009625978590598587
Position 1943: 0.0009556134091503758
Position 7901: 0.0008700218405027479
Position 8126: 0.0008559207260194169
Position 901: 0.000825161399789888
Position 8870: 0.0006698292274374581
Position 5947: 0.0005794481393715164
Position 632: 0.0005682233978530286
Position 18070: 0.000555721442029192
Position 14597: 0.0005484826093108486
Position 4672: 0.0005420626054160188
Position 2022: 0.0005326406528199762
Position 5899: 0.0005108513853870725
Position 8843: 0.0004801469478916843
Position 983: 0.0004693688547403468
Position 2868: 0.0004639966928819001
Position 1670: 0.0004146059422470483
Position 8839: 0.00038897306759168694
Position 7431: 0.00037053054612343
Position 1927: 0.00036241593771888403
Position 1249: 0.00034640198416279963
Position 1091: 0.00031001532566022136
Position 856: 0.00022575441532452149
Position 1223: 0.00022219031282268715
Position 4625: 0.00020049022550974285
Position 18384: 0.00018346772050550046
Position 20534: 0.00014975237007991443
Position 4592: 0.0001412712847883823
Position 1584: 0.000133893689266786
Position 8630: 0.00012536244833887805
Position 427: 0.00012377253084372365
Position 4739: 0.00012023808464946659
Position 13264: 0.00011347677346837035
Position 898: 0.00011130829130882423
Position 1382: 0.000101837959301834
Position 19642: 9.434921272118008e-05
Position 1405: 9.393760255740048e-05
Position 1628: 8.68009491816981e-05
Position 8160: 8.545710200868372e-05
Position 2009: 8.442602904519254e-05
Position 8157: 8.415838130144055e-05
Position 7461: 7.130493296435183e-05
Position 16396: 6.586295247554094e-05
Position 1216: 6.566903474849322e-05
Position 13873: 5.990323158067316e-05
Position 9647: 5.779462327298639e-05
Position 407: 4.827236013672578e-05
Position 2044: 4.5844972890810696e-05
Position 15672: 4.0637164016336344e-05
Position 4992: 3.7048114493418884e-05
Position 15676: 3.677755354465946e-05
Position 8908: 3.490519416650892e-05
Position 16349: 2.6623570349007896e-05
Position 800: 1.7850731720483077e-05
Position 569: 1.7213626654299408e-05
Position 11205: 1.6755943969449426e-05
Position 9668: 1.3532103902949304e-05
Position 557: 1.0776458851678323e-05
Position 8856: 1.0529213739436357e-05
Position 14600: 1.0030706546229694e-05
Position 11225: 8.812292303171312e-06
Position 608: 8.76659237469856e-06
Position 3357: 7.170993217484117e-06
Position 11242: 5.206345422910917e-06
Position 6511: 5.193896360838633e-06
Position 865: 4.611449166254983e-06
Position 11358: 4.525849802861991e-06
Position 3596: 4.15777595694841e-06
Position 202: 4.0549138753280164e-06
Position 860: 3.775768410215903e-06
Position 8324: 3.7402872081873465e-06
Position 9151: 3.724528557398521e-06
Position 3757: 3.4745297778707777e-06
Position 2341: 3.2266377958457634e-06
Position 347: 3.0067619656179175e-06
Position 2177: 2.8290545126406783e-06
Position 1329: 2.7117918240125564e-06
Position 685: 2.559268980238657e-06
Position 480: 2.481750277232631e-06
Position 303: 2.4436074114344077e-06
Position 2568: 2.31841156561416e-06
Position 6693: 2.2569660227919406e-06
Position 525: 1.6914470697993966e-06
Position 515: 1.5466231358926295e-06
Position 9740: 1.4626467174538567e-06
Position 2728: 1.3641102679614752e-06
Position 2639: 1.3168672790185105e-06
Position 9651: 1.1347633144805625e-06
Position 910: 1.0680840659730567e-06
Position 3313: 1.060903985481321e-06
Position 2999: 1.0228637379965428e-06
Position 9296: 9.466633408233532e-07
Position 2421: 7.818259674275726e-07
Position 532: 6.942085994685693e-07
Position 145: 6.482977305750107e-07
Position 4949: 5.906846507682974e-07
Position 2396: 5.506189203030508e-07
Position 1032: 5.457846733518636e-07
Position 2633: 5.423440953447894e-07
Position 7215: 4.67407819448529e-07
Position 1323: 4.548136852102457e-07
Position 5111: 4.045075341901622e-07
Position 241: 3.858020870956011e-07
Position 503: 3.510272109477681e-07
Position 2513: 3.365645525934814e-07
Position 2377: 3.276047790592955e-07
Position 2258: 3.2641077702431147e-07
Position 4531: 3.12615704551905e-07
Position 4119: 2.688197461636733e-07
Position 5162: 2.686104522752198e-07
Position 3113: 2.468933543326598e-07
Position 3051: 2.400772366772837e-07
Position 5040: 2.1719797668504888e-07
Position 536: 2.1716507048865687e-07
Position 276: 2.0768367922307467e-07
Position 1721: 2.0220502045352349e-07
Position 1491: 2.0070561479513685e-07
Position 3839: 1.9630436498125406e-07
Position 4102: 1.7582185984266164e-07
Position 3611: 1.705476941096005e-07
Position 3780: 1.6515213195455917e-07
Position 3252: 1.5856898594158988e-07
Position 4405: 1.581719479590887e-07
Position 1440: 1.5336446341448727e-07
Position 4062: 1.2958158972628752e-07
Position 3076: 1.2544478918960838e-07
Position 3592: 1.2480330410779797e-07
Position 508: 1.2047338192826023e-07
Position 610: 1.1984128028272195e-07
Position 2120: 1.1540774450628887e-07
Position 1641: 1.1445139139619842e-07
Position 129: 9.828018107088563e-08
Position 3391: 9.248957730271544e-08
Position 3809: 9.070676321083577e-08
Position 150: 8.529977082805331e-08
Position 2603: 8.35747579295823e-08
Position 505: 7.375779209512302e-08
Position 248: 6.808238531316814e-08
Position 3187: 6.746391405365512e-08
Position 2409: 5.409936074497059e-08
Position 1255: 4.5016232580754256e-08
Position 1566: 3.903608701542049e-08
Position 2131: 3.8225154520220785e-08
Position 1334: 3.267083407291192e-08
Position 1269: 2.8882694377297684e-08
Position 1263: 2.5329276353236072e-08
Position 1508: 2.5105286547135242e-08
Position 1463: 1.6545519769337845e-08
Position 1342: 1.301260387553081e-08
Position 1417: 1.2103494163017825e-08
Position 4711: 1.0881990226948674e-08
Position 1513: 9.41715041479048e-09
Position 284: 8.656714188782565e-09
Position 1389: 8.080473278355516e-09
Position 4691: 6.758663890843627e-09
Position 1683: 5.7723583831620765e-09
Position 1225: 2.5037136220223385e-09
Position 2843: 1.919083247288621e-09
Position 1948: 2.176926898386963e-10
Position 1887: 1.104674478824614e-10
Position 1896: 8.101249156917224e-11
Position 1909: 7.685820783502559e-11
Position 1814: 5.158967316855925e-11
Position 1275: 5.289941602309029e-15
Position 105: 1.959483472672507e-15
Position 111: 1.2727259387099075e-17
