Gene = 6430531B16Rik
Position 2560: 5.207631122147385e-06
Position 4159: 2.4160465266539995e-06
Position 465: 1.8922835062141619e-06
Position 4354: 1.10745650862801e-06
Position 2316: 9.980921197403734e-07
Position 377: 6.44639127389629e-07
Position 1814: 3.209791645396421e-07
Position 917: 2.1891305953683535e-07
Position 966: 5.3725611217764785e-08
Position 2226: 4.745097088934039e-08
Position 3873: 3.147141276662594e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2081: 0.9238507450424764
Position 1532: 0.739407900303097
Position 6147: 0.44607486999524437
Position 2796: 0.4390441937444967
Position 2765: 0.3389824887800768
Position 3961: 0.279005963195086
Position 5025: 0.27365812633863396
Position 4187: 0.15656230403078142
Position 4149: 0.1113600951630698
Position 2626: 0.10308374683191288
Position 1567: 0.08307208170250117
Position 609: 0.07883877599037581
Position 3938: 0.07822718660099133
Position 6001: 0.0395653108146817
Position 6156: 0.038052948150580426
Position 1909: 0.022656433346608443
Position 4480: 0.018295799582886647
Position 5840: 0.017934453598342955
Position 5600: 0.017231134301452428
Position 4252: 0.015689300854858746
Position 3561: 0.013365510207052081
Position 5695: 0.01301594125876495
Position 4659: 0.011439071506308804
Position 2711: 0.010302532249187146
Position 2572: 0.009178964241032742
Position 4285: 0.007776280511002182
Position 4576: 0.007499273352488546
Position 2832: 0.007290412597433956
Position 1994: 0.006848697466458172
Position 2153: 0.006289534532915224
Position 4993: 0.005504333081907066
Position 3373: 0.004504904234289988
Position 1598: 0.004321436073645079
Position 3599: 0.004303245904101768
Position 951: 0.004194229943756432
Position 5884: 0.004112653187433488
Position 1537: 0.0036010175209681217
Position 2777: 0.0035338601567800622
Position 2236: 0.0034068653090183875
Position 1090: 0.003365271823142248
Position 3356: 0.0029416795100312343
Position 4561: 0.0027965374398767275
Position 389: 0.002727952709244846
Position 2810: 0.002564544627458054
Position 3732: 0.0024917619190553157
Position 5033: 0.0023931887200710016
Position 6189: 0.0023252536541417063
Position 3306: 0.0022844152256122174
Position 3971: 0.0022186243198185143
Position 2634: 0.002204008856819295
Position 5615: 0.0021334984088352766
Position 4445: 0.0019699573089254786
Position 5319: 0.0019476009470922604
Position 5222: 0.0018257133266861543
Position 4378: 0.0017938738164497545
Position 3253: 0.0017115341976961657
Position 1128: 0.0017095592175719334
Position 5323: 0.0016765362036055462
Position 1252: 0.0016657735968639237
Position 1054: 0.0015634439702609715
Position 5518: 0.0015464096962309426
Position 2881: 0.0013554773233778062
Position 4352: 0.001346618743062085
Position 4486: 0.0013376774898481347
Position 4710: 0.0013013866657503254
Position 3862: 0.0012208494434413856
Position 4904: 0.0012027176705061025
Position 1028: 0.0011237345150516779
Position 1017: 0.0010391150924636684
Position 2179: 0.0010356363308907717
Position 3428: 0.0009658797947409367
Position 6162: 0.0009035395656544836
Position 880: 0.0008935632950838864
Position 5367: 0.0008579706034912424
Position 1100: 0.0008182699325075772
Position 4449: 0.0007943556862401995
Position 1161: 0.0007923801559906503
Position 1583: 0.000721564769183257
Position 6128: 0.0007146919829451451
Position 5977: 0.0006574239242726312
Position 2654: 0.0006488615914331305
Position 2042: 0.0006266709331557461
Position 2661: 0.0005682831707205137
Position 5946: 0.0005332505841603759
Position 2884: 0.00048272763043951875
Position 3184: 0.0004814903698001276
Position 2182: 0.00048013743523182183
Position 2016: 0.0004312008902827288
Position 2670: 0.0004270373375331928
Position 2451: 0.0004133476231966971
Position 282: 0.0003881242254643956
Position 2160: 0.00038099676740141643
Position 349: 0.00037382492399815466
Position 3744: 0.00036252998024266313
Position 3316: 0.00035554972475741216
Position 1221: 0.00035316850302718827
Position 1163: 0.0003450072125525083
Position 917: 0.00034203995672767905
Position 3900: 0.00033901572629852454
Position 2842: 0.00033360336843419366
Position 5855: 0.00032907302224828973
Position 2586: 0.00031672887347872637
Position 4615: 0.0002966729274478331
Position 4692: 0.00029155924287126015
Position 994: 0.00026552892825018127
Position 1168: 0.00023721123181869543
Position 4755: 0.00023299945062167548
Position 2427: 0.0002280841195619437
Position 992: 0.0002238609406676788
Position 721: 0.0002214492641675617
Position 2369: 0.00022066866742281096
Position 977: 0.00021157588743424556
Position 2839: 0.00020789506938789464
Position 5655: 0.00020159788465841965
Position 1879: 0.0001939659973911663
Position 1170: 0.00016572514847226915
Position 5176: 0.0001649563010170073
Position 4043: 0.00016070346080100821
Position 5338: 0.00015226866015764616
Position 6319: 0.00014959817598957589
Position 579: 0.0001446232118857146
Position 4841: 0.00014418356732990697
Position 4317: 0.0001436365187079029
Position 6069: 0.00014188343582659103
Position 1043: 0.00013155980899935533
Position 664: 0.0001305718383797663
Position 556: 0.00012742944204290727
Position 987: 0.00012318753382784052
Position 2857: 0.00011583301351156157
Position 2089: 0.0001136326397465447
Position 425: 0.00011032268188823304
Position 3138: 0.00010806213949410848
Position 167: 0.00010712856243799072
Position 3125: 0.00010535072386123858
Position 417: 0.00010496410843295003
Position 1508: 0.00010407278365786126
Position 3208: 0.00010108836754015451
Position 547: 9.775757077764087e-05
Position 2851: 9.704169387698856e-05
Position 498: 9.622184253610894e-05
Position 3380: 9.598081899560858e-05
Position 920: 9.405784291921194e-05
Position 3277: 7.9497206578066e-05
Position 1666: 7.79295051008191e-05
Position 3152: 7.65642121080686e-05
Position 3603: 7.148271142811559e-05
Position 1451: 7.1431496676943e-05
Position 3322: 7.039427259046132e-05
Position 354: 6.963212654836524e-05
Position 1745: 6.839210328832114e-05
Position 816: 6.830714917025302e-05
Position 459: 6.484497296657789e-05
Position 1110: 5.879244402118724e-05
Position 290: 5.476409403109746e-05
Position 1188: 5.4689588991224775e-05
Position 567: 5.209921244877697e-05
Position 1933: 5.1836031363981185e-05
Position 2190: 4.946776912844499e-05
Position 2968: 4.604811675860534e-05
Position 3701: 4.388108211534828e-05
Position 2214: 4.2246444976207426e-05
Position 2782: 4.205941318189994e-05
Position 682: 4.141088717103746e-05
Position 1634: 4.116297388408295e-05
Position 675: 4.090302714848436e-05
Position 4024: 4.08256757429056e-05
Position 1215: 4.040582134902822e-05
Position 2047: 3.967145939615366e-05
Position 1229: 3.9029451025891136e-05
Position 2593: 3.646629087711408e-05
Position 2845: 3.621151108264895e-05
Position 200: 3.2389048474788404e-05
Position 1486: 3.0348135483658443e-05
Position 1641: 2.8034874344583354e-05
Position 1060: 2.4744418750992746e-05
Position 3283: 2.398602944723753e-05
Position 2644: 2.3540032742685507e-05
Position 2018: 2.0234767226932993e-05
Position 1974: 2.0170302394013653e-05
Position 2589: 1.9105970841645327e-05
Position 623: 1.892486348685437e-05
Position 1392: 1.868160354352111e-05
Position 4512: 1.8052407563396412e-05
Position 632: 1.802137454000277e-05
Position 1341: 1.7955633430968054e-05
Position 885: 1.714068289077936e-05
Position 2463: 1.7125294162544874e-05
Position 454: 1.6352921945776506e-05
Position 687: 1.5435955707034335e-05
Position 1387: 1.5114442375784646e-05
Position 1672: 1.460192314911111e-05
Position 774: 1.3603231181098355e-05
Position 3318: 1.2915751924099732e-05
Position 2928: 1.268912702337413e-05
Position 3390: 1.1981154669822256e-05
Position 842: 1.1633957095934323e-05
Position 2345: 1.134063861373778e-05
Position 1647: 9.929187468811338e-06
Position 177: 9.829425225720917e-06
Position 3213: 9.750216232248839e-06
Position 2391: 9.671963362018258e-06
Position 3665: 9.655579630334037e-06
Position 3256: 9.565496136230639e-06
Position 3461: 9.480766914244054e-06
Position 3179: 8.699416108557908e-06
Position 3258: 8.532557390046857e-06
Position 2477: 8.35986962870577e-06
Position 2407: 8.287846100982688e-06
Position 3873: 7.237895755171142e-06
Position 2678: 6.747370363106111e-06
Position 1347: 6.704981371407877e-06
Position 80: 6.272597397536664e-06
Position 749: 5.840049134086425e-06
Position 2276: 5.163687519549522e-06
Position 956: 4.677412529942691e-06
Position 726: 4.349567700658454e-06
Position 584: 4.139376745843022e-06
Position 318: 3.873486805673444e-06
Position 3158: 3.219405117081488e-06
Position 3154: 3.111803392914327e-06
Position 2473: 2.3660354803342174e-06
Position 2864: 2.296443792564914e-06
Position 2860: 2.2257638809891407e-06
Position 4365: 1.5834257845170351e-06
Position 2273: 1.5515236659475547e-06
Position 4409: 1.5256976779535086e-06
Position 2385: 4.379727018465392e-07
Position 100: 2.4634712860962077e-07
Position 334: 2.4023553733538804e-07
Position 2511: 1.424755886047901e-07
Position 3432: 1.3055888836740611e-07
Position 2893: 1.149276472792876e-07
Position 471: 1.1459801758819752e-07
Position 90: 6.854610796274707e-08
Position 95: 6.214904042147159e-08
Position 2636: 3.448940517432583e-08
Position 2482: 2.5549580993521567e-08
Position 589: 2.4609232633930006e-08
Position 922: 2.229773666015045e-08
Position 225: 2.0113542842579536e-08
Position 368: 1.893904540190657e-08
Position 504: 1.7061889493631623e-08
Position 893: 1.4894741174869077e-08
Position 358: 1.1762500870989683e-08
Position 859: 1.1522965046942358e-08
Position 3646: 1.021576579880535e-08
Position 259: 1.0146376334966142e-08
Position 219: 8.480039965428737e-09
Position 248: 6.14848365550828e-09
Position 361: 5.626728713999978e-09
Position 329: 2.345214305829676e-09
Position 250: 1.3953885372923696e-09
Position 1806: 7.535655843883132e-10
Position 215: 6.170353988861809e-10
Position 1833: 3.220628243575397e-10
Position 264: 1.291109271164175e-10
