Gene = Hyls1
Position 7227: 3.0227186346777514e-05
Position 345: 2.77293713261044e-05
Position 204: 2.7186898048446094e-05
Position 189: 2.6494345587100472e-05
Position 2467: 1.890538356069674e-05
Position 1414: 1.6168044780215308e-05
Position 1828: 1.2539505583472052e-05
Position 842: 1.1676120763211542e-05
Position 1519: 1.0462564463728765e-05
Position 7214: 8.460843503650896e-06
Position 39: 6.0098934623510105e-06
Position 866: 5.346606377200341e-06
Position 886: 4.239154923424435e-06
Position 720: 3.5223481066547738e-06
Position 2793: 2.8601562296525683e-06
Position 490: 2.783930731649488e-06
Position 480: 1.8747197121291517e-06
Position 808: 1.5052227338129195e-06
Position 751: 1.0837948211102115e-06
Position 1286: 9.535262598801709e-07
Position 549: 3.955242302285642e-07
Position 648: 1.6764826484216484e-07
Position 537: 6.029329093906452e-08
Position 515: 1.3543512564022867e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6220: 0.9602045558562992
Position 506: 0.5879762810382246
Position 5577: 0.540519168049764
Position 5996: 0.4719153937315315
Position 9542: 0.44492688565294
Position 8293: 0.40110523052063807
Position 6029: 0.22960516623626687
Position 5524: 0.18517579907357254
Position 6445: 0.12097485649118439
Position 9072: 0.1071167794599109
Position 8541: 0.09502221136383886
Position 5542: 0.07866441191662243
Position 3741: 0.07320168766924941
Position 3944: 0.05707087047098018
Position 8920: 0.05360272321146798
Position 282: 0.04765282286535247
Position 9411: 0.04343175615791379
Position 192: 0.030633044903732712
Position 5503: 0.027722041048680913
Position 5912: 0.02660465367898662
Position 439: 0.026051515958487204
Position 1892: 0.022377910997289394
Position 4580: 0.019049463447675823
Position 9256: 0.01645931493836715
Position 950: 0.014839707860584072
Position 6674: 0.013523626285745344
Position 7139: 0.012849042072383318
Position 6419: 0.011512399953109908
Position 670: 0.01119723708210587
Position 1447: 0.01072574170258563
Position 4625: 0.009558516606788674
Position 9225: 0.009241568310510493
Position 5697: 0.008419736298613908
Position 1642: 0.007940299408369097
Position 9313: 0.006690037811116148
Position 248: 0.006685951683392816
Position 8877: 0.006007940889615177
Position 7523: 0.00588962929734239
Position 4981: 0.005536610163959304
Position 4552: 0.0053356947215987775
Position 8571: 0.005249849375201118
Position 9372: 0.005194358346330948
Position 6670: 0.005188716455671784
Position 8418: 0.004804268548907117
Position 7849: 0.004346231844211193
Position 343: 0.004240799946735104
Position 3079: 0.0040136678103974985
Position 593: 0.003951212118708242
Position 8896: 0.0037690509121889922
Position 6689: 0.0037609514061572253
Position 4763: 0.0030031097981632455
Position 644: 0.0027118082732785227
Position 8738: 0.0027115645076664753
Position 1463: 0.002672433521132649
Position 8298: 0.002625640352084674
Position 7917: 0.002532128215998113
Position 727: 0.0023535646016455687
Position 9018: 0.002185029202148738
Position 8590: 0.0021296815095520833
Position 7645: 0.001948539763319857
Position 7214: 0.0018314642435280967
Position 1718: 0.0018224366236641388
Position 1767: 0.0017606385864371728
Position 8238: 0.0016967926918745185
Position 3561: 0.0016221583378563406
Position 880: 0.0016057106866359553
Position 229: 0.0015951414909194377
Position 5886: 0.00157817539913277
Position 1395: 0.0015225455443846957
Position 8476: 0.0015142418453837224
Position 7698: 0.0015034905948313015
Position 7279: 0.0014963370440257274
Position 3169: 0.0014813269321575153
Position 3719: 0.001358218124211864
Position 8211: 0.0013433302388584827
Position 225: 0.0012484987859152693
Position 6710: 0.0011955012169570488
Position 2920: 0.0011482025451947117
Position 1212: 0.0011222434834922512
Position 7586: 0.0011206816481052447
Position 8805: 0.0011135268389320617
Position 446: 0.0011098417618616815
Position 1401: 0.0010728889459050768
Position 5592: 0.000918418699621927
Position 313: 0.0008485342772477521
Position 8423: 0.0008058269852576004
Position 563: 0.0007958264563740597
Position 1919: 0.0007876604132121886
Position 7185: 0.0007807057950854062
Position 6481: 0.0007458340533989529
Position 357: 0.0007134855735725155
Position 7597: 0.0006838814004905671
Position 6978: 0.0006833503852902179
Position 8845: 0.0006803975766053617
Position 7459: 0.0006690483956925383
Position 7492: 0.0006563057796974963
Position 381: 0.0006378882413140677
Position 6389: 0.0006058761784804894
Position 521: 0.0005370486243148165
Position 6884: 0.0004945715977054091
Position 3566: 0.0004832023252115906
Position 8496: 0.0004175107587992549
Position 6176: 0.0004039608360398857
Position 6454: 0.0003875589370065074
Position 417: 0.00034250769333780176
Position 6858: 0.00034146982170503464
Position 1619: 0.00032782433235495833
Position 6896: 0.00031332751200453866
Position 833: 0.00030548291316819914
Position 370: 0.00025333343416813754
Position 1418: 0.00023864881545720902
Position 7647: 0.00020571617297750948
Position 1359: 0.0002017349396628163
Position 826: 0.00019211785692124135
Position 8722: 0.00018326872861093032
Position 574: 0.00012930662770179333
Position 6740: 0.00012067011055095944
Position 227: 0.00010022170768895602
Position 7250: 8.001376353697327e-05
Position 1167: 7.689220297933093e-05
Position 2626: 5.951569548786147e-05
Position 1841: 5.943642406456903e-05
Position 6250: 5.811394578116431e-05
Position 4114: 5.003014936279892e-05
Position 333: 4.4682305074855044e-05
Position 7194: 3.861356772042418e-05
Position 1064: 3.392044766140356e-05
Position 165: 2.712682865132529e-05
Position 1142: 2.665984610950701e-05
Position 1343: 2.4836563286529085e-05
Position 200: 2.087854014604825e-05
Position 535: 1.7044601769353282e-05
Position 1089: 1.637690671560885e-05
Position 1218: 1.45080189968067e-05
Position 6287: 1.33297639228772e-05
Position 2378: 1.139474385055601e-05
Position 884: 1.0843382558671769e-05
Position 1474: 9.985348810075116e-06
Position 1874: 9.589256043768e-06
Position 2717: 7.758976788576182e-06
Position 2313: 7.3291834071887136e-06
Position 648: 6.831717398706212e-06
Position 655: 6.3484666259713145e-06
Position 392: 6.145284123931593e-06
Position 242: 5.184404400936211e-06
Position 167: 4.072166228004478e-06
Position 958: 3.442093843963702e-06
Position 806: 3.1219309795067683e-06
Position 1262: 2.971080676503078e-06
Position 886: 2.9673846163925327e-06
Position 6943: 2.582233237103683e-06
Position 569: 2.1062672111975038e-06
Position 7188: 1.7010581058396507e-06
Position 6468: 1.5915237890169908e-06
Position 700: 9.028139419145576e-07
Position 1067: 8.405726268060378e-07
Position 1020: 8.382801546733161e-07
Position 411: 6.431062810701101e-07
Position 2681: 6.201627450574858e-07
Position 1536: 5.287559932227255e-07
Position 584: 4.160548658218728e-07
Position 968: 3.7220787260085514e-07
Position 158: 3.3310592632045373e-07
Position 149: 3.002776414967661e-07
Position 451: 2.949733178192878e-07
Position 1271: 2.8183060355496386e-07
Position 2228: 1.8145630295204115e-07
Position 763: 1.7830633264312712e-07
Position 1095: 1.6262751107689523e-07
Position 401: 1.5468312661833671e-07
Position 1040: 1.3241146073782868e-07
Position 758: 6.82420887335683e-08
Position 705: 3.320109472861775e-08
Position 116: 2.451124756585134e-08
Position 760: 1.250323427745714e-08
