Gene = 0610040J01Rik
Position 4513: 2.0288327778078625e-06
Position 160: 1.6959464719532478e-06
Position 4612: 9.751449340007682e-07
Position 143: 9.649376811626793e-07
Position 293: 4.406352600227236e-07
Position 162: 2.0452868506017165e-07
Position 76: 1.744940109116184e-07
Position 387: 1.3201927102034284e-07
Position 1245: 6.851766058666963e-08
Position 573: 6.665569430773692e-08
Position 563: 5.402586910304031e-08
Position 599: 4.290073171441458e-08
Position 777: 2.324180334588897e-08
Position 1515: 1.9638368086113633e-08
Position 3043: 9.791128325012007e-09
Position 511: 9.453487854809724e-09
Position 565: 3.1993210811262543e-09
Position 722: 2.4659938711372734e-09
Position 720: 1.7915145288408154e-09
Position 905: 6.803492820098226e-10
Position 654: 7.49174803002745e-11
Position 662: 6.893745115322686e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.8024433450119901
Position 11867: 0.27257381463545544
Position 2950: 0.1463822189043094
Position 16563: 0.14298764297978558
Position 4281: 0.1399278476353428
Position 11407: 0.13039475277042828
Position 6251: 0.1165335843047296
Position 328: 0.11122210314225574
Position 14509: 0.08292548717723176
Position 8634: 0.07420258720311743
Position 2960: 0.06518359550445134
Position 3029: 0.06033076998185112
Position 2283: 0.057140563034617696
Position 10878: 0.05351622143713622
Position 107: 0.0492563491578347
Position 6617: 0.03839272123237503
Position 10853: 0.037943512382450334
Position 12761: 0.03552362802334164
Position 11804: 0.0326904663772385
Position 9753: 0.030158998109238097
Position 16016: 0.025870158771122427
Position 3619: 0.023230360386901044
Position 13018: 0.022105105601346427
Position 9666: 0.019537964531308
Position 4731: 0.018948315316174406
Position 12357: 0.017673558008452456
Position 2242: 0.015563234821287596
Position 594: 0.015512725795169092
Position 8443: 0.015292080129565117
Position 9310: 0.01483380175033008
Position 12709: 0.01483073727141187
Position 12459: 0.014600136764932246
Position 12408: 0.01333382523919213
Position 6962: 0.01302168750893312
Position 10506: 0.012466733952282358
Position 1385: 0.011803315208105153
Position 1486: 0.010491210968262445
Position 1523: 0.010048034133415328
Position 5542: 0.009809927300824639
Position 11838: 0.008994949312247551
Position 2995: 0.008128318407455154
Position 2136: 0.007431673606712924
Position 7511: 0.00738901507918171
Position 1938: 0.007276105943426596
Position 4264: 0.0068562413600912675
Position 8311: 0.006270060855881833
Position 1481: 0.005600018006509195
Position 11138: 0.00532561218262138
Position 168: 0.00519726162897265
Position 2211: 0.004656771105201838
Position 9286: 0.00453972273965758
Position 9398: 0.00433529350405066
Position 2668: 0.0043024294488844496
Position 4240: 0.004178762042164342
Position 2535: 0.004115341200568836
Position 2411: 0.003986107706127545
Position 9356: 0.0038994265075785696
Position 381: 0.0037767910104552988
Position 5139: 0.003712391452684489
Position 133: 0.0036973834808884352
Position 1334: 0.0036136210425690425
Position 118: 0.00358863308364332
Position 1890: 0.003511108598612463
Position 2174: 0.0035073087522994543
Position 2767: 0.003392784149159769
Position 2630: 0.0033844935067803565
Position 5675: 0.00332743980229164
Position 7636: 0.0028691255880760502
Position 9524: 0.002844472879507439
Position 125: 0.0027426212543678395
Position 3910: 0.0027417911635554872
Position 7719: 0.002627041337251392
Position 8679: 0.002314651068948196
Position 1350: 0.0022763054501095214
Position 5577: 0.0022689133653341137
Position 731: 0.00225633603744582
Position 6810: 0.0021596918784475144
Position 10781: 0.0021377042880630914
Position 2140: 0.002132542240494725
Position 7755: 0.0021039077595713467
Position 8620: 0.002029800469223655
Position 8347: 0.0018579113159981919
Position 2320: 0.001856528305863785
Position 4381: 0.0017670340162382508
Position 9732: 0.0016834170344306202
Position 4691: 0.0015844206601834986
Position 4951: 0.0015290941399117438
Position 2749: 0.0015056292185582397
Position 7540: 0.0013984852760947563
Position 5024: 0.0013261621904574656
Position 3705: 0.0012815739935263509
Position 6521: 0.0012274232504374196
Position 3725: 0.0011946474401585976
Position 6189: 0.0011933307191880887
Position 2978: 0.0011771285951218007
Position 2815: 0.0011610699559330211
Position 3143: 0.0011100830360149712
Position 5247: 0.001097394347563704
Position 3032: 0.0010882508293376734
Position 1028: 0.001083108677475223
Position 1948: 0.0010229907218478119
Position 4464: 0.0009167771480912876
Position 5934: 0.0009110374475793953
Position 1454: 0.0008926611657774003
Position 947: 0.0007449708786985842
Position 4193: 0.0007108340068460648
Position 2467: 0.0006368492988846285
Position 6641: 0.0006143828852518438
Position 2864: 0.0006068136333498717
Position 2974: 0.0005966414187682972
Position 5820: 0.0005922976590500467
Position 8928: 0.0005731171771023215
Position 1982: 0.0005541658866535707
Position 4459: 0.0005308141876362524
Position 4935: 0.0005189500453501932
Position 839: 0.0005133013910964146
Position 6417: 0.0005098270761760325
Position 1148: 0.0004021502941483426
Position 1432: 0.00038840253380195163
Position 2753: 0.0003788181993304422
Position 4917: 0.0003692264878952956
Position 6036: 0.00036667652372747135
Position 2908: 0.0003512993045725535
Position 801: 0.0003457164640489161
Position 7554: 0.0003398697209068264
Position 2925: 0.0003136498066616863
Position 1562: 0.00028776035446018155
Position 7573: 0.00027739665427886737
Position 1816: 0.0002773957234692701
Position 1805: 0.0002705487659690866
Position 4107: 0.0002575308566264793
Position 3916: 0.00025170117022141526
Position 1049: 0.0002504457810587203
Position 733: 0.00024983062442638623
Position 1917: 0.0002485024756732772
Position 2846: 0.0002441346402531257
Position 816: 0.00023269517754290298
Position 4989: 0.0002168023221422186
Position 4478: 0.00020839328677949576
Position 5865: 0.00020318158432278157
Position 2288: 0.0001953755243589076
Position 4087: 0.00019104481863685375
Position 5754: 0.00018334773504598682
Position 703: 0.00018011388828961607
Position 3814: 0.0001777293525092709
Position 6352: 0.00016604119250755142
Position 5076: 0.00016584359686471904
Position 6484: 0.00015935246356199814
Position 4345: 0.00015182544144793871
Position 4221: 0.00014703743669786307
Position 2694: 0.00014349494775832763
Position 5073: 0.00014207843764741775
Position 182: 0.00014022226049049098
Position 341: 0.00013897147443623495
Position 338: 0.00013652716702881247
Position 2391: 0.00012946195134419902
Position 895: 0.00012151316477146038
Position 2072: 0.00011172490877975436
Position 744: 0.0001093720126540594
Position 4831: 0.0001071944443193455
Position 5497: 0.00010515769863048522
Position 2600: 0.0001042390719670869
Position 622: 0.00010262936019786713
Position 1542: 0.00010111487191820892
Position 1283: 0.00010038690875213834
Position 4803: 9.044116365901315e-05
Position 4162: 8.842435909593923e-05
Position 2627: 8.435443288040418e-05
Position 1354: 8.328723086773273e-05
Position 2358: 8.005339141243339e-05
Position 2537: 7.514333838091871e-05
Position 4026: 7.342351639574835e-05
Position 1742: 7.314371135559757e-05
Position 783: 6.78710783716835e-05
Position 405: 5.91066014872927e-05
Position 356: 5.350627683296984e-05
Position 3058: 5.09595924628413e-05
Position 232: 5.0172182655524935e-05
Position 1097: 4.87528850787191e-05
Position 448: 4.808879153869721e-05
Position 1555: 4.6074116630410055e-05
Position 1772: 4.36358597226295e-05
Position 1426: 3.927203761882443e-05
Position 2244: 3.7575664654722995e-05
Position 2746: 3.726522877385396e-05
Position 192: 3.5052113054635846e-05
Position 384: 3.3923502418604774e-05
Position 1095: 2.854763360062692e-05
Position 692: 2.377016716871605e-05
Position 4533: 2.2234979598333075e-05
Position 351: 2.21376712458101e-05
Position 1051: 1.956182546974463e-05
Position 2300: 1.7734900713197644e-05
Position 1528: 1.6343274531178832e-05
Position 1411: 1.6216256370425382e-05
Position 2543: 1.4629383252187852e-05
Position 1575: 1.1565217762094998e-05
Position 387: 1.128308363466404e-05
Position 1509: 1.0614805413360056e-05
Position 749: 9.736986091389109e-06
Position 2642: 8.829356731921997e-06
Position 2363: 4.978212968226954e-06
Position 2421: 4.529303249753406e-06
Position 2562: 4.328574988282458e-06
Position 2040: 4.159768917460325e-06
Position 2551: 3.845504678446001e-06
Position 4855: 1.272913446621814e-06
Position 1067: 3.1892094816816e-07
Position 1526: 2.2074538593663022e-07
Position 1399: 1.7104063025448513e-07
Position 914: 1.691270117558563e-07
Position 2076: 1.6186982421763943e-07
Position 905: 1.3634113054468362e-07
Position 215: 1.3009107317228798e-07
Position 501: 1.2473138908124075e-07
Position 433: 8.448343164466635e-08
Position 767: 6.212883100059693e-08
Position 544: 3.477080703828042e-08
Position 1055: 1.956818494852669e-08
Position 769: 1.3647272829913295e-08
Position 546: 5.334559984299759e-09
Position 415: 4.047104381193477e-09
Position 237: 2.344425280283317e-09
Position 1299: 1.6435524520861645e-09
Position 1257: 1.3856035133186678e-09
Position 848: 1.016546762151315e-09
Position 272: 1.0054060455060718e-09
Position 761: 8.065027757773895e-10
Position 1404: 6.934854302926468e-10
Position 293: 6.030899265334234e-10
Position 274: 3.468132984853456e-10
Position 765: 3.3865258785077443e-10
Position 925: 2.5213030988577626e-10
Position 918: 1.9371701671142202e-10
Position 427: 1.624250727483832e-10
Position 417: 7.410188502501283e-11
Position 763: 6.567331566279118e-11
