Gene = Jtb
Position 853: 2.0888215572629846e-06
Position 8: 2.0014084506142877e-06
Position 1215: 1.7168099170120163e-06
Position 1711: 9.898882838161872e-07
Position 938: 7.234925391378606e-07
Position 571: 7.216559250109481e-07
Position 934: 6.295641179944236e-07
Position 1154: 4.191612882245318e-07
Position 1300: 3.979438872295504e-07
Position 831: 1.2298915245167136e-07
Position 896: 4.993547549711805e-08
Position 873: 3.521468686185177e-08
Position 887: 3.32040040767532e-08
Position 796: 5.214171693732469e-09
Position 1871: 1.5016217384076349e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 831: 0.9894098197662866
Position 3785: 0.7488696317532334
Position 597: 0.5292533244399245
Position 2268: 0.4162374638781121
Position 2325: 0.173412078920244
Position 3544: 0.10554335373989521
Position 2353: 0.05384198217968593
Position 527: 0.038327407481114614
Position 2640: 0.03665224331905996
Position 3699: 0.03595417740073017
Position 4063: 0.03004319245570085
Position 2245: 0.02853889376471202
Position 1757: 0.026053357670467445
Position 2224: 0.021183147861443798
Position 3454: 0.020080690046117997
Position 2842: 0.01910718934926349
Position 263: 0.01675710717873776
Position 3243: 0.015896099099511517
Position 2118: 0.010788445580412543
Position 2050: 0.006808119156078703
Position 1796: 0.00605883436238899
Position 511: 0.005776903224038767
Position 2011: 0.0056654350770321184
Position 3989: 0.004439279449032571
Position 3850: 0.004396279243025246
Position 341: 0.004310511466194925
Position 3832: 0.004102907021750158
Position 1597: 0.003916392551040355
Position 998: 0.0036013691818914577
Position 1623: 0.0035663208336723052
Position 504: 0.0033537546340409287
Position 2453: 0.0031059420975731067
Position 3450: 0.0024956552813118833
Position 492: 0.0023587044059759153
Position 323: 0.001681912951925546
Position 3484: 0.00159445693192419
Position 3703: 0.001569639194512323
Position 1639: 0.0015059360305056933
Position 1238: 0.0013830092328551277
Position 2479: 0.0013531666239793858
Position 2647: 0.0013171990150591755
Position 3520: 0.0012831785150994148
Position 271: 0.001058183902963441
Position 561: 0.0010538728275596046
Position 2082: 0.0009739098689560621
Position 2865: 0.0009360592521472881
Position 448: 0.0009275598334323563
Position 3762: 0.0008523310149114515
Position 3247: 0.0007807178714424902
Position 2981: 0.0007418555153791722
Position 2378: 0.0007251237793882973
Position 3581: 0.0007109729306119889
Position 601: 0.0006992671678151697
Position 1804: 0.0006919644948388356
Position 692: 0.0006024752797843512
Position 469: 0.0006020449085813658
Position 4169: 0.0005733614477013448
Position 3059: 0.0005405470574156897
Position 3885: 0.000497500385647669
Position 2938: 0.0004884881921831726
Position 2085: 0.00047535973450414263
Position 3727: 0.00047160214751031516
Position 3366: 0.0004571528998118445
Position 3326: 0.00044550272906443303
Position 2691: 0.0004411052172145534
Position 1177: 0.00043212685423542265
Position 250: 0.00041722050554803393
Position 835: 0.00041623582213703373
Position 2933: 0.0004157887737256607
Position 2537: 0.00041240260616737717
Position 3558: 0.0003881216442817844
Position 1689: 0.0003776028863411263
Position 280: 0.0003559916134058064
Position 1560: 0.0003551821784935175
Position 1888: 0.0003493473384545589
Position 3044: 0.00030102527464522357
Position 3333: 0.0002902504417267744
Position 1461: 0.0002858989740850997
Position 2972: 0.0002821076467679037
Position 311: 0.0002358029855452118
Position 479: 0.0002267617885784557
Position 3602: 0.0002171110734410451
Position 3330: 0.00020285572970567446
Position 1508: 0.00019733727808305936
Position 537: 0.00018222974048154512
Position 3856: 0.00017919317188416978
Position 2581: 0.0001616477611186105
Position 1932: 0.00014380620469698184
Position 3498: 0.0001420403225454955
Position 1012: 0.00012441074478817093
Position 380: 0.00011472030902489514
Position 3092: 0.00011358598569074455
Position 864: 0.00011265188093640412
Position 472: 0.00011171509400769572
Position 911: 0.00010663436824349564
Position 1955: 9.576026867248644e-05
Position 2130: 9.470602130534734e-05
Position 1294: 8.024266104577038e-05
Position 2487: 7.845853614373356e-05
Position 1902: 7.264154348468778e-05
Position 2994: 7.180736901512877e-05
Position 3099: 6.391455523135734e-05
Position 464: 6.253103794695152e-05
Position 1381: 5.878859524501156e-05
Position 215: 5.837858619329372e-05
Position 4209: 5.7918909906826626e-05
Position 211: 5.588226943754086e-05
Position 3066: 5.511526209737627e-05
Position 2610: 5.447224921918167e-05
Position 2495: 5.010872100122543e-05
Position 2492: 4.893203772361819e-05
Position 286: 4.797597342279974e-05
Position 605: 4.3858042354625916e-05
Position 3016: 4.3136281885137006e-05
Position 2517: 3.8172886158880386e-05
Position 759: 3.807668455231204e-05
Position 607: 3.6798505088726766e-05
Position 628: 3.615642185738518e-05
Position 3503: 3.5193897105446786e-05
Position 3663: 3.3855300780045924e-05
Position 3656: 2.7701491566717708e-05
Position 1476: 2.7530043709943036e-05
Position 4038: 2.7047604204557707e-05
Position 327: 2.4701500470643026e-05
Position 1316: 2.2585342412125937e-05
Position 1014: 1.9657539266571002e-05
Position 1185: 1.6792318508764076e-05
Position 1018: 1.2259277700783141e-05
Position 2935: 9.279446903025153e-06
Position 196: 9.202605712300704e-06
Position 2019: 8.298193040550129e-06
Position 1457: 7.4501924800256914e-06
Position 1383: 7.311844855094815e-06
Position 1711: 6.956863048532367e-06
Position 1054: 6.509825512364195e-06
Position 1307: 6.246890160321722e-06
Position 1513: 6.1290130550541946e-06
Position 3025: 5.836457109046507e-06
Position 740: 5.009253250236252e-06
Position 625: 5.0090160585441435e-06
Position 149: 4.683190654482838e-06
Position 622: 4.549284162684886e-06
Position 951: 4.372861895994751e-06
Position 2960: 3.4337920183697164e-06
Position 717: 2.6882899238370165e-06
Position 701: 1.9997192345705485e-06
Position 2597: 1.8482538027600813e-06
Position 2654: 1.7798027280194653e-06
Position 2890: 1.6798529894619593e-06
Position 635: 1.4912595267630862e-06
Position 755: 1.477222370510766e-06
Position 2657: 1.3271426168561519e-06
Position 2660: 9.438524746266201e-07
Position 2650: 9.267512595382044e-07
Position 462: 7.929658271910651e-07
Position 708: 7.084743562782845e-07
Position 2390: 3.823891774970449e-07
Position 2616: 3.2084771095005626e-07
Position 652: 1.5394946401852613e-07
Position 867: 1.4405709836257284e-07
Position 134: 7.738554616528749e-08
Position 1896: 4.7178183058469106e-08
Position 128: 4.660479427139357e-08
Position 90: 1.297511284672731e-08
Position 2029: 7.704724150461126e-09
Position 1037: 3.985452587448729e-09
Position 1066: 3.725835681265565e-09
Position 767: 3.636242022652226e-09
Position 869: 3.326032134318922e-09
Position 734: 2.37941864376227e-09
Position 107: 2.111865045785435e-09
Position 1297: 1.0460437160422432e-09
Position 122: 9.012032395085032e-10
Position 885: 7.653403859800875e-10
Position 1021: 5.78792508151005e-10
Position 973: 4.718677046721807e-10
Position 1277: 4.5532456096009637e-10
Position 93: 3.94288996743572e-10
Position 779: 2.4632672793534693e-10
Position 1047: 2.398876247551725e-10
Position 777: 1.8641022236459298e-10
Position 1008: 1.7016524733100177e-10
Position 78: 1.0658698781066638e-10
Position 103: 5.805791588079887e-12
