Gene = Bccip
Position 2058: 2.26810150715312e-05
Position 155: 2.2025970738357384e-05
Position 3402: 1.7675469364478456e-05
Position 2732: 1.5747713799119946e-05
Position 903: 1.2654322486118714e-05
Position 839: 1.2521200897855867e-05
Position 2825: 1.2183074239518074e-05
Position 853: 9.357527129707199e-06
Position 10880: 9.090769777637877e-06
Position 10478: 8.006681460980186e-06
Position 832: 7.352378870681946e-06
Position 7704: 7.225395384146915e-06
Position 1078: 6.847645407676337e-06
Position 2765: 5.927038146589019e-06
Position 2991: 5.825015023454953e-06
Position 3174: 5.469210162915031e-06
Position 3036: 4.670187562872756e-06
Position 13: 2.7962614395184327e-06
Position 7502: 1.2648581942318538e-06
Position 7792: 1.2555088202168198e-06
Position 2037: 8.455699423610256e-07
Position 1021: 5.621654149438743e-07
Position 692: 5.329160738072445e-07
Position 11: 3.631042989062166e-07
Position 866: 2.8780928498243517e-07
Position 255: 1.7318266508263595e-07
Position 1215: 1.6659009524370688e-07
Position 304: 1.257453577023164e-07
Position 541: 9.831503874939433e-08
Position 262: 4.316526353092004e-08
Position 265: 3.210085232705989e-08
Position 235: 2.838228905243576e-08
Position 329: 4.838368382881076e-09
Position 339: 1.5975319281561475e-09
Position 357: 1.0461277082584743e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5565: 0.9910363620570964
Position 9770: 0.7286301336486521
Position 7527: 0.5626151549275447
Position 11373: 0.5463319533316956
Position 4854: 0.5221312647139045
Position 8265: 0.41226719516251803
Position 3333: 0.2062309666949613
Position 7487: 0.18587404121725648
Position 7420: 0.1647019987686775
Position 4717: 0.134017637146884
Position 8424: 0.11938489605384553
Position 10366: 0.11008384806145301
Position 8840: 0.05561174750991596
Position 6548: 0.047099735655058754
Position 11435: 0.04117793898270845
Position 4891: 0.03722728361697719
Position 9618: 0.03445240842319713
Position 7975: 0.032361243392815826
Position 10342: 0.03025419542462014
Position 7783: 0.02744577877735148
Position 6603: 0.025112714210164273
Position 5044: 0.023214024935050842
Position 1957: 0.02122186374592944
Position 5995: 0.020917285667275368
Position 5954: 0.01944669124511635
Position 7534: 0.01915317800696513
Position 6486: 0.01757346832734746
Position 6615: 0.01719215734819774
Position 8709: 0.01662705463879609
Position 4996: 0.015526959190126022
Position 2200: 0.015384522223555934
Position 11292: 0.014899584426466349
Position 11090: 0.014009104700295186
Position 10850: 0.013305531697971905
Position 5737: 0.012234715765287308
Position 2179: 0.011801324874371369
Position 10689: 0.011222939353139463
Position 7728: 0.010904493618224502
Position 7807: 0.010802760255873942
Position 3063: 0.010612828209409723
Position 3498: 0.010030721108846855
Position 8002: 0.009744534424985015
Position 5974: 0.008282240958622468
Position 11376: 0.008132899738169025
Position 11491: 0.007849441082023815
Position 3337: 0.007791396290900549
Position 8992: 0.0075526266879361375
Position 11558: 0.007073360308780319
Position 11544: 0.006536946298751244
Position 437: 0.006460246391855579
Position 9316: 0.006264807609605662
Position 10735: 0.006168194920756082
Position 9383: 0.006076689303396779
Position 10112: 0.0060380348410538085
Position 4179: 0.0059214883697677875
Position 10847: 0.005821828084905639
Position 5725: 0.005698023187997041
Position 10622: 0.005632510744029554
Position 5873: 0.005495041264709672
Position 9651: 0.005407693542799757
Position 11242: 0.0052206656068688176
Position 6028: 0.0051744353473535095
Position 3084: 0.004876102142361216
Position 11562: 0.004663641347498771
Position 10521: 0.004525279583838948
Position 11635: 0.004509633607505533
Position 9725: 0.004499716835550825
Position 6567: 0.004426011286206641
Position 2223: 0.004385890137098066
Position 6561: 0.004322144071961144
Position 8652: 0.003962659073090377
Position 5904: 0.003952320004765208
Position 4023: 0.003721351770811205
Position 8658: 0.003538230952737898
Position 8372: 0.003306480836459009
Position 5760: 0.0032683836213922447
Position 4641: 0.0032338168849158286
Position 6695: 0.0031145588210745004
Position 11393: 0.0031068834318550283
Position 4132: 0.003051311954745992
Position 9017: 0.0030235049272946553
Position 7862: 0.0029529492352699657
Position 10664: 0.0027574926884513205
Position 9775: 0.00245902992690033
Position 7185: 0.0024403368626194992
Position 4598: 0.002313407650345709
Position 7233: 0.00222317023968565
Position 3720: 0.0021849676017251223
Position 6523: 0.0021716476908087887
Position 11406: 0.002112471503951823
Position 6649: 0.0020673325475203497
Position 3553: 0.002029876974137201
Position 6656: 0.0019908867387954925
Position 3833: 0.0019250193411716639
Position 7825: 0.0019181814134611912
Position 5578: 0.0019141774129007227
Position 342: 0.0017257233822792649
Position 541: 0.0016615940433446048
Position 7543: 0.001537054712661368
Position 8724: 0.0015326817098700346
Position 10769: 0.001486899331440598
Position 4929: 0.0014854038894868556
Position 8238: 0.0014035979197262525
Position 10639: 0.001362686898134892
Position 3998: 0.001334950601255064
Position 7078: 0.0013099217853764801
Position 8021: 0.0013010966723323908
Position 1962: 0.0012916036314322124
Position 10738: 0.001227501266043876
Position 11568: 0.0012131613737498938
Position 3789: 0.001181455554878527
Position 9040: 0.0011772082540773775
Position 6620: 0.0011267764243122127
Position 10599: 0.00109696218687385
Position 5768: 0.0010833019698862033
Position 6248: 0.001077272032415636
Position 9207: 0.0010174636662327813
Position 11317: 0.00100678816348472
Position 5293: 0.0009973310963719113
Position 9331: 0.0009770159159076268
Position 4704: 0.0009706687273990256
Position 2450: 0.0009654200235325377
Position 10436: 0.0009539275611827457
Position 4722: 0.0008663297607650871
Position 372: 0.0008441301286711906
Position 5727: 0.0008255811115221272
Position 286: 0.0007599566302995454
Position 7433: 0.0007419531580268406
Position 5745: 0.0007313207192810763
Position 7248: 0.0007309963348682627
Position 2912: 0.0006679687815605986
Position 1841: 0.0006669324159913157
Position 5456: 0.0006650903787670843
Position 4386: 0.0006481096824817753
Position 2731: 0.0006465366388098558
Position 3639: 0.0006410334719855787
Position 3400: 0.0005525172626033037
Position 10010: 0.0005425823232287882
Position 6005: 0.0005360139447458512
Position 4914: 0.0005180195454258607
Position 10942: 0.0005005033248563991
Position 10102: 0.0004964431835517023
Position 1889: 0.0004945729572215847
Position 9600: 0.0004935063967322036
Position 6256: 0.000488775862864575
Position 2752: 0.00046593923594478163
Position 4876: 0.00046135382343630456
Position 6091: 0.0004133009916332899
Position 8594: 0.0004119847611514767
Position 6563: 0.0004052582343883306
Position 5998: 0.0003901049861241177
Position 303: 0.0003756527991934154
Position 3357: 0.00037214621219934524
Position 4201: 0.0003651295451209632
Position 3511: 0.0003620583699063832
Position 5702: 0.0003619777719265644
Position 3642: 0.0003612965872867098
Position 5619: 0.00035382898715103717
Position 3351: 0.0003418775108987093
Position 5917: 0.00033857941467805056
Position 6502: 0.00032940034024872404
Position 5961: 0.00032848242200183333
Position 7879: 0.00030026242107563257
Position 7458: 0.00029774455403238525
Position 2850: 0.0002875458455049124
Position 6408: 0.0002776168571630877
Position 3952: 0.00027594751555183356
Position 6308: 0.0002629376900258334
Position 3443: 0.00025816007174790396
Position 8024: 0.0002475899481343005
Position 7682: 0.00022369293472126274
Position 5521: 0.00022107093041451805
Position 6058: 0.00021578209218920687
Position 6587: 0.00020283030671648666
Position 939: 0.00019772429686760117
Position 8346: 0.00019134869213481638
Position 4085: 0.00019130871349993498
Position 10148: 0.00018248704734989278
Position 4266: 0.00018203285017602037
Position 3314: 0.00018137070887308876
Position 1906: 0.00018038594200645998
Position 4603: 0.0001740629502745871
Position 2257: 0.0001722814833206455
Position 10405: 0.00016933816023533978
Position 1896: 0.00016826584812800111
Position 3254: 0.0001667306617414331
Position 6624: 0.0001492422555765806
Position 3246: 0.00014745359775797663
Position 8445: 0.00014276423272076985
Position 8448: 0.0001396434466964288
Position 3360: 0.00013924297592214494
Position 10310: 0.00013255180457077614
Position 5819: 0.00013198016865493688
Position 3189: 0.00012620811224253736
Position 2654: 0.00012579993895815735
Position 676: 0.00011984087907407555
Position 3104: 0.00011870566012017258
Position 3307: 0.00011800358007056595
Position 7190: 0.00011633317459963817
Position 123: 0.00011454881686597669
Position 2932: 0.00011389906925389765
Position 9163: 0.00011384208265712623
Position 10059: 0.00011184359972235924
Position 9974: 0.00010977670329562124
Position 9623: 0.00010858485563282576
Position 3793: 0.00010725759820645298
Position 4181: 0.0001057084604713697
Position 5622: 0.00010011749667916786
Position 3837: 8.733080596119633e-05
Position 7546: 8.588809137014743e-05
Position 565: 8.206312371621216e-05
Position 375: 8.073676841961241e-05
Position 680: 7.718650223498864e-05
Position 5715: 7.409395291129423e-05
Position 3755: 7.269645751841391e-05
Position 459: 6.4861976760854e-05
Position 4944: 6.146602743685712e-05
Position 5747: 5.575979053832783e-05
Position 8613: 5.381245439052696e-05
Position 3694: 4.667974052668244e-05
Position 8293: 3.883098458574449e-05
Position 2625: 3.3864865875334635e-05
Position 2390: 3.34373403968681e-05
Position 4030: 3.1336276666889884e-05
Position 2719: 2.9763265057131215e-05
Position 2744: 2.8952927115328678e-05
Position 1920: 2.791095635309351e-05
Position 1853: 2.7171064234182827e-05
Position 7258: 2.6564147292327185e-05
Position 1868: 2.4798226798630646e-05
Position 1978: 2.3619741804343228e-05
Position 3144: 2.3068914372294623e-05
Position 1925: 2.1334241665809583e-05
Position 5928: 2.088666742108132e-05
Position 2771: 1.9622067527845416e-05
Position 8306: 1.7725030414070334e-05
Position 142: 1.7646027554313767e-05
Position 8396: 1.716575492690499e-05
Position 2074: 1.664303117415983e-05
Position 135: 1.650774015720887e-05
Position 401: 1.6471968837254894e-05
Position 2969: 1.0074501997488443e-05
Position 490: 8.20099791510576e-06
Position 129: 7.993227817881675e-06
Position 2999: 6.454784699368598e-06
Position 6450: 5.959661221009397e-06
Position 2245: 5.569728266291984e-06
Position 630: 5.441879268869229e-06
Position 2863: 5.274186935606845e-06
Position 2232: 4.824620388125278e-06
Position 3515: 4.690310712487336e-06
Position 5706: 4.6519548338772505e-06
Position 5598: 4.642852808427842e-06
Position 5931: 4.516556741196135e-06
Position 6000: 4.236746227508782e-06
Position 6010: 3.737416487426473e-06
Position 8319: 3.5204124862148613e-06
Position 7391: 3.2385619354190313e-06
Position 2515: 2.7349940890754377e-06
Position 6043: 2.298112708657902e-06
Position 650: 1.926240802462319e-06
Position 463: 1.781511348465299e-06
Position 1999: 1.7298833397016043e-06
Position 115: 1.4827700043722583e-06
Position 93: 1.3037579979451303e-06
Position 2203: 1.1952513836923274e-06
Position 7592: 1.060303360487693e-06
Position 569: 9.722978293383524e-07
Position 109: 9.277613849476434e-07
Position 596: 8.336171106798844e-07
Position 7308: 8.258377554886699e-07
Position 947: 7.740695340525528e-07
Position 7613: 7.062844109702229e-07
Position 383: 6.252379761543217e-07
Position 3619: 4.891584592347122e-07
Position 155: 4.852269939745151e-07
Position 3450: 4.725569681241279e-07
Position 3091: 3.9065689916188097e-07
Position 1967: 2.635494890898476e-07
Position 730: 2.598837797969183e-07
Position 5937: 2.47755135292776e-07
Position 357: 1.5099524649307704e-07
Position 1069: 1.4592617115738824e-07
Position 1006: 1.1843271199591635e-07
Position 2795: 1.1235523850074999e-07
Position 5798: 9.920729158767096e-08
Position 5790: 9.872028108331948e-08
Position 2459: 9.153034168974283e-08
Position 8274: 7.921349547593303e-08
Position 839: 7.422538366288055e-08
Position 2349: 7.066048789342243e-08
Position 99: 6.642843173504172e-08
Position 1037: 5.097336715135733e-08
Position 5267: 4.5012352874867085e-08
Position 5264: 4.3435229643264886e-08
Position 139: 3.393830447967161e-08
Position 702: 3.1197910130421505e-08
Position 897: 2.891681512371535e-08
Position 403: 2.6931899469481908e-08
Position 117: 2.4710383763031708e-08
Position 878: 2.4630241661718173e-08
Position 866: 2.3774223485986884e-08
Position 2086: 1.8746524601668463e-08
Position 102: 1.804221161292452e-08
Position 1116: 1.7856047132441204e-08
Position 843: 1.4051869879555026e-08
Position 2067: 1.4031294738922919e-08
Position 106: 1.3724978930192908e-08
Position 112: 1.034234377474617e-08
Position 166: 8.090762156238451e-09
Position 747: 7.905539525352464e-09
Position 1990: 5.140566892396257e-09
Position 802: 4.666775111793671e-09
Position 175: 4.076475150066053e-09
Position 82: 3.800386193799108e-09
Position 2235: 1.1232050498327188e-09
