Gene = Endod1
Position 378: 2.095294357463362e-05
Position 55: 1.8033019450320503e-05
Position 763: 1.3880359549837805e-05
Position 1129: 1.364831732911213e-05
Position 695: 9.14042730272303e-06
Position 532: 9.005537006009816e-06
Position 475: 7.6116405628544314e-06
Position 1252: 6.530898286417294e-06
Position 511: 3.789266842282169e-06
Position 882: 3.656004713875093e-06
Position 1290: 2.4469134909084177e-06
Position 480: 1.60557376430805e-06
Position 438: 1.480355659261176e-06
Position 325: 9.431118940606831e-07
Position 540: 9.012206048122162e-07
Position 502: 8.918135306131768e-07
Position 1055: 4.770253851817724e-07
Position 1023: 3.3276115665479584e-07
Position 797: 3.246050483279882e-07
Position 736: 1.513959399193358e-07
Position 754: 1.2771803443462618e-07
Position 766: 8.824901103706579e-08
Position 500: 6.576697574388821e-08
Position 745: 5.194824071918673e-08
Position 3721: 3.6028161061568315e-08
Position 1103: 2.1046679593432004e-08
Position 1144: 1.192708344954999e-08
Position 2578: 1.012464891979447e-08
Position 1046: 8.729240592730238e-09
Position 743: 1.1580391098605883e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23354: 0.9242145358475904
Position 7192: 0.44389664248760863
Position 7157: 0.37804439566819215
Position 899: 0.13555695155827371
Position 13307: 0.12144263625565087
Position 9064: 0.09967125661967365
Position 15868: 0.09273303156203526
Position 10103: 0.07864615988135816
Position 860: 0.059730574828887606
Position 13240: 0.05747857079701719
Position 10736: 0.050899431704267105
Position 7189: 0.04999639241745829
Position 733: 0.04888750901868387
Position 7215: 0.044335024192278374
Position 13461: 0.044125941485834964
Position 1106: 0.04182577658716153
Position 1746: 0.0377694239410542
Position 1347: 0.03615817986383197
Position 6440: 0.03209996232190772
Position 18032: 0.02415031462151258
Position 16473: 0.023280875964775693
Position 16742: 0.020057523652522658
Position 7229: 0.01817749605214175
Position 1751: 0.01765892937409934
Position 1562: 0.017345297164604298
Position 14079: 0.014398086917440812
Position 10707: 0.011124583968157903
Position 1277: 0.010458421540855174
Position 352: 0.009316421644672607
Position 805: 0.008729173631858204
Position 766: 0.008016214380924345
Position 1633: 0.007768812814321059
Position 20465: 0.007389803317309643
Position 8994: 0.007154456167400881
Position 391: 0.006463203638140497
Position 1164: 0.0053964959652907365
Position 7850: 0.004802770934348713
Position 11726: 0.004644014037666534
Position 1393: 0.004421542980692882
Position 14060: 0.0037906431306654735
Position 13338: 0.0036673338039943403
Position 790: 0.0036293191595589244
Position 2493: 0.0035493345624510652
Position 480: 0.003268358551338737
Position 1230: 0.0031614514004776953
Position 769: 0.003127342765935596
Position 1142: 0.00310593372974635
Position 1698: 0.0028983991215184063
Position 14002: 0.002842407274608718
Position 2715: 0.00269742592435319
Position 1784: 0.002564925652446742
Position 540: 0.0024124933302992627
Position 17686: 0.0022448368697334225
Position 1300: 0.0022376652584950173
Position 15261: 0.0022144262625854233
Position 9726: 0.002114820745791313
Position 646: 0.002025895267168174
Position 1754: 0.0019877103701496715
Position 882: 0.001967567273301524
Position 6418: 0.001648954955704663
Position 1006: 0.0015015652163393697
Position 12269: 0.0014936275353226967
Position 1666: 0.0013162505022279306
Position 2578: 0.0012409318369681426
Position 9337: 0.0011201662510451767
Position 8282: 0.0011157883086696215
Position 685: 0.0010909120496280242
Position 3963: 0.0010543102531413884
Position 814: 0.0010411780458720733
Position 1603: 0.0009432643978042482
Position 14036: 0.0009236917047065846
Position 18643: 0.0008309218386134438
Position 11302: 0.0008286134998992912
Position 1610: 0.0007809635984279763
Position 743: 0.000775901585744784
Position 1285: 0.0007744570008665382
Position 2439: 0.0007151218777214797
Position 14898: 0.0006911844938580968
Position 14184: 0.0006144791576028908
Position 7919: 0.0006067589500008024
Position 1573: 0.0005997064088909814
Position 320: 0.0005385833437741564
Position 15413: 0.0005066738317332811
Position 903: 0.0005011287198337244
Position 1641: 0.0004709337100205077
Position 2458: 0.0004314437759490263
Position 1607: 0.000411615294047243
Position 7998: 0.0003917968102505014
Position 14122: 0.0003568861559891549
Position 7415: 0.0003520874304248995
Position 832: 0.00035145841059371026
Position 1129: 0.0003397465343893335
Position 2523: 0.0003378777685926364
Position 10571: 0.000335608012591145
Position 1462: 0.00032654114950061313
Position 1525: 0.0003244812157265989
Position 13928: 0.0002909776185355634
Position 14208: 0.00028703710737211193
Position 9271: 0.0002828950044186694
Position 13860: 0.0002780225521802637
Position 8704: 0.0002772435014123497
Position 1808: 0.00026952630738504837
Position 1202: 0.00026186831192541796
Position 8795: 0.0002550554302190192
Position 11965: 0.00025448762263018105
Position 356: 0.0002505792148877021
Position 6635: 0.0002504491156319993
Position 906: 0.0002468101754656168
Position 826: 0.00023759237837721767
Position 3312: 0.00023057604351915998
Position 679: 0.00021451252059033645
Position 10792: 0.00021002889643863298
Position 245: 0.00019754975457531712
Position 2401: 0.0001969799467098297
Position 1114: 0.00019528813995034908
Position 11688: 0.0001899080100442773
Position 840: 0.0001850496934585829
Position 9354: 0.0001836306213132268
Position 550: 0.00017174118515610466
Position 10853: 0.00015766309147877881
Position 10856: 0.0001557552302121918
Position 12778: 0.00014550129790083047
Position 8861: 0.00014100710918207718
Position 2294: 0.00013970997843239623
Position 5320: 0.0001342990052622243
Position 331: 0.00013210973036850807
Position 12379: 0.00012140305968485575
Position 7972: 0.00011770992262798858
Position 9957: 0.00011350457366825539
Position 771: 0.00011221273731720741
Position 8762: 0.00011073989332266234
Position 1673: 0.00010492612485309164
Position 9819: 0.00010424353668322343
Position 11844: 9.828879941826924e-05
Position 7923: 9.490046395082286e-05
Position 7796: 9.193182560373383e-05
Position 9756: 8.237499484265316e-05
Position 422: 8.203432942407676e-05
Position 4153: 8.160458159462972e-05
Position 8565: 7.680351574277302e-05
Position 10638: 6.926089151897461e-05
Position 11163: 6.709830650561391e-05
Position 4707: 6.539114589205645e-05
Position 10682: 6.53173910693225e-05
Position 2498: 6.380272756184977e-05
Position 4094: 6.298130880566546e-05
Position 8662: 6.092660136754672e-05
Position 4175: 5.4400584353756777e-05
Position 8824: 4.884629748380872e-05
Position 4603: 4.087633156406053e-05
Position 4663: 3.2797923512293295e-05
Position 11023: 3.216508751509702e-05
Position 6321: 3.139828856021458e-05
Position 8145: 2.798803230828348e-05
Position 2769: 2.7940773830366766e-05
Position 3817: 2.7481379338463375e-05
Position 4555: 2.6000878602508745e-05
Position 7771: 2.4685994247059308e-05
Position 7663: 2.4396627025328077e-05
Position 8431: 2.435204038336536e-05
Position 3372: 2.2709864460607774e-05
Position 3907: 1.9211630501720454e-05
Position 8049: 1.8832053166375025e-05
Position 7451: 1.7440054765674213e-05
Position 3475: 1.7258871741403957e-05
Position 3433: 1.655739155361574e-05
Position 1892: 1.6479861840737593e-05
Position 1240: 1.549634180007262e-05
Position 3160: 1.4906976984759308e-05
Position 5998: 1.4743420673959811e-05
Position 6787: 1.4079134171906717e-05
Position 4861: 1.339284507999339e-05
Position 1942: 1.2896752677770762e-05
Position 3247: 1.2354572866217863e-05
Position 3063: 1.1568729311084189e-05
Position 707: 1.1169622273992535e-05
Position 460: 1.0944091907668234e-05
Position 8498: 1.0566523725388663e-05
Position 1411: 1.0328044282028506e-05
Position 4761: 9.466715384897815e-06
Position 1066: 9.189247816373997e-06
Position 8116: 8.317724353246841e-06
Position 4953: 7.834271637830146e-06
Position 1364: 7.275085114306747e-06
Position 667: 7.270477951157873e-06
Position 3665: 7.05482365313468e-06
Position 3327: 6.9649613148355144e-06
Position 7737: 6.911929497118143e-06
Position 694: 6.86578523420585e-06
Position 1407: 6.030720913111143e-06
Position 263: 5.991940906982502e-06
Position 4401: 5.342936010252124e-06
Position 2824: 5.066126869362112e-06
Position 1975: 4.872589223455061e-06
Position 5955: 4.823630934025785e-06
Position 5117: 4.6242032645097695e-06
Position 1945: 4.38356962285006e-06
Position 2385: 4.350687174493218e-06
Position 1333: 4.285693840504896e-06
Position 5293: 4.171417689140425e-06
Position 2320: 4.036406735636197e-06
Position 2829: 3.963429230788253e-06
Position 5903: 3.7197290468332884e-06
Position 912: 3.4836429787214466e-06
Position 4871: 3.4203776176669134e-06
Position 1013: 3.1156134572928852e-06
Position 1936: 3.0197145516130486e-06
Position 1959: 2.9935770411483354e-06
Position 1183: 2.9909730205717208e-06
Position 5798: 2.9461395860307857e-06
Position 432: 2.760847878165805e-06
Position 1302: 2.4421632783734823e-06
Position 5035: 2.204618362587637e-06
Position 1418: 2.065677271916002e-06
Position 3987: 2.0292840129843927e-06
Position 1046: 1.9532948922013754e-06
Position 4587: 1.9437471348995373e-06
Position 201: 1.8632649429198828e-06
Position 2944: 1.7498418382696755e-06
Position 3448: 1.7349475356890167e-06
Position 1080: 1.7216587165631608e-06
Position 3979: 1.554644200420731e-06
Position 3117: 1.454990397174181e-06
Position 547: 1.310744702843107e-06
Position 3637: 1.1420452652845072e-06
Position 7421: 9.134032479101568e-07
Position 2109: 8.907963934121514e-07
Position 215: 8.376943076604174e-07
Position 704: 7.729120483622576e-07
Position 2075: 7.403131490354695e-07
Position 786: 7.331026572448255e-07
Position 1792: 6.791274195331054e-07
Position 917: 6.353222917077667e-07
Position 1576: 5.885585487310273e-07
Position 1827: 5.659468840264942e-07
Position 115: 4.963445680262555e-07
Position 565: 4.789518321846348e-07
Position 1041: 4.78712984440909e-07
Position 203: 3.4832973978897387e-07
Position 1070: 2.903221420824026e-07
Position 938: 2.7627029633087906e-07
Position 1029: 2.762049547127228e-07
Position 100: 2.5137526234931717e-07
Position 2428: 2.3928330264133197e-07
Position 2267: 2.1902816285147238e-07
Position 2407: 2.1497838163136117e-07
Position 928: 1.972714373133187e-07
Position 1023: 1.9636363665981037e-07
Position 1952: 1.842025289375533e-07
Position 1928: 1.7711351814317295e-07
Position 2004: 1.7632583196130826e-07
Position 265: 1.697384165881672e-07
Position 571: 1.488205797862011e-07
Position 950: 1.4786736828008846e-07
Position 1848: 1.2891957620448314e-07
Position 2261: 1.0583550437731261e-07
Position 1966: 1.0201777389425087e-07
Position 1179: 9.42613313077036e-08
Position 173: 8.042807731093867e-08
Position 2688: 4.675322712870144e-08
Position 3234: 4.5367230912038695e-08
Position 219: 2.533721922973e-08
Position 920: 2.058317648382917e-08
Position 622: 1.975879283989349e-08
Position 217: 1.9618133257604997e-08
Position 941: 1.8060582879936476e-08
Position 127: 1.2866225662021392e-08
Position 89: 1.2110446575373323e-08
Position 931: 1.0758166437764437e-08
Position 86: 7.61053706689329e-09
Position 133: 3.416414431588977e-09
Position 179: 3.0205548617765784e-09
Position 3631: 1.748402328271514e-09
Position 1055: 8.334097734879701e-10
Position 156: 1.8597916887594275e-10
Position 609: 1.1137865902660225e-10
Position 182: 3.0542024847154954e-11
Position 73: 9.538083819290043e-12
Position 579: 3.180375926002682e-12
Position 576: 2.964871389538325e-12
Position 137: 1.8172581695249604e-12
Position 148: 3.5964507189298494e-13
Position 604: 3.481158552454868e-14
