Gene = Polr3gl
Position 331: 2.1066633600956106e-05
Position 114: 2.00072100651381e-05
Position 2691: 1.7397786976579924e-05
Position 765: 1.4014120119317494e-05
Position 199: 1.0562028993839835e-05
Position 2033: 8.2507409411014e-06
Position 283: 7.530130912241157e-06
Position 557: 6.824717269197968e-06
Position 724: 6.655024259166795e-06
Position 80: 6.522983331691979e-06
Position 14201: 6.342966079991802e-06
Position 871: 5.4099254583679624e-06
Position 1813: 5.190427478856715e-06
Position 1564: 4.90743094067776e-06
Position 555: 4.655588486970393e-06
Position 559: 4.134287818652884e-06
Position 2215: 3.9001076051597924e-06
Position 5684: 3.513979436591386e-06
Position 428: 3.21864324346744e-06
Position 3714: 2.5336317927109176e-06
Position 774: 2.4489470618220005e-06
Position 3186: 2.374473151602564e-06
Position 5430: 2.182358773866005e-06
Position 5437: 2.063679351955575e-06
Position 2787: 1.9555068680706295e-06
Position 2073: 1.7921645770402198e-06
Position 5474: 1.7642547678069877e-06
Position 14434: 1.2981245220829151e-06
Position 153: 1.057047584028093e-06
Position 623: 1.0209019017627579e-06
Position 1085: 8.672746188177507e-07
Position 631: 7.337912477856957e-07
Position 2266: 3.8329388818601437e-07
Position 2220: 2.892366802020339e-07
Position 576: 2.1282081421298764e-07
Position 1683: 2.0966919806119564e-07
Position 1099: 2.0944526903771102e-07
Position 2384: 2.08356305502796e-07
Position 1146: 1.8090780472553213e-07
Position 993: 1.7334284463323144e-07
Position 1467: 1.6189871037979477e-07
Position 2026: 1.320037478866733e-07
Position 253: 1.924154983221665e-08
Position 394: 1.2690921567902963e-08
Position 563: 3.771602762798726e-12
Position 561: 2.278429729156008e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13277: 0.9934519926235068
Position 5259: 0.8644059014412735
Position 15592: 0.8618760610305637
Position 14091: 0.7583072362957672
Position 15311: 0.7147946730046996
Position 13674: 0.614064989620968
Position 11925: 0.4200743578576633
Position 14269: 0.4013113607826248
Position 13047: 0.39915925680459163
Position 13604: 0.263603321695837
Position 11589: 0.2495815882409199
Position 12407: 0.20987983358544102
Position 12441: 0.19523405255632167
Position 14276: 0.1471221115306399
Position 11264: 0.1192842415915066
Position 14516: 0.11309827978314363
Position 1250: 0.09814593451925006
Position 14287: 0.06951746173703034
Position 14290: 0.0629810710982144
Position 9227: 0.052162625553432936
Position 7192: 0.04880905113989344
Position 3101: 0.04875711141793487
Position 14473: 0.046669624254581876
Position 6351: 0.04569811687677786
Position 11955: 0.04373449696323612
Position 6565: 0.028627163204263274
Position 11397: 0.025075481508503587
Position 14114: 0.02423361445073445
Position 3935: 0.022883742808240185
Position 12378: 0.019510211365403197
Position 12206: 0.019473491005012927
Position 3179: 0.01771093166331628
Position 14315: 0.01737109500713525
Position 9140: 0.01579086221746348
Position 9646: 0.014780998944555953
Position 5322: 0.014471929120187722
Position 14237: 0.014270261538158911
Position 14294: 0.013989074808291665
Position 2982: 0.013031208320661054
Position 13502: 0.01116860537181732
Position 6239: 0.011089738230915091
Position 7136: 0.010598704314051426
Position 10513: 0.00940138772232427
Position 9515: 0.009260985447841085
Position 14241: 0.008685444307453329
Position 466: 0.008448072939166919
Position 14278: 0.008178292206590432
Position 9688: 0.006696409013764459
Position 1309: 0.006694171802004058
Position 14612: 0.006470066706521754
Position 13610: 0.005918032643043018
Position 9700: 0.005822039961638894
Position 7208: 0.005574213728024063
Position 7169: 0.005206880957318862
Position 5234: 0.005062686584733955
Position 4436: 0.0050534914799477675
Position 765: 0.0049899624588265355
Position 13440: 0.0049677117198240394
Position 14284: 0.004584135259021673
Position 1236: 0.004576435030001319
Position 5594: 0.00455750751619223
Position 14512: 0.004554646494699108
Position 15331: 0.004498305447679141
Position 14905: 0.004449677420624496
Position 7074: 0.004364753368698263
Position 15850: 0.004282931793671682
Position 712: 0.004274564770289316
Position 13693: 0.004059504201708565
Position 2607: 0.003982957674869251
Position 11975: 0.0038179845054385035
Position 5237: 0.0034547075432504997
Position 1355: 0.003443255621151038
Position 7214: 0.0034150818908233694
Position 12282: 0.0033473625932612123
Position 13626: 0.0033202927463882002
Position 428: 0.003203429150437834
Position 14217: 0.003005927075821602
Position 6395: 0.002932938072080557
Position 3074: 0.0028872820308297803
Position 7262: 0.0027104203365363364
Position 8898: 0.002642499966624196
Position 1891: 0.0025765136908027504
Position 14281: 0.0025646844211326177
Position 1984: 0.0024041920982436245
Position 11211: 0.002394628948679505
Position 14116: 0.002198062276143609
Position 6698: 0.002162678971024627
Position 7265: 0.0021562808033593938
Position 2036: 0.0020956838259714077
Position 14042: 0.0020681051968233412
Position 14308: 0.0020010436960666714
Position 13934: 0.001972010660125698
Position 5077: 0.0018922384261523238
Position 15854: 0.0018245935048045194
Position 8316: 0.0017830063879424477
Position 3145: 0.0017322103795426153
Position 6739: 0.001725281920446679
Position 1209: 0.0016728464680111934
Position 7277: 0.001657910812407936
Position 1850: 0.0016124043944222108
Position 13623: 0.0016024369481379228
Position 9248: 0.001601440542801873
Position 4069: 0.0015776274451786369
Position 6803: 0.0015086776067920324
Position 13517: 0.00141970899058704
Position 9669: 0.001339180675277011
Position 12119: 0.0013166715064809739
Position 1416: 0.0012980461075987565
Position 10522: 0.0012817078894741222
Position 15289: 0.0012059882965428069
Position 6577: 0.001096920998786051
Position 6773: 0.0010262897663900535
Position 3125: 0.000993500121896234
Position 1259: 0.0009731952938470799
Position 9577: 0.0009511397352342619
Position 14649: 0.0008916899457841786
Position 4390: 0.0008834981183212996
Position 14324: 0.0008500739865698762
Position 1335: 0.0008432239635871735
Position 4318: 0.0008398787518893921
Position 16114: 0.0008350724617623779
Position 3154: 0.0007792694166118948
Position 15368: 0.0007616044672762813
Position 4037: 0.0007290708276408055
Position 3002: 0.0006960766555107157
Position 2652: 0.0006786753826850035
Position 1019: 0.0006769095265711639
Position 15957: 0.000638532889423715
Position 3939: 0.0006245145586550134
Position 14667: 0.0005986337412019583
Position 14126: 0.0005970705259788679
Position 14982: 0.0005825890491474757
Position 15025: 0.0005523508180444295
Position 744: 0.000543598089375285
Position 14699: 0.0005290109536209638
Position 3265: 0.0005257086014451742
Position 15268: 0.0004973349915670342
Position 9498: 0.0004742627231709592
Position 6544: 0.0004686790990799269
Position 2963: 0.00045294385411829256
Position 14338: 0.0004376052311446887
Position 14305: 0.0004162399701912107
Position 14211: 0.000412220461195194
Position 14927: 0.0004057393148436685
Position 14133: 0.0004003886839186757
Position 3260: 0.00040002003510787755
Position 13633: 0.0003860772016805811
Position 4202: 0.00035638691216692135
Position 3167: 0.000343920095057992
Position 15412: 0.00034367703726547865
Position 3912: 0.000332429261721989
Position 1523: 0.00031182370700984696
Position 13821: 0.0003117753427280856
Position 727: 0.0003003046667253432
Position 1436: 0.00028788855227758416
Position 4286: 0.00028549746613391
Position 14670: 0.000285251220573499
Position 14537: 0.00028520202020711953
Position 7115: 0.0002808797466771092
Position 3135: 0.0002574041172730138
Position 4223: 0.00025018731576799955
Position 4340: 0.0002496008872040953
Position 16100: 0.00024599899273576744
Position 14046: 0.00024368510275262625
Position 780: 0.0002415581779085494
Position 15897: 0.00021813861750918207
Position 387: 0.00021394272932295533
Position 1083: 0.000212501973416777
Position 14992: 0.00020740751143944112
Position 3016: 0.00018487668363172731
Position 9658: 0.0001837926704388687
Position 823: 0.0001821767534762466
Position 4191: 0.00017411461150073436
Position 1385: 0.00017395924520147756
Position 4283: 0.00016249528635148955
Position 409: 0.00016157146440707508
Position 5544: 0.00015981897965747593
Position 14156: 0.0001561434954369205
Position 598: 0.00014997924184032412
Position 3814: 0.00014938204432322067
Position 13520: 0.00014773607399819067
Position 14618: 0.0001473039398732092
Position 276: 0.00014664968829775316
Position 8337: 0.00014648615198125756
Position 1427: 0.00012672351773021997
Position 1568: 0.00010707080484437894
Position 13641: 9.42164223322544e-05
Position 13442: 9.260563520423593e-05
Position 13787: 9.21732926173225e-05
Position 357: 9.07497183065227e-05
Position 4112: 8.606966568330158e-05
Position 1952: 8.173499198406751e-05
Position 15194: 7.888549805812842e-05
Position 4802: 7.694699446841871e-05
Position 5547: 7.371900397939702e-05
Position 6651: 6.219317529991179e-05
Position 1623: 6.039707286160693e-05
Position 601: 5.27286336458888e-05
Position 14533: 5.235699649780331e-05
Position 1563: 5.2161089769821186e-05
Position 13859: 4.982619369820852e-05
Position 299: 4.8377556307208694e-05
Position 334: 4.779297168967061e-05
Position 14008: 4.601382670028469e-05
Position 399: 4.476751056289703e-05
Position 15002: 4.0185811539072294e-05
Position 339: 3.910344260927614e-05
Position 14147: 3.086436574368445e-05
Position 15483: 3.002544141003199e-05
Position 13954: 2.9666063445892586e-05
Position 13703: 2.661559644328697e-05
Position 13839: 2.142188394866196e-05
Position 5745: 1.908872511225734e-05
Position 14716: 1.4889306008771e-05
Position 6373: 1.2060229788830735e-05
Position 13697: 1.1830263744068211e-05
Position 170: 1.128986822490884e-05
Position 15141: 9.602072141464734e-06
Position 5015: 8.807288098298546e-06
Position 5613: 5.370031099811257e-06
Position 272: 5.292978119441834e-06
Position 208: 4.737764683213788e-06
Position 7092: 4.417568195606509e-06
Position 195: 4.415722294405191e-06
Position 1029: 3.850551229994836e-06
Position 608: 3.5002117186480597e-06
Position 1853: 3.2350315460118053e-06
Position 2011: 2.4536663987513434e-06
Position 1936: 1.836851016887288e-06
Position 1740: 1.669245939185575e-06
Position 3310: 1.3277893987160229e-06
Position 3609: 1.2790778768944661e-06
Position 2101: 1.2569262411136625e-06
Position 3506: 1.2545539158164515e-06
Position 401: 1.2522467979702899e-06
Position 1817: 1.230375387728261e-06
Position 837: 1.1281461434483106e-06
Position 2672: 1.104318662979668e-06
Position 674: 1.0687300485888111e-06
Position 1462: 6.959005745550378e-07
Position 478: 5.402370745269463e-07
Position 623: 5.059723484968375e-07
Position 178: 4.936679372153385e-07
Position 2242: 4.0591643733663823e-07
Position 320: 3.950700404634041e-07
Position 7070: 2.7940220572641035e-07
Position 14601: 2.6172895388925443e-07
Position 978: 2.503798155708111e-07
Position 582: 2.245188090352661e-07
Position 606: 2.037181878192645e-07
Position 1598: 1.771237832358065e-07
Position 505: 1.7575199708066222e-07
Position 1761: 1.710944191056637e-07
Position 1111: 1.367568824818629e-07
Position 1140: 1.0587054020699838e-07
Position 1137: 9.189308494455786e-08
Position 1085: 8.854491825390011e-08
Position 1107: 8.34913752197488e-08
Position 865: 8.062933688591723e-08
Position 311: 7.317121106563139e-08
Position 1034: 5.3145275354822865e-08
Position 1036: 3.513437217039636e-08
Position 903: 3.4617586253913875e-08
Position 1092: 3.058699762503334e-08
Position 153: 2.7203279865062962e-08
Position 1895: 2.462399208003009e-08
Position 2197: 2.4489835945453517e-08
Position 916: 2.3490336033603814e-08
Position 1364: 2.1372394307107287e-08
Position 1718: 1.6802129991255525e-08
Position 947: 1.4507695189376066e-08
Position 13448: 1.5137997841796733e-09
Position 656: 4.439176392033321e-10
