Gene = Mnd1
Position 999: 1.3226083041667098e-05
Position 1009: 1.2629775470990792e-05
Position 31: 1.0949107197841811e-05
Position 1766: 9.426505022729496e-06
Position 656: 8.351498774771763e-06
Position 23481: 8.29941640925398e-06
Position 262: 7.64606439655513e-06
Position 994: 7.630592831426014e-06
Position 1001: 7.268788679264914e-06
Position 523: 6.547357244073558e-06
Position 1063: 4.874876642272156e-06
Position 985: 3.41403041090011e-06
Position 1019: 3.4047564121461363e-06
Position 696: 2.747626666763434e-06
Position 913: 2.148718214981925e-06
Position 992: 1.3800779265694434e-06
Position 184: 6.544063731193601e-07
Position 22167: 4.4946334781690274e-07
Position 82: 4.4584638562211537e-07
Position 3672: 2.43501005563832e-07
Position 4307: 2.224317578158826e-07
Position 10: 2.0052561685347044e-07
Position 814: 1.8063174729997797e-07
Position 2718: 4.8728434933287825e-08
Position 34: 3.841989838190933e-08
Position 639: 1.6590378540878268e-08
Position 1293: 5.863917354912014e-09
Position 727: 5.607279803809854e-09
Position 1763: 5.208723660964873e-09
Position 845: 4.514633156021361e-09
Position 1234: 4.1212630303925625e-09
Position 729: 3.686754982517787e-09
Position 659: 3.0895864737921554e-09
Position 910: 3.0041357102912884e-09
Position 983: 1.1785120138435888e-09
Position 817: 3.786700012175551e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 21619: 0.9997862313773068
Position 14021: 0.932872976326632
Position 17559: 0.7585957789775635
Position 31897: 0.6242876895906093
Position 11797: 0.6178041739633017
Position 17099: 0.5206222540818429
Position 6538: 0.3586076486270027
Position 23351: 0.3083799487890964
Position 28785: 0.29384823882815464
Position 6541: 0.26305530730391297
Position 18103: 0.21211058315736417
Position 13788: 0.16060152926517846
Position 5862: 0.14726655829374619
Position 14896: 0.1417826875076234
Position 24013: 0.13540947555034819
Position 6511: 0.12689839281438645
Position 1150: 0.12431815884644047
Position 14935: 0.09920568687159964
Position 3371: 0.09526884601451555
Position 452: 0.09330060009606259
Position 23271: 0.08919951463999572
Position 25670: 0.06867441686664205
Position 18560: 0.06341186615728142
Position 10182: 0.056787037698483485
Position 25803: 0.056655100777388334
Position 1099: 0.05540804790602279
Position 32031: 0.05508627094154646
Position 23211: 0.054741359837832265
Position 28600: 0.05275824228665063
Position 24998: 0.0510306590663675
Position 23992: 0.049362335744760594
Position 23835: 0.04845925549893497
Position 17291: 0.04196493808703143
Position 4939: 0.04150635131914352
Position 36440: 0.03989019173363908
Position 30477: 0.03538621724347771
Position 25986: 0.034992282128808776
Position 22871: 0.03412710462471823
Position 1022: 0.03409472416750086
Position 11051: 0.027600082796933482
Position 2477: 0.026691629792296664
Position 23460: 0.023716754665557987
Position 25806: 0.02073785962481118
Position 23082: 0.020620258224085076
Position 6736: 0.019881568248327548
Position 25950: 0.019431753156395754
Position 5676: 0.018975714323349328
Position 23132: 0.017040255336721787
Position 22887: 0.016539963680538426
Position 18438: 0.015765079173484388
Position 7679: 0.014900365943717476
Position 26226: 0.014709498036919191
Position 30615: 0.014462903787147818
Position 24044: 0.014291211358335292
Position 4896: 0.013681373071266193
Position 5738: 0.010160340658243429
Position 23216: 0.010071045270859832
Position 22765: 0.009689745971478626
Position 26259: 0.008717435405061173
Position 23318: 0.00852772305589499
Position 14696: 0.007951120448625119
Position 14998: 0.007811633593655785
Position 25923: 0.007471287639749423
Position 6746: 0.007367661182629775
Position 23622: 0.007359209324329713
Position 11446: 0.007139556590845964
Position 30147: 0.007109167683626816
Position 6021: 0.006180887606026017
Position 5922: 0.005824516674449744
Position 5085: 0.005709597789366038
Position 5919: 0.005697798263901288
Position 5958: 0.005007713053242442
Position 14650: 0.004841425904154999
Position 27575: 0.004683256658741458
Position 25222: 0.0046762068178777295
Position 4823: 0.004631271503787357
Position 10007: 0.004581474105240053
Position 24017: 0.004536244485641762
Position 9977: 0.00433979976702279
Position 925: 0.004149194900445739
Position 24471: 0.004098241802580822
Position 26442: 0.003832684187770385
Position 22550: 0.0037447311260725615
Position 22795: 0.0037081438408545857
Position 1179: 0.003563209163039309
Position 7874: 0.0032620827331393135
Position 23190: 0.003142592767550417
Position 4917: 0.0030286187926834695
Position 5480: 0.0029221386116903623
Position 30642: 0.0029066825189068735
Position 19977: 0.0028655809501720907
Position 29653: 0.0027958185953942927
Position 22389: 0.0025229958413800447
Position 4546: 0.002485092152619649
Position 8381: 0.0021463536197627703
Position 5806: 0.0021170687769581065
Position 27279: 0.002111189920595874
Position 17563: 0.0020715713488322265
Position 2409: 0.0020088081061693437
Position 25484: 0.001983844983381647
Position 18663: 0.0019631313965780745
Position 18767: 0.0017516157560788462
Position 7608: 0.0017392343259123272
Position 25153: 0.0017169436670764753
Position 22279: 0.0017053520791665356
Position 22655: 0.0016714535936331947
Position 475: 0.0015359685384790166
Position 5145: 0.00153025579753633
Position 22799: 0.0015242899764885006
Position 5902: 0.0014259017069654385
Position 1163: 0.0014067265201262642
Position 4386: 0.0013900914168139176
Position 6069: 0.001380699138433811
Position 4871: 0.0011991657756542302
Position 5868: 0.001156467350961236
Position 23563: 0.0009695889108908593
Position 1104: 0.0009453868679830281
Position 22844: 0.0009311094000835772
Position 22817: 0.0008230724127695146
Position 754: 0.0007896718759351856
Position 3401: 0.0007881903141172506
Position 3182: 0.0006936401070280396
Position 2503: 0.0006626320183038846
Position 24573: 0.0006379642710780306
Position 22923: 0.0006214909404538185
Position 2555: 0.0005404214465785082
Position 5721: 0.0005059538836747645
Position 2433: 0.0004855588539676959
Position 22579: 0.0004484581515301094
Position 4946: 0.0004288625773976737
Position 283: 0.00042059918730381635
Position 513: 0.0004139405872449978
Position 22071: 0.0003876495205570635
Position 23010: 0.0003841465396627199
Position 4971: 0.00031365073343878454
Position 21836: 0.0002657583171723478
Position 5050: 0.0002654154833923925
Position 3331: 0.0002648780483276325
Position 1453: 0.0002582101594753286
Position 406: 0.00025128044320043614
Position 27075: 0.00025006082126768713
Position 592: 0.00024590394908533236
Position 2069: 0.00024320007414959228
Position 22710: 0.00024181587436302744
Position 1543: 0.00022875132035693121
Position 22620: 0.0002274721193891341
Position 1919: 0.0002250344041451369
Position 6334: 0.00022241702565908947
Position 22873: 0.00020864961943802132
Position 5505: 0.00019753666864920572
Position 22305: 0.00017577156248307923
Position 880: 0.00017255268453626583
Position 4724: 0.00017084776943463562
Position 22833: 0.0001691060675611697
Position 825: 0.00016615014721400696
Position 1120: 0.00015818791708225604
Position 21393: 0.00015738830314606332
Position 2040: 0.00015324806672862952
Position 3386: 0.00014764721457760234
Position 3328: 0.00014274275095625953
Position 3015: 0.0001369023364392659
Position 22531: 0.00013244863636423308
Position 3067: 0.00011833038342425301
Position 2034: 0.00011346652733753498
Position 560: 9.888777990032775e-05
Position 3194: 8.884833916001301e-05
Position 1268: 8.342535506044461e-05
Position 275: 8.339613334224805e-05
Position 2072: 7.895878765014823e-05
Position 235: 7.701595263295617e-05
Position 486: 7.018282802826318e-05
Position 804: 6.501183833587922e-05
Position 722: 6.336693723288199e-05
Position 21920: 5.497180735039903e-05
Position 4757: 5.169291385114349e-05
Position 5029: 4.949903616558457e-05
Position 983: 4.0378537138671255e-05
Position 1497: 3.3966254386803736e-05
Position 4805: 3.206679463872792e-05
Position 22226: 2.9656800745566407e-05
Position 1051: 2.7711341307969696e-05
Position 4732: 2.6733602969095582e-05
Position 2074: 1.980799209910513e-05
Position 195: 1.8034485937491e-05
Position 6153: 1.679122971744871e-05
Position 3227: 1.6133855086121097e-05
Position 1468: 1.5823904257851998e-05
Position 2329: 1.4949331106463462e-05
Position 1176: 1.1256363815373983e-05
Position 3140: 1.0147120573334904e-05
Position 2456: 9.972471877744116e-06
Position 295: 9.302026817197677e-06
Position 955: 6.338629529388324e-06
Position 1030: 6.297823619615628e-06
Position 2912: 5.2511184453091496e-06
Position 2343: 4.765019917499429e-06
Position 2365: 4.708500420175224e-06
Position 3460: 4.529040639455813e-06
Position 3342: 4.501517766416571e-06
Position 3436: 4.268948820380296e-06
Position 343: 3.962496204451172e-06
Position 1891: 3.871428793589762e-06
Position 565: 3.835885512197479e-06
Position 1197: 3.5474761258780738e-06
Position 992: 3.3780882487143614e-06
Position 497: 3.1175605674974076e-06
Position 1637: 2.640294311517472e-06
Position 2115: 2.5992041459864018e-06
Position 2216: 2.567599035453945e-06
Position 2258: 2.2878226535581835e-06
Position 14507: 2.141638917861262e-06
Position 1303: 1.947765356286812e-06
Position 12053: 1.8895249021706136e-06
Position 1449: 1.6143557436628003e-06
Position 969: 1.542506752703758e-06
Position 1044: 1.5060086997988651e-06
Position 335: 1.3890191757583316e-06
Position 298: 9.686308848541376e-07
Position 756: 7.423357804916116e-07
Position 489: 7.407371867341213e-07
Position 1678: 7.307223494733189e-07
Position 1602: 6.943707195161015e-07
Position 2014: 3.8187210289238443e-07
Position 374: 3.317954489621718e-07
Position 2165: 3.139104955523415e-07
Position 1519: 2.4624628980958934e-07
Position 1186: 2.2226406662152502e-07
Position 381: 2.2164709838623425e-07
Position 958: 2.1293957346710623e-07
Position 1208: 2.0751898113087994e-07
Position 963: 1.9071196641581295e-07
Position 307: 1.8110718899887864e-07
Position 4176: 1.4642734305404792e-07
Position 523: 1.3698971035064416e-07
Position 773: 9.929554863372095e-08
Position 4128: 7.600441476183324e-08
Position 784: 5.321961707188317e-08
Position 205: 4.5600761659737504e-08
Position 22321: 2.1000942558423393e-08
Position 2624: 1.700854501340766e-08
Position 841: 9.71693532934603e-09
Position 570: 1.343747517617493e-09
Position 1735: 1.1283233480313465e-09
Position 1288: 9.639295542895619e-10
Position 1502: 8.185382517759841e-10
Position 1557: 7.756234140428819e-10
Position 1682: 1.6869644613670263e-10
Position 766: 4.7883195392469176e-11
Position 361: 2.8901247089877045e-11
Position 178: 1.940760335170162e-14
Position 175: 1.6773323962954494e-14
Position 92: 3.759710229520824e-15
Position 120: 1.581271566051771e-15
Position 102: 5.451746164673882e-16
