Gene = Wls
Position 8712: 0.10394443718646719
Position 13347: 0.07695791397875909
Position 20371: 0.07349236201218717
Position 14127: 0.07018988608067614
Position 7045: 0.06603568980793417
Position 19782: 0.05724956244485317
Position 13386: 0.05367147791963448
Position 14278: 0.0505858441356943
Position 11747: 0.04982662955942835
Position 19025: 0.043991941474076646
Position 13160: 0.03995135307352722
Position 9324: 0.039062788136468636
Position 13784: 0.03867063404665467
Position 6863: 0.03494712787494406
Position 1204: 0.03410780374201151
Position 13106: 0.03238692841804323
Position 2120: 0.027326746336601357
Position 1922: 0.02324763317544095
Position 8807: 0.02195418520666417
Position 8049: 0.02192845228933259
Position 19326: 0.021575618949099335
Position 14437: 0.021444473269578546
Position 10899: 0.01859630532568276
Position 2063: 0.017253631028947215
Position 2066: 0.016442293637672252
Position 10850: 0.014493729113420296
Position 14888: 0.013818376169994769
Position 11699: 0.013643759803438864
Position 2628: 0.013574234549594142
Position 5802: 0.012019396563823092
Position 6560: 0.01177074073878886
Position 12205: 0.011160726362594645
Position 13324: 0.010504363285587933
Position 8682: 0.009357774858916116
Position 7004: 0.008132250951530718
Position 6950: 0.007791196440771264
Position 1965: 0.007768337904666077
Position 10530: 0.0073318035092095266
Position 7391: 0.006675622791719686
Position 13811: 0.006545703704655203
Position 13593: 0.006328854733393415
Position 6790: 0.005766147782341426
Position 7850: 0.005613854503592289
Position 9723: 0.005577300784310533
Position 14383: 0.005055728560716746
Position 10672: 0.0049923704944328995
Position 5680: 0.004848632642707754
Position 12600: 0.004455142593827099
Position 6710: 0.003975513045157198
Position 10577: 0.003941142161771621
Position 5485: 0.003610907637078955
Position 2518: 0.0035815982147880234
Position 7976: 0.0035555139609834427
Position 11528: 0.0035495698732331328
Position 11932: 0.003279292085571573
Position 8536: 0.0030478133177460065
Position 3992: 0.002980047247942173
Position 2077: 0.0028513644164651886
Position 2092: 0.0028397141309431653
Position 14585: 0.002732533348063775
Position 9092: 0.002665311165110752
Position 8157: 0.002574544068819712
Position 1881: 0.002515419797604305
Position 1531: 0.0023335201044627453
Position 6650: 0.0022689282803141776
Position 10783: 0.002191704969611568
Position 1980: 0.0021717588717983546
Position 10249: 0.002100736676476176
Position 1748: 0.0020587003269132787
Position 10712: 0.001984569364679024
Position 1025: 0.001982798702852323
Position 5831: 0.0019704564697068604
Position 7246: 0.0018789480739470556
Position 4717: 0.0017568189859243236
Position 2422: 0.00167467413909307
Position 8073: 0.0016114480991002772
Position 4274: 0.00157514210370971
Position 11136: 0.0015083666683906442
Position 9852: 0.0014932712519802327
Position 2028: 0.001491566875091079
Position 390: 0.0014858242823839838
Position 1844: 0.001409685769978503
Position 9079: 0.0013847814718936588
Position 13358: 0.001368224825076138
Position 2584: 0.001361128479779847
Position 12784: 0.0013484498940377018
Position 4972: 0.001309871381391377
Position 1109: 0.001016076538338051
Position 3384: 0.0009049105171349719
Position 3548: 0.0008964976023814148
Position 11768: 0.0008628298597448577
Position 8419: 0.000789160293729365
Position 9196: 0.0007277671480312505
Position 8203: 0.0006195709157265351
Position 5246: 0.0005252201060086379
Position 2795: 0.0005203220383380985
Position 7775: 0.0005126834637726872
Position 4679: 0.0005040041783922409
Position 10377: 0.0004945867931143826
Position 1297: 0.0004818503441239914
Position 1073: 0.0004803000035896976
Position 1993: 0.00047050157394908445
Position 180: 0.0004702087373976008
Position 4261: 0.0004486476028869881
Position 1032: 0.0004455155188768062
Position 3463: 0.00043598151905737786
Position 4295: 0.00042095007321821026
Position 4891: 0.00037876509541044494
Position 2696: 0.0003661869181403394
Position 2198: 0.0003342976751375905
Position 9451: 0.0003184220753282685
Position 3430: 0.00029707408321126577
Position 1470: 0.00029478156488611557
Position 421: 0.00028582431412521055
Position 1779: 0.000280526699457051
Position 7894: 0.0002768133163548984
Position 4847: 0.00027413199187245645
Position 2003: 0.0002694148281885775
Position 1551: 0.00026685295838733795
Position 9303: 0.0002558057200699497
Position 9010: 0.0002502965523603502
Position 4092: 0.0002477555134197586
Position 2257: 0.00024081585204415218
Position 4601: 0.0002352975822487927
Position 5369: 0.00023280775963374132
Position 3495: 0.00022872792210811325
Position 3971: 0.00019188293243179106
Position 672: 0.00016834263194461186
Position 7512: 0.00016084755737215238
Position 4648: 0.00015356332230654122
Position 1841: 0.00013817646319265215
Position 704: 0.0001351985767990831
Position 2648: 0.0001308474991427271
Position 2342: 0.00013032920693531054
Position 3797: 0.00012971391615705587
Position 1174: 0.00010981990137089081
Position 2552: 9.876013606783758e-05
Position 2990: 9.496504677596786e-05
Position 3039: 8.671697279518574e-05
Position 6038: 8.261582990258144e-05
Position 2163: 8.008659431852258e-05
Position 5745: 7.352355906806458e-05
Position 6345: 7.122571200524815e-05
Position 782: 6.911544480550354e-05
Position 1076: 6.580094145855444e-05
Position 527: 5.616143112562821e-05
Position 4509: 4.979876143694201e-05
Position 2838: 4.937509182802675e-05
Position 4348: 4.4680068850387284e-05
Position 5385: 4.3701169237589736e-05
Position 3897: 4.232570248099808e-05
Position 3469: 4.043524117484212e-05
Position 1490: 4.020205000161073e-05
Position 1773: 3.8270668352519146e-05
Position 929: 3.7635918065161925e-05
Position 1498: 3.7558098015580714e-05
Position 3577: 3.737321814602554e-05
Position 4978: 3.65578694407107e-05
Position 899: 3.602984641759831e-05
Position 2428: 3.528462797387625e-05
Position 4441: 3.40879064667978e-05
Position 3077: 3.403042472362473e-05
Position 3748: 3.0927342909626486e-05
Position 545: 3.0330560924539048e-05
Position 3949: 3.0121313348231868e-05
Position 2747: 2.9023837246496646e-05
Position 3239: 2.856782166532695e-05
Position 4195: 2.8189602610779437e-05
Position 3837: 2.7961038976407868e-05
Position 223: 2.7696446835430487e-05
Position 440: 2.659386333923108e-05
Position 831: 2.6363051881869218e-05
Position 1537: 2.3867641607285845e-05
Position 3177: 2.327013303029447e-05
Position 541: 2.144251343351905e-05
Position 890: 2.0579985090523558e-05
Position 1562: 1.839276958643364e-05
Position 2298: 1.714838379903319e-05
Position 2645: 1.531284747906252e-05
Position 1475: 1.437275790989314e-05
Position 1328: 1.3829188254823816e-05
Position 2523: 1.3656613038603712e-05
Position 2367: 1.3422297879586203e-05
Position 2561: 1.2902838010157853e-05
Position 803: 1.2680977944423962e-05
Position 2125: 1.231787327815791e-05
Position 2371: 1.2295396061712596e-05
Position 1038: 1.1332989913920457e-05
Position 447: 1.0810032899336706e-05
Position 521: 9.91042062591141e-06
Position 970: 7.864667208772879e-06
Position 444: 6.398415612871268e-06
Position 183: 6.114024346616584e-06
Position 815: 2.711214208055259e-06
Position 1333: 2.0410413869811073e-06
Position 796: 1.7368677791239802e-06
Position 951: 1.6761454784753317e-06
Position 202: 1.6322851800424281e-06
Position 1055: 1.2322457015633353e-06
Position 2134: 9.23143951126937e-07
Position 1311: 7.932292094823655e-07
Position 1049: 6.903210996707622e-07
Position 192: 5.908497636397729e-07
Position 188: 5.401860075608053e-07
Position 138: 4.812532012480166e-07
Position 259: 3.398601587647911e-07
Position 301: 3.371838978673128e-07
Position 243: 2.8311260787308597e-07
Position 131: 2.0247916054636219e-07
Position 954: 1.9296124919303323e-07
Position 713: 1.5466747496571424e-07
Position 914: 1.398816646536454e-07
Position 1144: 1.3968255874088495e-07
Position 1887: 1.3660693624680585e-07
Position 2213: 1.3302382637633604e-07
Position 748: 1.27561542046918e-07
Position 1372: 1.2027533874845254e-07
Position 958: 1.0760215161231425e-07
Position 155: 1.0621241889065365e-07
Position 1405: 9.704478010981902e-08
Position 479: 7.476109517912605e-08
Position 2146: 7.215077402863871e-08
Position 1042: 6.299886017665022e-08
Position 805: 6.147705644970794e-08
Position 1116: 5.992105812407624e-08
Position 548: 5.3159928888957886e-08
Position 240: 4.6835263436873346e-08
Position 942: 4.446352025047327e-08
Position 741: 4.2139119091424196e-08
Position 1130: 2.9796782583074295e-08
Position 569: 2.4503735668283866e-08
Position 1850: 1.9309920409964237e-08
Position 944: 1.5770819047037835e-08
Position 592: 1.3876402567395759e-08
Position 901: 1.0701030109599172e-08
Position 484: 8.286196800042766e-09
Position 149: 8.147063315183241e-09
Position 135: 7.837679594382222e-09
Position 2347: 5.121843311492057e-09
Position 2283: 3.559553499824373e-09
Position 1401: 3.189039234892645e-09
Position 2326: 2.635930888001203e-09
Position 607: 1.640355469161213e-09
Position 588: 1.2820514512145282e-09
Position 1416: 1.160368515725725e-09
Position 912: 6.945491370491709e-10
Position 449: 4.48590552322291e-10
Position 141: 3.6457535077172266e-10
Position 499: 5.465892609421741e-11
Position 681: 4.3844658787808926e-13
Position 718: 3.48346350892289e-13
Position 111: 3.004997070177663e-13
Position 103: 1.9866213297466315e-13
Position 510: 1.3994352787944802e-14
Position 233: 9.580531455626406e-15
Position 143: 3.672595076589216e-15
