Gene = Selplg
Position 3283: 0.0010473471036613839
Position 7114: 0.000997322441942708
Position 871: 0.0009306623110595881
Position 6051: 0.0008393075250044549
Position 4672: 0.0007623077073832047
Position 3646: 0.0006494057109653537
Position 2678: 0.000596814288777689
Position 5085: 0.0005569469425277944
Position 10681: 0.0005424160109256486
Position 3421: 0.0005149951790813634
Position 1895: 0.0003885183817291111
Position 7227: 0.00038398598785348835
Position 3445: 0.0003798323150882301
Position 2265: 0.0003797534797143414
Position 3945: 0.00037646544212396464
Position 3722: 0.0003560317612333338
Position 2272: 0.00035526942472233636
Position 264: 0.0003114028852014392
Position 3975: 0.0002923193585576459
Position 460: 0.00025858653716574347
Position 809: 0.00022666986777620206
Position 3954: 0.00019432144536886636
Position 3888: 0.00015614953056495098
Position 2121: 0.0001464608532573109
Position 982: 0.00012413315154331545
Position 3939: 0.00012070950356588333
Position 1890: 0.0001160722177213394
Position 2166: 0.00011295265323724129
Position 452: 0.00011144255757057744
Position 1539: 0.00010899288544201976
Position 2146: 0.00010463376310166031
Position 1177: 9.75988167407251e-05
Position 3429: 8.375714440515772e-05
Position 4225: 7.087950352882234e-05
Position 372: 6.249659567976905e-05
Position 2341: 6.187881491703711e-05
Position 2620: 5.79446224342599e-05
Position 2260: 5.3075858514641054e-05
Position 4301: 3.51550829083966e-05
Position 4169: 2.6254446945287542e-05
Position 5144: 1.719298486463837e-05
Position 243: 6.9907119094489695e-06
Position 36: 6.602478410450686e-06
Position 6079: 2.4841259892480034e-06
Position 61: 2.123403321885748e-06
Position 251: 1.1451741890052257e-06
Position 240: 1.110614198287562e-06
Position 102: 5.652368277570772e-07
Position 181: 4.444359976910293e-07
Position 157: 4.2223131431878666e-07
Position 797: 3.4343749136215017e-07
Position 1634: 2.0524735215309548e-07
Position 105: 1.8371290958879908e-07
Position 73: 1.4630702984497385e-07
Position 63: 1.462961615203283e-07
Position 71: 1.4421364369038217e-07
Position 464: 1.2850434404541343e-07
Position 143: 1.1249306743717651e-07
Position 29: 9.279160342582365e-08
Position 475: 9.015706337228174e-08
Position 1211: 7.179431031305879e-08
Position 442: 5.66962567223085e-08
Position 88: 5.0262212089771184e-08
Position 411: 2.9989165228439394e-08
Position 1508: 2.7185002947007937e-08
Position 321: 1.1627320770791778e-08
Position 847: 4.254032847990524e-09
Position 830: 2.9581592137718506e-09
Position 765: 1.6472052153418465e-09
Position 567: 1.5016617840675527e-09
Position 342: 1.1228557651271044e-09
Position 642: 4.169039462458253e-10
Position 350: 1.8757624072728283e-10
Position 348: 9.925563927459134e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10252: 0.9163910895213843
Position 11654: 0.5487668008253425
Position 4065: 0.3935612124175937
Position 11821: 0.1534281621405424
Position 10510: 0.10887041583231871
Position 11206: 0.0963329554670077
Position 4550: 0.09391584435804391
Position 7427: 0.09306042111640463
Position 7821: 0.06242437122845699
Position 10485: 0.060192270515364237
Position 7615: 0.05622245427166571
Position 11797: 0.0528328541876053
Position 3185: 0.047911184666471825
Position 11293: 0.04256758704697165
Position 6113: 0.03663812069837213
Position 11322: 0.032493810645863166
Position 5979: 0.03108440590132459
Position 5497: 0.030295745725006745
Position 5585: 0.026321126502628047
Position 11041: 0.02631779821082487
Position 6153: 0.025095715513629723
Position 11884: 0.024512320296884556
Position 11685: 0.02219157016648961
Position 297: 0.020379949542665095
Position 7580: 0.018903447918696543
Position 10678: 0.0168117505550024
Position 2619: 0.014766227844777914
Position 11062: 0.014232822630459845
Position 329: 0.013132666521171331
Position 11147: 0.011510162134162843
Position 5672: 0.010492124689390387
Position 4979: 0.010420303550036652
Position 7176: 0.009983709003809068
Position 7529: 0.009156156604057665
Position 6622: 0.007575319485057939
Position 3324: 0.006325411657481601
Position 11836: 0.0055465746079122625
Position 9776: 0.005203175101250948
Position 4868: 0.005141174103109804
Position 4184: 0.004766531780253863
Position 5059: 0.004694977246373747
Position 4208: 0.004367019527779975
Position 2577: 0.003972899254944289
Position 6907: 0.003912956260847035
Position 5477: 0.0039089230094194885
Position 11416: 0.00383399727034826
Position 11574: 0.0037882385654923953
Position 10585: 0.0036776533223991234
Position 4657: 0.0034423580821796003
Position 7684: 0.003297794839586149
Position 8909: 0.0032514741108553343
Position 4038: 0.0031941586262002127
Position 6005: 0.0030693674951093363
Position 6296: 0.0030248629754113013
Position 4347: 0.002985089888578589
Position 4956: 0.0028736643467178495
Position 4888: 0.002701211308053191
Position 5700: 0.0024962591017047113
Position 9477: 0.002482675843218546
Position 342: 0.0024709402955171685
Position 5523: 0.002317342360412405
Position 1700: 0.002128037081144616
Position 11803: 0.002122444410523361
Position 2365: 0.0018821926765271062
Position 3822: 0.0015825724146426958
Position 3344: 0.0015522232223488368
Position 7101: 0.001431803073433208
Position 11511: 0.0014270916915439997
Position 11092: 0.00136581171258809
Position 11890: 0.0013530397025762592
Position 4865: 0.0013408086337299032
Position 3318: 0.0013262020357654289
Position 3340: 0.0013107166229762242
Position 2454: 0.0012667589555472732
Position 8786: 0.0012252037655441526
Position 1736: 0.0011819679708849186
Position 3501: 0.0010125680376990279
Position 2340: 0.0009914620493170342
Position 263: 0.000981858361912951
Position 10307: 0.0009609689741802111
Position 11232: 0.0009391006330147008
Position 3888: 0.0009225805868529509
Position 11436: 0.0009052764599224374
Position 3467: 0.0008433703746549175
Position 4136: 0.0008221023150505378
Position 4568: 0.0008039442735929561
Position 1435: 0.0007959444806822244
Position 4528: 0.0007721779485156721
Position 221: 0.0007385738632922521
Position 1515: 0.0007335616642000442
Position 3352: 0.0007258058316619697
Position 4976: 0.0007256220840153122
Position 10669: 0.0006285551637836787
Position 2503: 0.0006233042982451755
Position 4473: 0.0006200294589233174
Position 4744: 0.0006069941272518582
Position 3680: 0.0005986188193321617
Position 2006: 0.000574209952011427
Position 2633: 0.0005663035048132144
Position 4077: 0.0005340298112791125
Position 361: 0.0005044541459176241
Position 847: 0.0005026042642034705
Position 11923: 0.0004993319780359127
Position 3657: 0.0004883565346000839
Position 11873: 0.0004553385470748908
Position 11918: 0.00045366438530691067
Position 272: 0.0004375310537700049
Position 2040: 0.00040327103620632507
Position 11498: 0.0003639205412385191
Position 1415: 0.0003568194195935288
Position 1869: 0.00034084135113648413
Position 3108: 0.0003367202173163382
Position 5836: 0.00033492088000064825
Position 1532: 0.0003266838387109628
Position 1613: 0.00031054322424887407
Position 1040: 0.00030176441365376743
Position 2598: 0.0002563294507323025
Position 1309: 0.00024345728551380976
Position 2832: 0.00023111147301433423
Position 7220: 0.00022184005896313941
Position 2585: 0.000219173179972649
Position 355: 0.00021528577324213374
Position 2110: 0.00019946753393174332
Position 3511: 0.00019124874177300696
Position 6854: 0.00017067976404546277
Position 2181: 0.00017061782286654736
Position 3737: 0.0001553500027876251
Position 778: 0.00013914206533824266
Position 5384: 0.00012982294504144964
Position 6396: 0.00012256166456417011
Position 4947: 0.00011794888521706774
Position 4932: 0.00011746983718293377
Position 1357: 0.00011592514709774714
Position 311: 0.00010435865421474494
Position 1799: 0.0001004122073209997
Position 5916: 9.562523860460242e-05
Position 561: 9.27453709899601e-05
Position 4781: 9.083947818819988e-05
Position 3558: 8.581669655165447e-05
Position 746: 8.534707284865316e-05
Position 3166: 7.812998640264663e-05
Position 3863: 7.738215727192882e-05
Position 1745: 7.617048757225773e-05
Position 584: 7.583098522269936e-05
Position 4488: 7.447032765774733e-05
Position 4836: 7.188431097415542e-05
Position 3226: 7.064879217631354e-05
Position 1459: 6.472943001439556e-05
Position 1767: 6.285498680352167e-05
Position 4239: 6.167925516287734e-05
Position 2477: 6.06186267926646e-05
Position 3198: 5.998696745962231e-05
Position 5610: 5.9388375790404865e-05
Position 2774: 5.817828895708803e-05
Position 3295: 5.7831468338238446e-05
Position 418: 5.1787377889530334e-05
Position 2413: 5.0306477900294034e-05
Position 1263: 4.929682073656178e-05
Position 4130: 4.8120540676149604e-05
Position 3899: 4.6516624400941684e-05
Position 6191: 4.268852688237561e-05
Position 3519: 4.098023424790962e-05
Position 1280: 3.8065867089389976e-05
Position 4574: 3.7946965466428686e-05
Position 1437: 3.774843303363088e-05
Position 797: 3.711145367782905e-05
Position 4295: 3.63750777078774e-05
Position 1467: 3.6312358296295364e-05
Position 1449: 3.018350699114227e-05
Position 775: 2.809466671875066e-05
Position 424: 2.578246658533849e-05
Position 4594: 2.5740879608875216e-05
Position 1465: 2.424769932323601e-05
Position 4696: 2.2080895977419433e-05
Position 3239: 2.113105798810868e-05
Position 3395: 2.0359939327289795e-05
Position 2661: 2.0223683934387056e-05
Position 5853: 1.9967003972407795e-05
Position 1164: 1.8841549769234865e-05
Position 2380: 1.7628896645297254e-05
Position 3645: 1.7074563888878035e-05
Position 2733: 1.7066044706214783e-05
Position 1526: 1.5528680069576802e-05
Position 2508: 1.4841967935525577e-05
Position 870: 1.4643009587736955e-05
Position 640: 1.4271373764721672e-05
Position 1990: 1.4203951545027559e-05
Position 2787: 1.3514093086299062e-05
Position 4269: 1.2941527871439526e-05
Position 1397: 1.1707706458571243e-05
Position 1082: 1.0723076186353315e-05
Position 3689: 1.0710109045808222e-05
Position 275: 1.0700276883434037e-05
Position 682: 9.45914581927009e-06
Position 1190: 8.986177162604169e-06
Position 2374: 8.215426081132374e-06
Position 1314: 6.965153811489631e-06
Position 2012: 6.497964081713063e-06
Position 2242: 5.9124610333169616e-06
Position 2410: 5.709286990392799e-06
Position 1006: 5.302745358872328e-06
Position 986: 5.128721968536644e-06
Position 1363: 3.82916086504013e-06
Position 1015: 3.7081697814919244e-06
Position 363: 3.2277802929798857e-06
Position 240: 2.831873956815653e-06
Position 124: 2.7423555850440312e-06
Position 471: 1.5191296607947717e-06
Position 2086: 1.1128323443833404e-06
Position 2384: 8.139323483784926e-07
Position 2794: 4.4764753911137417e-07
Position 2834: 3.95719633645631e-07
Position 1207: 3.109279548058722e-07
Position 1499: 3.022974961840955e-07
Position 1471: 2.5911022246480764e-07
Position 4011: 2.442181545473919e-07
Position 366: 2.3736268957197675e-07
Position 813: 2.2631199008820288e-07
Position 808: 1.9002389137309274e-07
Position 834: 1.700458722745732e-07
Position 128: 1.5999051364915345e-07
Position 3091: 1.2051845753015208e-07
Position 2250: 1.0062060449076645e-07
Position 1666: 6.731998535498442e-08
Position 1561: 6.024355614035599e-08
Position 815: 4.341456633010925e-08
Position 3390: 4.101461469823173e-08
Position 3721: 2.5482494420828026e-08
Position 660: 6.528473483220511e-09
Position 650: 6.090505337447814e-09
Position 1028: 4.335155309577683e-09
Position 1461: 4.239859371022773e-09
Position 1371: 3.1015152950323404e-09
Position 100: 2.6986391165877037e-09
Position 606: 2.475242628560435e-09
Position 429: 1.6875102062008608e-09
Position 1553: 1.4999885616259487e-09
Position 2505: 1.4932748603816428e-09
Position 611: 1.3889086169948222e-09
Position 1463: 1.3579161722679352e-09
Position 1481: 1.3449238930995319e-09
Position 1477: 1.2980331995627903e-09
Position 1637: 1.2651754225539229e-09
Position 157: 1.2533909255984818e-09
Position 907: 1.094576548132102e-09
Position 1475: 1.0158297492756761e-09
Position 1594: 9.44162891751866e-10
Position 431: 8.466519333024781e-10
Position 996: 6.524933699180787e-10
Position 1331: 5.08193915814184e-10
Position 102: 3.092357486564709e-10
Position 442: 1.4653897080195735e-10
Position 436: 4.6690300378363154e-11
Position 452: 7.073112817218218e-12
Position 460: 1.183932839162435e-12
Position 197: 3.8219809393292736e-13
Position 204: 3.254949038403092e-13
Position 207: 4.677196503232825e-14
Position 181: 2.927600084851819e-14
