Gene = Fxyd5
Position 3319: 0.003436183830801128
Position 1343: 0.003429858551630361
Position 4814: 0.0033184095809813833
Position 4937: 0.0032315432848297725
Position 918: 0.0031792720142102032
Position 9166: 0.002989812445985692
Position 3067: 0.0028270793129556867
Position 6441: 0.0027255347522722804
Position 4258: 0.002585492698308455
Position 744: 0.0025157142919828863
Position 7690: 0.0024400515794766645
Position 9728: 0.002414179218487895
Position 4421: 0.002382358623250459
Position 1079: 0.002255035624715939
Position 4444: 0.002220689997236832
Position 8150: 0.0022149377901368936
Position 9543: 0.002197017365893994
Position 228: 0.0021492799692853634
Position 1879: 0.002107754111490043
Position 2928: 0.0020776413966963054
Position 519: 0.0020314294776415023
Position 6760: 0.002026490080098209
Position 9077: 0.0019419451609497516
Position 7743: 0.0018011306764091797
Position 2769: 0.0017980405540770966
Position 7815: 0.0017406310625112105
Position 1604: 0.001709024557805513
Position 174: 0.0015941620498150801
Position 5692: 0.001525916228384462
Position 2689: 0.0015178980452456791
Position 1037: 0.0014968181266193556
Position 5046: 0.0014569017435712953
Position 9602: 0.0014414447463555649
Position 9136: 0.0013921015693403682
Position 8061: 0.0013040706034274131
Position 85: 0.0012668087606549454
Position 1612: 0.0011869810800974883
Position 815: 0.001179808208993188
Position 9283: 0.0011018657217002174
Position 957: 0.0010898202599608252
Position 3739: 0.0010871456230383994
Position 6070: 0.0010479615654831638
Position 3217: 0.0010441733802236796
Position 5743: 0.001041791022192881
Position 1632: 0.0010159986385231184
Position 8922: 0.001014774533257175
Position 8570: 0.0010061364213750587
Position 9609: 0.0009711177059245819
Position 1955: 0.0009640538672034567
Position 6115: 0.0009260395919258715
Position 8363: 0.0008906864904080754
Position 1635: 0.0008890975477172782
Position 4400: 0.0008890577449195209
Position 2641: 0.000886837493503589
Position 5831: 0.0008867671789413979
Position 8621: 0.000818218280556604
Position 7371: 0.000798492307336797
Position 7629: 0.0007871548962431499
Position 7347: 0.0007801386315835278
Position 1510: 0.0007707107949093446
Position 2385: 0.0007315364882354902
Position 2363: 0.0007025862402908671
Position 1898: 0.0006835803714500233
Position 7686: 0.000668563725280019
Position 3146: 0.0006577134223965705
Position 5871: 0.0006520553662952681
Position 1638: 0.0006472956494971315
Position 7900: 0.0006168329619181102
Position 3161: 0.0005924862686881132
Position 1084: 0.0005912017230441044
Position 2077: 0.0005840158142942506
Position 1414: 0.0005512203973633269
Position 3438: 0.0005385205918260291
Position 2709: 0.0005177545757388492
Position 4425: 0.0004975725499280551
Position 7484: 0.0004948005095215214
Position 1456: 0.0004917827206650253
Position 1587: 0.00047653092293118375
Position 3156: 0.0004678280193495474
Position 7468: 0.0004663843132077885
Position 1629: 0.0004567433689474265
Position 528: 0.00042892660570766343
Position 4882: 0.0004144306054674166
Position 4894: 0.00039566050444125444
Position 7539: 0.0003864192638830475
Position 548: 0.00035988890606932633
Position 1128: 0.00035741804957105134
Position 3229: 0.00035280058321321753
Position 4839: 0.0003452118260435178
Position 3495: 0.00032415239774725334
Position 5983: 0.0003227787404935272
Position 642: 0.00032058099521166557
Position 2962: 0.0003170302172051304
Position 6694: 0.00031544426748156057
Position 7442: 0.00031068659044668006
Position 3055: 0.0003050510729579587
Position 3528: 0.00029870370234635614
Position 1385: 0.0002965352170243906
Position 4213: 0.00029447860937823264
Position 9401: 0.0002903839055182326
Position 3615: 0.0002892763952049411
Position 1278: 0.00028837562704033134
Position 6406: 0.00027550090662484006
Position 2771: 0.0002720936067114215
Position 3128: 0.00026674391683210075
Position 603: 0.0002561710429026712
Position 2997: 0.00025605578102018065
Position 5254: 0.00023766277085116185
Position 3282: 0.00023691082172960684
Position 8181: 0.00023068943475112235
Position 2267: 0.00022646690373069096
Position 4593: 0.0002264053568346779
Position 3534: 0.00022404283887411753
Position 5612: 0.00022011945635204202
Position 2051: 0.00021615197060479677
Position 1541: 0.00021208258795305318
Position 3545: 0.0002044757298723215
Position 3643: 0.00019696346261040043
Position 6547: 0.0001892964064572107
Position 8684: 0.00018120195404552027
Position 942: 0.00017874533277166172
Position 4264: 0.00017424893605844598
Position 2777: 0.00017318903786905647
Position 1374: 0.00016920483756362694
Position 2780: 0.00016736385410189337
Position 3243: 0.00015674427210328072
Position 2038: 0.00015500422658854253
Position 2774: 0.00015380107046024524
Position 7385: 0.0001274087880572581
Position 8251: 0.0001248812759118687
Position 4165: 0.00012483299320051748
Position 3184: 0.00012167291024686751
Position 3954: 0.00011682412878321805
Position 7424: 0.00011631226378399089
Position 1421: 0.00011286321592039371
Position 7970: 0.00011030318897651565
Position 1641: 0.00010830246970846876
Position 9214: 0.00010639644891850925
Position 6705: 0.00010612709180496104
Position 8392: 0.00010322274704733894
Position 8408: 0.00010291745754140173
Position 552: 0.00010230141893979393
Position 1938: 9.423899122263116e-05
Position 2440: 9.32429297689151e-05
Position 713: 9.256796732522663e-05
Position 2957: 8.832405435532423e-05
Position 2492: 8.819181165522877e-05
Position 1292: 8.622285998125526e-05
Position 2783: 8.226339001396873e-05
Position 6289: 8.040857117777316e-05
Position 6646: 7.987703063893995e-05
Position 1522: 7.972880970158995e-05
Position 7559: 7.85683819749572e-05
Position 925: 7.641746234703049e-05
Position 1669: 7.505781370084074e-05
Position 706: 7.439242319768362e-05
Position 8631: 7.17020141101414e-05
Position 789: 7.086433774146097e-05
Position 5091: 7.001346955614041e-05
Position 637: 6.942381992204279e-05
Position 1971: 6.830135300354268e-05
Position 1652: 6.521019829215546e-05
Position 1486: 6.397536466249158e-05
Position 3181: 6.164861396379889e-05
Position 2846: 5.593786802165159e-05
Position 1209: 5.114771750605485e-05
Position 767: 4.82360748051755e-05
Position 131: 4.698089949683472e-05
Position 3407: 4.614300939409001e-05
Position 5357: 4.594301615430606e-05
Position 2240: 4.4793560867725855e-05
Position 2365: 4.410629647188856e-05
Position 959: 4.316368478385254e-05
Position 4188: 3.3820787867071535e-05
Position 2497: 3.3482811702559485e-05
Position 3212: 3.336450416228198e-05
Position 3208: 3.140489993939257e-05
Position 2718: 2.9504519165148345e-05
Position 3869: 2.2363343935620756e-05
Position 2062: 2.1759239982728174e-05
Position 710: 2.1359905956569932e-05
Position 3440: 2.0249253589383676e-05
Position 3603: 2.004361701165214e-05
Position 5404: 1.889633104927699e-05
Position 9431: 1.8877880748732114e-05
Position 3750: 1.8794833121217566e-05
Position 3081: 1.8613960105309847e-05
Position 869: 1.8092655552684225e-05
Position 1223: 1.775104263293641e-05
Position 967: 1.6016915948726222e-05
Position 639: 1.5918675108868862e-05
Position 4843: 1.4334732246816156e-05
Position 872: 1.3753066423479537e-05
Position 1321: 1.3323036062501427e-05
Position 719: 1.146039378973078e-05
Position 4113: 1.1141046375703827e-05
Position 4479: 9.107963210366308e-06
Position 4483: 9.104273038958731e-06
Position 2670: 7.999705239810509e-06
Position 459: 7.192528177810875e-06
Position 434: 5.509776138009111e-06
Position 4136: 5.121273788099335e-06
Position 342: 4.905281014120668e-06
Position 7766: 4.819578571947289e-06
Position 1213: 4.813151835959366e-06
Position 608: 4.388203377179178e-06
Position 7759: 4.21240263189511e-06
Position 5413: 3.936075800229734e-06
Position 5256: 3.1634434756397702e-06
Position 8098: 2.894813080463549e-06
Position 4855: 2.5227576254699035e-06
Position 369: 2.5216304292565543e-06
Position 823: 2.3588841557787305e-06
Position 1155: 2.3570175543068144e-06
Position 4470: 2.3475938580345345e-06
Position 4624: 2.341458865958149e-06
Position 1449: 2.03344685056278e-06
Position 1089: 1.934263024847109e-06
Position 8074: 1.921043941606949e-06
Position 464: 1.8132859628250192e-06
Position 1430: 1.7067146399941845e-06
Position 653: 1.6799611299313692e-06
Position 202: 1.443741240041413e-06
Position 1427: 1.2556612861467947e-06
Position 338: 1.2340255413011407e-06
Position 461: 1.218157564874267e-06
Position 1707: 1.1150709232871025e-06
Position 937: 9.207681604843274e-07
Position 1307: 8.320708742023695e-07
Position 779: 8.118023298945439e-07
Position 530: 8.067710567594743e-07
Position 1244: 7.229705660590275e-07
Position 819: 5.83381585928605e-07
Position 389: 5.653498492699906e-07
Position 2986: 5.500098034837285e-07
Position 888: 5.103830143872224e-07
Position 2794: 5.015745356997687e-07
Position 1975: 4.903678881887432e-07
Position 773: 4.846000772468969e-07
Position 2001: 4.832354682548919e-07
Position 4945: 4.674509933005855e-07
Position 977: 4.5443200263171917e-07
Position 2823: 4.1192154542457764e-07
Position 456: 3.6238559498921956e-07
Position 785: 2.9965034641676313e-07
Position 4404: 2.8119000215280506e-07
Position 188: 2.5385661174791465e-07
Position 265: 2.2254566955273066e-07
Position 3903: 2.0486173426085633e-07
Position 1135: 1.8876825062804949e-07
Position 1131: 1.7155151411539586e-07
Position 619: 1.6867468182182567e-07
Position 261: 1.4495591140216474e-07
Position 1139: 1.1666780198803514e-07
Position 927: 1.1496692217901836e-07
Position 4103: 1.0154374342751777e-07
Position 3744: 7.815061940736095e-08
Position 2499: 3.7223814429233314e-08
Position 4155: 3.4825730798344696e-08
Position 2885: 2.9441503110910147e-08
Position 2972: 2.7809761881844855e-08
Position 183: 2.6301378589814548e-08
Position 4007: 2.2140277957906685e-08
Position 761: 9.82692785577727e-09
Position 376: 4.5436843100131325e-09
Position 1900: 3.6012596780886324e-09
Position 263: 3.363809032675486e-09
Position 5424: 3.186393187153608e-09
Position 396: 8.607670559203447e-10
Position 4824: 2.939755027252755e-10
Position 453: 8.673148998389733e-11
Position 442: 5.048922164634408e-12
