Gene = Eloc
Position 3440: 2.7864002636891773e-06
Position 3363: 2.435816521867686e-06
Position 2133: 2.317045164104031e-06
Position 2296: 2.2788033387333032e-06
Position 1235: 2.1696638279876497e-06
Position 1442: 1.915774350094259e-06
Position 444: 1.3767370253202344e-06
Position 481: 1.3578174818931307e-06
Position 109: 1.1864941385157894e-06
Position 2550: 7.801606727432505e-07
Position 289: 6.646967197271522e-07
Position 609: 6.604670603506433e-07
Position 1930: 3.294949711229145e-07
Position 345: 2.0080938527025968e-07
Position 1643: 1.1723657058492676e-07
Position 1671: 8.7198665468792e-08
Position 2026: 7.415493046935385e-08
Position 1999: 7.369234348444915e-08
Position 294: 6.748042548055973e-08
Position 329: 6.435178198303692e-08
Position 1375: 5.731663011874826e-08
Position 1970: 5.091778665058472e-08
Position 1580: 4.932128156762956e-08
Position 1052: 4.5131898280116215e-08
Position 477: 4.459766421138349e-08
Position 975: 4.371681227108442e-08
Position 1934: 4.306985845555982e-08
Position 2042: 4.115368339463206e-08
Position 1448: 3.7181242163058764e-08
Position 111: 3.380693115373049e-08
Position 631: 3.336178795813885e-08
Position 750: 3.1521581675166427e-08
Position 264: 1.952259723936491e-08
Position 282: 1.1884007276061764e-09
Position 788: 1.0242354395741396e-09
Position 360: 3.6959658855859684e-10
Position 234: 2.9850714923792797e-10
Position 574: 1.9253069177374216e-10
Position 297: 1.8458831666424045e-10
Position 350: 1.4127157635019446e-10
Position 239: 1.3760034319063555e-10
Position 582: 1.3141064972096377e-10
Position 440: 1.213086643311925e-10
Position 442: 8.415313466387245e-11
Position 229: 7.154780141865789e-11
Position 338: 2.601588969761998e-11
Position 187: 2.3644001757540242e-11
Position 194: 1.566259292149658e-11
Position 352: 1.476267634635321e-11
Position 287: 1.0136269974671373e-11
