Gene = Crym
Position 331: 0.00037716556997318307
Position 2226: 0.0003522785656671846
Position 12356: 0.0003239556792313827
Position 334: 0.0003055433478592065
Position 975: 0.0002812745463802301
Position 5195: 0.00027002329589518003
Position 5242: 0.0002671606109968755
Position 5137: 0.00026339882581100506
Position 12434: 0.0002615533880730632
Position 3367: 0.0002598782359287083
Position 3386: 0.0002342574888953627
Position 3837: 0.00022332668138495362
Position 4952: 0.0001975945513660197
Position 690: 0.00019701215335112964
Position 1776: 0.00017736661928019416
Position 2411: 0.00017528917668410696
Position 151: 0.00017406598638723558
Position 1224: 0.00016301675292232208
Position 2175: 0.0001335745568433233
Position 6086: 0.0001294894547343283
Position 146: 0.00010030999930664976
Position 671: 9.188801827295165e-05
Position 2141: 9.175001425652422e-05
Position 1440: 8.364661870262577e-05
Position 1600: 7.585235687802236e-05
Position 1131: 7.398876134061614e-05
Position 1323: 6.861014313616497e-05
Position 1042: 6.079857861826985e-05
Position 1783: 5.9278166364100946e-05
Position 1138: 5.475311631972635e-05
Position 13051: 5.405010136972561e-05
Position 817: 5.286639707918527e-05
Position 744: 5.0261112522006346e-05
Position 115: 4.419051678646059e-05
Position 13000: 4.348056711816721e-05
Position 4698: 4.0707925862933855e-05
Position 4466: 4.0661048335157595e-05
Position 2390: 3.9690383062487025e-05
Position 4472: 3.701586468977472e-05
Position 452: 3.6806303104132816e-05
Position 4881: 3.3126754002520374e-05
Position 13067: 3.274663139740589e-05
Position 644: 2.4033492278358094e-05
Position 1634: 2.2502270428030384e-05
Position 1233: 2.131633371244592e-05
Position 657: 2.0966278166876112e-05
Position 155: 1.1155096777690241e-05
Position 361: 9.95844778176657e-06
Position 4571: 9.573794888274053e-06
Position 555: 6.360594030045261e-06
Position 204: 5.659416865241107e-06
Position 594: 3.9321446897276765e-06
Position 655: 3.2172080632225956e-06
Position 24: 2.6285008686684116e-06
Position 582: 2.581734684743565e-06
Position 153: 2.353939009863538e-06
Position 3006: 1.4585728540373716e-06
Position 4416: 6.934538610853755e-07
Position 942: 4.0738918471340164e-08
Position 1184: 2.878027363392992e-09
Position 4384: 1.3207407122232678e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2800: 0.9688738612021864
Position 883: 0.9392030972694724
Position 11537: 0.8759205131308058
Position 12300: 0.747367142453459
Position 6602: 0.708423468176307
Position 4359: 0.7006018771316278
Position 4566: 0.4463197356916353
Position 15412: 0.23168211657785553
Position 9744: 0.2306341745324125
Position 4249: 0.21797825190647802
Position 12921: 0.2090231523123055
Position 6268: 0.20405464228128858
Position 12219: 0.16741167581747565
Position 5131: 0.1353451078521205
Position 4595: 0.13039292858636634
Position 594: 0.11969304930123675
Position 14452: 0.09421373529774985
Position 14757: 0.0923869839834762
Position 472: 0.08689555305799337
Position 5111: 0.07489601511729009
Position 14193: 0.06637947936826183
Position 13187: 0.06541157542814861
Position 527: 0.05737942013283962
Position 2629: 0.05692587725360622
Position 15093: 0.05534042677847346
Position 9334: 0.05416173382935789
Position 6561: 0.050867104636816825
Position 6461: 0.04810012195455297
Position 5690: 0.043944387846495375
Position 6684: 0.040678117149228095
Position 14261: 0.04067132281788638
Position 13689: 0.03961431295459546
Position 566: 0.032987568694618184
Position 14160: 0.02926821190791487
Position 14372: 0.029083910513883343
Position 14323: 0.02802191343501344
Position 5056: 0.02706170535019595
Position 5084: 0.026494021062068163
Position 4688: 0.022606182436953035
Position 13463: 0.020556281214936065
Position 1291: 0.01994861415643119
Position 2000: 0.019233777485829936
Position 2572: 0.018002319532648112
Position 14472: 0.01685603652585842
Position 6532: 0.016519623473577594
Position 7316: 0.015068698182845973
Position 1642: 0.014959010166288667
Position 1221: 0.01474415163252436
Position 634: 0.013874022851449617
Position 12613: 0.013588269190784008
Position 15652: 0.01161705945549167
Position 7727: 0.010480968366225975
Position 2591: 0.010018457020513545
Position 910: 0.009665775114969605
Position 10067: 0.009532420607058546
Position 15689: 0.009367916962302802
Position 12058: 0.00922695202766563
Position 6723: 0.00887284857773726
Position 15112: 0.00848722426957127
Position 1112: 0.008474690236796884
Position 6220: 0.008370123347960966
Position 676: 0.008032521895098498
Position 1544: 0.007728779533734872
Position 4670: 0.007619669064489047
Position 4046: 0.007530425422778337
Position 13704: 0.007349377317395856
Position 295: 0.007288270187778511
Position 3530: 0.006783991439840003
Position 9049: 0.006648666122470079
Position 3466: 0.006450315482457904
Position 13558: 0.006163211373782046
Position 484: 0.006145361181449954
Position 14584: 0.005839737469615434
Position 14732: 0.005458107254600919
Position 9313: 0.00540882622688889
Position 15267: 0.005095507404496846
Position 11992: 0.005043270944088695
Position 12241: 0.004832406339283628
Position 570: 0.004286009630355798
Position 4375: 0.004163669991885902
Position 7754: 0.004118628641281877
Position 513: 0.004116529435206818
Position 14336: 0.0039953125694930465
Position 3516: 0.00371720191226542
Position 4329: 0.003601067880675999
Position 2477: 0.0034463040906454125
Position 3893: 0.0034237872498728613
Position 14999: 0.0031598600938259223
Position 6474: 0.003101671189205098
Position 2314: 0.0029910508826673995
Position 4610: 0.002971282243278712
Position 14427: 0.0029572079208895485
Position 3539: 0.0029018889462507315
Position 12170: 0.0026940994063956655
Position 3478: 0.0026731166146374504
Position 1421: 0.002565175040789376
Position 2555: 0.0025396266339488957
Position 6307: 0.0023895211940676976
Position 4413: 0.0023845916396318554
Position 13701: 0.002269972733821612
Position 13160: 0.002164022052956611
Position 6689: 0.0020688318557091617
Position 1203: 0.0020513553437381876
Position 14729: 0.0019462814199240957
Position 9265: 0.0018322274813747641
Position 4178: 0.00180815472402121
Position 12272: 0.0017594773341784574
Position 13616: 0.0017479946308058872
Position 2352: 0.0017447188763539583
Position 1119: 0.0017077053208061847
Position 13758: 0.0016766891100258613
Position 13411: 0.0016671818078860708
Position 1351: 0.0016324671113275438
Position 964: 0.0016113427669507568
Position 12492: 0.001605181080141834
Position 4292: 0.0015436853066311445
Position 517: 0.001489453421759393
Position 1959: 0.0014834748859747318
Position 15321: 0.0013808804420305622
Position 15212: 0.001352379818015374
Position 1856: 0.0013412840123888743
Position 4368: 0.00128668425070736
Position 577: 0.0012780096759835078
Position 13397: 0.001254434603885095
Position 5059: 0.0011287960482836623
Position 2759: 0.0011112510709586265
Position 12536: 0.0010780824187615824
Position 2441: 0.001060620195066378
Position 4402: 0.0010582853619343993
Position 12469: 0.0010500929490744283
Position 12780: 0.0010387702879056213
Position 7369: 0.0010028571694069167
Position 989: 0.0009918673426714633
Position 9462: 0.0009838708159128054
Position 13695: 0.0009311827246844752
Position 1015: 0.0009004270064819932
Position 13042: 0.0008749394607870123
Position 3567: 0.0008696928533727591
Position 2729: 0.0007908627782880862
Position 2738: 0.0007762235372983875
Position 5013: 0.0007676048990010132
Position 14435: 0.0007628193792110902
Position 4633: 0.000759871841275528
Position 612: 0.0007043979433906791
Position 1697: 0.000666986463608304
Position 2003: 0.0006662697243027232
Position 4251: 0.0006471843430448312
Position 3298: 0.000634748212475719
Position 5173: 0.0005859166831912708
Position 3518: 0.0005791645801099292
Position 4441: 0.00051751274614697
Position 3423: 0.0005142480586816555
Position 13755: 0.0005136787512641121
Position 13728: 0.000509225578224927
Position 3287: 0.0005057859072190124
Position 11786: 0.0005026663898288259
Position 12810: 0.0005009729520768508
Position 4379: 0.0005002048099169234
Position 6998: 0.0004821409791583632
Position 614: 0.0004755910719370522
Position 5731: 0.00046663141373510066
Position 4712: 0.00043034626626199554
Position 938: 0.0004151171104861466
Position 4960: 0.000392287423556421
Position 15116: 0.0003911534762486569
Position 608: 0.0003812012762462738
Position 3490: 0.00036699440657505383
Position 1190: 0.0003580152982547764
Position 3345: 0.0003477192371880956
Position 2157: 0.0003451278261885312
Position 10192: 0.00033135058283636614
Position 3753: 0.000307211104290603
Position 1514: 0.00029320689576111856
Position 1932: 0.0002913226152104038
Position 5266: 0.00028990814135482933
Position 161: 0.00027113172375168486
Position 3273: 0.0002576623822271212
Position 2184: 0.00025043905018652657
Position 9079: 0.00024861477207801174
Position 606: 0.000244917041417714
Position 1320: 0.00024406862780728696
Position 6430: 0.0002413205763060128
Position 8093: 0.00022331754778979118
Position 3935: 0.00021730005852126682
Position 8254: 0.00021668885241903993
Position 12337: 0.0001941495094519545
Position 13698: 0.0001878284041751324
Position 7790: 0.00018447748068010792
Position 682: 0.00018071266723505912
Position 4161: 0.0001668486454819134
Position 1323: 0.00016536169521096003
Position 6234: 0.00015822284558268549
Position 7075: 0.00015805348290084717
Position 678: 0.00015395249486426258
Position 431: 0.0001536523018417463
Position 3562: 0.0001534314122095925
Position 10140: 0.0001529208632123948
Position 343: 0.0001489343252845014
Position 3932: 0.00014197915620170118
Position 2031: 0.0001413613402935098
Position 3482: 0.00014023333301406825
Position 11806: 0.00013853105117852892
Position 5017: 0.0001377276809309694
Position 627: 0.00013377119857711282
Position 1244: 0.0001277488089107832
Position 4260: 0.00012511375321072615
Position 2527: 0.000124199548710796
Position 8810: 0.0001226418583343857
Position 270: 0.0001180991591469698
Position 7101: 0.00011720254991384113
Position 128: 0.00011651310325884371
Position 4575: 0.00010778237582605037
Position 1961: 0.00010337383394122673
Position 942: 9.695237695826086e-05
Position 1308: 9.558267578492886e-05
Position 10556: 8.893861358267098e-05
Position 4115: 8.050676381244623e-05
Position 1332: 7.819348565829524e-05
Position 242: 7.735762731038749e-05
Position 13296: 7.714781454957033e-05
Position 5966: 7.653396473002034e-05
Position 9520: 6.999015730496709e-05
Position 6537: 6.94551770905854e-05
Position 1367: 6.93799058315136e-05
Position 4458: 6.616938353202532e-05
Position 6849: 6.49483397704337e-05
Position 1738: 6.055465982703758e-05
Position 1373: 5.668011106559334e-05
Position 3897: 5.379433068294244e-05
Position 4446: 5.318790472838004e-05
Position 5930: 5.29554900043079e-05
Position 12975: 5.289677788315774e-05
Position 5328: 5.2588534060651794e-05
Position 3349: 4.264393386418417e-05
Position 441: 4.21558662424558e-05
Position 248: 4.154404818867862e-05
Position 219: 4.028380648044918e-05
Position 894: 3.8471425186578936e-05
Position 1301: 3.253833250216174e-05
Position 5710: 3.213611700292874e-05
Position 1878: 3.150268613473097e-05
Position 111: 2.6349740118681444e-05
Position 12955: 2.4836578450717194e-05
Position 217: 2.4818282450219916e-05
Position 750: 2.0588795558405188e-05
Position 3792: 1.9030406026833854e-05
Position 446: 1.7075508105366993e-05
Position 228: 1.6451463265114718e-05
Position 6960: 1.5856429303574632e-05
Position 318: 1.5627144174633747e-05
Position 6867: 1.5022077636722923e-05
Position 4642: 1.474887741903031e-05
Position 222: 1.4499213623284714e-05
Position 178: 1.2858215363235905e-05
Position 444: 1.2222326108701404e-05
Position 12062: 1.2209598368398104e-05
Position 135: 1.2130409356755523e-05
Position 636: 8.964433039641652e-06
Position 437: 8.793775522017105e-06
Position 307: 7.788037898304436e-06
Position 1062: 5.746475969961086e-06
Position 174: 5.466637548175824e-06
Position 2382: 5.3741435561644124e-06
Position 3682: 4.068298243415686e-06
Position 972: 3.8204438546193225e-06
Position 7312: 3.7429179916481114e-06
Position 7224: 3.2865776176444367e-06
Position 425: 3.2720971502091134e-06
Position 348: 2.8760437103509715e-06
Position 701: 2.83993043104723e-06
Position 5307: 2.7706912632833467e-06
Position 1585: 2.7060354620477906e-06
Position 7750: 2.6791665206412994e-06
Position 2863: 2.660968966273436e-06
Position 420: 2.561890112739641e-06
Position 7841: 2.5483754953699054e-06
Position 1160: 2.530150804744077e-06
Position 801: 2.477896243396771e-06
Position 956: 2.4479056439793883e-06
Position 641: 2.312490930321954e-06
Position 1153: 2.277251110440877e-06
Position 434: 2.2108093182215294e-06
Position 652: 1.9865381728123282e-06
Position 202: 1.7792218526930859e-06
Position 755: 1.5081890753566315e-06
Position 1164: 1.4976690456105832e-06
Position 391: 1.2753694560202056e-06
Position 115: 1.2485065856091652e-06
Position 644: 1.242488389266756e-06
Position 151: 1.053732535781318e-06
Position 920: 9.8334736941808e-07
Position 402: 9.824879232559954e-07
Position 1326: 9.351052186336472e-07
Position 1124: 9.03018992631176e-07
Position 322: 8.435537814862167e-07
Position 355: 6.640962697758555e-07
Position 1167: 5.839906679437194e-07
Position 398: 5.718202031944049e-07
Position 774: 4.5154820157517955e-07
Position 1555: 4.330504810719317e-07
Position 377: 2.2625183437616152e-07
Position 2830: 2.2610976288409764e-07
Position 2636: 2.1651669258769033e-07
Position 1582: 2.0257693078254853e-07
Position 186: 1.963969795341207e-07
Position 192: 1.6781350667357177e-07
Position 2837: 1.4414305288941083e-07
Position 1247: 1.4331821494800242e-07
Position 1092: 1.3692768801433828e-07
Position 1131: 1.3321484599637135e-07
Position 1379: 1.306975988202481e-07
Position 212: 1.2610969935952652e-07
Position 1064: 1.2242428328197084e-07
Position 814: 1.1620350030815374e-07
Position 2840: 1.0381245732486265e-07
Position 769: 8.804623971417472e-08
Position 2059: 7.17782696436506e-08
Position 728: 6.732010081118576e-08
Position 711: 6.087169913181689e-08
Position 766: 4.636502869833828e-08
Position 1706: 3.830647101710561e-08
Position 695: 3.426598108246665e-08
Position 2009: 2.615127806166447e-08
Position 706: 2.301215089544604e-08
Position 1940: 2.1383222663534256e-08
Position 1763: 1.3904170914023643e-08
Position 1973: 1.3757970765434505e-08
Position 374: 9.270422486210999e-09
Position 410: 8.969100071972649e-09
Position 714: 8.600738897436427e-09
Position 361: 6.857511338497101e-09
Position 367: 3.073870557650292e-09
Position 1138: 2.1926437071677416e-09
Position 387: 1.8130359702277747e-09
Position 721: 1.4986711112297075e-09
Position 88: 6.180708860666423e-10
