Gene = Tssc4
Position 722: 0.012294369600628982
Position 702: 0.011273352198272866
Position 1804: 0.01007418961914448
Position 322: 0.009564688350500072
Position 1463: 0.008993554263760006
Position 1307: 0.007527225986543647
Position 720: 0.007314704781280562
Position 971: 0.007118665037344348
Position 1551: 0.0060583753574831485
Position 976: 0.0059723791167612264
Position 1443: 0.005696723004544355
Position 1413: 0.005317351771341259
Position 869: 0.004782751987782719
Position 808: 0.004555787717095976
Position 1695: 0.0034272786616994576
Position 1542: 0.0026816227809083777
Position 1141: 0.002524019037054154
Position 422: 0.0025086440260590004
Position 850: 0.002406551521945169
Position 1728: 0.002399143287845447
Position 1811: 0.0021461667750216425
Position 982: 0.0019052036654023318
Position 1195: 0.001885727423446411
Position 1754: 0.0013684562445566005
Position 932: 0.0013555081205217792
Position 432: 0.0013539007332335946
Position 1087: 0.0012119279876222637
Position 359: 0.0011449732038844144
Position 129: 0.0010837847626588993
Position 361: 0.001030768536193732
Position 948: 0.0009947122984562456
Position 1152: 0.0009771337299329587
Position 81: 0.0009105085616537887
Position 1284: 0.0006981469733161388
Position 398: 0.0006055978691381337
Position 1515: 0.0005748176558884034
Position 152: 0.0005728732874730668
Position 1583: 0.00042669494072512294
Position 1612: 0.0004030877982356107
Position 1215: 0.00038438455923182094
Position 1001: 0.0003812009766361243
Position 1178: 0.00037490809104779357
Position 1469: 0.00037372994622690315
Position 106: 0.00035233535268397426
Position 377: 0.0003358743763509534
Position 848: 0.0003096019768014105
Position 817: 0.00028293177627860676
Position 1667: 0.00025548332297997787
Position 716: 0.0002276914023530986
Position 1777: 0.00022321364265638763
Position 1008: 0.00021632360159346876
Position 1271: 0.0002141075617603675
Position 1586: 0.00018906271022099835
Position 1487: 0.00017895106521552488
Position 579: 0.00016365165959891846
Position 581: 0.00016298110733767827
Position 379: 0.00013829880571291652
Position 556: 0.00013267633041970053
Position 395: 0.00013185906756353
Position 1066: 0.00011959427396070244
Position 887: 0.00011770034517764024
Position 596: 0.0001165663479881327
Position 1091: 0.00011566488848586735
Position 1060: 0.0001127762059471579
Position 872: 0.00011113500524688095
Position 752: 0.00010662249949501673
Position 1518: 0.00010639126459713049
Position 863: 0.0001045206063855772
Position 1003: 9.842069735017974e-05
Position 1353: 9.350958003512281e-05
Position 734: 8.293310347409882e-05
Position 834: 6.992364271239138e-05
Position 188: 6.8604027557234e-05
Position 1318: 6.669910285013015e-05
Position 1219: 5.848194881689214e-05
Position 955: 5.738453099403161e-05
Position 1226: 5.167905566282761e-05
Position 1789: 3.687799745884488e-05
Position 827: 3.5488408823799924e-05
Position 175: 3.5321618439474764e-05
Position 1742: 2.950434054147704e-05
Position 179: 2.0177288628490727e-05
Position 576: 1.251294704315444e-05
Position 601: 8.047653668245367e-06
Position 285: 7.04640911727327e-06
Position 608: 3.3684589027382453e-06
Position 1427: 2.46994929662075e-06
Position 860: 2.1368589985695453e-06
Position 639: 1.1712470229407245e-06
Position 296: 1.102936742124713e-06
Position 407: 1.0234267473678268e-06
Position 623: 6.790926244387184e-07
Position 227: 5.571111590999252e-07
Position 234: 4.5188406796741526e-07
Position 632: 4.1247376628045556e-07
Position 615: 4.083718388144828e-07
Position 223: 3.4663874640193336e-08
Position 243: 3.39936544676705e-08
Position 269: 1.288640985241533e-08
