Gene = Uros
Position 22164: 0.5474270798650175
Position 18687: 0.31864402633240807
Position 6861: 0.22661343539028028
Position 20300: 0.2083489962996126
Position 20071: 0.1749460391763933
Position 8948: 0.13871293053489833
Position 10036: 0.1368156127762138
Position 18542: 0.13095267631529753
Position 20092: 0.11254289870782634
Position 10940: 0.09521058981482539
Position 2353: 0.09382097792071041
Position 16529: 0.09187573106122209
Position 9142: 0.08665246219791253
Position 20014: 0.08235287871032933
Position 16624: 0.0817862255269659
Position 9169: 0.08163469315007874
Position 21347: 0.07197903446462293
Position 712: 0.07186101450245985
Position 3621: 0.06686685869951932
Position 15871: 0.06621608503143032
Position 7526: 0.05798628207711669
Position 2333: 0.056497075852374345
Position 6678: 0.05222591264057645
Position 21560: 0.051267455309975986
Position 20148: 0.04981713833229928
Position 13674: 0.049047373243097735
Position 12214: 0.048941585588421835
Position 6140: 0.04785105251028603
Position 20244: 0.04269747102576701
Position 13552: 0.04149625789134968
Position 18719: 0.041081754162796524
Position 10674: 0.0401024261677729
Position 7614: 0.03947580076412207
Position 8386: 0.03722945249591273
Position 14007: 0.03672159965081607
Position 4541: 0.036303696645681935
Position 13636: 0.035567242679453825
Position 18271: 0.033694354842683884
Position 19392: 0.03280449520340282
Position 20537: 0.032589479257332896
Position 7705: 0.03195879050265285
Position 10629: 0.03104162317899503
Position 926: 0.02960742640817144
Position 18600: 0.02569460995377073
Position 22356: 0.02489319874384107
Position 6811: 0.022298297586016213
Position 20108: 0.022214916659622233
Position 20647: 0.02160983762572567
Position 7595: 0.021449341407854764
Position 8152: 0.02038611362829116
Position 4509: 0.020026667532927214
Position 3793: 0.01972515418320001
Position 956: 0.019705155981398183
Position 8913: 0.019607905381589248
Position 1274: 0.017025986187288764
Position 13887: 0.0163738813616715
Position 22794: 0.015560890905197142
Position 581: 0.015389696221754798
Position 21789: 0.014051313549215757
Position 8323: 0.013972843905045213
Position 8417: 0.013860147731027598
Position 7163: 0.013780065109077375
Position 17887: 0.013551111781535709
Position 13953: 0.01340563031951513
Position 7328: 0.0132837752518523
Position 20287: 0.013126192825938687
Position 15047: 0.011414360953441912
Position 13578: 0.01111357582301244
Position 7668: 0.011004306799178309
Position 7429: 0.010501509388941796
Position 21034: 0.00965516566115683
Position 15555: 0.009550620349762378
Position 3476: 0.009543239836508616
Position 6184: 0.009249944559838514
Position 8059: 0.007913879174600631
Position 3575: 0.007778432914623136
Position 18306: 0.007751985514158916
Position 2455: 0.0074860834915007534
Position 18468: 0.006715675778317293
Position 8202: 0.00662355193141673
Position 18328: 0.0065678134504132905
Position 18365: 0.006339449767346694
Position 1292: 0.0062015656010992026
Position 21394: 0.006031695663808127
Position 9776: 0.00574845798852228
Position 20622: 0.00563854375653202
Position 793: 0.005512000990051633
Position 7241: 0.005490540872648613
Position 21865: 0.005361267444083251
Position 14024: 0.00532763047482735
Position 9172: 0.004960781751050415
Position 8035: 0.004721271723766673
Position 11143: 0.004720938287879209
Position 21669: 0.004608951345480635
Position 1381: 0.004464552180260066
Position 16666: 0.004342799236402285
Position 9922: 0.004141273620837816
Position 7336: 0.0039870286815336
Position 11561: 0.0037880309086913934
Position 14216: 0.003752709313838223
Position 7219: 0.0036910635626724695
Position 6088: 0.0034834744714336715
Position 8411: 0.0034712503945330325
Position 9317: 0.0033556414647067765
Position 6682: 0.003052591671950852
Position 19629: 0.0029404657110235076
Position 8155: 0.0028640059767880157
Position 11849: 0.0028556857193048333
Position 1334: 0.0028271361405827794
Position 11250: 0.0027692410700640214
Position 11880: 0.002726535407054659
Position 9061: 0.002721854518168269
Position 20040: 0.002626906152111153
Position 2661: 0.002499955172583624
Position 2650: 0.0024635664297802786
Position 817: 0.0023923058548040955
Position 9261: 0.002342443472807964
Position 4437: 0.002327621563420132
Position 16792: 0.0023187366169148023
Position 22342: 0.0023069249098620443
Position 8504: 0.0020140405284801636
Position 20878: 0.0020139463770337206
Position 6710: 0.002005526973007395
Position 10884: 0.0020055010703641948
Position 20721: 0.0019535926794224476
Position 19900: 0.001912590864627156
Position 806: 0.0018840948220234803
Position 3498: 0.0018733053224343967
Position 17970: 0.0018618792430769376
Position 2426: 0.0018020775512729325
Position 1522: 0.0017927205502266763
Position 9684: 0.0017758977827064186
Position 7228: 0.0017469493021076616
Position 11344: 0.0016973641101159388
Position 21053: 0.0016848175515389362
Position 22480: 0.0016643999289647341
Position 2504: 0.0015523169310520523
Position 9082: 0.0015479624565301266
Position 1306: 0.0015461554453257192
Position 9383: 0.001506503376935286
Position 2358: 0.0013695220786733337
Position 7361: 0.0013635379266484582
Position 3567: 0.0013417853298304642
Position 3075: 0.0013399703487849235
Position 171: 0.0013119788310924918
Position 19174: 0.0012398492715373045
Position 754: 0.0012329927145182556
Position 4485: 0.001201792134301846
Position 3412: 0.0011843939787189851
Position 8892: 0.0011312715116621615
Position 11924: 0.0010665397838964734
Position 7617: 0.001059343247092653
Position 10553: 0.0010478452065385644
Position 6910: 0.0009972500177483628
Position 22069: 0.0009955461434500911
Position 3050: 0.0009664732416032927
Position 18889: 0.0009559729164825825
Position 20576: 0.0009444162554683291
Position 7289: 0.0009208790648398843
Position 22622: 0.0009139462856786774
Position 824: 0.000905239021799838
Position 7199: 0.000899270054132301
Position 6431: 0.0008702023027042553
Position 20771: 0.000847610908202725
Position 7316: 0.0008267170037602153
Position 4471: 0.0007963351365989185
Position 3719: 0.0007941432265222325
Position 1315: 0.0007941411991701182
Position 13589: 0.000787146920066452
Position 1239: 0.0007863263932219822
Position 3118: 0.0007656998885637779
Position 6328: 0.0007526857676592257
Position 11220: 0.0007256065173993086
Position 2933: 0.0007248728957451227
Position 2336: 0.0007171847802962094
Position 20697: 0.0006594459852464078
Position 6223: 0.0006574058432219633
Position 19738: 0.0006451933446119636
Position 863: 0.0006257359979302698
Position 7833: 0.0006076944772282433
Position 19850: 0.0006014622343098479
Position 11884: 0.0005876029530466302
Position 3299: 0.0005776145459251163
Position 3015: 0.0005559643064597326
Position 349: 0.0005281419643204539
Position 7209: 0.0005279459426999831
Position 9936: 0.0004876986344290773
Position 13463: 0.00048439513275491805
Position 6155: 0.0004812101626755195
Position 19508: 0.00045918132784008117
Position 3391: 0.0004438622006428558
Position 6190: 0.0004269207127135473
Position 2407: 0.00042475128206376033
Position 2763: 0.00041401463149490583
Position 771: 0.0003834429904969441
Position 1356: 0.0003832054008035764
Position 7380: 0.00038133849621572004
Position 10201: 0.00037832106684315914
Position 10255: 0.0003761830187207888
Position 9058: 0.0003754395530076749
Position 8543: 0.00037414791851996015
Position 20164: 0.0003552969201584385
Position 7637: 0.0003514778812694656
Position 7111: 0.000343666334897083
Position 8906: 0.0003273400924664999
Position 7035: 0.0003263181443987142
Position 9084: 0.0003223009961397569
Position 8548: 0.0003053761321231588
Position 616: 0.0002991166909788609
Position 860: 0.00029826621500668297
Position 20588: 0.00029092056096166374
Position 6599: 0.0002858199915475638
Position 20847: 0.0002738395527045849
Position 621: 0.0002693283299272765
Position 3446: 0.0002690349765383969
Position 7231: 0.0002570346026635324
Position 7830: 0.0002514052190108604
Position 1615: 0.00025077315616425756
Position 3360: 0.0002269009932270478
Position 6563: 0.0002216990063552556
Position 7494: 0.00021046235202747753
Position 332: 0.00020027990976324682
Position 3771: 0.0001931202437040694
Position 7713: 0.000187318113722463
Position 6623: 0.00018163971067805247
Position 7412: 0.00017476025752355414
Position 7930: 0.00017388231069502617
Position 19389: 0.00016585657804062638
Position 8885: 0.0001602831676202561
Position 2863: 0.00013781620969516374
Position 2464: 0.00012502997125865843
Position 8916: 0.00012045574791275852
Position 7876: 0.00012045419050430127
Position 1577: 9.696600848214688e-05
Position 729: 8.485555187134643e-05
Position 1064: 8.027959239471154e-05
Position 1730: 7.521487364839765e-05
Position 958: 6.948137672156531e-05
Position 19429: 6.851798399829079e-05
Position 1142: 6.690700254078658e-05
Position 935: 6.304975190410664e-05
Position 1069: 6.289545141643039e-05
Position 693: 6.289221853307623e-05
Position 780: 6.143711026493237e-05
Position 4123: 5.777191191584206e-05
Position 2219: 5.518941992080738e-05
Position 1126: 5.510959683461299e-05
Position 455: 5.4710297522689966e-05
Position 1650: 5.424642778203839e-05
Position 13517: 5.156248939777236e-05
Position 2509: 4.8681164336787326e-05
Position 4008: 4.789080026596805e-05
Position 7437: 4.699860003113239e-05
Position 7540: 4.5674639974752605e-05
Position 602: 4.543987183910465e-05
Position 7115: 4.445528618851945e-05
Position 1035: 4.3501849476802135e-05
Position 1530: 4.2243790840541845e-05
Position 12188: 4.149631588151105e-05
Position 547: 3.946470679643563e-05
Position 7672: 3.863558819524018e-05
Position 7654: 3.8562217870698934e-05
Position 8706: 3.829965782503819e-05
Position 4247: 3.750269267283435e-05
Position 11764: 3.5611911049153377e-05
Position 20339: 3.5584416452337184e-05
Position 626: 3.1858908804792135e-05
Position 8226: 2.663393192002013e-05
Position 7544: 2.6579691871964004e-05
Position 1970: 2.4729603584078026e-05
Position 8562: 1.987286442992098e-05
Position 3912: 1.849145027913151e-05
Position 9201: 1.691810164901609e-05
Position 1926: 1.59380705573753e-05
Position 4482: 1.5556267785632706e-05
Position 8678: 1.3498756770433627e-05
Position 10137: 1.2968016138515337e-05
Position 13113: 1.143336874399576e-05
Position 10264: 1.0053602266375846e-05
Position 4131: 8.965762926846603e-06
Position 8647: 8.803966663005891e-06
Position 513: 7.9817533044452e-06
Position 1922: 7.89095197053995e-06
Position 4063: 7.500710216491046e-06
Position 8675: 7.087649462089492e-06
Position 10174: 6.577963072311221e-06
Position 517: 6.468219371336036e-06
Position 499: 6.3559271561212005e-06
Position 1176: 5.899070101297274e-06
Position 4300: 5.136360333997853e-06
Position 4275: 4.978303784203766e-06
Position 962: 4.813552824866495e-06
Position 8741: 4.264676222968357e-06
Position 726: 4.256362367959713e-06
Position 4278: 4.2189141868883436e-06
Position 4243: 4.1597322614501635e-06
Position 374: 4.074497921837045e-06
Position 972: 3.6413114197118937e-06
Position 4083: 3.6210831950718217e-06
Position 1100: 3.130541232645691e-06
Position 1154: 3.02828570825929e-06
Position 1250: 2.982748183909327e-06
Position 1396: 2.265965211498164e-06
Position 1042: 2.1411657198961e-06
Position 1941: 1.988258990087249e-06
Position 385: 7.609549715369821e-07
Position 9108: 6.738234049687872e-07
Position 357: 5.929943160152696e-07
Position 1405: 5.354053904728382e-07
Position 2124: 3.55977174374443e-07
Position 1016: 2.9080639026339207e-07
Position 482: 2.670024420591212e-07
Position 557: 2.2044729976841375e-07
Position 361: 1.793456732756863e-07
Position 647: 1.2494365956536711e-07
Position 523: 1.0271334309279128e-07
Position 1050: 9.586858057841553e-08
Position 633: 8.52221212080936e-08
Position 233: 7.809107458435984e-08
Position 1173: 4.531405780341422e-08
Position 636: 4.0432012835590655e-08
Position 3749: 3.5927597345494426e-08
Position 554: 2.1413515987549556e-08
Position 998: 2.0366426596381878e-08
Position 1415: 1.5031986055647253e-08
Position 105: 1.4162035238864561e-08
Position 3744: 1.093068095013909e-08
Position 7774: 1.0212843502716269e-08
Position 3394: 9.621934870645722e-09
Position 630: 8.84486593988673e-09
Position 248: 7.903629700182703e-09
Position 272: 4.647870628240958e-09
Position 3724: 2.3678309607788115e-09
Position 237: 1.0422426675757617e-09
Position 228: 1.041961720325233e-09
Position 294: 4.4134044861467895e-10
Position 7442: 1.1179680101691163e-12
