Gene = Spc24
Position 2473: 0.5465272660751955
Position 884: 0.19434616988152503
Position 3109: 0.13258057080227872
Position 4007: 0.13235858639344586
Position 551: 0.12753814242647737
Position 1786: 0.1043796034720774
Position 1152: 0.031623743818729295
Position 4025: 0.02307488073253987
Position 2912: 0.02166853755105543
Position 3012: 0.020952125516937512
Position 1962: 0.016340982604453026
Position 3669: 0.01589667848865344
Position 2903: 0.015444143682094728
Position 2922: 0.015264208151932645
Position 1538: 0.012963337346284019
Position 4050: 0.010000292345222081
Position 4237: 0.009384293415247618
Position 4337: 0.009241733029187087
Position 4756: 0.00876643207470448
Position 2078: 0.007284155531937166
Position 764: 0.0071745913789489765
Position 2812: 0.006809033395452329
Position 3472: 0.006438570329881394
Position 2338: 0.0059831391294244505
Position 1903: 0.005459948844165312
Position 344: 0.005388277992840455
Position 720: 0.005316927873376457
Position 1437: 0.005003114616491184
Position 810: 0.004872686630347
Position 1030: 0.004523578587254503
Position 284: 0.004371474167029994
Position 2524: 0.004002992989929467
Position 716: 0.0036806165089602588
Position 4324: 0.003612336461971673
Position 3258: 0.003482979319757862
Position 3744: 0.003217729235302636
Position 3139: 0.003098894109625945
Position 4541: 0.0029373731873610343
Position 2285: 0.002450540287527745
Position 3624: 0.0024105132925748844
Position 642: 0.0021685393855355654
Position 254: 0.0021413201794785583
Position 2930: 0.0020298021446316563
Position 3911: 0.001987293503036453
Position 2886: 0.0019099166440609359
Position 865: 0.0018142283041972782
Position 3426: 0.0017677028277967564
Position 2493: 0.0016959460157478735
Position 3017: 0.001687882196822239
Position 1828: 0.0015856958258561433
Position 1509: 0.0014251292931203368
Position 896: 0.001325393633995317
Position 930: 0.0012631137815411755
Position 2538: 0.0011714155187465595
Position 824: 0.001169524237270511
Position 132: 0.0011691302491578053
Position 3629: 0.00112205632675335
Position 3729: 0.001101883766795213
Position 3703: 0.0010742200724126506
Position 492: 0.0010249223343010907
Position 1516: 0.0010162817636123545
Position 735: 0.0009721882455386585
Position 2763: 0.000957969723082064
Position 620: 0.0008030820298461815
Position 2497: 0.0007773912083221117
Position 1188: 0.0007760313901149815
Position 1107: 0.0007643517668935528
Position 1633: 0.000750005964427072
Position 2244: 0.0007412255553700052
Position 2318: 0.0007243090664028555
Position 927: 0.0006599972476461936
Position 1161: 0.0006569167797602018
Position 3302: 0.0006433275550536705
Position 994: 0.0006334435601082742
Position 1459: 0.000608956780053351
Position 2856: 0.000528831077482514
Position 349: 0.0005282008548354742
Position 1805: 0.0005162698412638315
Position 1418: 0.0005092103956998829
Position 1292: 0.0005010550442351086
Position 2088: 0.0004951820855502941
Position 2343: 0.0004654432583689225
Position 2248: 0.00042158675691806533
Position 2138: 0.00040074036853263243
Position 583: 0.0003824390521380527
Position 769: 0.00037803309574984
Position 2197: 0.0003749614198171196
Position 286: 0.00036959555273303823
Position 2298: 0.00035643903812460976
Position 4509: 0.000350540503978423
Position 3534: 0.0003253771573276649
Position 558: 0.00030864271111380074
Position 4342: 0.00029264305986409305
Position 975: 0.0002870228771243186
Position 409: 0.0002859421064087647
Position 1851: 0.00026467556827299113
Position 376: 0.00026439374917868635
Position 4069: 0.0002505996105225108
Position 4033: 0.0002451481325782698
Position 2607: 0.00024345841590854488
Position 3834: 0.000236926333204231
Position 1318: 0.00023565929701167279
Position 3870: 0.00023517119840820108
Position 4057: 0.00023032949263904927
Position 3590: 0.0002106627262383108
Position 4433: 0.0002087760114547414
Position 3149: 0.00019342480290042161
Position 1964: 0.00019238621201296332
Position 570: 0.0001795703052812511
Position 4818: 0.00017589576574040023
Position 683: 0.00016382781059572213
Position 2217: 0.00015791694386033765
Position 424: 0.00014482530417708276
Position 2565: 0.000141361206772529
Position 129: 0.00013146748591254847
Position 2010: 0.000128158087784914
Position 294: 0.0001273390292265391
Position 2784: 0.00012407913441106258
Position 665: 0.00011868571992907029
Position 2475: 0.00011238397627233077
Position 935: 9.234555715903975e-05
Position 1672: 8.383287619470703e-05
Position 1180: 7.897775763334258e-05
Position 2649: 7.689810481289572e-05
Position 2222: 7.65849871108013e-05
Position 159: 7.301828343565689e-05
Position 2418: 7.103304127363567e-05
Position 1175: 7.031318784611135e-05
Position 1734: 6.863322140915576e-05
Position 307: 6.777949225031897e-05
Position 628: 6.100736895915364e-05
Position 2374: 6.032905205185985e-05
Position 898: 5.061256071134305e-05
Position 1370: 4.912227386677911e-05
Position 971: 4.833637269919158e-05
Position 580: 4.5531536680134844e-05
Position 1558: 4.128202056213545e-05
Position 1657: 4.0268216015779396e-05
Position 122: 3.4355849213654454e-05
Position 3026: 3.342980155063451e-05
Position 516: 3.1904457852836365e-05
Position 909: 2.726634624624388e-05
Position 938: 2.626324032290626e-05
Position 2612: 2.437010970825602e-05
Position 362: 2.4097088368114157e-05
Position 595: 2.1676611068783824e-05
Position 420: 2.1270763908886036e-05
Position 153: 1.7005816876780764e-05
Position 2550: 1.3766621094858285e-05
Position 2556: 6.139136746172049e-06
Position 426: 5.182901737235674e-06
Position 610: 4.477100519182459e-06
Position 299: 3.7653714148858116e-06
Position 1555: 3.51464749969237e-06
Position 429: 3.2424978346383264e-06
Position 2490: 2.9554870312369375e-06
Position 177: 2.866015514832084e-06
Position 968: 2.3295028099542277e-06
Position 518: 1.3961031808687606e-06
Position 966: 1.2276428985699052e-06
Position 501: 1.2231828289663491e-06
Position 585: 1.1581519296017021e-06
Position 1297: 9.124879366589165e-07
Position 210: 7.549838704871578e-07
Position 525: 4.6092544922006027e-07
Position 141: 3.5975446335906274e-07
Position 102: 2.750618554261184e-07
Position 522: 2.469797460732838e-07
Position 96: 1.2588214609231565e-07
Position 600: 1.1105131241301087e-07
Position 105: 1.0875936603091311e-07
Position 649: 8.495753425690249e-08
Position 1249: 6.773877347159992e-08
Position 440: 5.929543143844434e-08
Position 234: 1.4892920928732866e-08
Position 1100: 8.56410253606918e-09
Position 189: 2.3055397996437426e-09
Position 1072: 7.749436059746567e-10
