Gene = 1700017B05Rik
Position 6580: 6.423397610512387e-05
Position 1196: 5.799761255310087e-05
Position 5545: 5.637565211870564e-05
Position 3886: 5.597536972605732e-05
Position 4804: 5.495674947663844e-05
Position 3384: 5.400194841604287e-05
Position 5353: 5.191410999559992e-05
Position 5433: 4.729528813056914e-05
Position 5343: 4.4206723356467996e-05
Position 1013: 4.412021674525606e-05
Position 2270: 4.381390830758027e-05
Position 343: 4.3054342090088026e-05
Position 696: 3.883473014450801e-05
Position 1633: 3.722939133785721e-05
Position 562: 3.2602425732266596e-05
Position 3544: 3.234162975632564e-05
Position 3529: 3.0969133931571835e-05
Position 1760: 3.051676002437971e-05
Position 301: 2.9526098259478938e-05
Position 3159: 2.9274495952590842e-05
Position 2792: 2.814559629383455e-05
Position 2223: 2.7261542129967077e-05
Position 3573: 2.6818237628758857e-05
Position 4302: 2.6390500832698298e-05
Position 2764: 2.617511067089258e-05
Position 957: 2.5154455010571203e-05
Position 4288: 2.413280159529035e-05
Position 4281: 2.359941309418384e-05
Position 2111: 2.1421582480111694e-05
Position 1191: 2.1181262269804245e-05
Position 3655: 1.8919424523126548e-05
Position 2818: 1.794457604598175e-05
Position 943: 1.7496390081174715e-05
Position 688: 1.6874859064534374e-05
Position 3592: 1.6574453015518877e-05
Position 1640: 1.4810542360340067e-05
Position 3378: 1.3560535491601447e-05
Position 2141: 1.2767390858206022e-05
Position 3697: 1.2541671063683462e-05
Position 2042: 1.2019219648839893e-05
Position 1507: 1.1534895126159821e-05
Position 4959: 1.1275023659404788e-05
Position 373: 1.0974487005221347e-05
Position 3693: 1.0093346499683417e-05
Position 1842: 8.711467684947392e-06
Position 1136: 5.2981052245005105e-06
Position 1373: 4.080019796715287e-06
Position 1352: 3.963851273270348e-06
Position 811: 3.1701266310517864e-06
Position 1073: 2.857607710436877e-06
Position 1112: 2.188005207658859e-06
Position 1701: 2.1745442439058913e-06
Position 1174: 2.13065364368635e-06
Position 1648: 1.7157753185636028e-06
Position 1140: 1.508539516730975e-06
Position 1171: 1.3455430525996663e-06
Position 383: 1.1811697392912303e-06
Position 1155: 8.134925414101284e-07
Position 1311: 7.965206712609284e-07
Position 1164: 6.870869421615138e-07
Position 1316: 4.2886472165435446e-07
Position 1281: 3.50020491751195e-07
Position 806: 1.7391924151029639e-07
Position 953: 1.6556439958867557e-07
Position 955: 1.6224768708063035e-07
Position 830: 1.4860984316774007e-07
Position 426: 1.3666047696092093e-07
Position 249: 9.766686866157775e-08
Position 357: 8.71900645154374e-08
Position 1503: 4.863497859871051e-08
Position 412: 1.9979393146991744e-08
Position 206: 9.911565820571683e-09
Position 460: 9.796084381203508e-09
Position 454: 7.381304165480185e-09
Position 951: 5.9949521183586026e-09
Position 115: 5.6731851137641704e-09
Position 328: 5.3105299419971395e-09
Position 2045: 4.577232636898763e-09
Position 1771: 4.1197322466151816e-09
Position 2021: 3.779780812004055e-09
Position 120: 3.5612133955476294e-09
Position 456: 3.2678159054746373e-09
Position 1147: 1.7781002929778688e-09
Position 1198: 1.6466791828730599e-09
Position 133: 1.55668445773509e-09
Position 1706: 1.3126231598314638e-09
Position 1062: 1.2427819511042625e-09
Position 183: 1.0635228189033558e-09
Position 165: 9.231049455540369e-10
Position 1028: 7.872382715295339e-10
Position 105: 7.257402207483311e-10
Position 187: 3.9626685814075073e-10
Position 420: 1.9140247439595197e-10
Position 168: 8.88706131804324e-11
Position 190: 2.7747162611561356e-11
Position 226: 2.1713989559480368e-11
