Gene = Prim2
Position 1717: 1.9625605489734915e-05
Position 7887: 1.802189784444629e-05
Position 7440: 1.7702828645142813e-05
Position 215: 1.766173043558412e-05
Position 3443: 1.663357691794079e-05
Position 3414: 1.3427578320392513e-05
Position 7697: 1.2475454241862217e-05
Position 483: 1.0130142886598923e-05
Position 7827: 9.445679357807884e-06
Position 423: 8.570772800617952e-06
Position 2574: 8.061965132278475e-06
Position 2910: 7.075382071304943e-06
Position 171: 7.0409209621976156e-06
Position 255: 6.898078526215331e-06
Position 7267: 6.358266548983714e-06
Position 1120: 5.8993732210706976e-06
Position 1234: 4.864594155835704e-06
Position 2872: 4.387590331594891e-06
Position 1180: 3.7579141352169304e-06
Position 6305: 3.614630764474553e-06
Position 6254: 3.3871958860269154e-06
Position 10489: 2.7152215178762597e-06
Position 931: 2.5940230746354167e-06
Position 1211: 2.586956037007354e-06
Position 1309: 2.2980523243285767e-06
Position 7934: 1.8663544339750783e-06
Position 3217: 1.7883601937157007e-06
Position 2891: 1.6348866369997841e-06
Position 673: 1.5843878410402619e-06
Position 3047: 1.532843780590726e-06
Position 942: 1.40808204819266e-06
Position 1255: 1.3329267915357702e-06
Position 1371: 1.3176251846222664e-06
Position 324: 1.1088796696772775e-06
Position 118: 1.06872289352647e-06
Position 192: 1.0140931000818832e-06
Position 1348: 9.73953496710914e-07
Position 8221: 9.343226704211977e-07
Position 8514: 8.601691710618351e-07
Position 328: 7.861294069291505e-07
Position 8061: 7.389328082144243e-07
Position 8265: 7.355255153031248e-07
Position 123: 7.335313449675008e-07
Position 2924: 6.909327312576223e-07
Position 577: 5.939126402779524e-07
Position 11120: 5.537961766589629e-07
Position 2914: 5.274341943514365e-07
Position 2677: 5.243063307450386e-07
Position 415: 4.122739367570905e-07
Position 437: 3.8292157626715614e-07
Position 427: 3.809644690609795e-07
Position 2929: 3.47727924772724e-07
Position 3147: 2.9443357831622655e-07
Position 165: 2.827953839859676e-07
Position 8924: 1.8512045969099114e-07
Position 906: 1.727899025352809e-07
Position 2749: 1.7020695846455185e-07
Position 1921: 1.4702105969469336e-07
Position 2895: 1.4070426418096988e-07
Position 2876: 1.3809592966248956e-07
Position 299: 1.2131944819742047e-07
Position 296: 1.1237689361843406e-07
Position 138: 1.0216582470176555e-07
Position 7943: 9.460704219216891e-08
Position 120: 7.86860994888877e-08
Position 1618: 7.576458646913325e-08
Position 188: 7.141315352772682e-08
Position 1566: 6.921882890044919e-08
Position 538: 6.51366103853639e-08
Position 489: 6.064361597720483e-08
Position 557: 5.085516589190501e-08
Position 2477: 4.4411740751359653e-08
Position 292: 3.277510171871355e-08
Position 550: 3.0281873894982955e-08
Position 1099: 1.7342394599708158e-08
Position 529: 1.6570667875028693e-08
Position 1192: 1.313658589734196e-08
Position 1873: 9.019756073969768e-09
Position 547: 5.4248961087737994e-09
Position 1351: 4.835904432449257e-09
Position 1276: 4.689698624169138e-09
Position 312: 2.2292422056611947e-09
Position 146: 1.377352444502813e-09
Position 8245: 1.373337779038583e-09
Position 131: 9.84533949525758e-10
Position 305: 4.618453602145617e-10
Position 2336: 9.57245071184635e-12
Position 308: 8.886241705509938e-16
