Gene = Ap1ar
Position 5030: 2.3625833263843394e-05
Position 25910: 2.201147376914302e-05
Position 22089: 2.128128262563668e-05
Position 28086: 2.119068785905643e-05
Position 25099: 2.090308947694537e-05
Position 3063: 2.023647793051594e-05
Position 20684: 1.911825108153133e-05
Position 3135: 1.875628627754432e-05
Position 25941: 1.8417902695853183e-05
Position 25058: 1.7867794534449342e-05
Position 26921: 1.7215409724034875e-05
Position 20800: 1.5782561174134016e-05
Position 1653: 1.5514174796897494e-05
Position 28103: 1.4674264947304102e-05
Position 1718: 1.3662185367579624e-05
Position 25725: 1.2697409398591248e-05
Position 2196: 1.2584469255972294e-05
Position 2380: 1.1736661371210438e-05
Position 27019: 1.0321272160172423e-05
Position 25207: 9.524556702467288e-06
Position 26714: 9.442908668910432e-06
Position 2121: 8.978624972012828e-06
Position 746: 8.884564599831218e-06
Position 25863: 8.396634074555013e-06
Position 2165: 8.368818944013865e-06
Position 1992: 7.312040624040896e-06
Position 921: 5.895450510235532e-06
Position 25129: 5.7995613758863265e-06
Position 2410: 4.957353655227686e-06
Position 2086: 4.786627930005333e-06
Position 1513: 4.467485574835323e-06
Position 4624: 3.467471674221033e-06
Position 1729: 3.3468125952327633e-06
Position 2441: 3.2063599080638076e-06
Position 21537: 2.576070136531981e-06
Position 25819: 2.182377110914577e-06
Position 461: 1.5559537130938937e-06
Position 994: 1.4612989870475022e-06
Position 1658: 1.2823422071081294e-06
Position 1211: 8.275548937963582e-07
Position 493: 6.28765179068911e-07
Position 1018: 6.241433065537439e-07
Position 26795: 3.533633729883515e-07
Position 26082: 1.632075717429262e-07
Position 712: 9.099159676924128e-08
Position 25951: 5.787380078939176e-08
Position 25005: 3.2447394101933804e-08
