Gene = Nrgn
Position 6751: 0.0006313609051629236
Position 1085: 0.0006036151844185968
Position 2326: 0.0006010099180626977
Position 8209: 0.0005742912373506653
Position 267: 0.0005661229458578149
Position 5062: 0.0005559439877869104
Position 860: 0.0005542206645381956
Position 5059: 0.0005358726407883491
Position 2928: 0.000531786441637401
Position 7201: 0.0005084073604869787
Position 6982: 0.0005040351352649951
Position 683: 0.00048450246140508747
Position 4088: 0.0004750413728898537
Position 7521: 0.00045354653372797256
Position 821: 0.000451461403754552
Position 3061: 0.0004410923511627744
Position 3872: 0.0004373578180492446
Position 1292: 0.0004291693319763275
Position 634: 0.0004234620908035732
Position 4158: 0.00041051181052308134
Position 286: 0.0004000177268853789
Position 2576: 0.0003994358401623704
Position 5466: 0.00039526394863895957
Position 1155: 0.00038557783672068
Position 1486: 0.00036919001363285703
Position 2042: 0.00035468078139817973
Position 1952: 0.0003478452880047642
Position 7474: 0.00033572598349969156
Position 1698: 0.00032113850964498745
Position 4107: 0.000306742974346074
Position 2683: 0.00029349442454753617
Position 1400: 0.0002863313096410374
Position 4406: 0.00028307894518059067
Position 2106: 0.0002829729449390481
Position 2642: 0.00027122393701280314
Position 3980: 0.0002624639659307148
Position 2436: 0.000260450425176294
Position 4247: 0.0002502528579331759
Position 559: 0.00024304839884373936
Position 3663: 0.00024084187907362178
Position 3181: 0.00022974593381362845
Position 1306: 0.0002283806973348556
Position 7547: 0.0002280112532996051
Position 1337: 0.0002227538109053534
Position 1343: 0.00022044734155883067
Position 3869: 0.00021694181048206537
Position 6734: 0.00020865136865524513
Position 3141: 0.0001788255329545296
Position 5249: 0.00017830019799738926
Position 155: 0.00016587572962031713
Position 1862: 0.00013376891885493025
Position 1713: 0.00013224462805144796
Position 7737: 0.00012720677913963138
Position 1274: 0.00012155623210062035
Position 2047: 0.00012123489729217974
Position 222: 0.0001165575297639549
Position 6380: 0.00011502014908035241
Position 1232: 0.00010722260547449088
Position 4618: 0.00010359659652281739
Position 1215: 9.521851309784334e-05
Position 6019: 8.89979389576984e-05
Position 2850: 8.749928725131912e-05
Position 257: 8.531194009977482e-05
Position 162: 8.512644189886174e-05
Position 2368: 8.295602738818918e-05
Position 600: 7.436621768123235e-05
Position 2571: 7.286628204352558e-05
Position 4038: 7.109401445787688e-05
Position 330: 6.814311792807035e-05
Position 6593: 6.437985808548303e-05
Position 3322: 6.351133542947922e-05
Position 5794: 5.7428036121612476e-05
Position 2522: 5.71514662569078e-05
Position 514: 5.711257005233914e-05
Position 5961: 5.6957187029407536e-05
Position 1032: 5.362097724458778e-05
Position 1527: 5.23355766423582e-05
Position 2442: 4.603729102873323e-05
Position 2030: 4.3765490347385165e-05
Position 894: 4.3365357472764554e-05
Position 1993: 4.1780285059281575e-05
Position 703: 3.8570325519742175e-05
Position 3074: 3.788404611940204e-05
Position 1286: 3.600470359695483e-05
Position 1907: 3.313639116239678e-05
Position 5746: 3.14992927994719e-05
Position 1162: 2.9142878657967623e-05
Position 1902: 2.812324386478557e-05
Position 3245: 2.70982337983345e-05
Position 2221: 2.5453096876855687e-05
Position 2687: 2.1973535675842698e-05
Position 805: 1.9729200466391632e-05
Position 3117: 1.816235072507919e-05
Position 591: 1.8155917043075156e-05
Position 2649: 1.7563647069827642e-05
Position 4344: 1.686157902885013e-05
Position 464: 1.63842222370176e-05
Position 2056: 1.397003354073915e-05
Position 903: 1.3875826943774003e-05
Position 986: 1.3163835342085889e-05
Position 2453: 1.3032575871555338e-05
Position 1738: 1.2771410381731268e-05
Position 2538: 1.2693170051973517e-05
Position 2501: 1.2454571565427425e-05
Position 2474: 1.1978252551320625e-05
Position 2051: 1.0583312611133135e-05
Position 2515: 1.0307769593000323e-05
Position 1552: 8.62024310952363e-06
Position 677: 8.587853761945497e-06
Position 1463: 7.429542494595896e-06
Position 1425: 6.6407671506158765e-06
Position 1058: 6.579122602199544e-06
Position 220: 6.1205749071112875e-06
Position 657: 6.01285044484513e-06
Position 335: 5.412337873497484e-06
Position 169: 5.157451799062755e-06
Position 2103: 4.987575161851514e-06
Position 236: 4.948873574545809e-06
Position 134: 4.708091292996091e-06
Position 537: 3.8019627720904176e-06
Position 976: 3.6963187750254263e-06
Position 967: 3.610622066399785e-06
Position 2924: 3.5694507008774403e-06
Position 109: 3.3724595218122956e-06
Position 1967: 3.3473940541970755e-06
Position 865: 3.270552907390413e-06
Position 3011: 3.159364565631643e-06
Position 275: 3.1173688502067636e-06
Position 1725: 3.017331420189105e-06
Position 213: 2.790349079176278e-06
Position 2027: 2.399972437986334e-06
Position 639: 2.3628111702896663e-06
Position 618: 2.320871568103056e-06
Position 2134: 2.2147138263192536e-06
Position 3298: 2.1588522567857935e-06
Position 1767: 2.0472277128927844e-06
Position 1160: 1.9463582779403466e-06
Position 1282: 1.615991168045823e-06
Position 183: 1.1178162675582476e-06
Position 623: 9.223893876323231e-07
Position 650: 8.850203537750558e-07
Position 3908: 8.648304077037878e-07
Position 1874: 8.521620390989589e-07
Position 2278: 8.053439909792533e-07
Position 872: 6.883063527925071e-07
Position 1354: 6.011091636617433e-07
Position 532: 5.630910915231493e-07
Position 950: 5.405729463138808e-07
Position 458: 5.096967837764522e-07
Position 480: 5.075712336872947e-07
Position 2246: 4.5275328218462753e-07
Position 215: 4.339105032115116e-07
Position 1095: 3.90092709397518e-07
Position 577: 3.4557982039897246e-07
Position 218: 3.381174287809256e-07
Position 1880: 3.1514356082517743e-07
Position 972: 3.0909912846761406e-07
Position 2084: 3.0631265023744994e-07
Position 1921: 2.8567162609391055e-07
Position 1361: 2.4773172525585844e-07
Position 1742: 2.4370504261869676e-07
Position 433: 2.0475082227214382e-07
Position 1014: 1.9678648059869172e-07
Position 1043: 1.8285207329375502e-07
Position 952: 1.5910901780079965e-07
Position 688: 1.5060761921630695e-07
Position 1066: 1.2620295278156717e-07
Position 185: 1.0797248582103608e-07
Position 81: 1.0715148163975231e-07
Position 201: 9.847758226030324e-08
Position 437: 7.421176273849065e-08
Position 940: 6.72733084102403e-08
Position 1029: 5.758930825457172e-08
Position 1217: 5.046321763819213e-08
Position 876: 4.118573779470164e-08
Position 77: 2.0441841304581862e-08
Position 1938: 1.638411543216245e-08
Position 1429: 1.4765761385237959e-08
Position 1444: 9.95808755436032e-09
Position 446: 8.086607342518436e-09
Position 389: 3.332102219351622e-09
Position 405: 3.2732339371744644e-09
Position 655: 2.5486589666563473e-09
Position 372: 1.9217521283710664e-09
Position 193: 1.08193384827504e-09
Position 86: 3.2515717044038863e-10
Position 91: 1.3262126399622936e-10
Position 94: 1.0867964602916876e-10
Position 79: 7.452691226859339e-13
Position 88: 4.5284532385196276e-14
Position 416: 1.0205520542848914e-14
