Gene = Thyn1
Position 100: 0.000579086987306063
Position 6211: 0.0005451949072977583
Position 660: 0.0005289385542195801
Position 5667: 0.0005259826424577845
Position 43: 0.000491551221529668
Position 3627: 0.0004724001821668358
Position 6137: 0.000439804359265114
Position 197: 0.00041612474002591856
Position 1382: 0.0004035706766407963
Position 6349: 0.0004017077429422874
Position 2593: 0.00038886741020426486
Position 1473: 0.00035755125883294597
Position 5080: 0.0003572663642650291
Position 3925: 0.00033922763334882645
Position 386: 0.0003198175060587945
Position 7213: 0.0003004575161926641
Position 4016: 0.0002772138119320146
Position 1204: 0.0002720803735152373
Position 3146: 0.00023678242642284338
Position 5589: 0.00023418666075580063
Position 6781: 0.00021628310667269328
Position 6443: 0.00021529608166504362
Position 4331: 0.00020888024883499722
Position 5915: 0.0001976491655010856
Position 6042: 0.00019141481456881167
Position 666: 0.00019074762964028748
Position 2073: 0.00018556371595675937
Position 3470: 0.0001846627429955121
Position 664: 0.00018267724719952744
Position 1293: 0.0001812882393410422
Position 6305: 0.00017588447743724483
Position 662: 0.00017504763013258243
Position 378: 0.00016899382625765863
Position 6355: 0.00016630289346609455
Position 708: 0.00016283289812123384
Position 6489: 0.00016064774111434747
Position 2092: 0.00016012373267774099
Position 668: 0.00015124168717939952
Position 754: 0.00015058500713955144
Position 6472: 0.00013867278218805755
Position 670: 0.000131912905025244
Position 6906: 0.00012801731108089007
Position 3262: 0.0001244415647806344
Position 557: 0.00011606516064185559
Position 5070: 0.00011382718029239868
Position 5111: 0.00011100073561604349
Position 672: 0.00011056187897420953
Position 4073: 9.304113776030931e-05
Position 266: 8.940004378757996e-05
Position 674: 8.892967269062124e-05
Position 554: 8.64404911501413e-05
Position 601: 8.604888443732984e-05
Position 1856: 8.438282354826057e-05
Position 5022: 8.389733960087628e-05
Position 586: 8.268916360909844e-05
Position 821: 7.824611053509209e-05
Position 3901: 7.546120551349347e-05
Position 4368: 7.355509953075351e-05
Position 160: 7.319631496069322e-05
Position 1496: 6.973256622883594e-05
Position 676: 6.803862814947264e-05
Position 678: 5.868588914569962e-05
Position 1197: 5.7768966565535915e-05
Position 690: 5.418721946549404e-05
Position 5806: 4.4694880299162594e-05
Position 7252: 4.431530863038833e-05
Position 6791: 3.8975298148485174e-05
Position 25: 3.864838812021464e-05
Position 6060: 3.3627385338648206e-05
Position 37: 1.965442683488781e-05
Position 6675: 1.5249610166827463e-05
Position 7320: 1.5199445001773401e-05
Position 5975: 1.280201999875498e-05
Position 50: 1.2008557113647655e-05
Position 6416: 9.548194262126483e-06
Position 5675: 9.423580165539136e-06
Position 5687: 8.776740646874501e-06
Position 6201: 6.770869978626323e-06
Position 6062: 6.5968860765888025e-06
Position 1257: 5.263317179105822e-06
Position 4610: 2.988056586265084e-06
Position 680: 2.8041299641473857e-06
Position 682: 2.3557679891674925e-06
Position 1406: 1.8107620576762038e-06
Position 1350: 1.8045919367085952e-06
Position 331: 1.7759768995227682e-06
Position 684: 1.4731190465296073e-06
Position 381: 1.3786387117753277e-06
Position 421: 9.569722073643501e-07
Position 686: 8.703245559473615e-07
Position 185: 8.497127484860023e-07
Position 4386: 7.815464192688777e-07
Position 393: 4.725081473850482e-07
Position 1175: 4.2573299164664484e-07
Position 341: 3.121544426320205e-07
Position 231: 2.8845288000563614e-07
Position 1035: 2.465914107942303e-07
Position 1103: 2.4266954887901314e-07
Position 505: 2.1356805701527716e-07
Position 972: 2.1267528472360486e-07
Position 261: 1.2313341811183265e-07
Position 488: 1.1143107449742444e-07
Position 965: 1.0728308929820782e-07
Position 521: 1.033137691530829e-07
Position 5810: 6.002955853318704e-08
Position 438: 7.037063453544296e-09
Position 6743: 3.692466774462782e-09
Position 250: 2.3510406864702215e-09
Position 688: 1.6574153247335045e-09
Position 4618: 6.474405130775923e-10
Position 441: 3.1354516700120947e-10
Position 451: 3.2474736088453576e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6631: 0.9768184147591243
Position 3876: 0.9567842506396216
Position 5836: 0.8767889363142367
Position 5425: 0.8474353822774666
Position 230: 0.8251525809299596
Position 7080: 0.6460019548293823
Position 7437: 0.4861480093955126
Position 7320: 0.1377949963473986
Position 5365: 0.06263264909605017
Position 7346: 0.05347333585089792
Position 7034: 0.04754131807384519
Position 7203: 0.039294259757701004
Position 4965: 0.03785166166312254
Position 270: 0.033901519984300826
Position 5025: 0.032221666563848145
Position 5798: 0.03069489015845973
Position 1581: 0.030467752275499933
Position 7363: 0.027907860254063784
Position 473: 0.026900183492766377
Position 7440: 0.023952495370008473
Position 2124: 0.023949534465766475
Position 5430: 0.02172668819451392
Position 2936: 0.021356178118509515
Position 4256: 0.020305278605460948
Position 4877: 0.01969059445401055
Position 1372: 0.01949719079406754
Position 6392: 0.01827796641199377
Position 6289: 0.015579845771347963
Position 4480: 0.01462094140597157
Position 7110: 0.012170930791723438
Position 2982: 0.011731806626042828
Position 4154: 0.010492172601351504
Position 4948: 0.010123444917067185
Position 7128: 0.009741239246325412
Position 7131: 0.009696672931796055
Position 5368: 0.0091582653471578
Position 7459: 0.008801529753680858
Position 6853: 0.008418928300217607
Position 3649: 0.006073971356634796
Position 185: 0.005838128884894196
Position 4215: 0.0056256817697972385
Position 4127: 0.005413226180150128
Position 3880: 0.005280472495624547
Position 7335: 0.004848918018737334
Position 3839: 0.004594239598864367
Position 3193: 0.004398475783911959
Position 276: 0.004225485888863525
Position 4515: 0.0041390088791589735
Position 6211: 0.0035946738764301624
Position 6915: 0.0035632001124286084
Position 1697: 0.0033750582986537205
Position 5319: 0.0032102120381054334
Position 7150: 0.003152126712965474
Position 7326: 0.0031367402303933683
Position 6395: 0.002861439371682669
Position 7092: 0.002806976580479701
Position 2953: 0.002794836772228811
Position 7602: 0.002718746691939782
Position 6795: 0.0026548345942069996
Position 4924: 0.0025170244280628357
Position 7466: 0.002345954032200803
Position 7442: 0.002334308109621978
Position 4282: 0.002204167819115734
Position 754: 0.002117188279711811
Position 488: 0.0020796594330949976
Position 6893: 0.0019374092255379264
Position 7366: 0.0019360821625289083
Position 3599: 0.0019034614029739567
Position 4734: 0.0018258579998621336
Position 5853: 0.001719486450465242
Position 1203: 0.001675310759856135
Position 4746: 0.001672541173251723
Position 4680: 0.0016661964389799093
Position 1102: 0.0015857416787290776
Position 6876: 0.0013986653627948206
Position 4160: 0.0013806425425900478
Position 5224: 0.0013773257053808455
Position 7205: 0.00133669247776064
Position 4988: 0.001308307274981144
Position 7181: 0.0012214126061593196
Position 7218: 0.0012099452495096898
Position 6440: 0.0011884103430362294
Position 6751: 0.0011482991368969805
Position 237: 0.001148168126961719
Position 6262: 0.0011376059327298021
Position 5395: 0.0010824485131173548
Position 6699: 0.0010767801273639526
Position 7350: 0.0010757453316474562
Position 5968: 0.000986421487678505
Position 4921: 0.0009800726139313016
Position 4158: 0.0009076191226527576
Position 4453: 0.0008892699396831125
Position 6640: 0.000870148397306032
Position 5335: 0.0008623795907546025
Position 6664: 0.0008323269656308249
Position 5054: 0.0008151883226837491
Position 3698: 0.0007877887610292524
Position 7231: 0.0007675119119401593
Position 286: 0.0007529440274759244
Position 6028: 0.0007477192211970242
Position 3771: 0.0007074924564974276
Position 5562: 0.0007067768610578946
Position 3626: 0.0006614257134289205
Position 2021: 0.0006557738788413849
Position 1705: 0.0006549149920236951
Position 5892: 0.0006296537533904378
Position 4849: 0.0006236815355484712
Position 3202: 0.0006223789887077784
Position 2128: 0.0006072218480800638
Position 2817: 0.0005971999050556756
Position 6232: 0.0005970570112454929
Position 4708: 0.0005939760501906173
Position 3748: 0.0005930621341670144
Position 4399: 0.0005909382503174635
Position 4816: 0.0005886992266820392
Position 6825: 0.0005697748462588588
Position 6918: 0.0005605166216051516
Position 5628: 0.0004844216767849926
Position 4684: 0.00048174974698861605
Position 3621: 0.00048144344325752673
Position 2163: 0.0004703361675061973
Position 3921: 0.00046772645335822625
Position 6653: 0.0004630534173459814
Position 2987: 0.0004592260058031424
Position 7473: 0.00043090059139584653
Position 4894: 0.00042992896962972167
Position 6974: 0.00042854198749394843
Position 1557: 0.00039314116258280573
Position 6864: 0.00038198788337003166
Position 5272: 0.00036916479975347715
Position 6163: 0.0003667133880090829
Position 1779: 0.00035690358697539005
Position 6939: 0.0003549410970224747
Position 6303: 0.0003486853897578838
Position 516: 0.0003390915046760377
Position 6800: 0.00029232314259398966
Position 6980: 0.00027056065847669844
Position 3718: 0.0002680847073952006
Position 1846: 0.0002593569965486662
Position 2482: 0.00025751521284375856
Position 5724: 0.00023113589310978192
Position 7281: 0.00022710351009671984
Position 4237: 0.0002164201226600882
Position 6989: 0.00021303731733884334
Position 2504: 0.0002125130273104531
Position 6809: 0.000209950320300621
Position 5308: 0.0002078875738871681
Position 2517: 0.00020199769189978653
Position 6593: 0.00020069189083577022
Position 1532: 0.00018744216772975515
Position 2932: 0.00018010734734868745
Position 5806: 0.00017797465977257616
Position 2202: 0.00017137138819704777
Position 2760: 0.00016591038760348847
Position 2476: 0.000163417755623003
Position 240: 0.0001591322398887007
Position 6821: 0.00015777808121466156
Position 7285: 0.00015721446536321387
Position 3503: 0.00015598082517989372
Position 6416: 0.0001553141529614745
Position 191: 0.0001511081433712761
Position 4610: 0.0001487629367119717
Position 5249: 0.00014779524739091262
Position 2138: 0.0001443300091934209
Position 1230: 0.00013919109981767785
Position 3438: 0.00013605570158427733
Position 4693: 0.00012837626836505376
Position 6442: 0.0001248835507425578
Position 7409: 0.000122463155448271
Position 6922: 0.00012175095151604344
Position 6097: 0.00011497982892914467
Position 4829: 0.00011329516058055275
Position 4598: 0.00011101510183181598
Position 4634: 0.00010973282204346346
Position 6068: 0.0001096847668105302
Position 2183: 0.00010904340559063808
Position 2540: 0.00010877259267310266
Position 3302: 0.00010875160748314617
Position 4837: 0.00010393655924358458
Position 4929: 0.00010239849710942503
Position 3587: 0.00010039216519865637
Position 2230: 9.763888343568243e-05
Position 1931: 9.724403510755265e-05
Position 3463: 9.531807326508714e-05
Position 6370: 9.416413711289417e-05
Position 1337: 9.099161026804395e-05
Position 3524: 8.50455821375773e-05
Position 1189: 8.139508581397239e-05
Position 1585: 8.09643677371475e-05
Position 5172: 8.070132252724837e-05
Position 7491: 7.947184700708449e-05
Position 1758: 7.850561509106126e-05
Position 1982: 7.413806480224034e-05
Position 2257: 7.22767769061274e-05
Position 4576: 7.176869523906456e-05
Position 2462: 7.100133128471622e-05
Position 7159: 7.039375810306821e-05
Position 5447: 6.846360714902475e-05
Position 5781: 6.807899822782872e-05
Position 3060: 6.712125279368823e-05
Position 4263: 6.531421896974969e-05
Position 5494: 6.0567687293810844e-05
Position 5685: 5.9269786445376945e-05
Position 5651: 5.736794942119309e-05
Position 2867: 5.655184522988231e-05
Position 5229: 5.5940401644354755e-05
Position 3851: 5.465881558538865e-05
Position 1266: 5.18955165370176e-05
Position 1550: 5.052142852378183e-05
Position 2410: 4.9931913480708265e-05
Position 336: 4.8973418444017914e-05
Position 4437: 4.830393236332438e-05
Position 6413: 4.298934965986954e-05
Position 5569: 4.2506019558156035e-05
Position 2374: 4.107192179535448e-05
Position 2173: 3.78374151601619e-05
Position 4567: 3.6364605124871604e-05
Position 5876: 3.3332563588455126e-05
Position 4173: 3.3077963700753145e-05
Position 5699: 3.141666560780638e-05
Position 4463: 3.1306236094883953e-05
Position 702: 3.0910547092829556e-05
Position 6643: 2.8840706826660856e-05
Position 1602: 2.574640838946667e-05
Position 521: 2.4977575510716657e-05
Position 6428: 2.4872960508547046e-05
Position 6831: 2.3858386301654826e-05
Position 6526: 2.2271053801300614e-05
Position 7480: 2.209481101111603e-05
Position 6999: 2.1332904396624344e-05
Position 290: 1.9084016055521532e-05
Position 7533: 1.546063503219269e-05
Position 5162: 1.4861633626861824e-05
Position 7539: 1.309193917583218e-05
Position 6125: 1.3078438672686206e-05
Position 7008: 1.1794779912776665e-05
Position 5704: 1.0495736347129435e-05
Position 7536: 9.729464774281652e-06
Position 6155: 8.848243051849974e-06
Position 5813: 5.781055556841553e-06
Position 6670: 4.41546849004691e-06
Position 6704: 3.22006101857237e-06
Position 1088: 2.786141431904482e-06
Position 1038: 1.6717832061255325e-06
Position 707: 1.6430864296109365e-06
Position 1737: 1.471487266771995e-06
Position 4602: 1.4016569505877358e-06
Position 1118: 1.306122201581629e-06
Position 4551: 9.861959425340423e-07
Position 1762: 8.486771937524573e-07
Position 313: 7.493079841691024e-07
Position 2254: 7.332775534059653e-07
Position 6706: 7.183461192113008e-07
Position 2439: 6.157112854135551e-07
Position 311: 5.864049343158026e-07
Position 288: 5.819532278439136e-07
Position 245: 5.379210247099398e-07
Position 155: 5.310330414263296e-07
Position 6956: 4.986537219057869e-07
Position 428: 4.62736189186442e-07
Position 317: 4.346183724597672e-07
Position 6032: 4.24273780439903e-07
Position 1829: 3.5390069636065837e-07
Position 2788: 3.4076756802725103e-07
Position 1311: 3.3787609877223124e-07
Position 980: 3.1310803287383586e-07
Position 4111: 3.1027015227161393e-07
Position 833: 2.6593603140797926e-07
Position 247: 2.5473754063053015e-07
Position 5718: 2.3653126873744558e-07
Position 361: 2.1908873379036948e-07
Position 5670: 1.9717727161318356e-07
Position 6137: 1.9449703835409286e-07
Position 5087: 1.8619581691497275e-07
Position 6140: 1.7516690102084938e-07
Position 1416: 1.3399917754210039e-07
Position 658: 9.487164386824344e-08
Position 5585: 8.97462403261988e-08
Position 5658: 8.127260824084713e-08
Position 987: 3.8373134269527874e-08
Position 582: 2.7188198912845487e-08
Position 5998: 2.6181444668737416e-08
Position 5989: 2.554414899643635e-08
Position 301: 2.2281932050446714e-08
Position 531: 2.016840503872161e-08
Position 136: 1.8054635795027634e-08
Position 892: 1.4244378870386476e-08
Position 5929: 1.3908486811152958e-08
Position 111: 9.146716944475678e-09
Position 129: 4.584308465075923e-09
Position 124: 4.309072755893539e-09
Position 607: 3.791379951169514e-09
Position 148: 3.5476085626426635e-09
Position 365: 2.581540781919978e-09
Position 5905: 2.4655709355207225e-09
Position 5747: 2.354715306453357e-09
Position 341: 1.9054041735646313e-09
Position 116: 1.505651230715805e-09
Position 1723: 1.2732486468744456e-09
Position 589: 4.840058088595032e-10
Position 576: 3.869720761282116e-10
Position 612: 3.219652677809728e-10
Position 144: 1.8176045844471923e-10
Position 146: 1.4363023798000753e-10
Position 389: 1.2183143182467326e-10
Position 642: 6.784267883665337e-11
Position 119: 4.362048842612872e-11
Position 121: 1.8384957029932242e-11
Position 368: 1.3255801404257073e-11
Position 105: 6.720279711366757e-13
Position 95: 5.880585417089723e-13
Position 107: 4.801086236854001e-13
Position 374: 3.561040520208916e-13
Position 784: 4.3784081347604346e-14
Position 98: 4.794648798945382e-18
Position 100: 4.403919771977641e-18
Position 87: 3.058090403267424e-18
