Gene = Ddias
Position 4721: 0.0001067994967021098
Position 371: 9.352417972695449e-05
Position 2040: 9.21977751609705e-05
Position 7791: 9.1552558126686e-05
Position 1443: 8.841211928906031e-05
Position 810: 7.960305505767602e-05
Position 9026: 7.90731451867906e-05
Position 2066: 7.892333640513807e-05
Position 1490: 7.854249997795239e-05
Position 3220: 7.303616674171524e-05
Position 145: 6.953198324921072e-05
Position 8057: 6.165246097524986e-05
Position 5074: 5.405484346581701e-05
Position 87: 4.931414863134086e-05
Position 12895: 4.727207135530959e-05
Position 291: 4.408795670231828e-05
Position 12881: 3.6223898216301266e-05
Position 701: 3.57161554249321e-05
Position 2900: 3.4620591803829206e-05
Position 12998: 3.368677944728654e-05
Position 12932: 3.304792488032421e-05
Position 93: 2.7040119910503675e-05
Position 979: 2.3521989339748516e-05
Position 1717: 2.0581181020532428e-05
Position 692: 1.8598115630778024e-05
Position 2211: 1.827740131901843e-05
Position 1547: 1.698949326659042e-05
Position 12874: 1.5883121665321356e-05
Position 1559: 1.4950448331154083e-05
Position 563: 1.394552306883242e-05
Position 950: 1.3772165153006786e-05
Position 1965: 1.3517140203846382e-05
Position 12811: 1.3455397501674437e-05
Position 4169: 1.2467719354446247e-05
Position 1542: 9.675014498110225e-06
Position 1738: 9.578323734007528e-06
Position 881: 9.553367195126368e-06
Position 2355: 9.168251884368942e-06
Position 2870: 8.819837868891814e-06
Position 681: 7.3906557310405355e-06
Position 7816: 7.303355665552707e-06
Position 12833: 6.811077884173743e-06
Position 1590: 6.51306449985476e-06
Position 1016: 5.644211502291061e-06
Position 3516: 5.257933678136693e-06
Position 127: 5.146461946154611e-06
Position 661: 4.909805819202585e-06
Position 3083: 4.8933623789136226e-06
Position 460: 4.534582917003824e-06
Position 7668: 4.018055760087511e-06
Position 665: 3.757434796847569e-06
Position 975: 3.560364969201463e-06
Position 259: 3.5499042318098866e-06
Position 8793: 3.35198565786879e-06
Position 1676: 2.9454550286623983e-06
Position 2540: 2.880469986555338e-06
Position 2786: 2.214803693307677e-06
Position 1478: 2.0918331249347986e-06
Position 2797: 1.2561347276156833e-06
Position 2905: 9.296941702946621e-07
Position 2918: 8.424248585248724e-07
Position 2492: 7.500366318352922e-07
Position 2567: 7.131395562948041e-07
Position 2542: 7.063288480998111e-07
Position 1960: 6.670671660941678e-07
Position 2581: 6.323417770599836e-07
Position 2561: 5.008266704106811e-07
Position 2496: 5.003364037431204e-07
Position 12113: 2.0004609381779296e-07
Position 2537: 1.9210954316312375e-07
Position 11867: 1.1389573571097593e-07
Position 34: 4.16298296717504e-08
Position 1415: 1.560078374747096e-08
Position 12285: 1.1977281581297521e-09
Position 397: 2.976598636760943e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11760: 0.9952974479105832
Position 7547: 0.9721786849379815
Position 12729: 0.8271460505715117
Position 1402: 0.6598237042891605
Position 6048: 0.6503600061710029
Position 13934: 0.5494963802521431
Position 8779: 0.18880169329693997
Position 9379: 0.187864250769293
Position 6684: 0.1567171860563645
Position 14947: 0.1466472872608011
Position 5924: 0.12986216205998138
Position 12277: 0.12579244120986696
Position 5741: 0.11953234191609195
Position 1826: 0.10870791760698925
Position 5703: 0.10663613414570682
Position 14672: 0.08732147101499523
Position 3682: 0.07415209699097332
Position 201: 0.07286843075892992
Position 12576: 0.06769467898802065
Position 8095: 0.06495980191920925
Position 6438: 0.061201132802926335
Position 7311: 0.05491667854871806
Position 9892: 0.05484491717171558
Position 2018: 0.04670137538320405
Position 5789: 0.04242665362021404
Position 6405: 0.04064850658084545
Position 15632: 0.03846745380978955
Position 12690: 0.03783060045270986
Position 5902: 0.035635018928843194
Position 15262: 0.03534320737234523
Position 1115: 0.026818267443661753
Position 12997: 0.02527846730477507
Position 6481: 0.02266367310558309
Position 15815: 0.02217518931760993
Position 16487: 0.022174415776568222
Position 7272: 0.01998970971458636
Position 4339: 0.017781765790266357
Position 1316: 0.01728384401439221
Position 16018: 0.01725132916427317
Position 6607: 0.016565794950150512
Position 3117: 0.016004605482987044
Position 14408: 0.013813611343627205
Position 15919: 0.012999385990281042
Position 9663: 0.012877018342789013
Position 11260: 0.012558114635025885
Position 6384: 0.01254495690531777
Position 10118: 0.012339876119470804
Position 13265: 0.011647074934881655
Position 12035: 0.011267494210622824
Position 14123: 0.011085673113668267
Position 12280: 0.011008134450544008
Position 11419: 0.010810893679482833
Position 12917: 0.01073115649414312
Position 15349: 0.010139672139421584
Position 10160: 0.010136277944877163
Position 12153: 0.009854585333901909
Position 1159: 0.009565113076427947
Position 5859: 0.009160624222007883
Position 16599: 0.009113669204110844
Position 3774: 0.009060879016028233
Position 12758: 0.00860146498705787
Position 8073: 0.008445250542711974
Position 8021: 0.008434344604419657
Position 16510: 0.008396090209483065
Position 6594: 0.008338778343217383
Position 412: 0.00806592882181294
Position 15944: 0.00804840938639769
Position 272: 0.008037947792944668
Position 2500: 0.007728409012478192
Position 15226: 0.007685291304832171
Position 15081: 0.007663143963555919
Position 13226: 0.0075349438752483995
Position 8655: 0.007337632324629044
Position 15375: 0.007054214283203313
Position 12019: 0.007039525536187665
Position 10007: 0.006955437960362605
Position 12392: 0.006690187339751843
Position 12309: 0.0063723999914949295
Position 9920: 0.006332353185799196
Position 7044: 0.006046112945033068
Position 14211: 0.00597188463085547
Position 3499: 0.005722606894274108
Position 11285: 0.00565276448548629
Position 14372: 0.0055885038596158645
Position 2021: 0.005428324144288104
Position 15014: 0.005093761631618942
Position 15549: 0.005004318147623852
Position 13170: 0.00474763487863645
Position 15992: 0.004632096808462318
Position 16568: 0.0046175345121747735
Position 16122: 0.004102877562591043
Position 8467: 0.003896858071326021
Position 1951: 0.0038872597768807027
Position 12510: 0.0037738652941574093
Position 12180: 0.0036603052293744704
Position 2395: 0.0036547294833205297
Position 12665: 0.003581124329303514
Position 7966: 0.0035403140761873834
Position 14890: 0.003533862526740938
Position 1947: 0.003490060040660403
Position 2576: 0.0034514016987967303
Position 6639: 0.003350377800689287
Position 1221: 0.0032488248067669276
Position 8451: 0.0030696278858706075
Position 3686: 0.0030679999706876844
Position 15268: 0.0030642629602474977
Position 10404: 0.002749206241510183
Position 14636: 0.002674077846879158
Position 14893: 0.002493889717615361
Position 13516: 0.0024411566822113797
Position 15156: 0.002331253883431493
Position 2561: 0.002312633726220537
Position 8926: 0.0022690497090450787
Position 12501: 0.002237833384773743
Position 14732: 0.002205140796135796
Position 14307: 0.002140527204436044
Position 4884: 0.001961116331474506
Position 872: 0.0016769433026996862
Position 13106: 0.0016418482042819373
Position 10598: 0.0016035055274908638
Position 16518: 0.0015279882187552592
Position 6756: 0.0014474762835931926
Position 15038: 0.0013998672835154556
Position 15303: 0.0013671511761847912
Position 2037: 0.0012647744302848075
Position 12489: 0.0012485442274454352
Position 3344: 0.0012462337077341979
Position 13965: 0.001235275587168641
Position 1324: 0.0012129456247612742
Position 1130: 0.0011955904584125467
Position 12196: 0.0011930238303486534
Position 1865: 0.0010663479552628472
Position 16690: 0.0010397274638032162
Position 8471: 0.000981052362816052
Position 12642: 0.0009797488351313986
Position 8114: 0.0009544065795923767
Position 7597: 0.0009446161262444689
Position 3227: 0.0009109023432335851
Position 16191: 0.0008930822128268969
Position 5482: 0.0008647941354810676
Position 12043: 0.0008497281978821642
Position 14553: 0.0008383579668730305
Position 14674: 0.0008331084560563134
Position 15427: 0.000831999655583641
Position 5351: 0.0008211869946159434
Position 14615: 0.0008156647614757089
Position 15739: 0.0008117529413707993
Position 2641: 0.000811131377709494
Position 5478: 0.0007843862743157499
Position 6546: 0.0007652315053457621
Position 5708: 0.0007358543839830167
Position 13020: 0.0007351843650814364
Position 1522: 0.0007331901200333823
Position 1111: 0.0006949828458955114
Position 12542: 0.0006770668669295158
Position 12211: 0.000669181093482839
Position 15447: 0.0006645039534497353
Position 12740: 0.0006512480968097757
Position 12055: 0.0006499950529197912
Position 1924: 0.0006430346191189431
Position 13661: 0.0006357925920877748
Position 12106: 0.0006332914997076684
Position 9333: 0.00062016895803342
Position 9526: 0.0006173701376102849
Position 14380: 0.0006130906343707192
Position 14239: 0.000610428925938421
Position 12968: 0.0005571167279319085
Position 14070: 0.0005279369777259908
Position 14923: 0.0005257139332442773
Position 7922: 0.0005115969069482973
Position 230: 0.00044636095993651903
Position 15120: 0.00042057959395455055
Position 1822: 0.00041537290501161785
Position 13681: 0.0003864518778306663
Position 2821: 0.0003825026154530228
Position 14047: 0.0003630822003887863
Position 8330: 0.0003458331265919659
Position 1164: 0.0003420799671168545
Position 3156: 0.0003361309877586963
Position 2044: 0.0003112517007100184
Position 1484: 0.00029192601913203815
Position 12167: 0.0002913619763116216
Position 8049: 0.0002867610663069616
Position 12704: 0.00027990517933942346
Position 12771: 0.00025761887447376856
Position 14183: 0.0002480909710942721
Position 2904: 0.00023666546053738896
Position 14350: 0.0002219599877903267
Position 1415: 0.00021270261869099925
Position 2644: 0.00019786781212422478
Position 896: 0.00019714812276409188
Position 281: 0.00017590462203221513
Position 1181: 0.00017318546684435318
Position 13606: 0.00016756257944152631
Position 12458: 0.00015557641759672325
Position 1207: 0.0001516856795025705
Position 1671: 0.0001331164072885504
Position 13643: 0.00013025861323917085
Position 1891: 0.00012365708990838507
Position 8760: 0.00012316065710265056
Position 9500: 0.00011622165391176446
Position 12317: 0.00011425567251231599
Position 8634: 0.00011206200234779187
Position 14151: 8.792235341271534e-05
Position 1436: 8.588192116977133e-05
Position 1904: 8.476200707590568e-05
Position 1248: 7.388135007381457e-05
Position 3198: 7.047057241686721e-05
Position 11520: 6.93918075752041e-05
Position 2860: 6.208644921266346e-05
Position 316: 6.142216010736782e-05
Position 801: 5.931182017801278e-05
Position 8806: 5.8838376326388605e-05
Position 1442: 5.86114683621897e-05
Position 4956: 5.621563539477985e-05
Position 681: 5.2613288116326376e-05
Position 1972: 5.197489966537701e-05
Position 740: 5.166369411514652e-05
Position 8783: 5.146620546710233e-05
Position 430: 4.844559882241702e-05
Position 364: 4.256102762330295e-05
Position 12800: 3.8765009481672784e-05
Position 4561: 3.461397049298745e-05
Position 12828: 3.44164406417759e-05
Position 7995: 3.436003173081923e-05
Position 700: 3.1908368866359874e-05
Position 4590: 3.0226358186220357e-05
Position 1255: 2.374625926903302e-05
Position 820: 2.3203460380588603e-05
Position 4640: 2.2593443077850616e-05
Position 1433: 1.9536909790069084e-05
Position 1606: 1.344537937234865e-05
Position 652: 1.3337664810971647e-05
Position 7719: 1.271690380512213e-05
Position 12075: 1.1441732321306777e-05
Position 460: 1.0551519588307124e-05
Position 2040: 1.019666373350196e-05
Position 4045: 1.0190067571798275e-05
Position 945: 9.662390982555478e-06
Position 632: 9.26287808693126e-06
Position 7554: 8.651148384035357e-06
Position 377: 8.520784024811615e-06
Position 964: 8.054985093714847e-06
Position 2343: 7.806013533159264e-06
Position 1617: 7.724997961120657e-06
Position 1574: 7.684739443072035e-06
Position 7475: 7.476325207930254e-06
Position 1569: 7.0442952169219615e-06
Position 320: 6.5456401509560705e-06
Position 569: 6.209510338609971e-06
Position 2534: 5.758373199926903e-06
Position 2511: 5.661857915571389e-06
Position 436: 5.57858118666355e-06
Position 1029: 5.5710320038113795e-06
Position 2663: 5.567982583247356e-06
Position 1469: 4.870241788592893e-06
Position 244: 4.408327775607308e-06
Position 1613: 3.999613277145646e-06
Position 7744: 3.3632366449287595e-06
Position 655: 3.0227532637485976e-06
Position 2210: 2.8446670285967977e-06
Position 432: 2.3060362256352773e-06
Position 10021: 2.297805722797084e-06
Position 3884: 2.2776517826479743e-06
Position 1590: 2.196799526547242e-06
Position 325: 2.124091423346027e-06
Position 2230: 1.9569979175031757e-06
Position 1226: 1.712015422732632e-06
Position 2980: 1.7033381608928142e-06
Position 513: 1.3552669253241324e-06
Position 1372: 1.2472924021559058e-06
Position 746: 1.1162978909179787e-06
Position 1640: 8.47089656431825e-07
Position 1537: 8.034416502067237e-07
Position 1681: 7.445471018938418e-07
Position 1750: 7.106943012146836e-07
Position 1334: 7.021567283625339e-07
Position 7948: 6.990641528373056e-07
Position 144: 6.891267496612456e-07
Position 2289: 6.79948861258499e-07
Position 809: 6.710825820966394e-07
Position 361: 6.311764688212485e-07
Position 465: 5.949456812479448e-07
Position 2098: 5.751575595915081e-07
Position 2676: 5.720291467451074e-07
Position 1648: 4.1819486199992665e-07
Position 12412: 3.954394929807347e-07
Position 3248: 3.6973462750207303e-07
Position 2930: 3.538018277211662e-07
Position 2059: 1.8722747804664724e-07
Position 2065: 1.682165387196443e-07
Position 1910: 1.0876369613986797e-07
Position 2279: 1.0475304336565565e-07
Position 984: 4.197382461602557e-08
Position 389: 2.826626215668172e-08
Position 475: 9.68101877396927e-09
Position 579: 9.429786105022543e-09
Position 2359: 2.6819158686584985e-09
Position 106: 1.0432077436517283e-10
Position 150: 2.2025421188375903e-11
Position 164: 1.2291352477775698e-11
Position 585: 7.474975087690086e-12
Position 448: 1.381447864565582e-12
Position 152: 5.066397973107558e-14
Position 111: 3.853454230621511e-14
Position 124: 8.690442047781325e-15
Position 127: 8.500999669151694e-15
