Gene = Cnst
Position 776: 6.951687489676635e-06
Position 421: 5.02708520149025e-06
Position 1991: 4.3416802426961344e-06
Position 993: 4.187109524376879e-06
Position 917: 4.118484770315451e-06
Position 2101: 3.4642585792335746e-06
Position 117: 3.429866774361291e-06
Position 2006: 3.2535826800116432e-06
Position 797: 2.7099246933805268e-06
Position 1651: 2.658278135564359e-06
Position 2001: 2.5686962830318063e-06
Position 1968: 2.5665338085704692e-06
Position 1847: 2.2329123922080528e-06
Position 2103: 1.8027218121799522e-06
Position 3: 1.6645615921853708e-06
Position 1715: 1.491312044914303e-06
Position 1174: 1.2530994226682206e-06
Position 1197: 8.740043023128883e-07
Position 982: 5.770071266634628e-07
Position 785: 3.397701283281921e-07
Position 609: 3.153929676566092e-07
Position 390: 2.426109921879533e-07
Position 733: 1.22505600782237e-07
Position 519: 7.512259839346852e-08
Position 1200: 5.3933797087603995e-08
Position 1074: 4.666560261254587e-08
Position 157: 4.532424292582696e-08
Position 130: 4.442052842851776e-08
Position 594: 1.3771860679155137e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2625: 0.364974932407805
Position 1023: 0.20156705171329245
Position 1891: 0.13397338677435033
Position 5776: 0.11737237144400108
Position 1275: 0.08237108957594004
Position 3834: 0.08073204970492512
Position 952: 0.0480822070090519
Position 13062: 0.03966522729917413
Position 5125: 0.0345481818927574
Position 14750: 0.03377753521313218
Position 16247: 0.033558794067144265
Position 10678: 0.025331433159710745
Position 9812: 0.02375608745508486
Position 5996: 0.02292552711801117
Position 2320: 0.02146711955399144
Position 7230: 0.015895594871004722
Position 3070: 0.013730915057749479
Position 3414: 0.013195989566069767
Position 352: 0.012798856256951999
Position 10556: 0.012483092396589363
Position 3854: 0.011153786178254568
Position 5044: 0.010815789492844279
Position 869: 0.010786538475804833
Position 3365: 0.010755404450584418
Position 7540: 0.009645914332029147
Position 12010: 0.009188070253805233
Position 4498: 0.008751882109139216
Position 9587: 0.00851288090996189
Position 10727: 0.00829839651674286
Position 6503: 0.008234449650599999
Position 13609: 0.008196317677567738
Position 10609: 0.0070348138374090145
Position 8260: 0.006881493046904611
Position 579: 0.006722221164043043
Position 5077: 0.006429022780251563
Position 1591: 0.0058327306221887575
Position 1124: 0.005675960814771093
Position 2045: 0.0054945760489119545
Position 4845: 0.005456637550160653
Position 5760: 0.005258700779969414
Position 1091: 0.005167025018045249
Position 2514: 0.005047784083805775
Position 982: 0.0044261532701019525
Position 12622: 0.004403503374106763
Position 3499: 0.004269420820681659
Position 8900: 0.004249778752731498
Position 11791: 0.004176182332920039
Position 5899: 0.004033707962865123
Position 12360: 0.003969990843291015
Position 4019: 0.003778509239348841
Position 1310: 0.003505024742318118
Position 7507: 0.003483652472438681
Position 6916: 0.0034155799808581948
Position 7323: 0.0032236251763381953
Position 805: 0.0030610261164165297
Position 4050: 0.0028471051779939186
Position 2169: 0.002782797955519079
Position 7874: 0.0027593549584606658
Position 6640: 0.002748504687580432
Position 4001: 0.002709273101774747
Position 7877: 0.0025338329789481315
Position 4535: 0.0023371624140249227
Position 2075: 0.0023355424678216043
Position 2141: 0.0022720665575354944
Position 3599: 0.0021770843689201827
Position 785: 0.002105384867578451
Position 5530: 0.0020995377275827383
Position 9998: 0.0020716446987826902
Position 3618: 0.0020687085556395732
Position 2004: 0.002016090537557586
Position 926: 0.0020116068695625704
Position 8545: 0.0019975922788896742
Position 1683: 0.0019527988352143523
Position 1069: 0.0019023295735475833
Position 10497: 0.0018056405202523443
Position 3689: 0.0016970331636714771
Position 10367: 0.0016504233520753904
Position 5334: 0.001629816271900063
Position 893: 0.0016059326836778023
Position 9897: 0.0015472490472202645
Position 3837: 0.0014142369895509008
Position 741: 0.0013115402446149465
Position 6347: 0.0012701611283256764
Position 1109: 0.0012644481175416032
Position 6422: 0.0012483091320381133
Position 3841: 0.0011997528635148936
Position 895: 0.0011445259532231271
Position 2682: 0.0011374480219669312
Position 5269: 0.0010910710448596825
Position 6688: 0.0010578198562927305
Position 3094: 0.0010521548752993907
Position 598: 0.00102337770093846
Position 2070: 0.0010173600055047986
Position 4727: 0.0010143189401214062
Position 5662: 0.0009258942425196003
Position 130: 0.0008910072409663614
Position 5019: 0.0008715263034277096
Position 2873: 0.000851634706083419
Position 3669: 0.0008021830654659423
Position 844: 0.0007906654409421021
Position 4352: 0.0007209386731617029
Position 7208: 0.0006935062087725443
Position 1603: 0.000688556315088313
Position 3165: 0.0006713150979433707
Position 475: 0.0006088772288824283
Position 2563: 0.0006005822142745501
Position 5796: 0.0005796263148329272
Position 6787: 0.0005650369763980049
Position 7948: 0.0005494146556028936
Position 7484: 0.0005016170816140694
Position 2253: 0.00048115929556161576
Position 7161: 0.0004528982150662145
Position 4947: 0.0004440638054762292
Position 1054: 0.00044331813574171295
Position 1737: 0.0004360897718151102
Position 3556: 0.0004334215354044956
Position 1061: 0.0004136301412346861
Position 6979: 0.0004134250169384108
Position 2236: 0.0004116747744502896
Position 4737: 0.0003932010110730439
Position 6943: 0.00038228948537675415
Position 2290: 0.0003819135852779794
Position 4038: 0.0003771953432221023
Position 5780: 0.0003456323579048218
Position 1059: 0.000337528183394231
Position 3861: 0.00031377361895955
Position 2797: 0.0003058960669878374
Position 3105: 0.00029400608370863207
Position 5215: 0.00029173255240687833
Position 3271: 0.00028160881125339647
Position 3908: 0.0002714217242923396
Position 1751: 0.00024128416924365954
Position 2272: 0.0002351972086497325
Position 3575: 0.00021317456346229142
Position 163: 0.00020992151875647767
Position 2794: 0.00019966341152187283
Position 1625: 0.0001941832723610484
Position 4950: 0.00019364945277402344
Position 4999: 0.00018302561015077302
Position 820: 0.0001813752347613506
Position 4675: 0.00016949070019064733
Position 1224: 0.00016236956142891761
Position 1796: 0.00014763373503298892
Position 4783: 0.00014691790278318473
Position 3732: 0.00014177106073933065
Position 2101: 0.00014080139057191462
Position 4872: 0.00013861896638451288
Position 1088: 0.00013650670682550887
Position 2859: 0.00011984560705297385
Position 3572: 0.00011943804149036104
Position 1955: 0.00011823197412714798
Position 878: 0.00011304048176901218
Position 3629: 0.0001098402471520073
Position 3646: 9.987940090319661e-05
Position 1478: 9.595355196285275e-05
Position 749: 9.304033426173639e-05
Position 148: 9.244864946126853e-05
Position 4005: 8.893310652189165e-05
Position 1857: 8.520381774018605e-05
Position 714: 8.315365452980353e-05
Position 2666: 7.711062674472174e-05
Position 3297: 7.231260169712575e-05
Position 183: 7.225858284276477e-05
Position 2382: 6.744461166016674e-05
Position 1395: 6.610900982925277e-05
Position 1692: 6.0676512412052405e-05
Position 2576: 5.228433428696016e-05
Position 689: 5.153903396758202e-05
Position 641: 5.1044861375180386e-05
Position 1098: 4.886804460780382e-05
Position 3476: 4.787761314596229e-05
Position 246: 4.107342121842388e-05
Position 141: 3.735662454684398e-05
Position 1651: 3.1890486700101175e-05
Position 790: 2.7750870150194785e-05
Position 1148: 2.7038740741375428e-05
Position 875: 2.4189793988004055e-05
Position 3875: 2.320718962572452e-05
Position 3510: 2.3090354239913367e-05
Position 1329: 1.9927614131962987e-05
Position 833: 1.989687530166024e-05
Position 2176: 1.9423938550361507e-05
Position 3192: 1.6596168676913466e-05
Position 755: 1.2867193947857973e-05
Position 1844: 1.2038672130187362e-05
Position 346: 1.1878985911359013e-05
Position 960: 1.1142422832430972e-05
Position 270: 1.1088713354585298e-05
Position 1900: 9.63493079722828e-06
Position 1133: 9.25309999105603e-06
Position 221: 7.5072947427845345e-06
Position 1335: 2.2565249825767288e-06
Position 676: 1.6375724552823876e-06
Position 1033: 1.4563547426468226e-06
Position 525: 1.3884007264470142e-06
Position 278: 1.289888345282104e-06
Position 202: 1.2885049026363284e-06
Position 300: 1.1577465542392996e-06
Position 310: 2.3003896689113009e-07
Position 1707: 2.0605073576274098e-07
Position 1712: 1.2057840270529917e-07
Position 251: 1.0912960403351712e-07
Position 1825: 7.794011684304496e-08
Position 71: 5.0006573903684415e-08
Position 1290: 2.974177348242503e-08
Position 1313: 2.2076010498383143e-08
Position 1340: 1.9056154611145463e-08
Position 540: 3.9578410896606365e-09
Position 259: 5.27126461892687e-10
Position 114: 4.243160133953893e-10
Position 107: 2.340399005430197e-10
Position 256: 7.75670421199792e-11
Position 88: 7.548617884690667e-11
Position 94: 7.323717024945108e-11
Position 78: 1.1586456924013498e-11
Position 112: 3.1553095971681577e-12
Position 609: 3.047679456287709e-12
Position 90: 8.614524019593396e-13
