Gene = Hscb
Position 3067: 0.3137885256328915
Position 6257: 0.2461863197714921
Position 824: 0.15611247191026795
Position 3707: 0.1464674184479912
Position 3260: 0.11396906548035105
Position 1349: 0.08518726709749354
Position 3640: 0.04897934836389612
Position 2796: 0.04741624606236989
Position 2665: 0.035780969518767185
Position 10114: 0.028617498139844925
Position 3621: 0.027944331872958174
Position 6492: 0.02623572299003954
Position 6388: 0.025752642410733686
Position 3388: 0.024934994584590496
Position 6301: 0.021378322635040314
Position 891: 0.01965521671403736
Position 6446: 0.017093545770659566
Position 1550: 0.014994074128099569
Position 5014: 0.013772231188434254
Position 10378: 0.013198335551960125
Position 2086: 0.01150793163823823
Position 8876: 0.010861526792750372
Position 7401: 0.010660473872196811
Position 3587: 0.010591340400907914
Position 240: 0.009920833665017462
Position 2815: 0.008851155964871524
Position 6494: 0.008495645649075961
Position 4983: 0.008105227261521679
Position 9587: 0.008065073895981982
Position 6408: 0.007678085358267607
Position 4075: 0.0069637663546762716
Position 3015: 0.0063853349778660445
Position 3319: 0.006260928690950806
Position 2865: 0.0060622520531325545
Position 6669: 0.0057117930365543695
Position 6272: 0.005670431387012362
Position 3576: 0.005525818828965427
Position 5008: 0.005404160171156968
Position 6534: 0.005100437377977744
Position 9269: 0.005097517242317655
Position 7056: 0.00502408483978342
Position 6733: 0.004927789480689789
Position 7204: 0.004650382124379241
Position 1646: 0.004271767039883558
Position 8115: 0.00408788897174501
Position 3069: 0.0040108453375116955
Position 10446: 0.003923397180010332
Position 3141: 0.003384110504720421
Position 8739: 0.003375371208261339
Position 10408: 0.0033276434884362475
Position 1687: 0.0032258773447222684
Position 642: 0.003204223905929149
Position 8317: 0.0031010014108901916
Position 4480: 0.003007661303434703
Position 10490: 0.0028538703821574273
Position 7460: 0.0028045708355123253
Position 1411: 0.0027852561653187494
Position 2885: 0.002677034420788081
Position 7286: 0.002645937422665691
Position 7310: 0.002518334112826226
Position 7589: 0.002312823286353054
Position 6960: 0.0020631018491247158
Position 3126: 0.0019735289965204304
Position 5026: 0.0018751205708702659
Position 8163: 0.0017762036838332494
Position 9265: 0.0017442330307736805
Position 9361: 0.0017367640939577164
Position 7416: 0.0014921256461035903
Position 9845: 0.001480443737271428
Position 10338: 0.0014579751597982677
Position 7008: 0.0014142572708251136
Position 10375: 0.001373978172583878
Position 4885: 0.0012786075905497317
Position 6498: 0.00125688652641935
Position 7223: 0.0011554780912272022
Position 10154: 0.0011387015777396447
Position 165: 0.0011343231853521104
Position 1389: 0.001000486113299976
Position 9591: 0.0009711275692594276
Position 269: 0.0009405090455588901
Position 6363: 0.0008917546100982309
Position 7237: 0.000841675384346418
Position 4874: 0.0008386951471626372
Position 3049: 0.0007981684640883327
Position 3731: 0.0007812498317328903
Position 3975: 0.000687721232067525
Position 3314: 0.0006685812986993004
Position 619: 0.0006619218755650552
Position 3017: 0.0006105184986246999
Position 1269: 0.0005912736613601388
Position 3026: 0.0005574188477243884
Position 1369: 0.0005465393614311611
Position 4905: 0.0005462161031063003
Position 6522: 0.0004961774147711415
Position 8193: 0.0004862124844449999
Position 2321: 0.0004279076191825112
Position 9874: 0.0004195168976951942
Position 776: 0.00039945389464563635
Position 6306: 0.0003986684467585793
Position 3077: 0.000392433127379669
Position 837: 0.0003770833714581567
Position 1465: 0.00036918787635585837
Position 375: 0.00034274131588038785
Position 1223: 0.0003043864624025567
Position 5638: 0.00029881039979364203
Position 5074: 0.00028923001036182204
Position 10334: 0.0002858843689608078
Position 9284: 0.0002836872049255181
Position 9313: 0.00027477365440875426
Position 599: 0.0002615965876851131
Position 1897: 0.00025530967927894327
Position 4238: 0.00025319355805999565
Position 7127: 0.0002522745062591502
Position 4209: 0.00024515985142046316
Position 3546: 0.00022773486135693562
Position 3994: 0.00022650385888953642
Position 5395: 0.0002254222086645784
Position 703: 0.00021694143327844246
Position 8827: 0.0002087383186784869
Position 5440: 0.00020826072118557753
Position 1379: 0.00020153404222135585
Position 8169: 0.00020050149305657475
Position 3659: 0.0001943576355007371
Position 2349: 0.0001838875070252215
Position 5066: 0.00017948704594721943
Position 1552: 0.00017576482339343784
Position 956: 0.00016387496787933695
Position 1427: 0.0001616117433152948
Position 7552: 0.0001510810691492818
Position 5964: 0.00015107738361954762
Position 1515: 0.00014775158029589462
Position 3415: 0.00014600064679761186
Position 918: 0.00014203535640939542
Position 2417: 0.0001337942275866395
Position 3316: 0.00012697390214354862
Position 1822: 0.00012154443666127582
Position 3591: 0.00011601001200231479
Position 2036: 0.00011405863194740231
Position 1864: 0.00011178501944299928
Position 1175: 0.00010921715646674666
Position 510: 0.00010802446182229767
Position 2685: 0.00010397845890680087
Position 3410: 0.00010172554875162039
Position 3548: 0.00010151270919493805
Position 6747: 0.00010050761508108752
Position 585: 9.833681565644499e-05
Position 3267: 9.781767747401242e-05
Position 5342: 9.568329185072416e-05
Position 4794: 9.43504888185127e-05
Position 1936: 8.99922370894936e-05
Position 630: 8.843990888233295e-05
Position 3325: 8.509230495229748e-05
Position 4262: 7.857888394650274e-05
Position 1771: 7.770045928995835e-05
Position 648: 7.661375068592524e-05
Position 5666: 7.595111129274206e-05
Position 4843: 7.594362692586097e-05
Position 5164: 7.097581055765362e-05
Position 3668: 7.055992873305553e-05
Position 3770: 6.549191506622169e-05
Position 1401: 5.8696577162166484e-05
Position 2117: 5.138588280857133e-05
Position 1953: 5.073905163194382e-05
Position 657: 4.989353834623457e-05
Position 340: 4.645329854975057e-05
Position 6699: 4.431208673423506e-05
Position 4312: 4.0196770877991465e-05
Position 8255: 3.6399188443076954e-05
Position 188: 3.563366665450264e-05
Position 5586: 3.1640743276062126e-05
Position 4666: 3.0546567430125865e-05
Position 2157: 2.943430440704527e-05
Position 5399: 2.9382208627668e-05
Position 379: 2.8853521304691593e-05
Position 2328: 2.108945226183617e-05
Position 1503: 2.03975270724019e-05
Position 4047: 2.0044817289240635e-05
Position 6654: 1.6703447767187165e-05
Position 529: 1.4160461120077721e-05
Position 2365: 1.3948321518364357e-05
Position 3496: 1.3087364312831096e-05
Position 2419: 1.1082740108261264e-05
Position 193: 1.083205521403032e-05
Position 2056: 1.0777448436601993e-05
Position 119: 1.035786757851968e-05
Position 5676: 1.033701790627031e-05
Position 1047: 9.571567371672079e-06
Position 908: 9.333051351724471e-06
Position 5167: 8.423911822722831e-06
Position 131: 6.814079149170261e-06
Position 546: 6.498163857451234e-06
Position 531: 5.882538962919755e-06
Position 4760: 5.386320669729108e-06
Position 425: 4.558443917089128e-06
Position 3145: 3.922139788111622e-06
Position 150: 3.3795495971917892e-06
Position 5459: 3.3366484197288735e-06
Position 4757: 2.911446401181113e-06
Position 116: 2.831757183219268e-06
Position 5223: 2.787185896013042e-06
Position 152: 2.7643332923444434e-06
Position 900: 2.6114782724725473e-06
Position 395: 2.4046774227713985e-06
Position 563: 2.3857918218800308e-06
Position 523: 2.2720583894058948e-06
Position 939: 2.106998239090951e-06
Position 461: 1.8632472686382037e-06
Position 540: 1.77510187138873e-06
Position 558: 1.505041238018817e-06
Position 103: 1.4456201245478325e-06
Position 409: 1.160076154167846e-06
Position 570: 1.1240565917248842e-06
Position 593: 9.933640540240394e-07
Position 662: 9.92756111201181e-07
Position 210: 9.495053541492996e-07
Position 513: 9.36671274199845e-07
Position 1014: 9.363231324888505e-07
Position 726: 9.324996063860031e-07
Position 1249: 8.684288429392674e-07
Position 1691: 8.59919720262195e-07
Position 401: 7.445672511855815e-07
Position 1018: 7.358161566663733e-07
Position 312: 7.240034647970805e-07
Position 995: 6.18298169746114e-07
Position 332: 5.465351107032345e-07
Position 553: 4.751210344913917e-07
Position 3784: 3.6775710576417956e-07
Position 3602: 3.505070712369554e-07
Position 1803: 3.0508699860982466e-07
Position 1042: 2.894979015320434e-07
Position 482: 2.7353343252388495e-07
Position 668: 2.3951574557185485e-07
Position 3595: 2.2236209853888752e-07
Position 3560: 2.0825730742047437e-07
Position 714: 1.6356982696754525e-07
Position 3761: 1.5154195590555098e-07
Position 588: 1.4762837519681895e-07
Position 665: 9.663763735318758e-08
Position 3920: 9.342338371800376e-08
Position 470: 9.199306472967141e-08
Position 475: 9.080921533112289e-08
Position 499: 8.634007505704663e-08
Position 416: 8.529834736949473e-08
Position 921: 7.948581978672655e-08
Position 309: 6.500974255787833e-08
Position 4094: 5.81144131762643e-08
Position 492: 5.065398721672453e-08
Position 4799: 9.776619489553056e-09
Position 1653: 8.716190669264832e-09
Position 1579: 7.1993271546987214e-09
Position 3999: 6.707160952278452e-09
Position 438: 4.888808494639659e-12
Position 90: 3.4734222893864024e-12
