Gene = Acmsd
Position 15630: 1.6616138847060565e-09
Position 3525: 1.2072597867238434e-09
Position 9464: 1.205414388422572e-09
Position 14115: 9.666751485258977e-10
Position 4112: 7.322820206519211e-10
Position 9531: 6.554989575886778e-10
Position 13312: 6.149016376166518e-10
Position 10942: 5.940041501265356e-10
Position 10894: 5.870672908515885e-10
Position 12738: 4.788082409467575e-10
Position 9249: 3.194206726835837e-10
Position 11625: 2.726510938194875e-10
Position 11536: 2.622443806320418e-10
Position 5739: 2.3690204676358364e-10
Position 3697: 2.2311635930492454e-10
Position 9298: 2.2118550217804503e-10
Position 4135: 2.1695241543117874e-10
Position 10853: 2.1025556403650886e-10
Position 6286: 1.9536769806057885e-10
Position 7237: 1.827237121554323e-10
Position 6560: 1.7594778716341836e-10
Position 7463: 1.683147065294176e-10
Position 3152: 1.6501320800459155e-10
Position 5664: 1.494917734710586e-10
Position 4411: 1.0641982212013936e-10
Position 4206: 9.891007997338088e-11
Position 8319: 9.034152527527568e-11
Position 8067: 8.68861773490647e-11
Position 5959: 8.44254396921432e-11
Position 5681: 8.220909766905396e-11
Position 6909: 7.62918018124646e-11
Position 6999: 7.049214663160254e-11
Position 755: 6.699219254913846e-11
Position 4479: 6.601281024972043e-11
Position 4004: 6.150238467431712e-11
Position 6770: 5.840552709291091e-11
Position 2024: 5.79813891860679e-11
Position 7409: 5.7699259789150535e-11
Position 6829: 5.662257875554691e-11
Position 7158: 5.3397206417932016e-11
Position 4120: 5.3091916951608076e-11
Position 2230: 4.951559937254196e-11
Position 3667: 4.266941736488006e-11
Position 3075: 4.1168220743613694e-11
Position 2402: 3.7972300739995675e-11
Position 7051: 3.1744096568343247e-11
Position 6593: 2.9249657466081506e-11
Position 5969: 2.6305201238848818e-11
Position 4080: 2.5251101013029402e-11
Position 3182: 2.423550598121772e-11
Position 4320: 2.279352361358659e-11
Position 2100: 1.9745127917661258e-11
Position 2458: 1.9023696801732007e-11
Position 4490: 1.7658247742208503e-11
Position 3774: 1.63981562408997e-11
Position 4154: 1.571791343610869e-11
Position 2067: 1.4970329213169727e-11
Position 3143: 1.2980865758628238e-11
Position 4964: 1.1281772938038359e-11
Position 5140: 1.102120254959209e-11
Position 4450: 1.0222358225104467e-11
Position 4187: 9.829387851322399e-12
Position 3218: 9.120646243535858e-12
Position 2106: 8.757389151738788e-12
Position 1403: 8.45190870388464e-12
Position 1369: 8.347939551384749e-12
Position 987: 7.550662726677788e-12
Position 200: 7.325258029463766e-12
Position 3296: 6.977519169397242e-12
Position 5231: 6.826685132152531e-12
Position 5404: 6.696778011087822e-12
Position 1988: 6.4081110433062764e-12
Position 1830: 6.273264121321141e-12
Position 810: 6.20691086769829e-12
Position 869: 5.711173122624328e-12
Position 3003: 5.663016409835891e-12
Position 748: 5.114263621219987e-12
Position 1954: 4.465291138237545e-12
Position 2748: 4.457906226052569e-12
Position 2290: 4.287181076197304e-12
Position 778: 4.1919143646148805e-12
Position 1768: 4.1425291092085114e-12
Position 1845: 3.897812590593561e-12
Position 2895: 3.6576810773784165e-12
Position 667: 3.4642663340676294e-12
Position 1115: 3.1292806734005006e-12
Position 3882: 2.648553540505472e-12
Position 1098: 2.3357728033734896e-12
Position 449: 2.1770994419594027e-12
Position 336: 1.8939348543170053e-12
Position 1686: 1.7911651343587113e-12
Position 5192: 1.3777478577583314e-12
Position 2818: 3.59731579610809e-13
Position 730: 2.3325320825129955e-13
Position 495: 5.818311616994321e-14
Position 181: 5.566215686291953e-14
Position 1655: 5.2476213405823984e-14
Position 108: 5.1779655209619774e-14
Position 550: 5.14947739281934e-14
Position 2753: 4.274398859847596e-14
Position 1463: 2.7146249198785545e-14
Position 1479: 2.3800492845010772e-14
Position 1703: 2.2674377301308348e-14
Position 124: 1.300274141761416e-14
Position 129: 6.930315108907882e-15
Position 349: 6.740172535816342e-15
Position 329: 5.956334554628122e-15
Position 407: 5.103747141999388e-15
Position 676: 3.900041301990552e-15
Position 1173: 2.260103433183115e-15
Position 695: 2.0508939028060253e-15
Position 553: 1.384037266053422e-15
Position 1023: 1.1490838929687165e-15
Position 559: 1.0908242132317808e-15
Position 1045: 9.745436771628109e-16
Position 1112: 8.887271670570878e-16
Position 664: 8.166376722219481e-16
Position 1110: 7.70753028346425e-16
Position 476: 6.545213298478146e-16
Position 410: 6.509550946608262e-16
Position 1052: 6.470822478073703e-16
Position 1176: 6.086514399584685e-16
Position 1198: 5.634244530794998e-16
Position 989: 5.479569835676735e-16
Position 1050: 5.127165700081344e-16
Position 566: 1.8384807702995247e-16
Position 562: 4.868139365161802e-17
Position 732: 4.161052060828503e-17
