Gene = Tbcb
Position 7333: 9.928132309546047e-05
Position 202: 9.489833950245975e-05
Position 4228: 8.767673706330128e-05
Position 3969: 7.811665011270404e-05
Position 3463: 7.646758658275216e-05
Position 4870: 7.100125512631618e-05
Position 2089: 5.6814956771545503e-05
Position 780: 5.6292294780976913e-05
Position 413: 5.140512953986239e-05
Position 359: 4.725877682107494e-05
Position 1764: 4.1169512266386914e-05
Position 5372: 4.0218420502300345e-05
Position 3223: 3.959029990725244e-05
Position 5789: 3.46152929765493e-05
Position 3621: 3.387419582171367e-05
Position 1413: 3.2276919472934024e-05
Position 5029: 3.192640027014645e-05
Position 159: 3.16675483755908e-05
Position 1683: 3.1381665408794013e-05
Position 2607: 3.125455615447747e-05
Position 919: 3.1160003937083874e-05
Position 2906: 3.110599693960381e-05
Position 4909: 3.0833304824010584e-05
Position 5362: 2.9440583380295412e-05
Position 2877: 2.8648022107581998e-05
Position 2911: 2.7936644061431888e-05
Position 6255: 2.759666606720505e-05
Position 4750: 2.295922874301776e-05
Position 2438: 2.1893113132535348e-05
Position 934: 1.813741734874024e-05
Position 832: 1.807148552004426e-05
Position 2441: 1.642067482857208e-05
Position 4572: 1.2282999785191742e-05
Position 97: 1.2188320371782128e-05
Position 938: 1.1938866874740464e-05
Position 5324: 1.1748491058811227e-05
Position 4590: 8.729958550766153e-06
Position 759: 5.599917821000468e-06
Position 2835: 5.471141926194445e-06
Position 1004: 4.306315241108897e-06
Position 2961: 3.7062187315101523e-06
Position 2935: 3.4361047840554184e-06
Position 2478: 2.029564965829306e-06
Position 79: 1.5208333998775948e-06
Position 5416: 2.326018950519374e-07
Position 3212: 2.161586131207098e-07
Position 3225: 2.1525345834970387e-07
Position 3185: 2.1437417452653445e-07
Position 5351: 1.3335611090661192e-07
Position 5203: 1.170822016634588e-07
Position 1539: 5.3726304300601814e-08
Position 1535: 3.184402711339268e-08
Position 4880: 1.9229025286929515e-10
Position 948: 9.539699032502059e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4571: 0.9740578985151555
Position 5236: 0.9042445464225212
Position 1002: 0.8393658632235592
Position 4364: 0.5709401583982477
Position 7924: 0.44125534717654574
Position 7665: 0.2447653968613596
Position 4210: 0.2358849001172745
Position 6705: 0.23561142684718883
Position 6767: 0.1014315410539567
Position 5610: 0.08123274815590552
Position 7726: 0.07935718105677377
Position 786: 0.06328220089174413
Position 5515: 0.0580709075743751
Position 7648: 0.05214990429057031
Position 779: 0.04853165583131006
Position 2999: 0.04409365291305792
Position 7955: 0.03443715821895371
Position 3372: 0.031126450801764457
Position 808: 0.030249862492718854
Position 7485: 0.02088157081933978
Position 6162: 0.019509843868408636
Position 5184: 0.017895099237287403
Position 4227: 0.01310636658834493
Position 3018: 0.01146661563265956
Position 5264: 0.010538067113370847
Position 7554: 0.010297852014322073
Position 1225: 0.009624453017385709
Position 6044: 0.009183702257025554
Position 7172: 0.0089694895150995
Position 7998: 0.008871553098369454
Position 2345: 0.008042277409602672
Position 4436: 0.00785785857196813
Position 6549: 0.007696190246054823
Position 574: 0.006567833047421589
Position 3854: 0.006168224867512436
Position 2965: 0.0054699023859807235
Position 5843: 0.004800886627081145
Position 830: 0.004800669192061997
Position 625: 0.004419816139952572
Position 6075: 0.004131955440330406
Position 6292: 0.003992830379234255
Position 759: 0.003962447814601035
Position 7132: 0.0037363342010479205
Position 628: 0.0032699186607379753
Position 4384: 0.0031113336096171076
Position 5563: 0.0029607360333424853
Position 1066: 0.002806738157413753
Position 7979: 0.0026226718783771536
Position 5839: 0.0024896927353955816
Position 8129: 0.00236336597272226
Position 4983: 0.0022444859282785587
Position 4585: 0.0021383851842852863
Position 3416: 0.0021329081581495735
Position 6594: 0.0019998353728320492
Position 5242: 0.001680927597787401
Position 6553: 0.0016425060302637808
Position 1332: 0.0016012852202136037
Position 832: 0.0015661268064172812
Position 5676: 0.0015012334379793137
Position 6773: 0.001448892205813875
Position 5519: 0.0014206211207059719
Position 5408: 0.0014057071999820463
Position 6130: 0.001384196214017107
Position 1640: 0.0012461201539435594
Position 684: 0.0011739319585476872
Position 6951: 0.0010634695874921062
Position 7735: 0.0010574477566670625
Position 796: 0.00104191123947895
Position 1242: 0.0009530001173454704
Position 6107: 0.0008902578458603613
Position 850: 0.0008734734026457961
Position 4741: 0.000847942494098444
Position 2973: 0.0008468697575329641
Position 1237: 0.0007495062537127628
Position 800: 0.0006994489900731382
Position 507: 0.0006868160870498247
Position 774: 0.0006636380815292442
Position 4966: 0.0006375667689928005
Position 4836: 0.0006259916973968822
Position 7986: 0.0006189273857707973
Position 640: 0.0005640705175967009
Position 3387: 0.0005410621262627207
Position 1028: 0.0005364218847738177
Position 3536: 0.0005210048659005781
Position 2770: 0.0005209126359785946
Position 4408: 0.0005173902861318699
Position 1432: 0.0005001717929197946
Position 7275: 0.00048341550154053204
Position 4876: 0.0004579416879906639
Position 3085: 0.0004561640076990924
Position 656: 0.0004512539391134085
Position 1361: 0.0004508939416457831
Position 510: 0.0004412352557340956
Position 5046: 0.0004295973935417906
Position 817: 0.00039091638271875414
Position 3368: 0.00033846301113886544
Position 1566: 0.0003368068109006632
Position 2309: 0.0003324682733063893
Position 6509: 0.0003203609758991604
Position 1393: 0.0003174096176286264
Position 478: 0.0003094995633496229
Position 5913: 0.0003025136515295585
Position 7888: 0.00029202512326403316
Position 5061: 0.00027857540733447424
Position 2730: 0.0002760096721221523
Position 504: 0.00027033214334996035
Position 5075: 0.00025542741863347475
Position 4487: 0.00024552324031466415
Position 8010: 0.00023906159831839623
Position 5534: 0.00023648826871713774
Position 2423: 0.0002048135473373414
Position 527: 0.00019391068920584693
Position 1053: 0.00019190189147627064
Position 948: 0.00019007783002600282
Position 3167: 0.00017994137512471523
Position 5207: 0.00017940869999645315
Position 844: 0.00017335907467958824
Position 5301: 0.00017287312117844487
Position 867: 0.00016591183058705216
Position 1786: 0.00015533442545159328
Position 6941: 0.00015121224726013082
Position 6049: 0.0001449487323016665
Position 4928: 0.00013907964247941422
Position 825: 0.0001369672098046936
Position 1692: 0.00013241138154051314
Position 5975: 0.00012815758007953673
Position 6165: 0.00012799742018491342
Position 3858: 0.00012471810006416738
Position 8073: 0.00011439639080873377
Position 584: 0.00011294780755638212
Position 4746: 0.00011073988912618798
Position 5568: 0.0001083273896520006
Position 1266: 0.00010681712098249074
Position 8001: 0.00010594604144560359
Position 5307: 9.718018976059007e-05
Position 5945: 9.389395580415202e-05
Position 450: 9.124884115051314e-05
Position 472: 8.560194342462809e-05
Position 8107: 8.478458862538631e-05
Position 4947: 7.6706102832632e-05
Position 4179: 7.545870005111324e-05
Position 1014: 7.125643566197092e-05
Position 876: 7.072738712067285e-05
Position 1363: 6.997252325776797e-05
Position 4900: 6.505855543036336e-05
Position 885: 6.348437492431632e-05
Position 4863: 6.323207954508405e-05
Position 6332: 6.238407372460412e-05
Position 1271: 6.089277125031783e-05
Position 1545: 5.880411967220732e-05
Position 3212: 5.531947006700273e-05
Position 6077: 5.481390026719178e-05
Position 578: 5.425227979800211e-05
Position 5979: 5.381600556089331e-05
Position 5187: 5.378999486078449e-05
Position 2020: 5.121644999501612e-05
Position 653: 5.011692014067188e-05
Position 692: 4.952273315727342e-05
Position 664: 4.7924193147304456e-05
Position 1082: 4.5011724465676455e-05
Position 369: 4.4349098384887394e-05
Position 537: 4.1836113718908846e-05
Position 898: 3.360839920001304e-05
Position 1370: 3.252740455612983e-05
Position 1342: 3.246225520054956e-05
Position 1395: 2.9618634135194997e-05
Position 788: 2.8249763101848814e-05
Position 971: 2.7497862394254568e-05
Position 4859: 2.575007002068901e-05
Position 737: 1.8639896753704902e-05
Position 5202: 1.7476372271636945e-05
Position 2251: 1.5621638591739477e-05
Position 1480: 1.2481874459138656e-05
Position 5268: 1.2167059420923962e-05
Position 1763: 1.0785412802715712e-05
Position 484: 9.875330292323956e-06
Position 1249: 9.807706855745053e-06
Position 1086: 9.24279244432087e-06
Position 1406: 8.856741771235813e-06
Position 5287: 8.558539094985307e-06
Position 260: 6.962137288941994e-06
Position 719: 5.877630758987332e-06
Position 422: 5.171451764691987e-06
Position 880: 4.963886039513872e-06
Position 1989: 3.626579074921285e-06
Position 901: 3.497397659244475e-06
Position 1074: 3.1360089146535288e-06
Position 1063: 2.9458395693593818e-06
Position 1095: 2.7615714585776375e-06
Position 1421: 2.3137962839253085e-06
Position 686: 2.301345040879288e-06
Position 670: 2.270025954457211e-06
Position 955: 2.2661867861418227e-06
Position 1280: 2.191742673672967e-06
Position 1338: 2.121176865064849e-06
Position 1473: 2.0300047604186447e-06
Position 4104: 1.8735530352375203e-06
Position 1800: 1.8514907430871328e-06
Position 3144: 1.8393869274998886e-06
Position 3111: 1.7805509512479481e-06
Position 744: 1.5928206962778735e-06
Position 1312: 1.477171264622782e-06
Position 732: 1.3624918304637367e-06
Position 213: 1.362351247897829e-06
Position 878: 1.3609320435471738e-06
Position 1286: 1.3111393732047666e-06
Position 5933: 1.202853013139457e-06
Position 5797: 1.1768504470722045e-06
Position 1514: 9.847887747912599e-07
Position 1970: 8.967092084052968e-07
Position 418: 7.084673697607736e-07
Position 1434: 7.062808265607393e-07
Position 1458: 6.454285476245132e-07
Position 399: 5.353292247471992e-07
Position 1699: 4.602353134846055e-07
Position 456: 4.238819092001029e-07
Position 427: 3.8303676356304115e-07
Position 841: 3.4967583295520595e-07
Position 310: 3.0397427988643634e-07
Position 5802: 2.6599873438517266e-07
Position 159: 2.0680732139413026e-07
Position 430: 1.393887661899504e-07
Position 173: 1.1878871449933337e-07
Position 1450: 9.701203964153508e-08
Position 914: 9.6766414793563e-08
Position 1830: 8.256731303056177e-08
Position 2406: 7.012934985906438e-08
Position 1260: 6.978140524608087e-08
Position 1932: 5.8701346584947356e-08
Position 1283: 4.0144682033164646e-08
Position 960: 3.595800790207285e-08
Position 4527: 3.044741712034853e-08
Position 1301: 2.980293362021116e-08
Position 1802: 2.8296889425052548e-08
Position 1806: 2.7606820054080297e-08
Position 1825: 2.6713287597774608e-08
Position 1098: 2.5058514897915e-08
Position 265: 2.0854555806607166e-08
Position 179: 6.9628204258986534e-09
Position 4823: 6.2128029171481034e-09
Position 1151: 3.8880206742674805e-09
Position 1297: 3.0281907774748887e-09
Position 1294: 2.243505361606498e-09
Position 1448: 1.5679891782034567e-09
Position 221: 3.1499688884026414e-10
Position 2438: 1.7034985090049822e-10
Position 2203: 1.5355430683843272e-10
Position 233: 2.6277194417177547e-11
Position 231: 1.3625700738744567e-11
