Gene = Dkk3
Sorted 3' Splice Sites (High to Low Probability):
Position 8308: 0.9036172733773479
Position 787: 0.7199557362748651
Position 15864: 0.41484393360752414
Position 18657: 0.3913980444908163
Position 4807: 0.36559063478772075
Position 16086: 0.3053661866582891
Position 18416: 0.24278816435538134
Position 18447: 0.11636964276222252
Position 8267: 0.08030724941905426
Position 2624: 0.07750255376067772
Position 6839: 0.07520100334624244
Position 760: 0.06874587826973691
Position 16738: 0.0677304572130669
Position 16049: 0.06306110869043612
Position 19285: 0.05582221712641223
Position 15741: 0.05292266255541832
Position 10212: 0.05258788409569123
Position 1251: 0.046776987863602335
Position 10129: 0.04326358043198245
Position 4777: 0.042454304517933444
Position 11526: 0.04080136949356418
Position 1326: 0.03770692413381004
Position 17562: 0.03402737911303984
Position 11648: 0.026987784321054416
Position 5195: 0.02633644852111962
Position 10012: 0.025648035506778445
Position 5061: 0.023881783623104696
Position 2385: 0.021754006964546838
Position 10982: 0.021011117125419605
Position 13784: 0.019770241526023278
Position 985: 0.01898342893583621
Position 638: 0.018416825674908075
Position 11572: 0.01821065563969536
Position 17932: 0.018078051815981593
Position 5103: 0.01665642559436327
Position 16859: 0.016627972485977752
Position 15315: 0.015188128738123575
Position 15267: 0.014365341790884154
Position 15289: 0.013679177606272882
Position 1306: 0.013414895018836963
Position 13831: 0.012058954018503584
Position 5018: 0.01168697097939197
Position 1158: 0.01129839916479971
Position 770: 0.010298378737545612
Position 1013: 0.009974313550297558
Position 790: 0.008913284981709214
Position 2554: 0.008675594968509878
Position 1206: 0.008524893448225263
Position 2659: 0.008271249829718339
Position 1235: 0.007998693024386695
Position 973: 0.007937051225050758
Position 2646: 0.007526097407767681
Position 13338: 0.007440751597109651
Position 9369: 0.006714351791008082
Position 9826: 0.00652308749732687
Position 9599: 0.00612481269964428
Position 1128: 0.006103650889873768
Position 16387: 0.006022799042969085
Position 9175: 0.005942611142208675
Position 8651: 0.005769685697042721
Position 13687: 0.005555879083558129
Position 11483: 0.005385519924190013
Position 7302: 0.005174106711084867
Position 1667: 0.004648911626087785
Position 5130: 0.00451341377743385
Position 5319: 0.004484490218702684
Position 1332: 0.004364098492936065
Position 4863: 0.004112352168963954
Position 9859: 0.003810614474742337
Position 10411: 0.0037675382715553827
Position 2290: 0.0035108955339875642
Position 1269: 0.0034406791665587016
Position 10481: 0.0034316857446039187
Position 1083: 0.0031362883837883454
Position 4700: 0.0031025100725983563
Position 12338: 0.0030939765451594658
Position 5216: 0.002847510179872961
Position 10070: 0.0028368078470062097
Position 9334: 0.0027716091837306604
Position 14677: 0.002631776832305651
Position 2484: 0.0026266405490165804
Position 10227: 0.002445511190784042
Position 12274: 0.0024436779053526926
Position 14634: 0.002127249669896917
Position 1201: 0.002025373865366974
Position 1181: 0.001948920466034588
Position 1970: 0.0018671308169812327
Position 14597: 0.0018072627952609682
Position 1107: 0.0017553422121076518
Position 611: 0.0017453616593521262
Position 2630: 0.00169165176107343
Position 11000: 0.0014798596089566321
Position 794: 0.001474072355711992
Position 621: 0.0014632378742177124
Position 13204: 0.0014506713481374455
Position 2666: 0.0012270112843804518
Position 12856: 0.0012073247727416889
Position 11276: 0.0010600779732731027
Position 10425: 0.0010525744302799125
Position 1161: 0.0010286383540391067
Position 10606: 0.001001526462177292
Position 3067: 0.0009665224398760412
Position 4299: 0.0009438823538316429
Position 4275: 0.0009354201619926288
Position 517: 0.0009238255460729451
Position 1164: 0.0009035983450375464
Position 2413: 0.0008878369654496323
Position 9337: 0.0008622298550236762
Position 514: 0.0008518870649344518
Position 1752: 0.0008265879239685174
Position 2390: 0.0007823159905513272
Position 3399: 0.000761100863229763
Position 11612: 0.0007569559051374365
Position 4617: 0.0007284994730312824
Position 10445: 0.000682759438048965
Position 1877: 0.0006726245074251768
Position 10577: 0.0006406987438338933
Position 9646: 0.0006378138288532183
Position 8842: 0.0006360854668027488
Position 8763: 0.0006347072631218743
Position 11284: 0.0005850013716598844
Position 8810: 0.0005831593958582757
Position 667: 0.0005655346236984991
Position 1990: 0.0005506897181864109
Position 1132: 0.0005201901678316036
Position 1913: 0.0005070659747800695
Position 10921: 0.0005049821933203635
Position 567: 0.0005006911403248074
Position 1929: 0.00047412962334498105
Position 9558: 0.000441356444052154
Position 8668: 0.0003941472303205545
Position 826: 0.0003834426424244144
Position 1263: 0.0003779731118830327
Position 9878: 0.0003748907960903048
Position 3558: 0.00035445742647082694
Position 10759: 0.00033071208062215916
Position 10785: 0.00033006328050157337
Position 997: 0.0003242886436505526
Position 2894: 0.0003217822984862469
Position 9374: 0.00028279234225545295
Position 6473: 0.0002746852896480027
Position 820: 0.00026995562005138724
Position 5519: 0.00026673002788576863
Position 11158: 0.0002646907169210072
Position 9932: 0.0002390081569524704
Position 9683: 0.0002383896633792738
Position 10491: 0.00019333434073967012
Position 1167: 0.0001864917915455931
Position 1412: 0.00018339498519779002
Position 5925: 0.00017593032868857894
Position 8795: 0.0001731681476363043
Position 1554: 0.00017169773076126964
Position 8768: 0.00016472101907395232
Position 2259: 0.000159378856977884
Position 7978: 0.000149425849367567
Position 3260: 0.00014723243048691946
Position 10055: 0.00014222348360154073
Position 1974: 0.00013836369804544612
Position 861: 0.00012322248470414543
Position 1511: 0.00011008339648634686
Position 1015: 0.00010737093718765723
Position 4124: 0.00010174061024514565
Position 320: 9.939813678323972e-05
Position 649: 9.554616549165338e-05
Position 4342: 9.228882494346186e-05
Position 5549: 7.423236604183923e-05
Position 3746: 7.024649238223098e-05
Position 4174: 6.168631582684088e-05
Position 228: 6.0241346494048624e-05
Position 5382: 5.367335845218239e-05
Position 2212: 4.9606035533082315e-05
Position 7552: 4.542145260188713e-05
Position 4011: 4.447910086547717e-05
Position 829: 4.35687152662812e-05
Position 1253: 4.187593675247856e-05
Position 7699: 4.095393818935292e-05
Position 818: 4.019727751137211e-05
Position 808: 3.859872939486617e-05
Position 1035: 3.6074205947418855e-05
Position 3719: 3.593042629221053e-05
Position 2492: 3.576086583994218e-05
Position 1273: 3.0235748288556814e-05
Position 6150: 2.9336405950457767e-05
Position 1026: 2.8366639813961336e-05
Position 5879: 2.8194492676110315e-05
Position 5454: 2.7207161453060162e-05
Position 6539: 2.7192775658397612e-05
Position 1280: 2.6881961375410407e-05
Position 5160: 2.642151276503172e-05
Position 1557: 1.948267534399869e-05
Position 5500: 1.586052497857153e-05
Position 5483: 1.57617784451137e-05
Position 1038: 1.3045778150671663e-05
Position 847: 1.2656717776362063e-05
Position 349: 1.2401237652175945e-05
Position 442: 9.674672005891518e-06
Position 1580: 9.283583557461877e-06
Position 2395: 8.941638973750165e-06
Position 462: 8.295752109532092e-06
Position 364: 8.14139021155616e-06
Position 871: 7.4194710770166475e-06
Position 3589: 7.077124071620496e-06
Position 8102: 6.2932336283570944e-06
Position 1782: 5.951990107631915e-06
Position 2140: 5.538921623153491e-06
Position 5580: 5.372360995945248e-06
Position 4145: 4.796422399271484e-06
Position 325: 3.3305070996700985e-06
Position 1760: 3.15089268846641e-06
Position 1583: 2.9528546220430666e-06
Position 572: 2.7380710379267772e-06
Position 295: 2.2850409820670947e-06
Position 569: 2.2084848467717846e-06
Position 290: 1.8084403696493009e-06
Position 1211: 1.7387083477529575e-06
Position 1336: 1.6132692542268474e-06
Position 411: 1.5084047733965805e-06
Position 595: 1.2481166524506751e-06
Position 369: 1.2420534002290378e-06
Position 1060: 1.2001357379910028e-06
Position 1357: 8.326556051909575e-07
Position 597: 7.190923416130033e-07
Position 250: 4.768266763978149e-07
Position 395: 4.407240784502378e-07
Position 525: 3.1349035873404813e-07
Position 1488: 2.6208134978263303e-07
Position 839: 2.4992332046707295e-07
Position 258: 2.3411439145344523e-07
Position 1046: 2.2248809928957226e-07
Position 231: 2.1366667610317337e-07
Position 273: 1.8221080249239506e-07
Position 469: 1.790908544655413e-07
Position 181: 1.6394427741907593e-07
Position 420: 1.2010629898009033e-07
Position 1136: 1.0528822107755916e-07
Position 1344: 1.0378014403504353e-07
Position 233: 8.728928222768759e-08
Position 366: 8.472200442898805e-08
Position 372: 8.336390562912604e-08
Position 464: 7.120660332423852e-08
Position 480: 6.195327466252966e-08
Position 874: 5.744388265530985e-08
Position 2707: 5.476660229435375e-08
Position 184: 4.942089743578483e-08
Position 267: 4.783285765706177e-08
Position 487: 4.459177611104446e-08
Position 1417: 2.5800939393156167e-08
Position 299: 2.5286366567831366e-08
Position 1451: 2.4387367665052104e-08
Position 1730: 1.6317171139170334e-08
Position 425: 1.577421774865448e-08
Position 495: 1.4797126678910341e-08
Position 2099: 1.3582966314271634e-08
Position 2043: 1.3357562851653883e-08
Position 260: 1.3096871215914725e-08
Position 1610: 1.212934705568919e-08
Position 240: 7.1430638704170885e-09
Position 492: 6.973220477638865e-09
Position 1535: 4.643680826565771e-09
Position 1529: 4.429680356177403e-09
Position 489: 1.2208655084226598e-09
Position 533: 1.5454565803771847e-10
Position 200: 1.0603943595706076e-11
Position 140: 1.2523533120483969e-12
Position 379: 9.139612638548314e-13
Position 471: 5.780208023465806e-13
Position 197: 3.8257036051977784e-13
