Gene = Ufc1
Position 82: 8.341882645625968e-05
Position 378: 8.294637062452005e-05
Position 1209: 8.142427949881499e-05
Position 5174: 7.946697694130982e-05
Position 3461: 7.608049465863825e-05
Position 6279: 5.603301035184686e-05
Position 5095: 4.508009238814986e-05
Position 418: 4.225000283178488e-05
Position 483: 4.1937891419346604e-05
Position 1162: 4.1674548454814694e-05
Position 4970: 3.7811319238247485e-05
Position 5862: 3.532618268342971e-05
Position 5815: 3.425631229885568e-05
Position 395: 3.0493563984256423e-05
Position 788: 2.8259896101822426e-05
Position 5145: 2.7958885344650693e-05
Position 6341: 2.5802106329495906e-05
Position 5823: 2.3357464829308335e-05
Position 4807: 2.3054049358880322e-05
Position 21: 2.1491016842667087e-05
Position 292: 2.0627152783188666e-05
Position 1564: 2.050890221532307e-05
Position 1175: 1.6151626283233778e-05
Position 591: 1.499850412202484e-05
Position 467: 1.3471685473379825e-05
Position 790: 1.1978149601252989e-05
Position 491: 1.0925294641514159e-05
Position 1771: 9.884513890265689e-06
Position 221: 7.873501564269154e-06
Position 640: 6.493487912490684e-06
Position 429: 5.90046234927669e-06
Position 1222: 4.907565762411415e-06
Position 297: 4.707909573060791e-06
Position 406: 3.999135750090145e-06
Position 924: 3.770728173398523e-06
Position 716: 3.320509132090049e-06
Position 5571: 3.3120113329192195e-06
Position 261: 3.1965853603348735e-06
Position 5134: 2.764223575146879e-06
Position 446: 2.723741939016749e-06
Position 1299: 2.6028071773588535e-06
Position 1066: 2.5877302260014907e-06
Position 5614: 2.4533671257712516e-06
Position 5059: 2.1893998897891985e-06
Position 622: 1.7477663247829374e-06
Position 714: 1.6473200255198256e-06
Position 962: 1.524799160458644e-06
Position 1575: 1.3518795081926563e-06
Position 954: 1.3159689844766779e-06
Position 5317: 1.2734773346900457e-06
Position 295: 1.2198976064931065e-06
Position 720: 1.1823534978132822e-06
Position 910: 1.1321398469578052e-06
Position 686: 1.0734488570839573e-06
Position 930: 8.863944646706606e-07
Position 1031: 4.463124982397334e-07
Position 245: 1.1383955848942138e-08
Position 5974: 7.910725244202908e-09
Position 5949: 5.705297904326982e-09
Position 6101: 4.48287484309744e-09
Position 547: 3.3007081658812983e-09
Position 1240: 1.0548397512570082e-09
Position 5629: 2.9010008619082583e-10
Position 5603: 2.2788469227903898e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5076: 0.9858589841257429
Position 4807: 0.8647971890632938
Position 5429: 0.8379724139933414
Position 5762: 0.811745142004568
Position 3309: 0.7818341743914697
Position 196: 0.7259484616996413
Position 6052: 0.6305389544428232
Position 3603: 0.32295203902480524
Position 2259: 0.1861520421847218
Position 1369: 0.1064215616870401
Position 5958: 0.10127230895515409
Position 4787: 0.0834456810986664
Position 3846: 0.07425946288240434
Position 6202: 0.06983452781316618
Position 657: 0.06639848008949824
Position 2346: 0.06417600178027415
Position 5305: 0.06076143855328927
Position 2052: 0.045859286276341144
Position 245: 0.03488468893602662
Position 4691: 0.033122193332066965
Position 2280: 0.029075116554093148
Position 2318: 0.027159161108062307
Position 3273: 0.01977343066938149
Position 3365: 0.018427171228836633
Position 267: 0.01683573015052071
Position 6071: 0.014741153598786355
Position 491: 0.014622532708501102
Position 6094: 0.014522945888114328
Position 1652: 0.009713057977153173
Position 6033: 0.009192154885703643
Position 4125: 0.00913291196171385
Position 4171: 0.00867066882507767
Position 201: 0.007960286165828142
Position 3004: 0.007537149017625593
Position 5046: 0.00747495639298164
Position 4765: 0.007312110562250518
Position 1429: 0.007050616085859347
Position 6097: 0.005231018438839807
Position 5810: 0.005147943366680246
Position 3701: 0.00511123512091267
Position 5469: 0.005050705239015167
Position 4654: 0.004904198333293452
Position 5702: 0.0045659116189518175
Position 3607: 0.0043372665756183865
Position 5381: 0.004118217113081746
Position 682: 0.003397654008340311
Position 4220: 0.00335967054152449
Position 2195: 0.0032927795536493287
Position 3850: 0.0032362725875205267
Position 5994: 0.0027196946349434523
Position 303: 0.0026094544214155524
Position 1038: 0.0020662146152954034
Position 4771: 0.0019391335016337866
Position 4070: 0.0018542202627128631
Position 2261: 0.0017946236485839914
Position 5923: 0.0015867770907676939
Position 560: 0.0015394539881248724
Position 3537: 0.001494589757218423
Position 2072: 0.0013583770914364407
Position 3974: 0.0013270770550907187
Position 6404: 0.0013040682834576673
Position 5965: 0.001286049971973193
Position 3341: 0.0012465673928506388
Position 6337: 0.0012453799672318391
Position 4747: 0.0011075392074135588
Position 3344: 0.0011020535394259622
Position 2552: 0.0010164460171673867
Position 2350: 0.0009714888455823468
Position 5634: 0.0009690307849448291
Position 5720: 0.0009645660477423118
Position 5580: 0.0008590337989020627
Position 6363: 0.0008472275152468624
Position 3660: 0.0008471710055856383
Position 1388: 0.0008024894927687692
Position 1336: 0.0007976962610138018
Position 6308: 0.0007020514537362966
Position 170: 0.0006602108821801451
Position 5704: 0.0006568803438939424
Position 2977: 0.0006193041184229524
Position 318: 0.0006059874296306618
Position 4965: 0.0005573074788249156
Position 3029: 0.0005427543476999368
Position 5245: 0.0005248300377896558
Position 5007: 0.0004983364211167476
Position 5675: 0.00046483435915683547
Position 3739: 0.00044938471002107144
Position 1452: 0.00041204080397126523
Position 156: 0.0004006724216558537
Position 3503: 0.0003855378459604376
Position 1162: 0.00038432227271334576
Position 3218: 0.00037571044078615006
Position 5274: 0.00036322281047308964
Position 3374: 0.00036052793728334997
Position 6022: 0.00035598193028098414
Position 4668: 0.000330306097250031
Position 4954: 0.0003253245135369002
Position 2946: 0.00031289407254746855
Position 107: 0.0003114196697241336
Position 2493: 0.0003063942349291154
Position 6360: 0.00030539202814132324
Position 337: 0.00029545913884275487
Position 1077: 0.0002761682571211281
Position 5219: 0.0002673423797182234
Position 3051: 0.0002649476192683833
Position 1431: 0.00024713748170785544
Position 2324: 0.00023928552136912238
Position 5386: 0.00023091589224778227
Position 4968: 0.0002277566995238232
Position 3663: 0.00021351885843750397
Position 702: 0.00020636730614168971
Position 567: 0.0001989661323198615
Position 1998: 0.0001985590321183801
Position 1446: 0.00018944059503114174
Position 421: 0.0001822023298303329
Position 6272: 0.00017337335449870073
Position 5024: 0.0001703456339518597
Position 3397: 0.00015018243902337671
Position 4403: 0.00014324344046884647
Position 5348: 0.00014138374879801938
Position 583: 0.00014074989080510982
Position 279: 0.00013966418100271651
Position 1426: 0.00013702913322669207
Position 6240: 0.0001362633979641582
Position 2992: 0.00013139374902596166
Position 6077: 0.00010863060148868713
Position 6446: 0.0001063110517682786
Position 6428: 0.00010488696967058444
Position 5601: 0.00010267951442794821
Position 6109: 0.00010122178850919283
Position 3534: 0.00010052885823497607
Position 3708: 9.803485305226789e-05
Position 2523: 9.497224548408106e-05
Position 5351: 9.442307659015228e-05
Position 556: 8.982087581567059e-05
Position 5988: 7.974252935267745e-05
Position 5258: 7.661624404069163e-05
Position 2199: 7.560497933923382e-05
Position 634: 7.385652162803457e-05
Position 2137: 6.577126564822852e-05
Position 6214: 6.387127578164836e-05
Position 4447: 5.2504218061658314e-05
Position 424: 5.2158025569248797e-05
Position 2215: 5.1061977230171856e-05
Position 6126: 5.098097779747539e-05
Position 1782: 4.976575591938509e-05
Position 5592: 3.986899613970124e-05
Position 2205: 3.681172010353878e-05
Position 1240: 3.345475163896511e-05
Position 5283: 2.710178603277366e-05
Position 6174: 2.5273070065678337e-05
Position 4418: 2.4285717537138615e-05
Position 3512: 1.9180184148103656e-05
Position 6278: 1.8691153759593787e-05
Position 5122: 1.7509007076653185e-05
Position 619: 1.6842878678684086e-05
Position 357: 1.6769860250026603e-05
Position 473: 1.5168761229044203e-05
Position 1658: 1.4233760687247903e-05
Position 5021: 1.3824215567139666e-05
Position 3555: 1.3257116460752282e-05
Position 5640: 1.2651072358282448e-05
Position 5252: 1.149832141292271e-05
Position 1537: 1.1391284629229326e-05
Position 3443: 1.1381022010480468e-05
Position 3579: 1.0173084970996421e-05
Position 5058: 9.835392501795757e-06
Position 5285: 9.79125030234296e-06
Position 842: 7.091438070145169e-06
Position 692: 6.719693098677181e-06
Position 591: 6.463910089065931e-06
Position 5489: 6.190605041350506e-06
Position 221: 6.1781163298678975e-06
Position 3561: 5.532286984453351e-06
Position 5833: 4.710129184879694e-06
Position 594: 3.953275030236744e-06
Position 570: 3.6619531311577635e-06
Position 5608: 3.5790832244086204e-06
Position 609: 3.557829061747843e-06
Position 4999: 3.3169536437047698e-06
Position 1113: 3.271874052063329e-06
Position 586: 2.9071190599097365e-06
Position 5271: 2.641729612409736e-06
Position 711: 2.4498689681748057e-06
Position 5236: 2.3937533247240378e-06
Position 913: 2.003705790788363e-06
Position 217: 1.7616999099069821e-06
Position 4975: 1.521840088402912e-06
Position 5141: 1.5195657268428912e-06
Position 443: 1.4298746723706427e-06
Position 1051: 1.082125390063959e-06
Position 395: 1.0454172109197303e-06
Position 5223: 9.821501900152674e-07
Position 5493: 9.070355842029897e-07
Position 366: 8.223026147249983e-07
Position 622: 8.090064212298729e-07
Position 714: 6.629998224639923e-07
Position 5134: 6.154297019917068e-07
Position 772: 5.586569015786121e-07
Position 228: 5.498115246835374e-07
Position 378: 4.943755527664761e-07
Position 5603: 4.3546844671506674e-07
Position 1339: 4.139180854740609e-07
Position 5207: 4.124950809440716e-07
Position 5582: 3.216021905741007e-07
Position 5153: 1.4936815827527605e-08
Position 369: 1.1357270248127276e-08
Position 5477: 1.6618417758074092e-09
Position 1097: 8.04848423967918e-10
Position 910: 7.818365194219257e-10
Position 965: 7.689916917849198e-10
Position 600: 3.9887499914785687e-10
Position 426: 2.377391503463479e-10
Position 572: 8.084390543138772e-11
