Gene = Arpin
Position 4001: 0.0021439079817870545
Position 5514: 0.0017977962857931402
Position 5593: 0.0015888240017791209
Position 7170: 0.0013364086653194643
Position 797: 0.0013326226610099487
Position 5688: 0.0012213269614386303
Position 1229: 0.0011361095055721414
Position 3050: 0.0011258384947217168
Position 2594: 0.0011254717057535845
Position 3911: 0.0010821805540204084
Position 1267: 0.0010582241117351812
Position 1037: 0.0010033155336662027
Position 7961: 0.0009348605016397592
Position 7785: 0.0009312436493479234
Position 214: 0.0009023408124600004
Position 8757: 0.0009022244612131607
Position 5028: 0.0008829985582839452
Position 1259: 0.0007755344765637898
Position 7806: 0.0007634560277311482
Position 8519: 0.0007551543317780372
Position 8199: 0.0007448675736444754
Position 1664: 0.0006658679146500009
Position 3243: 0.0006557930802634259
Position 8667: 0.0006518710914337164
Position 2569: 0.0006210094292791217
Position 612: 0.0005190484811260176
Position 8231: 0.00046818384040795964
Position 970: 0.0004680274770246669
Position 836: 0.0004478411463159847
Position 1274: 0.0004243514045711268
Position 9515: 0.00041450799321978137
Position 510: 0.00040200881311661297
Position 5609: 0.00037766684314883956
Position 6177: 0.00035437367871130835
Position 77: 0.0003335767599359535
Position 230: 0.00032939130605865927
Position 811: 0.0003000570350333667
Position 1021: 0.00029160227691536387
Position 1390: 0.0002601458328496783
Position 2050: 0.0002580280193396061
Position 221: 0.00020868224089686774
Position 1957: 0.0002044107232713811
Position 1055: 0.00020148594008715992
Position 2321: 0.0001917304003189497
Position 5451: 0.0001709466401321173
Position 533: 0.00017026521265840663
Position 2682: 0.00016945598822343236
Position 434: 0.0001661575829226261
Position 1449: 0.00015760185207385944
Position 1459: 0.00015060263156213314
Position 1338: 0.00014783993340713707
Position 1748: 0.00013181227435807416
Position 1005: 0.0001300206110427978
Position 4841: 0.00011644421593313486
Position 2658: 0.0001118602191460954
Position 4104: 0.00010785769315641406
Position 492: 9.881077866065234e-05
Position 8135: 8.753297264980011e-05
Position 3708: 7.372507332582754e-05
Position 281: 6.865157737721585e-05
Position 1156: 6.709965978250877e-05
Position 1596: 5.157157898338082e-05
Position 725: 5.060603028112986e-05
Position 1128: 5.0084937223588055e-05
Position 958: 4.807799776694627e-05
Position 23: 4.527127419972352e-05
Position 804: 4.409273815395924e-05
Position 4112: 4.187822520191379e-05
Position 1052: 4.061661446285669e-05
Position 1310: 4.0207642815289506e-05
Position 4120: 3.831625315258968e-05
Position 1124: 3.6513205402983285e-05
Position 157: 3.578856352737219e-05
Position 542: 3.477642118937792e-05
Position 4086: 3.421987615146192e-05
Position 4017: 2.595168180419354e-05
Position 3836: 2.5179857008376954e-05
Position 4010: 2.47765208198394e-05
Position 3712: 2.1311839599941295e-05
Position 991: 1.7902385578924274e-05
Position 8235: 1.6604825504447455e-05
Position 3645: 1.5655813311507973e-05
Position 3588: 1.420647129929951e-05
Position 4128: 1.148230566751024e-05
Position 106: 1.07646274437172e-05
Position 48: 1.0566960012224262e-05
Position 7772: 8.061874006474019e-06
Position 291: 7.88249110059087e-06
Position 357: 7.751063544378615e-06
Position 7777: 7.542672384717028e-06
Position 368: 6.40399227298007e-06
Position 284: 5.613641141724685e-06
Position 3964: 5.261683347497318e-06
Position 333: 5.1652956783631045e-06
Position 3518: 4.863272262011598e-06
Position 7621: 4.8281360640719545e-06
Position 808: 4.422981358202387e-06
Position 248: 4.166576606127265e-06
Position 1076: 2.7036555416421433e-06
Position 437: 2.4368938679350013e-06
Position 540: 2.082458624128181e-06
Position 1074: 1.83607417688888e-06
Position 7670: 1.7909367252643135e-06
Position 403: 1.4671493603351983e-06
Position 6: 1.1727430893782594e-06
Position 1087: 9.172337123910469e-07
Position 741: 7.610745507464937e-07
Position 946: 7.450896546949247e-07
Position 570: 4.149784965351241e-07
Position 813: 1.873947424327463e-07
Position 884: 8.881138603084323e-08
Position 1061: 7.759900661198058e-08
Position 780: 4.093656151985607e-08
Position 1538: 4.63356526631924e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7569: 0.9823194673336282
Position 3480: 0.963158821786252
Position 8508: 0.7483335606779504
Position 5653: 0.727884249111975
Position 1422: 0.25361393671835325
Position 5336: 0.2519155807681981
Position 3272: 0.230284440508669
Position 6980: 0.12531000608518567
Position 3289: 0.12017096669488665
Position 4955: 0.10740495199771413
Position 884: 0.1071730639073044
Position 3874: 0.09893457684838053
Position 9238: 0.07793533074131832
Position 9677: 0.07725910612146218
Position 3137: 0.07285886960817588
Position 3346: 0.06486353283751205
Position 5697: 0.057375178402328725
Position 5427: 0.05504077118417784
Position 1228: 0.04561925076346812
Position 6345: 0.03816395249519367
Position 8097: 0.036246381932503124
Position 2506: 0.03398367138309079
Position 6348: 0.03128202354839026
Position 7858: 0.030042811412872128
Position 5680: 0.027951541304040955
Position 8756: 0.02702134428862188
Position 1382: 0.025530613255242265
Position 9514: 0.025140463516558725
Position 9478: 0.0214797591432495
Position 3973: 0.020870403442160488
Position 6248: 0.020540552331480277
Position 758: 0.018760917690115713
Position 8169: 0.014482784951433807
Position 8276: 0.01431913253893868
Position 6040: 0.013352269252395845
Position 7187: 0.012805028996022537
Position 7650: 0.012738680367203185
Position 3406: 0.01267792858361318
Position 2554: 0.012562685173113706
Position 2947: 0.012380300637711453
Position 5174: 0.01237846674863933
Position 8040: 0.010717330830066448
Position 2568: 0.010670893348585089
Position 8218: 0.010419673435879961
Position 9112: 0.009852824251661356
Position 6772: 0.00952621956548651
Position 3033: 0.008926161734843958
Position 8229: 0.008868361759309917
Position 1288: 0.008048616604863123
Position 3092: 0.007954458885835363
Position 7271: 0.007572485349194977
Position 8934: 0.007447321722734637
Position 7222: 0.007140243542603826
Position 8868: 0.007120163286202207
Position 3401: 0.00702497973049369
Position 6911: 0.006989674109668711
Position 9027: 0.006699090363628385
Position 1399: 0.006615980089762503
Position 2458: 0.006592705019009504
Position 9359: 0.006564416721694593
Position 1366: 0.006507044723801577
Position 3067: 0.006506566340607053
Position 5447: 0.00635938785372845
Position 3246: 0.006237891983721492
Position 1513: 0.005980447634765821
Position 8417: 0.005746139570104345
Position 4926: 0.005570513100360643
Position 8534: 0.005239430100745585
Position 3930: 0.005170935413303846
Position 6084: 0.004956776608458183
Position 3300: 0.004886847818384532
Position 5612: 0.004792978411931591
Position 2528: 0.004727744439873013
Position 8996: 0.0045272655245579265
Position 8289: 0.004273149283922589
Position 611: 0.0042446209491411886
Position 2462: 0.004003385454487789
Position 8183: 0.0035837047799941687
Position 6799: 0.003278551989848629
Position 9887: 0.003190460968285346
Position 7919: 0.0031662155029683206
Position 1197: 0.002938692467531792
Position 9040: 0.0028900941119402762
Position 7922: 0.0027422416440116663
Position 2477: 0.002669762236659726
Position 7249: 0.0026694685134453816
Position 6129: 0.0026390795632869365
Position 5500: 0.002584304417772262
Position 1579: 0.0025018343633152495
Position 9974: 0.00223268243931917
Position 3896: 0.002229359869763732
Position 3631: 0.002199992901840656
Position 1128: 0.0021888656608165945
Position 8476: 0.0021661838111969338
Position 2511: 0.001938626803138995
Position 6318: 0.0016577216497727977
Position 3038: 0.001545812284037481
Position 9728: 0.0013464824347363196
Position 8198: 0.0013016494445813533
Position 5038: 0.0012493351779081117
Position 3047: 0.0012449227486790884
Position 8018: 0.0012441929668493838
Position 4840: 0.0012108877945984765
Position 9497: 0.0011699292090887603
Position 1210: 0.0011532975093759205
Position 8188: 0.0011058702015567985
Position 5512: 0.0010694337516307158
Position 6149: 0.0010406382988566584
Position 6055: 0.001012694542989642
Position 4031: 0.0010045497179257694
Position 2987: 0.0009177940832562375
Position 1459: 0.0009075263005219322
Position 5195: 0.0008683872410938426
Position 888: 0.0008670049344620978
Position 8365: 0.0008005554045077184
Position 5122: 0.0007986862701208783
Position 6890: 0.0007432013005637217
Position 2968: 0.0007331505091198475
Position 1368: 0.000720676940448229
Position 3883: 0.0006977831117557117
Position 3418: 0.0006910835191282054
Position 588: 0.0006893700778050358
Position 304: 0.0006709587858366825
Position 773: 0.0006315452718730594
Position 8902: 0.0006219727135160116
Position 5359: 0.0006031662855190596
Position 819: 0.0005949698415942689
Position 3356: 0.0005924891039978044
Position 5509: 0.0005902124306961917
Position 3096: 0.0005679277942937445
Position 8234: 0.0005454470966442601
Position 9597: 0.000543493696446546
Position 1266: 0.0005251621114150143
Position 7631: 0.0005219219797258281
Position 9546: 0.0005206607239172157
Position 863: 0.0005180474741109825
Position 1860: 0.00046243874261098846
Position 9783: 0.00045065181873347993
Position 3531: 0.0004505184603887011
Position 1438: 0.0004434648301919198
Position 8139: 0.0004428930059635286
Position 9120: 0.00042967107071901014
Position 2263: 0.0004167949977395347
Position 1516: 0.0004097609208444401
Position 5052: 0.00039147036486322534
Position 8590: 0.0003786929990245565
Position 7903: 0.00034499813006813276
Position 274: 0.00033913376464274645
Position 8539: 0.00033766965796555234
Position 7578: 0.0002988571650838415
Position 3977: 0.0002928667023648268
Position 8133: 0.0002702670752505388
Position 3362: 0.00026723321476762715
Position 8741: 0.0002556221216399114
Position 5259: 0.00024568058338107746
Position 3651: 0.00020910025967197006
Position 9077: 0.00020899891751755966
Position 954: 0.00020420248500981658
Position 3910: 0.0002038520963344054
Position 2319: 0.00020268663100816154
Position 1448: 0.00019839726000367338
Position 1482: 0.0001944553891119328
Position 8296: 0.00019369406019120608
Position 361: 0.00019310287418657646
Position 9919: 0.00015926191292623242
Position 3753: 0.00015400666759444567
Position 916: 0.00013995800035279261
Position 5009: 0.00012970042377422706
Position 1154: 0.00012853554828220286
Position 5199: 0.00012160030923134141
Position 3905: 0.00011567693645111633
Position 3947: 0.00011518280583370765
Position 4759: 0.0001138286262407648
Position 596: 0.00010998585938830306
Position 2183: 0.00010966194873436458
Position 5000: 0.00010458581263403155
Position 132: 0.0001039263122395249
Position 804: 0.0001019212079518293
Position 7862: 9.585235181645993e-05
Position 5365: 9.247570451677803e-05
Position 6602: 7.254305156249409e-05
Position 3698: 6.904793256707523e-05
Position 1619: 5.7340519661750815e-05
Position 8760: 5.334725583893005e-05
Position 5281: 5.218955862354544e-05
Position 5656: 4.8754725947619734e-05
Position 919: 4.618604731173572e-05
Position 3586: 4.571596675141624e-05
Position 3106: 3.959308350289307e-05
Position 711: 3.379411955470108e-05
Position 667: 3.07877908590578e-05
Position 3552: 3.065770473537716e-05
Position 2631: 3.061647832414322e-05
Position 860: 2.7778398012223498e-05
Position 153: 2.7531293209133064e-05
Position 1258: 2.258869252643158e-05
Position 1273: 2.0177108247884435e-05
Position 6089: 1.9866642997452628e-05
Position 5787: 1.9497708553849362e-05
Position 3750: 1.787162090252946e-05
Position 3987: 1.6336159310138656e-05
Position 3775: 1.4877135824279622e-05
Position 431: 1.3279607193846155e-05
Position 641: 1.27916992391299e-05
Position 4788: 1.2402569778283502e-05
Position 3797: 1.2278637737306526e-05
Position 923: 1.1529990803914543e-05
Position 1441: 1.151386711134057e-05
Position 3508: 1.0042914856346061e-05
Position 3502: 8.658130235152004e-06
Position 5685: 8.568822854615378e-06
Position 828: 7.440571771550185e-06
Position 3656: 6.658903692768522e-06
Position 365: 6.129742742702408e-06
Position 898: 5.732976978419267e-06
Position 1484: 4.440240137313341e-06
Position 205: 3.689079988456525e-06
Position 5818: 3.539853927316158e-06
Position 323: 3.184948896047234e-06
Position 1087: 2.6912363707187894e-06
Position 137: 2.6875625169114234e-06
Position 545: 2.4675389246292297e-06
Position 3839: 2.3850258878393766e-06
Position 162: 2.346620378883699e-06
Position 691: 1.991548820251697e-06
Position 241: 1.9633787885655155e-06
Position 1244: 1.696343771728906e-06
Position 119: 1.6524928673985715e-06
Position 503: 1.6518701668674246e-06
Position 96: 1.6478134671488296e-06
Position 7887: 1.6308342672723705e-06
Position 7860: 1.552091555331158e-06
Position 713: 1.5000341039723993e-06
Position 437: 1.3587247579387837e-06
Position 4036: 1.336920295935808e-06
Position 681: 1.3168579904950022e-06
Position 1468: 6.939659162212042e-07
Position 929: 6.868699239355463e-07
Position 392: 5.20349475678695e-07
Position 3666: 4.9347968480721e-07
Position 1297: 2.907232147319759e-07
Position 3708: 2.7071953808384334e-07
Position 522: 2.3041020608598077e-07
Position 325: 2.0616338061019173e-07
Position 1184: 1.862476774573667e-07
Position 637: 1.7998667120768497e-07
Position 243: 1.4677606793320822e-07
Position 983: 1.3985379974794766e-07
Position 958: 1.3077285901857416e-07
Position 851: 1.1944654234253756e-07
Position 999: 5.935425268617243e-08
Position 381: 5.836633454658818e-08
Position 210: 2.1168309446331346e-08
Position 485: 1.290595733368688e-08
Position 475: 1.0233101529534542e-08
Position 1543: 8.11756386882155e-09
Position 510: 5.7199895789620906e-09
Position 834: 5.219493480062509e-09
Position 90: 4.947021978219501e-09
Position 164: 3.3898851247799586e-09
Position 448: 2.6531628219143483e-09
Position 991: 1.5805124237528206e-09
Position 403: 4.905749100314596e-11
Position 559: 3.9286827203579886e-12
