Gene = 1700008O03Rik
Position 1275: 8.077418525770773e-05
Position 477: 7.910816122725786e-05
Position 5954: 7.584404971878348e-05
Position 13565: 7.050120988443405e-05
Position 568: 6.060556744607446e-05
Position 1034: 5.0736181635889526e-05
Position 12702: 4.893842996734814e-05
Position 327: 4.868180388295831e-05
Position 333: 4.5038759086503905e-05
Position 646: 3.944716416356529e-05
Position 14269: 3.69321467892305e-05
Position 14213: 3.58704032154369e-05
Position 562: 3.361570886816714e-05
Position 924: 3.132244605568658e-05
Position 12939: 2.3708342897123958e-05
Position 1066: 2.2619414833040414e-05
Position 406: 1.6943215773341838e-05
Position 1480: 1.5693663852600116e-05
Position 1008: 1.5010689757625477e-05
Position 14144: 1.4339800218628949e-05
Position 2687: 1.2998208292216843e-05
Position 2125: 1.194081783716963e-05
Position 2779: 1.0968645033925875e-05
Position 1048: 1.0458719759340327e-05
Position 343: 8.137347757906202e-06
Position 12372: 7.681570928573022e-06
Position 337: 6.7730700059260975e-06
Position 766: 6.415542155991774e-06
Position 2731: 6.282762401616237e-06
Position 3282: 5.818248711836564e-06
Position 1075: 5.299881245728561e-06
Position 484: 5.0216022089084885e-06
Position 386: 4.699739831649313e-06
Position 14593: 4.427786346952056e-06
Position 594: 4.219955308168002e-06
Position 1965: 4.04682505567722e-06
Position 8690: 3.5638306400114547e-06
Position 8616: 3.525730788859124e-06
Position 1895: 3.319421498550018e-06
Position 3159: 3.0148887697352254e-06
Position 14090: 2.744444702434248e-06
Position 341: 2.674011934477113e-06
Position 436: 2.515677331736456e-06
Position 2318: 2.259973240280949e-06
Position 1760: 2.241108557242327e-06
Position 2153: 1.7141211521782866e-06
Position 217: 1.2599460002928428e-06
Position 392: 9.984414101058337e-07
Position 157: 8.486936837920692e-07
Position 329: 8.256428928866428e-07
Position 2337: 8.210924863273583e-07
Position 274: 8.090860543125856e-07
Position 868: 7.177868681663667e-07
Position 707: 7.097311804972332e-07
Position 167: 4.949121853391457e-07
Position 395: 4.861011735547294e-07
Position 261: 4.452676327970113e-07
Position 304: 3.792336625120085e-07
Position 318: 2.8153156843134743e-07
Position 378: 2.724574968345194e-07
Position 412: 2.3524218762970798e-07
Position 444: 1.8887818651857998e-07
Position 390: 1.7226199962847707e-07
Position 418: 1.5284623499999645e-07
Position 402: 1.4244227683667717e-07
Position 256: 1.258146253061013e-07
Position 241: 1.202206214016732e-07
Position 283: 1.1307338449579418e-07
Position 281: 8.952110180448642e-08
Position 124: 8.605529717161033e-08
Position 276: 5.53518510879138e-08
Position 464: 5.183148526255673e-08
Position 229: 5.100625206312192e-08
Position 294: 4.8007281494851e-08
Position 190: 4.4253503567047104e-08
Position 250: 3.330570886594228e-08
Position 703: 3.319211768804363e-08
Position 472: 3.003027358547367e-08
Position 410: 2.5131441996355654e-08
Position 428: 2.340211155499983e-08
Position 570: 2.175472366369262e-08
Position 265: 1.7526581017157874e-08
Position 652: 1.7467331270574487e-08
Position 118: 1.677970774148001e-08
Position 202: 1.550763306932102e-08
Position 650: 1.0277999782822416e-08
Position 658: 1.0235535962646883e-08
Position 180: 9.821973755876486e-09
Position 142: 9.708807626923537e-09
Position 139: 9.621788738388798e-09
Position 171: 9.51449790463726e-09
Position 425: 9.414581270197314e-09
Position 761: 8.213492059886204e-09
Position 116: 6.264402842082727e-09
Position 169: 5.571836570638236e-09
Position 161: 4.413048942535198e-09
Position 114: 3.300689401904862e-09
Position 1013: 3.2629789550104206e-09
Position 447: 2.507628905436322e-09
Position 715: 2.415868548618943e-09
Position 205: 2.0720975111506378e-09
Position 80: 2.0051761744182115e-09
Position 96: 1.9332633557595687e-09
Position 1106: 1.8309363974424526e-09
Position 1109: 1.7379364677769284e-09
Position 102: 1.4452804242628685e-09
Position 105: 1.2594299302143326e-09
Position 784: 1.107697411861805e-09
Position 430: 7.278227120575999e-10
Position 74: 6.874722118828924e-10
