Gene = Spcs2
Position 10517: 0.042002411292917416
Position 8074: 0.03384485080165014
Position 6495: 0.031244507283945757
Position 18616: 0.028467598504462458
Position 14380: 0.026796192323995466
Position 12144: 0.02626187216542381
Position 18945: 0.021672586753899225
Position 492: 0.02133439845373582
Position 15774: 0.02112623760028461
Position 16007: 0.01898868452091222
Position 1100: 0.018339426900644766
Position 3625: 0.017283373700047414
Position 6990: 0.01727238186528446
Position 11875: 0.015717937524068026
Position 16978: 0.015704293652474045
Position 2731: 0.015583779151888326
Position 2635: 0.014764354734426076
Position 19541: 0.014111508601105792
Position 16581: 0.013441525964483881
Position 10132: 0.012458611596016217
Position 4333: 0.012161100003685038
Position 1796: 0.011716201592044066
Position 10349: 0.01045648421835012
Position 16041: 0.010192548977805681
Position 2642: 0.009975489651040403
Position 13051: 0.009818307797084114
Position 17208: 0.009766503057167641
Position 15524: 0.00969274616210264
Position 19785: 0.009687881204102682
Position 5845: 0.009284658078281416
Position 3342: 0.009245920846027624
Position 2663: 0.008649225272337607
Position 18985: 0.008388800507816301
Position 5253: 0.008187140473608892
Position 19573: 0.008177521849812072
Position 17805: 0.0078612919897929
Position 13644: 0.0076685690837867805
Position 1058: 0.007067121311781666
Position 1948: 0.006997147798874343
Position 1214: 0.006598217856619616
Position 10952: 0.005914732550215218
Position 16121: 0.005615478374048571
Position 13219: 0.005413992462676952
Position 6956: 0.0053468995689085
Position 15802: 0.0052004883943801055
Position 20286: 0.00495591670167697
Position 16179: 0.004714643756547327
Position 11270: 0.004689797733740419
Position 17386: 0.004370610380679864
Position 8142: 0.004224245105645494
Position 392: 0.0042161159212535
Position 17501: 0.004129310600997897
Position 12500: 0.0040746282740387685
Position 15873: 0.004046567747572289
Position 5637: 0.004034073042152515
Position 3640: 0.003987009997489361
Position 16400: 0.0037525871966568713
Position 11165: 0.0035480627272027982
Position 3831: 0.0034651804635776385
Position 3669: 0.0034036498351146345
Position 12276: 0.0033249221199514655
Position 3772: 0.0033057500505629697
Position 4141: 0.003286053722825692
Position 19912: 0.0030256571938425477
Position 11023: 0.002938197486201802
Position 9874: 0.002927754087223935
Position 437: 0.0028515136922825364
Position 11740: 0.0026658876435253194
Position 18336: 0.002563800587818489
Position 3611: 0.0025326037237754775
Position 18831: 0.002456677980391255
Position 13461: 0.002379782980349362
Position 14475: 0.0023774531291798034
Position 14717: 0.0023408687971431543
Position 15863: 0.002151162073411488
Position 12419: 0.0020598989554417788
Position 2502: 0.0020247978914092976
Position 12984: 0.001981458201669201
Position 12395: 0.0019096614638465783
Position 11907: 0.0018964538455852828
Position 18395: 0.0018149724387069128
Position 15626: 0.001720283011563827
Position 17779: 0.0017037928983184498
Position 13505: 0.0015630875326027357
Position 8366: 0.001508589617650206
Position 1115: 0.001501551604820645
Position 16644: 0.001343212198187065
Position 13859: 0.0013137575154578867
Position 11410: 0.0013079597974911083
Position 2009: 0.0013025715120110447
Position 11309: 0.0012477056087575626
Position 10213: 0.0011886105664739035
Position 16508: 0.0011827312232235002
Position 11146: 0.0011210463998283676
Position 5559: 0.0011045118546232663
Position 4170: 0.0010816662291449465
Position 10366: 0.0010695327161827604
Position 11853: 0.0010508916436441076
Position 4045: 0.001026403683886905
Position 1968: 0.000938282288801805
Position 3406: 0.0009291946619715702
Position 11437: 0.000903206024038387
Position 14668: 0.0009004823179771
Position 405: 0.0008832626709662401
Position 11062: 0.0008705946170850565
Position 1885: 0.0008493261566346599
Position 1839: 0.0008355445935670614
Position 1855: 0.00079152301451923
Position 10351: 0.000785234139412429
Position 12536: 0.0007783769781262925
Position 3264: 0.0007664020557351586
Position 1153: 0.0007297459460099839
Position 3380: 0.0006926587016093707
Position 10448: 0.0006593591825998018
Position 10204: 0.0006460300694422494
Position 330: 0.0006415853393956997
Position 3296: 0.0006204351412614213
Position 16057: 0.0006095340944784716
Position 12240: 0.0005863616764867568
Position 10083: 0.0005792645218261883
Position 1404: 0.0005318405495451839
Position 1369: 0.0005101909963692147
Position 16599: 0.0004943025089738321
Position 2607: 0.0004914623630199532
Position 17689: 0.0004857078641044554
Position 1263: 0.00047193918155170677
Position 1781: 0.00047182829469362083
Position 12003: 0.00046245611405236676
Position 10096: 0.00041572990405199504
Position 17443: 0.0003858171087715177
Position 12671: 0.00038358291087077306
Position 15285: 0.00030741456139805944
Position 10386: 0.0003011129472372955
Position 15143: 0.00028327346319316867
Position 10241: 0.0002771794714579814
Position 18031: 0.00024800846814118443
Position 11187: 0.0002026554322860754
Position 15753: 0.00020159424227709854
Position 495: 0.00019531620987369358
Position 10111: 0.000188224551050527
Position 885: 0.00018470566311329487
Position 10711: 0.0001733831505109019
Position 15293: 0.00015587454147008968
Position 10354: 0.00015384554775578198
Position 11465: 0.00011398767827120196
Position 2427: 0.00010601449603597048
Position 1309: 0.0001029924465739366
Position 10092: 9.558216826695117e-05
Position 1809: 9.075681389454879e-05
Position 1710: 8.886149217145611e-05
Position 2244: 8.375271771808412e-05
Position 950: 8.317605134455311e-05
Position 10322: 6.41093353528685e-05
Position 10376: 6.252387429111718e-05
Position 2604: 6.096491522006744e-05
Position 2527: 6.033036429102537e-05
Position 14805: 5.984631332563368e-05
Position 10879: 5.5310461293499964e-05
Position 2518: 4.8891951089334456e-05
Position 1679: 4.840015337988517e-05
Position 10179: 4.8056677571139965e-05
Position 10893: 4.5720481020502946e-05
Position 1773: 4.311405074725344e-05
Position 2333: 4.2458518310004636e-05
Position 1906: 3.948441359482275e-05
Position 825: 3.836609848815324e-05
Position 1328: 3.725075173802699e-05
Position 1374: 3.480199726435702e-05
Position 1715: 2.8868217613629318e-05
Position 1864: 2.8618109963600643e-05
Position 1135: 2.762197136320541e-05
Position 1337: 2.6103646837391315e-05
Position 3582: 2.5988661525273683e-05
Position 2358: 2.5309355827653734e-05
Position 2250: 2.4671670407336448e-05
Position 2148: 2.4284098365931035e-05
Position 2477: 2.390149775989295e-05
Position 2685: 1.9172323374634472e-05
Position 317: 1.7409043713540805e-05
Position 1278: 1.5870159063698386e-05
Position 409: 1.521440902744209e-05
Position 3184: 1.4240774473453718e-05
Position 12435: 1.335753553806343e-05
Position 1692: 1.3267710804507013e-05
Position 2364: 1.3231064366732932e-05
Position 2711: 1.2641546149219907e-05
Position 2057: 1.1520279462735456e-05
Position 2304: 1.124433347625097e-05
Position 3154: 1.0638411761459965e-05
Position 1411: 9.350595035827516e-06
Position 748: 9.023798429804251e-06
Position 2391: 8.740637963232901e-06
Position 2091: 8.618556453540187e-06
Position 1689: 8.561920907293248e-06
Position 3383: 7.692346800619558e-06
Position 1354: 6.989911290895813e-06
Position 2061: 5.801100500885152e-06
Position 1222: 5.062365905933074e-06
Position 4561: 4.453420895939243e-06
Position 1459: 3.30984005308523e-06
Position 4678: 2.5192024103427777e-06
Position 12398: 1.6529622239355637e-06
Position 4763: 1.3536151372922874e-06
Position 3346: 1.2188139781587191e-06
Position 548: 1.0053202172015116e-06
Position 894: 9.44400904194399e-07
Position 1889: 5.685318628155116e-07
Position 1064: 5.159106423226546e-07
Position 862: 4.297337448876698e-07
Position 571: 1.8259954333313418e-07
Position 3717: 1.5494140266487262e-07
Position 173: 1.256506232071594e-07
Position 558: 9.579138031261719e-08
Position 1544: 8.791555561583058e-08
Position 149: 8.694321676605557e-08
Position 213: 8.168942934392844e-08
Position 619: 6.146257285062206e-08
Position 1569: 5.63895090117686e-08
Position 1623: 5.531942616254598e-08
Position 1077: 5.280777177704389e-08
Position 1072: 4.951722338269624e-08
Position 901: 4.8062563425035516e-08
Position 899: 4.755087653493207e-08
Position 1282: 4.094811757231932e-08
Position 752: 3.2939372514214466e-08
Position 1006: 3.2571210017562045e-08
Position 575: 2.980464941538041e-08
Position 2755: 1.9334940537033534e-08
Position 188: 1.82194506369751e-08
Position 191: 1.5348969486311206e-08
Position 185: 8.038767618610835e-09
Position 243: 7.527835359525439e-09
Position 145: 5.813119946034258e-09
Position 152: 5.228681309767537e-09
Position 197: 4.052445279149597e-09
Position 277: 2.86543817931338e-09
Position 261: 2.37197565811188e-09
Position 647: 1.669000950995252e-09
Position 264: 2.3964838167785725e-10
Position 131: 1.95902204236475e-10
Position 655: 2.1548119371423543e-12
Position 218: 3.5538605247637504e-13
Position 245: 2.592575440337349e-13
