Gene = 1700102P08Rik
Position 1379: 1.3687381576330906e-06
Position 317: 1.269568282081554e-06
Position 503: 1.0194772300333751e-06
Position 971: 9.732433301812645e-07
Position 1322: 9.521569340593655e-07
Position 889: 8.840830656609668e-07
Position 117: 7.423631722800091e-07
Position 332: 6.815127365747133e-07
Position 488: 6.108807517664735e-07
Position 914: 5.87495022238744e-07
Position 909: 5.157786948995551e-07
Position 1122: 4.4983226167908055e-07
Position 823: 4.4852155645525896e-07
Position 101: 3.6611605579226854e-07
Position 869: 3.649774871726419e-07
Position 1003: 3.1522726632768706e-07
Position 1159: 2.3616685918916892e-07
Position 1020: 2.1512484913811544e-07
Position 305: 2.0808132611470072e-07
Position 1221: 1.426540054732196e-07
Position 985: 1.186486689133726e-07
Position 831: 1.1361909110727338e-07
Position 958: 9.766064406492886e-08
Position 98: 9.258487871852254e-08
Position 123: 7.112900725966743e-08
Position 1130: 2.7048194959415565e-08
Position 143: 2.0761053475381003e-08
Position 505: 1.920060027240123e-08
Position 500: 1.8859378241948448e-08
Position 110: 1.5234306794168047e-08
Position 81: 3.8472457825095425e-09
Position 85: 1.3933652904444109e-09
Position 1436: 1.4091679859722765e-10
