Gene = Sdhd
Position 562: 1.5053828906158542e-05
Position 3248: 1.41782142922345e-05
Position 29: 1.2785793501247953e-05
Position 346: 1.054610814958503e-05
Position 1578: 1.0320719427980098e-05
Position 82: 1.0081799402969038e-05
Position 344: 9.681320154413642e-06
Position 3168: 9.234903437372005e-06
Position 901: 8.854694276465915e-06
Position 47: 7.48209151253588e-06
Position 3372: 6.706693137723193e-06
Position 3384: 6.637585313089188e-06
Position 3323: 6.24590259964702e-06
Position 3226: 6.194296165212863e-06
Position 642: 5.315558636262347e-06
Position 584: 1.634194704874617e-06
Position 382: 1.5620324559983288e-06
Position 3949: 1.5234441070345705e-06
Position 394: 1.4063272966062203e-06
Position 610: 1.3375466988183034e-06
Position 3711: 1.3043587977635122e-06
Position 458: 1.286071070598746e-06
Position 422: 1.2805648216663854e-06
Position 652: 1.2771492036646592e-06
Position 163: 1.0627537420661975e-06
Position 57: 1.0106946719506587e-06
Position 3569: 9.908997507223362e-07
Position 363: 9.812574220417974e-07
Position 375: 6.655531302718076e-07
Position 647: 5.557360662353241e-07
Position 3664: 5.212948091092986e-07
Position 608: 3.735575395875994e-07
Position 189: 2.8350229285700964e-07
Position 3624: 2.6816814570729654e-07
Position 402: 2.652809366372052e-07
Position 677: 1.1828741520765996e-07
Position 909: 1.05147577187031e-07
Position 392: 8.150050808034184e-08
Position 397: 6.659259483897086e-08
Position 645: 3.1398602033559466e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3147: 0.9493654770110366
Position 6561: 0.5027705942179286
Position 2918: 0.3412266830549854
Position 2740: 0.2064445426005628
Position 3497: 0.14546414362951388
Position 4906: 0.14136754890973122
Position 4714: 0.11572177864760723
Position 1841: 0.06890772357743458
Position 723: 0.057650960054999874
Position 1890: 0.0493944856938797
Position 5893: 0.047420124840484974
Position 5847: 0.04732719804731487
Position 3556: 0.04715321503283074
Position 3595: 0.03426676863782968
Position 5398: 0.03425574030986037
Position 4265: 0.03407281763953015
Position 3787: 0.03340625988338824
Position 5763: 0.03215571397940549
Position 2660: 0.030938675915370296
Position 5972: 0.02947961600040884
Position 2896: 0.021663068267274484
Position 2134: 0.02146565063675287
Position 5953: 0.020228096904428772
Position 2845: 0.019702256666975473
Position 3519: 0.018153822900692656
Position 990: 0.016925341770009827
Position 3370: 0.015074174238467538
Position 2950: 0.013321232648000444
Position 3113: 0.01296164487282703
Position 4022: 0.010737542519425046
Position 5029: 0.01045001930630376
Position 4063: 0.009705516335696027
Position 4291: 0.008746992995651643
Position 5549: 0.008132004596074167
Position 6644: 0.007944101670633863
Position 1111: 0.007871458323769018
Position 4802: 0.007828258934265463
Position 7140: 0.005916083499790525
Position 2517: 0.005393916903188224
Position 655: 0.005115652266905992
Position 4742: 0.005021587042566825
Position 1017: 0.004839402154665959
Position 4173: 0.0047814630084166525
Position 6277: 0.004518371719245618
Position 4769: 0.00439116004274917
Position 4635: 0.0040455081078903206
Position 5543: 0.004015325912210965
Position 1075: 0.0038906892116178085
Position 917: 0.003462403943818685
Position 5812: 0.0033626440549711792
Position 3500: 0.0033506638869085373
Position 2359: 0.0033302241342807754
Position 2282: 0.0032241957147677944
Position 6859: 0.003062801215743585
Position 1915: 0.0028752158592159505
Position 6699: 0.0028108961534037127
Position 4044: 0.0027178066390551587
Position 5149: 0.002476999587129384
Position 3163: 0.0023808967737670886
Position 2689: 0.002083577318718806
Position 417: 0.002072322740331137
Position 4838: 0.001998228633060507
Position 199: 0.0019253023325429268
Position 699: 0.001923835757212498
Position 5916: 0.001812126145806055
Position 5364: 0.0017731216001738526
Position 1186: 0.0017634625059567825
Position 2698: 0.0016891086660467101
Position 2956: 0.0014309312394688428
Position 7174: 0.0014118109007418337
Position 2522: 0.0013818186983116573
Position 3942: 0.0012870381518536175
Position 6793: 0.0012728607949140764
Position 4690: 0.0012126116647112857
Position 3816: 0.001188416363321967
Position 901: 0.0011709150387891488
Position 2473: 0.0011520090194334612
Position 5118: 0.0011365314670742875
Position 2994: 0.0011074884942194351
Position 1188: 0.001101370169196953
Position 4084: 0.0009643516719251552
Position 622: 0.0008861889656687526
Position 1024: 0.0008760822494816466
Position 2870: 0.000852991170902114
Position 1851: 0.0008197925728043637
Position 6382: 0.0008191825960622705
Position 2295: 0.000804899324951278
Position 2361: 0.0007692061205832872
Position 2344: 0.0007542087814271588
Position 1848: 0.0006816695540467872
Position 2071: 0.000677272032610934
Position 235: 0.0005835349449656011
Position 2044: 0.0005788003970071165
Position 546: 0.000575871218392565
Position 7013: 0.0005587039728219441
Position 1797: 0.0005135263805126744
Position 2656: 0.0005055495801982953
Position 1070: 0.0005016621326394012
Position 2366: 0.0004967676695323287
Position 7087: 0.00047616546207979426
Position 4018: 0.0004163486749888538
Position 528: 0.00040216609623560073
Position 7345: 0.00037610403623965634
Position 3888: 0.00037579926503155585
Position 3558: 0.00036617303354322605
Position 2973: 0.000338338604863076
Position 1144: 0.00030382209876301
Position 3679: 0.00027928706592425864
Position 2480: 0.000267098576996432
Position 4402: 0.0002493584229772088
Position 740: 0.00022878159626960615
Position 2819: 0.00021784455100788762
Position 1956: 0.0002001780336125058
Position 4940: 0.00019705748727284267
Position 2814: 0.0001914951067480467
Position 504: 0.00016218284351049222
Position 2761: 0.00014550647307421733
Position 3697: 0.00012977443448121737
Position 1383: 0.00012541423404866306
Position 1870: 0.00011647046826165944
Position 599: 0.00010813311785714675
Position 1204: 9.986613845717332e-05
Position 1155: 8.74452629155119e-05
Position 3020: 8.395631314163325e-05
Position 4382: 8.250530892848636e-05
Position 2382: 7.898537695996678e-05
Position 1163: 7.888004348707019e-05
Position 4412: 6.535039146617742e-05
Position 4035: 6.264980681504777e-05
Position 276: 6.071148210939811e-05
Position 2440: 5.937359726145855e-05
Position 1919: 5.906724015652731e-05
Position 2702: 5.905632742210966e-05
Position 1182: 5.8792591586292664e-05
Position 2178: 5.638260468605677e-05
Position 2426: 5.562039243523597e-05
Position 397: 5.5594745963110886e-05
Position 2222: 5.398918424652865e-05
Position 3117: 5.314336421709022e-05
Position 584: 4.677170271346829e-05
Position 2048: 4.658904914473619e-05
Position 1127: 4.1819700483106226e-05
Position 1138: 3.758845254926039e-05
Position 1133: 3.700683695077622e-05
Position 3203: 3.2554996263865384e-05
Position 814: 3.082213569776271e-05
Position 4647: 2.8172956512073127e-05
Position 3529: 2.4752917518338767e-05
Position 671: 2.382774967601926e-05
Position 3192: 2.3769781928108358e-05
Position 1649: 2.2763541466649816e-05
Position 472: 1.942886769174336e-05
Position 1442: 1.9124289375567293e-05
Position 1411: 1.8901488550045604e-05
Position 1093: 1.6305792119594107e-05
Position 1532: 7.521471325190133e-06
Position 1191: 5.896827740778032e-06
Position 1029: 5.7314331019993096e-06
Position 1342: 4.633939583312973e-06
Position 3701: 3.1783778785019707e-06
Position 753: 2.8810855079048818e-06
Position 871: 2.734158122492662e-06
Position 1221: 2.354566846009781e-06
Position 175: 2.14139033658585e-06
Position 2249: 2.078046026280652e-06
Position 1217: 1.967957922689778e-06
Position 3567: 1.5923202808225252e-06
Position 3642: 1.4912497912758728e-06
Position 3402: 1.4721118255696685e-06
Position 3377: 1.3308435020942623e-06
Position 845: 1.2834840778369806e-06
Position 1121: 1.1387722927510299e-06
Position 1450: 1.0302999429696394e-06
Position 1244: 9.088003425568845e-07
Position 2015: 8.540087449319223e-07
Position 1801: 7.595046407257534e-07
Position 1628: 7.560281715168022e-07
Position 242: 7.191266435610725e-07
Position 946: 5.876522848359313e-07
Position 1964: 5.37692199510396e-07
Position 1944: 4.4376361145286645e-07
Position 2097: 3.9054769881744177e-07
Position 788: 3.768729007065346e-07
Position 835: 3.3720327207886796e-07
Position 425: 2.48949766123083e-07
Position 1248: 2.1116789568319056e-07
Position 172: 2.0801921360618885e-07
Position 780: 2.0770717211208018e-07
Position 829: 1.0772644486182268e-07
Position 382: 1.0009116876097284e-07
Position 3071: 8.149882969310427e-08
Position 170: 8.122179676171983e-08
Position 673: 5.989930001393896e-08
Position 440: 3.330934817757925e-08
Position 249: 2.7257310517003206e-08
Position 430: 2.703247894741096e-08
Position 555: 1.491985028117283e-08
Position 453: 1.3679757568239154e-08
Position 562: 1.2177005366518929e-08
Position 849: 9.445318094773997e-09
Position 557: 7.173545384053127e-09
Position 356: 6.264569215187476e-09
Position 344: 1.739978541438488e-09
Position 666: 2.117975389088418e-10
Position 138: 1.6934238384937247e-12
Position 140: 6.804592390062624e-13
Position 442: 2.3628262728853636e-13
