Gene = Atp5f1
Position 6588: 0.0019183217276372106
Position 8068: 0.001735224964528558
Position 2513: 0.0015291356624688246
Position 7369: 0.0015060846196347662
Position 1627: 0.001413054071336223
Position 6326: 0.0014034426237600549
Position 5137: 0.001368901350669725
Position 6091: 0.0012793332861664646
Position 16614: 0.0012657282156230724
Position 2483: 0.0012483437628256404
Position 14915: 0.0011173858620150173
Position 6481: 0.0011098333046156508
Position 3632: 0.0009219926634798194
Position 1659: 0.0009039615292737845
Position 3389: 0.0008372366113138713
Position 4253: 0.0008178550609379356
Position 961: 0.0006181888874697568
Position 8545: 0.000596607577833747
Position 7088: 0.0005958213617928778
Position 166: 0.0005948730373809605
Position 924: 0.0005671005036630551
Position 870: 0.0005644676225545519
Position 17251: 0.000563404982502437
Position 654: 0.0005223084339132612
Position 927: 0.0004624918838582294
Position 11389: 0.00045655649239733796
Position 8001: 0.00040336125707605817
Position 11357: 0.00039923721806208666
Position 6007: 0.00035437078410668573
Position 1438: 0.000354021433684067
Position 2558: 0.00035212452916216585
Position 10849: 0.00034762070102712023
Position 590: 0.00032696029853651794
Position 7784: 0.00031568106508831706
Position 8513: 0.0002899650588239614
Position 4723: 0.00028460581761448344
Position 16386: 0.0002825068276637348
Position 3428: 0.00023563436070886745
Position 5274: 0.0002269606119651439
Position 986: 0.00021777341092374462
Position 5295: 0.00020346402776536609
Position 13468: 0.00019955913029918868
Position 5869: 0.0001988941500873667
Position 2375: 0.00019635931735709504
Position 652: 0.00018924423358511027
Position 5118: 0.00018850187150524882
Position 12723: 0.00017816435636875343
Position 595: 0.00017634762561201782
Position 26: 0.00016559669041223376
Position 3718: 0.00015753487591350026
Position 686: 0.0001542293882181273
Position 7027: 0.00014900942098145472
Position 14595: 0.00012967038052513863
Position 709: 9.29641167692284e-05
Position 12052: 9.017891283384783e-05
Position 5635: 8.219265775481741e-05
Position 5687: 6.888671140712476e-05
Position 4197: 6.183188972486396e-05
Position 17246: 5.9457041698499725e-05
Position 2077: 5.929365657954346e-05
Position 5590: 5.7187128091460486e-05
Position 593: 4.208773787415511e-05
Position 176: 3.837526703290378e-05
Position 1025: 3.603524852188884e-05
Position 413: 3.1195084958260406e-05
Position 193: 1.888094048853729e-05
Position 893: 1.7469640736063163e-05
Position 1336: 1.7269578214921798e-05
Position 917: 1.6425054107026876e-05
Position 705: 1.5410474800412247e-05
Position 1308: 1.5380737908191973e-05
Position 1568: 1.4571196740759231e-05
Position 1410: 1.3347417547014184e-05
Position 978: 1.1397524148211216e-05
Position 431: 6.7741611676480375e-06
Position 1472: 6.4728586209096885e-06
Position 1231: 4.826772000576314e-06
Position 8500: 4.07466422020195e-06
Position 254: 2.9809450040980325e-06
Position 8473: 2.584917559391172e-06
Position 55: 2.498034089292946e-06
Position 220: 2.2723554955149004e-06
Position 502: 1.672895934542532e-06
Position 1413: 1.4971181297019847e-06
Position 6783: 1.3865530682036314e-06
Position 756: 1.27461931802365e-06
Position 232: 6.817721645511923e-07
Position 504: 3.651229804694868e-07
Position 5744: 3.026758576454288e-08
Position 8829: 1.9831760130346662e-08
Position 1191: 1.4938005655107868e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17035: 0.9786608632095757
Position 8382: 0.9457133570963835
Position 5917: 0.7993731665399223
Position 16232: 0.797839179868565
Position 4057: 0.6264652494365708
Position 756: 0.45081887655050235
Position 4089: 0.3409163622223757
Position 857: 0.2150115073815848
Position 16500: 0.1603450186165699
Position 12390: 0.15854910766140617
Position 2320: 0.13753517561870213
Position 2062: 0.12751456162809846
Position 5566: 0.12363320423685173
Position 13723: 0.08311655600096243
Position 2186: 0.08014231127426046
Position 1056: 0.07831099817971168
Position 11305: 0.06550938204958989
Position 723: 0.062178539833311466
Position 13807: 0.047894261232836126
Position 7182: 0.04106211975587966
Position 5525: 0.03593970196907863
Position 2557: 0.03372147381407813
Position 16256: 0.02631876501994963
Position 1516: 0.021802489921616246
Position 11186: 0.020821214504100592
Position 1200: 0.0205498228656368
Position 3496: 0.019628251665631848
Position 1543: 0.018160725132698504
Position 8345: 0.0169512606689066
Position 4067: 0.015498089215785948
Position 13784: 0.0148357686813302
Position 2604: 0.013554574528806096
Position 3654: 0.013099884977553971
Position 16477: 0.012555820643351761
Position 7127: 0.012344757257612618
Position 908: 0.011639648762733237
Position 695: 0.011486709960468217
Position 8401: 0.010683555665107288
Position 16331: 0.009740929069734673
Position 5965: 0.009180339580165639
Position 8167: 0.008876763699979306
Position 5616: 0.00866703188645965
Position 4502: 0.007189571053596489
Position 14970: 0.00691170577018129
Position 948: 0.006294878105708515
Position 232: 0.0062246571565849115
Position 8747: 0.006173128561257883
Position 5986: 0.0060411502465823295
Position 8299: 0.00582231598703379
Position 7873: 0.005621629876446109
Position 1106: 0.005592429919112586
Position 821: 0.005135941321715225
Position 6314: 0.005131933965352093
Position 5743: 0.005070201656489283
Position 14794: 0.0050445117345146425
Position 7235: 0.004883455224289048
Position 11310: 0.004543504299286035
Position 1098: 0.00437482719535844
Position 13004: 0.004332602518638572
Position 1070: 0.004099740902050271
Position 14844: 0.004003624870013433
Position 15666: 0.003995764097565148
Position 16507: 0.003975074478402668
Position 7667: 0.003913515320856307
Position 8404: 0.003731040439499433
Position 264: 0.0035111418159481976
Position 540: 0.003184501771842087
Position 2322: 0.003115005642919682
Position 2571: 0.003041327110369961
Position 2278: 0.0030369832893314234
Position 12473: 0.0028596909281478756
Position 5014: 0.0024599734633711707
Position 3631: 0.002410410116126619
Position 14073: 0.002369910788490381
Position 15633: 0.0022842091547532325
Position 11459: 0.0022459246096398094
Position 11343: 0.0022118698345678926
Position 5219: 0.002097522794619551
Position 16454: 0.0020744119660591814
Position 6885: 0.002001977085416188
Position 12428: 0.0019394901752645844
Position 2654: 0.0018708532314486118
Position 2607: 0.0018058063662871522
Position 213: 0.001653632082658334
Position 7976: 0.0015800657243394177
Position 9583: 0.0014575289451956457
Position 9753: 0.001454815490139374
Position 5593: 0.00144936451920471
Position 2001: 0.001431902664886218
Position 876: 0.0013773224751464554
Position 8198: 0.0013561898353480872
Position 8436: 0.0012015734476208658
Position 4338: 0.001184446310889291
Position 14024: 0.0011687242654893854
Position 11488: 0.001147062741126937
Position 5621: 0.0011107872127072613
Position 6374: 0.0010925206511672122
Position 13250: 0.0010584709982518585
Position 6007: 0.001058220881216388
Position 2327: 0.001039724275619822
Position 6113: 0.0009689578086747921
Position 279: 0.0009063302575917558
Position 3718: 0.0008992398041561267
Position 14053: 0.0008902565407078632
Position 5668: 0.0008650326777140763
Position 3257: 0.0008644431916942034
Position 6391: 0.0008431337016076865
Position 1146: 0.0008354899029807543
Position 2531: 0.0008110840094818578
Position 5529: 0.0007178226775050847
Position 2528: 0.0006658553205132157
Position 7973: 0.0006421719075106693
Position 7185: 0.0006382004744715828
Position 1423: 0.0006361745763750665
Position 667: 0.0006230757811970652
Position 3441: 0.0006189162200842151
Position 4399: 0.00061174897160263
Position 7637: 0.0005828101654722596
Position 9554: 0.0005752580455572582
Position 9758: 0.0005497557182008036
Position 3330: 0.000538582237715643
Position 17372: 0.0005087949890558548
Position 4094: 0.0005086733964655286
Position 9909: 0.0004910506498526982
Position 1822: 0.00049007683478906
Position 3468: 0.0004872134624576072
Position 2122: 0.0004717986673661257
Position 5411: 0.0004492673118396469
Position 2635: 0.0004418287501981202
Position 1276: 0.0004134826749508098
Position 6929: 0.0004105449817534166
Position 15738: 0.0004051660777568729
Position 7687: 0.00038708644760359327
Position 7932: 0.0003850112678280641
Position 7728: 0.0003828398223120076
Position 90: 0.0003738216092330526
Position 10691: 0.0003587971468348463
Position 2325: 0.0002988072093216885
Position 1230: 0.00028925914060317216
Position 4478: 0.0002888200555139192
Position 13392: 0.0002886997584729406
Position 14248: 0.000259388430503777
Position 7092: 0.00025837812469417927
Position 9707: 0.0002445078979512051
Position 1984: 0.00023965207203861447
Position 3530: 0.00022989617220959207
Position 1879: 0.00022950040255548598
Position 2157: 0.00022855687463719994
Position 11832: 0.00022738335972615322
Position 1116: 0.00022552849325412866
Position 9782: 0.0002247206075552265
Position 5791: 0.00022364315119696013
Position 2290: 0.00021786213858051057
Position 2068: 0.00021593329333585866
Position 5228: 0.00020870663749236908
Position 2117: 0.00019965929597540513
Position 7822: 0.00019736592875257142
Position 763: 0.00018700761528805054
Position 2091: 0.00017047652516300816
Position 14479: 0.0001672438364250841
Position 71: 0.00016706799874637748
Position 16963: 0.0001643275468091705
Position 4995: 0.00015614927675922793
Position 1080: 0.0001477044047134406
Position 12879: 0.0001434724358944962
Position 1021: 0.00014258568943603523
Position 244: 0.00013934088655698863
Position 16966: 0.00013416515165723094
Position 799: 0.00013141799755966274
Position 6169: 0.0001256518035101685
Position 2613: 0.00011821273574751692
Position 17314: 0.00011406703514508364
Position 15485: 0.00011397846413087731
Position 370: 0.00011340325462073157
Position 380: 0.00010598084889819868
Position 2351: 0.00010329681006475015
Position 1236: 9.820566004465546e-05
Position 10345: 9.456548507756133e-05
Position 2127: 9.265786731356548e-05
Position 2103: 9.186308266003524e-05
Position 418: 9.041111754126195e-05
Position 6010: 8.927708379776414e-05
Position 10263: 8.891158211171352e-05
Position 403: 8.845167041668442e-05
Position 1214: 8.775307783656636e-05
Position 1030: 8.69500775204724e-05
Position 1312: 8.640352274507976e-05
Position 259: 8.138088807943201e-05
Position 17006: 7.502305198996351e-05
Position 16743: 7.006388369395342e-05
Position 17041: 6.912082778914747e-05
Position 578: 6.625989530376354e-05
Position 778: 6.49452323389123e-05
Position 4615: 6.434897341988605e-05
Position 4411: 5.91383392326662e-05
Position 9645: 5.5148307393699106e-05
Position 15135: 5.501375206589308e-05
Position 2347: 5.3734483402967385e-05
Position 461: 5.0229158904594455e-05
Position 9786: 4.505114513034468e-05
Position 623: 4.4505769790377975e-05
Position 1741: 3.476661481392711e-05
Position 9671: 3.3506115510109765e-05
Position 13595: 3.219549793669307e-05
Position 2064: 3.197370665222196e-05
Position 273: 3.100038676959029e-05
Position 106: 2.982846950867624e-05
Position 117: 2.9305811068648266e-05
Position 15356: 2.721428689811069e-05
Position 1838: 2.6617976608311503e-05
Position 12749: 2.63483691166217e-05
Position 13080: 2.615962878558212e-05
Position 9588: 2.540364159767954e-05
Position 10741: 2.370695042389861e-05
Position 496: 2.2541964361385963e-05
Position 830: 2.216673275012449e-05
Position 546: 2.121323997895396e-05
Position 12136: 2.0962659225861948e-05
Position 14613: 1.9972476359139517e-05
Position 10191: 1.9764825965206328e-05
Position 9217: 1.9720466755443186e-05
Position 2162: 1.846532307131493e-05
Position 1013: 1.8440812704201482e-05
Position 12649: 1.8313704948631606e-05
Position 14635: 1.6255487525039733e-05
Position 357: 1.5320810103853583e-05
Position 287: 1.462727350592601e-05
Position 8762: 1.3408146339216462e-05
Position 15313: 1.3070463966453404e-05
Position 1482: 1.3013187050253615e-05
Position 13821: 1.2664440115750338e-05
Position 15216: 1.259764523149345e-05
Position 320: 1.1809658731045971e-05
Position 10747: 1.1485888604403505e-05
Position 1129: 1.0934009400967473e-05
Position 8899: 1.0853205699524394e-05
Position 8629: 1.021601684650699e-05
Position 1118: 9.566633982392249e-06
Position 10586: 9.324852490479317e-06
Position 1761: 9.251895519919414e-06
Position 1603: 9.183051640180715e-06
Position 793: 8.954016230103085e-06
Position 10453: 8.502779486569847e-06
Position 1000: 8.442806579652006e-06
Position 1150: 8.435593273316234e-06
Position 993: 7.776910770994573e-06
Position 10553: 6.70019161993962e-06
Position 9942: 6.4764250788230366e-06
Position 8855: 5.720389085132436e-06
Position 9109: 5.430894813278141e-06
Position 491: 5.32209803163081e-06
Position 6325: 5.312850837270265e-06
Position 6775: 5.0782478829299835e-06
Position 103: 4.981316894476195e-06
Position 8656: 4.841442571183325e-06
Position 8866: 4.55304905453096e-06
Position 1461: 4.165446890111796e-06
Position 10211: 4.01765451805971e-06
Position 1466: 4.001691775609164e-06
Position 4550: 3.87360467092612e-06
Position 298: 3.8067916275683404e-06
Position 4506: 3.7495345422710107e-06
Position 301: 3.6487782286203296e-06
Position 6269: 3.5914030823815553e-06
Position 1082: 3.537661338695501e-06
Position 12812: 3.507760807762492e-06
Position 12883: 3.4455422505555393e-06
Position 328: 3.364096320356375e-06
Position 10290: 3.3222104330861773e-06
Position 10075: 3.2749063849127085e-06
Position 8914: 3.1559243458407643e-06
Position 1546: 3.1120160917894322e-06
Position 124: 3.0685144105224778e-06
Position 92: 3.022385893142161e-06
Position 10143: 2.7547995806804402e-06
Position 3889: 2.632913335531982e-06
Position 997: 2.1367596850899424e-06
Position 11585: 2.101650186878106e-06
Position 7564: 2.0975082897476537e-06
Position 11657: 2.0188315298060454e-06
Position 9305: 1.930069839240805e-06
Position 1683: 1.7403288751856952e-06
Position 6241: 1.731446453426283e-06
Position 9143: 1.710143317436257e-06
Position 1028: 1.5837441243017806e-06
Position 9262: 1.5740085720049107e-06
Position 7056: 1.5164560271093994e-06
Position 135: 1.3153312776529743e-06
Position 8791: 1.2649423603555885e-06
Position 499: 1.234833905357725e-06
Position 6646: 1.039534798874948e-06
Position 10006: 1.0270618511835259e-06
Position 7412: 9.656496990210188e-07
Position 886: 8.717384605748289e-07
Position 336: 8.513286209459884e-07
Position 6506: 5.832900100323667e-07
Position 180: 5.787242202557837e-07
Position 8765: 5.599107064279204e-07
Position 1004: 5.030988994723772e-07
Position 558: 4.86676206621594e-07
Position 647: 4.619236988668779e-07
Position 1316: 3.764779508624183e-07
Position 187: 2.969840540840241e-07
Position 803: 2.4330600163401874e-07
Position 138: 1.6660669076800116e-07
Position 330: 1.5365939878246394e-07
Position 166: 1.1178821038867575e-07
Position 9605: 1.0459383875027592e-07
Position 347: 1.0083735120026483e-07
Position 173: 9.949069468570426e-08
Position 6195: 8.616881785337539e-08
Position 783: 8.416736683406198e-08
Position 161: 8.201031464503157e-08
Position 5779: 8.051521903592161e-08
Position 6359: 7.648063156565541e-08
Position 6220: 7.019285250387264e-08
Position 345: 4.702528916171247e-08
Position 556: 4.6195798880992014e-08
Position 159: 2.936722848270918e-08
Position 132: 1.3399710642341191e-08
Position 971: 9.97451267231462e-09
Position 984: 5.648292330301276e-09
Position 964: 1.4637234464314633e-09
