Gene = Apobr
Position 1929: 0.019586925932764555
Position 3503: 0.0191857733474609
Position 2594: 0.016726385078036702
Position 1880: 0.01670714575998248
Position 196: 0.014130393391435207
Position 3621: 0.013129574370588815
Position 2792: 0.012157423861529917
Position 2761: 0.008459986972246215
Position 1381: 0.006239206876126892
Position 3683: 0.006100370547909974
Position 2998: 0.005815331186350176
Position 467: 0.005188124898408538
Position 3345: 0.004983218173649401
Position 3286: 0.003076099534954321
Position 3840: 0.002994788049360478
Position 2678: 0.0029058801215446415
Position 3537: 0.0025732464169093525
Position 1554: 0.0025666308459014737
Position 229: 0.002529855199635614
Position 3077: 0.002515266159897508
Position 2680: 0.0023490260932374934
Position 2795: 0.0019659467909675923
Position 2834: 0.001651769528401816
Position 3110: 0.00165079453928581
Position 2394: 0.0013447939876746705
Position 2695: 0.001344164644367278
Position 1990: 0.0013385714911662463
Position 2078: 0.0012738783838481466
Position 2098: 0.0012341761878839894
Position 4035: 0.0012147847254323058
Position 2675: 0.0011927139444947751
Position 1280: 0.001190774883739398
Position 2307: 0.0011064124417541506
Position 1640: 0.0010335774930687654
Position 3772: 0.0010008623267923264
Position 1677: 0.0009983647298663087
Position 2723: 0.0009131616227582749
Position 2843: 0.0008883238835334445
Position 2856: 0.0008019389400154217
Position 2644: 0.0007598565325128747
Position 369: 0.0007462648648578515
Position 1307: 0.0007434423229923539
Position 329: 0.000698034864071555
Position 795: 0.0006626147755747512
Position 2602: 0.0006440448486725823
Position 1563: 0.0006018318859408247
Position 3144: 0.0005835627164004124
Position 1935: 0.000564282420445547
Position 2707: 0.000550934761063051
Position 1598: 0.0005023483161085863
Position 1613: 0.0005009339624834313
Position 3524: 0.000492524861764233
Position 2638: 0.00045712737854196876
Position 3091: 0.0004518755395639823
Position 1964: 0.0004498027114467576
Position 1333: 0.0004205073595791572
Position 1674: 0.00041644556734696513
Position 2662: 0.00039758352366527647
Position 674: 0.0003913788436865555
Position 698: 0.0003870603430567161
Position 2214: 0.00036515017217819576
Position 2396: 0.00033607226845570236
Position 3040: 0.0003253242964368774
Position 3749: 0.00029866580668549866
Position 2363: 0.00028787455439161777
Position 769: 0.0002442415944494208
Position 1631: 0.00023117707123421118
Position 326: 0.00022107598805411186
Position 2657: 0.00022025804367669917
Position 2357: 0.0002015605434451675
Position 1076: 0.00019866152373875756
Position 2179: 0.0001980143265072397
Position 2474: 0.00018864904508221806
Position 1453: 0.0001818251630724197
Position 1480: 0.00017902815047514886
Position 208: 0.00016243433142628378
Position 801: 0.00016192759443551163
Position 444: 0.00015614420010620506
Position 2930: 0.00015226157661929552
Position 1310: 0.0001442357720975916
Position 775: 0.0001406507273821732
Position 724: 0.0001360481196657423
Position 2561: 0.00013448180329151148
Position 2201: 0.00013210130265678015
Position 3883: 0.00012997016138322151
Position 748: 0.00011611414878100335
Position 883: 0.00011596818567414086
Position 1759: 0.00011405720958574632
Position 1592: 0.00010505693091248598
Position 1544: 0.00010150968090156534
Position 2092: 0.00010061889363359034
Position 2477: 9.81338363779049e-05
Position 1052: 9.304866769355138e-05
Position 1390: 8.979231625327136e-05
Position 1942: 8.347981019070362e-05
Position 728: 7.535499663851649e-05
Position 1582: 7.506993299339215e-05
Position 1949: 7.002370484226485e-05
Position 1606: 6.707792906026074e-05
Position 2606: 6.0231660556488414e-05
Position 890: 5.941009430906715e-05
Position 963: 5.9319708990761397e-05
Position 1357: 5.7462337719890925e-05
Position 3786: 5.7150461897460845e-05
Position 997: 5.651442605082253e-05
Position 1892: 5.217306151225187e-05
Position 306: 5.1108491975638416e-05
Position 1952: 5.054027728794283e-05
Position 284: 4.807549001203035e-05
Position 886: 4.7874146357756206e-05
Position 1265: 4.448582386680538e-05
Position 1330: 4.41762329307198e-05
Position 1427: 4.305517035658324e-05
Position 1643: 4.236545349337502e-05
Position 302: 4.094619810129424e-05
Position 1396: 3.0414893797248183e-05
Position 2564: 2.9655961542604043e-05
Position 2051: 2.720879249946302e-05
Position 621: 2.6975186763902763e-05
Position 1975: 2.693242510092169e-05
Position 1914: 2.629404720482708e-05
Position 2504: 2.6137705397615547e-05
Position 1368: 2.4570771745108574e-05
Position 1339: 2.0602276398635042e-05
Position 1789: 1.9678715144961167e-05
Position 779: 1.9079498449583733e-05
Position 2103: 1.8436398231445823e-05
Position 1490: 1.74013609553202e-05
Position 741: 1.68872941864035e-05
Position 815: 1.6150982073257443e-05
Position 1961: 1.4827142243128414e-05
Position 1558: 1.3054439722637555e-05
Position 1994: 1.2890050726386855e-05
Position 1418: 1.2289530534316166e-05
Position 2156: 1.2091582598957889e-05
Position 545: 1.0354039926135466e-05
Position 1460: 1.0313661590116261e-05
Position 233: 1.0120644296878312e-05
Position 1670: 9.65470672032966e-06
Position 1780: 9.313330200819599e-06
Position 1784: 8.719988624350259e-06
Position 1503: 8.13891200828791e-06
Position 2389: 7.97896481874733e-06
Position 820: 7.60615333110455e-06
Position 1672: 7.5494861846033544e-06
Position 1939: 6.986764235015726e-06
Position 1364: 6.0996400664689686e-06
Position 1312: 6.009379697187958e-06
Position 804: 5.020973592015768e-06
Position 108: 4.597590095654696e-06
Position 172: 3.2713321769510284e-06
Position 1717: 1.947609793742702e-06
Position 1467: 1.6926065577186796e-06
Position 2057: 1.583995472711078e-06
Position 1523: 7.270268524517006e-07
Position 470: 6.948563670759097e-07
Position 214: 5.973417058595708e-07
Position 695: 5.774585353932978e-07
Position 1474: 5.710522550871766e-07
Position 1700: 4.305479674169313e-07
Position 1355: 4.1891861201783363e-07
Position 1268: 3.345284597370231e-07
Position 781: 3.3389758935740156e-07
Position 1702: 3.252362208774321e-07
Position 807: 3.2308874509354835e-07
Position 1732: 3.172207931401257e-07
Position 842: 2.8965503142468563e-07
Position 392: 2.85531741958677e-07
Position 706: 2.3474518337330736e-07
Position 385: 2.1380800507037724e-07
Position 655: 1.9866280105691612e-07
Position 848: 1.9835086268006404e-07
Position 1353: 1.9573011466222334e-07
Position 337: 1.6246588539681942e-07
Position 1351: 1.5903990830776557e-07
Position 797: 1.5832330451460483e-07
Position 1259: 1.5785789229264542e-07
Position 485: 1.3536651263488306e-07
Position 852: 1.25398671008498e-07
Position 245: 1.2037498873557059e-07
Position 644: 1.1536745075877658e-07
Position 250: 1.0433717003989197e-07
Position 1247: 6.920489195065612e-08
Position 237: 6.892080771174646e-08
Position 669: 3.7835568026959004e-08
Position 687: 3.6889521796039894e-08
Position 702: 2.8828436640388412e-08
Position 488: 1.3378256108054725e-08
Position 1852: 1.312011165120345e-08
Position 1834: 1.2043481410546677e-08
Position 1792: 1.1205604530659267e-08
Position 476: 6.8825887683766394e-09
Position 116: 6.1381231101384836e-09
Position 121: 5.300379288128516e-09
Position 492: 2.803609721769956e-09
Position 139: 2.4933602987832e-09
Position 490: 1.617853774158343e-09
Position 1240: 1.5565862581443847e-09
Position 1212: 1.4400672792357623e-09
Position 1325: 1.387033993250038e-09
Position 1321: 1.3399181877669925e-09
Position 579: 1.286158405582225e-09
Position 1188: 1.168188537245858e-09
Position 559: 7.957928097898102e-10
Position 538: 7.695246243039095e-10
Position 496: 6.566946095189583e-10
Position 141: 5.335993468211575e-10
Position 502: 3.8722301456185874e-10
Position 582: 1.8569857383883503e-10
Position 554: 1.380335455311598e-10
Position 404: 1.12547057987854e-10
Position 143: 3.361132842399187e-11
Position 550: 2.5122987108639234e-11
Position 605: 1.7740784028354968e-11
Position 133: 1.6373446161960636e-11
Position 131: 8.709905764774853e-12
Position 506: 1.3490364293722797e-15
Position 523: 1.1603677452754312e-15
Position 511: 1.037755929836286e-15
