Gene = Nicn1
Position 198: 1.5520607021937917e-05
Position 47: 1.4178660977258565e-05
Position 84: 1.2434314531307368e-05
Position 5: 9.572834186833793e-06
Position 549: 7.224300675442217e-06
Position 141: 7.155067359834578e-06
Position 507: 6.633798526588629e-06
Position 129: 5.011642221825967e-06
Position 189: 4.464744786884728e-06
Position 113: 4.411898987666047e-06
Position 327: 3.5099558464282683e-06
Position 8: 2.7813361132582938e-06
Position 117: 2.6282988643722185e-06
Position 325: 1.920049427114946e-06
Position 477: 1.7703587604994864e-06
Position 608: 1.6171139087021414e-06
Position 104: 1.4190410817872086e-06
Position 4504: 1.1617534794131547e-06
Position 204: 1.1375259112768857e-06
Position 4870: 7.542516646592595e-07
Position 111: 7.38800277705263e-07
Position 404: 5.987503660690837e-07
Position 519: 5.564477394889603e-07
Position 11: 5.142582745168894e-07
Position 622: 4.2512035381670895e-07
Position 370: 3.275679969601898e-07
Position 411: 2.558626401303594e-07
Position 1023: 1.6964190627662098e-07
Position 124: 1.6713636250627634e-07
Position 1203: 1.6661524287101853e-07
Position 646: 1.4619268902146525e-07
Position 1161: 1.1967130252218107e-07
Position 987: 1.0317329869613373e-07
Position 439: 6.1308944347931e-08
Position 4623: 5.712831681227196e-08
Position 734: 4.186558252482175e-08
Position 4040: 3.972260440715083e-08
Position 964: 2.3361398015745553e-08
Position 835: 1.1234991321587503e-08
Position 741: 9.952338343278264e-09
Position 1058: 9.314355951239004e-09
Position 837: 9.27575952941946e-09
Position 656: 4.9766316246475236e-09
Position 625: 3.1548139328846788e-09
Position 3071: 1.1428429072706071e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3961: 0.6732304131445945
Position 4638: 0.6669389365307785
Position 2906: 0.5758230476277165
Position 426: 0.562038749507579
Position 4459: 0.522497991568012
Position 4016: 0.31436385344424034
Position 439: 0.14327881827811836
Position 4384: 0.12529413782421892
Position 4724: 0.0999131459194856
Position 5541: 0.04280235261808943
Position 477: 0.04119762837434039
Position 4456: 0.03507496002796373
Position 5707: 0.03191157191227387
Position 4893: 0.02927361792583893
Position 3440: 0.028378332447512884
Position 4501: 0.02426073007987812
Position 446: 0.024234093425459777
Position 2912: 0.02305106137720403
Position 5497: 0.018588292845816264
Position 510: 0.018096494765620377
Position 397: 0.0160996736503316
Position 4498: 0.015845077232059367
Position 3521: 0.015343681979155538
Position 768: 0.015184984763751101
Position 5692: 0.015038443503602807
Position 3083: 0.014902651837818505
Position 2594: 0.014179213952555796
Position 5006: 0.014148080387605377
Position 4333: 0.013798864508944384
Position 3580: 0.012782329623062241
Position 5881: 0.011825393255151296
Position 5347: 0.011238480923521402
Position 3501: 0.010748958711998997
Position 4479: 0.010484693154744018
Position 646: 0.01003419794990936
Position 4394: 0.00976471031756163
Position 2658: 0.009546406743723314
Position 2709: 0.009263811173967785
Position 4427: 0.008817911997485429
Position 4469: 0.0082465882581217
Position 144: 0.008114405970856681
Position 3077: 0.007228877301706548
Position 5564: 0.007141524830091909
Position 3552: 0.006862515676612991
Position 2714: 0.006383099080104974
Position 4492: 0.0061849011427387406
Position 2971: 0.005922490950842048
Position 4913: 0.005610024228637339
Position 4684: 0.005088553106421312
Position 5427: 0.00485709963728765
Position 5733: 0.0047706585201193336
Position 4410: 0.004330617231216622
Position 3381: 0.004239757173426426
Position 5452: 0.0039205797975919296
Position 4307: 0.003232971670361995
Position 5647: 0.0029916156297247727
Position 675: 0.0029272097781535816
Position 4227: 0.0029064720779946583
Position 2535: 0.002809078626605494
Position 5169: 0.0027673808340329758
Position 1288: 0.0026962509277831254
Position 4879: 0.0026932123539975595
Position 4247: 0.002620242585424056
Position 4352: 0.0025882801867988803
Position 304: 0.0023590760903468167
Position 4517: 0.0023137761736859996
Position 5847: 0.0020732940885733143
Position 3040: 0.002028614019368765
Position 4476: 0.0020169639464175486
Position 622: 0.0019452669008484882
Position 5437: 0.0018524433689429
Position 3148: 0.0017890316476764352
Position 2676: 0.0016288221377337307
Position 2940: 0.0016099570223232248
Position 2212: 0.0014168621234881154
Position 2199: 0.0013603580979196792
Position 2225: 0.0013569389210785626
Position 6002: 0.0012908477379770904
Position 2737: 0.0012694967504240514
Position 1447: 0.0012639236739534815
Position 2186: 0.0012219503376203877
Position 3477: 0.0011834319009751742
Position 1152: 0.0010811005091174203
Position 136: 0.0010806215057928864
Position 177: 0.0010568605679609022
Position 4742: 0.0010539858541197395
Position 2238: 0.0010466637766529002
Position 2173: 0.0010368065073415346
Position 2484: 0.0009635269295982567
Position 4765: 0.0008980350197830575
Position 4192: 0.000848549721829046
Position 3933: 0.0008399710427219908
Position 2985: 0.0008158036266879523
Position 2160: 0.0008122776413591328
Position 5091: 0.0007739965512513629
Position 2639: 0.0007627596979052594
Position 2560: 0.00076011935159895
Position 1666: 0.0007406915681870768
Position 4481: 0.000730880722341121
Position 384: 0.0007285352096149586
Position 2251: 0.0006516874796014407
Position 3925: 0.000611918946949425
Position 2147: 0.0005883003190241065
Position 2612: 0.0005879225748576971
Position 2017: 0.0005868086321055076
Position 4815: 0.0005742887334090444
Position 1332: 0.0005533996624887402
Position 4687: 0.0005506087617345672
Position 3352: 0.0005323818309936397
Position 2069: 0.000471148813765291
Position 2134: 0.00045692725233575503
Position 2056: 0.00045353990547115583
Position 4040: 0.00045159455629777985
Position 153: 0.00043856639414102894
Position 2121: 0.00042951632021192177
Position 5764: 0.00042597798312338757
Position 5138: 0.00042503695224045554
Position 2030: 0.0004129676558467208
Position 4533: 0.00039678535385342847
Position 4824: 0.0003888643611550501
Position 5828: 0.00038539302089122217
Position 3240: 0.0003831975128879182
Position 2082: 0.00037214438288001695
Position 2095: 0.0003516692894272214
Position 402: 0.0003387585039912453
Position 2108: 0.00033790441716548205
Position 1710: 0.0003378722861019952
Position 5094: 0.000337602274058603
Position 901: 0.00032660592429803627
Position 701: 0.0003073248114740637
Position 316: 0.0003072423358162283
Position 2264: 0.0003042117193737546
Position 652: 0.000296065084343141
Position 5414: 0.0002904246385342834
Position 6015: 0.000282432446676874
Position 1955: 0.0002743769704885285
Position 404: 0.00025785695872369765
Position 483: 0.0002562054412334094
Position 5906: 0.00023508695839265632
Position 1681: 0.0002316957892488809
Position 3099: 0.0002261184046249549
Position 3446: 0.00021194912820004424
Position 5624: 0.0001958889524244155
Position 3800: 0.00018248907219761798
Position 970: 0.00017687559441407946
Position 3337: 0.00016942224367861498
Position 4959: 0.00016734210822669834
Position 800: 0.00016445433096931464
Position 5216: 0.00016339359560887715
Position 6022: 0.00016271722663552645
Position 2277: 0.00014967676050720746
Position 5503: 0.00014911021764187543
Position 4197: 0.00014861198658815738
Position 2875: 0.00014756671495780332
Position 4275: 0.00014670560051439267
Position 1380: 0.0001423682219523408
Position 5920: 0.00014096058995435566
Position 3108: 0.0001366549257250055
Position 682: 0.00013444012184156081
Position 5225: 0.0001296122441919629
Position 358: 0.0001265031297893156
Position 3993: 0.00012214743704719064
Position 4789: 0.00011777359047034012
Position 3088: 0.00011703353381672607
Position 2988: 0.0001163291804035383
Position 1303: 0.00011542957734802098
Position 549: 0.0001153956009113286
Position 4606: 0.0001140196805001568
Position 4519: 0.00011202535249749186
Position 5462: 9.453682849695597e-05
Position 2739: 8.99747721016716e-05
Position 5126: 8.373292790562841e-05
Position 5949: 7.679764702285666e-05
Position 3871: 7.161718677695783e-05
Position 2043: 6.67841611369086e-05
Position 166: 6.149241477604658e-05
Position 2664: 5.876643104491618e-05
Position 325: 4.681451329990374e-05
Position 4548: 4.526531898661502e-05
Position 2290: 4.360791833326034e-05
Position 5755: 4.0947626173230325e-05
Position 4056: 3.939934323931631e-05
Position 5186: 3.7839859601398445e-05
Position 1792: 3.7130164171878544e-05
Position 2384: 3.447883412726075e-05
Position 1524: 3.3160839492243246e-05
Position 4744: 2.7680685329202495e-05
Position 1160: 2.6655432828879303e-05
Position 4291: 2.6239571487431746e-05
Position 973: 2.2637091322724597e-05
Position 1772: 2.1248587920351966e-05
Position 2389: 1.9394630601356544e-05
Position 1337: 1.937927582849826e-05
Position 370: 1.659632881869202e-05
Position 1662: 1.432809305050043e-05
Position 361: 1.3595763528150941e-05
Position 1284: 1.3284374439241039e-05
Position 564: 1.1809246087418204e-05
Position 1234: 1.0543715095347902e-05
Position 1038: 9.674477093555088e-06
Position 3199: 8.032346679142962e-06
Position 4203: 5.664529500030135e-06
Position 3661: 4.424487888384144e-06
Position 3386: 3.132649844525347e-06
Position 4575: 2.4645550125719115e-06
Position 591: 4.293734075109742e-07
Position 1470: 2.057496581958864e-07
Position 489: 1.7935884055200927e-07
Position 921: 4.5077163847571736e-08
Position 487: 2.7399327019332056e-08
Position 1020: 2.1428232462387417e-08
Position 975: 2.0815710055661e-08
Position 1027: 2.028144825360317e-08
Position 569: 1.8411729831249874e-08
Position 1215: 1.6763055660685104e-08
Position 1107: 1.1412904783639855e-08
Position 986: 6.02502018514959e-09
Position 254: 2.30899137289374e-09
Position 833: 1.4283201840151174e-09
Position 285: 1.3684158476956062e-09
Position 233: 1.0483292248008941e-09
Position 1010: 1.0345432243917547e-09
Position 980: 6.10257935082147e-10
Position 238: 3.852355551254436e-10
Position 262: 1.5104307701814513e-10
Position 68: 1.1976179136121523e-10
