Gene = AA986860
Sorted 3' Splice Sites (High to Low Probability):
Position 9026: 0.8107049348682722
Position 10352: 0.7854265567042232
Position 1545: 0.43849800578541714
Position 6415: 0.3825113073472908
Position 2148: 0.3663123622533538
Position 8408: 0.2985079289336517
Position 5603: 0.1987621093203794
Position 5525: 0.19296796284966508
Position 1292: 0.15521973542487144
Position 7104: 0.12148028024536993
Position 2595: 0.11914198499919125
Position 3136: 0.08548912791362684
Position 2772: 0.08161118366998767
Position 12480: 0.0801781836331192
Position 3719: 0.06243180983286871
Position 2313: 0.049686525730117406
Position 9295: 0.04912372257591222
Position 12401: 0.04667441581269864
Position 9299: 0.04049792195004968
Position 10038: 0.03940320170127398
Position 3333: 0.03886874265407348
Position 700: 0.036476839790159664
Position 4426: 0.033803875188566354
Position 3436: 0.02922327619024967
Position 3110: 0.026227255602738486
Position 10928: 0.02408181139322065
Position 8966: 0.023003959426168938
Position 2334: 0.020532495418183756
Position 11476: 0.01930142656498452
Position 9661: 0.01867096821468925
Position 4403: 0.016929518638285134
Position 2327: 0.01690969680160431
Position 2081: 0.016688352132917764
Position 11416: 0.01555778238208404
Position 2432: 0.015015262979243113
Position 723: 0.01480684619985494
Position 2787: 0.01311284656630061
Position 11096: 0.013071198228467036
Position 8903: 0.01191383444515638
Position 2616: 0.01064256350369148
Position 3760: 0.010622254449575826
Position 8996: 0.010482458073043174
Position 11230: 0.01017159555909868
Position 2164: 0.008862632797851346
Position 937: 0.007664004382103391
Position 3049: 0.00745537610968848
Position 12504: 0.007231545598553422
Position 10300: 0.00664535329785962
Position 1122: 0.006515505378919737
Position 2199: 0.005786594066166014
Position 8969: 0.005737762403871807
Position 9762: 0.005447169769467764
Position 4668: 0.004653163138070582
Position 1436: 0.0039733017983134035
Position 11446: 0.002878161334742556
Position 10461: 0.002642480592014514
Position 12592: 0.0023514948821917784
Position 11252: 0.0023136936407277516
Position 11567: 0.0023093442009301047
Position 11503: 0.0022998471639244862
Position 1386: 0.0022300452172612823
Position 10997: 0.002168258144422453
Position 5836: 0.0021644884310407396
Position 11291: 0.00210595942753507
Position 1223: 0.0020593206847954616
Position 9798: 0.0020367458018920965
Position 9766: 0.001999409695842104
Position 550: 0.0019650811556759474
Position 11921: 0.0018850715372872296
Position 413: 0.0018413297286630247
Position 10673: 0.0017243166564457726
Position 11038: 0.001697727671176015
Position 10191: 0.0016716856300916072
Position 1589: 0.0016588141669238124
Position 5145: 0.0016175650773904919
Position 10829: 0.0014974232704109026
Position 10633: 0.0014817521903089607
Position 10303: 0.001445603418015577
Position 4453: 0.0014266369188120226
Position 1074: 0.0013401280224750469
Position 1592: 0.0012462083926891316
Position 1312: 0.0011722069518927331
Position 5377: 0.00114860314421487
Position 4063: 0.0011234955563716761
Position 9883: 0.0010658186193033287
Position 3625: 0.001022872302376321
Position 230: 0.000813182966949597
Position 10756: 0.0008126217474089192
Position 509: 0.0007848659158281024
Position 1601: 0.0007676899689779622
Position 1512: 0.0007275804355117992
Position 1625: 0.0006553177334390801
Position 1826: 0.0006314955849536146
Position 3370: 0.0006131296921472553
Position 1141: 0.0006098611131093177
Position 119: 0.0005813306962958439
Position 10964: 0.0004653868789439965
Position 1758: 0.00043886667039554967
Position 205: 0.00041791057056065364
Position 9718: 0.00038549811948541664
Position 5093: 0.00037238134646032145
Position 10630: 0.00037126693648008676
Position 2230: 0.0003676317977034569
Position 2024: 0.00035323841157015444
Position 2058: 0.00034712768583900465
Position 1393: 0.00034693574619063975
Position 1639: 0.00033384617877124754
Position 1336: 0.00020995304252331427
Position 2249: 0.00020322453928241186
Position 1551: 0.00018125707551989935
Position 2823: 0.00017252043026649245
Position 4100: 0.0001633601085194667
Position 2840: 0.000155305481673373
Position 2636: 0.00015052178787278565
Position 2939: 0.00014168796274536882
Position 2629: 0.00011896584623242843
Position 962: 0.00011590476458246778
Position 2671: 0.00011390796355558797
Position 6721: 0.00010831582662011448
Position 1547: 0.00010618542154595422
Position 1200: 0.00010004036755750693
Position 560: 9.90438402042375e-05
Position 2816: 9.362499297822377e-05
Position 1339: 8.908545688857011e-05
Position 566: 8.88596587531511e-05
Position 4405: 8.810448474153526e-05
Position 2715: 8.288096873428273e-05
Position 1084: 8.163198760841937e-05
Position 3996: 7.820094761849442e-05
Position 2233: 7.154644831693099e-05
Position 893: 6.825157814690133e-05
Position 984: 6.55105326864309e-05
Position 1762: 6.314453246142574e-05
Position 1250: 6.275863248758986e-05
Position 636: 6.0890354400187014e-05
Position 3519: 5.33376093941811e-05
Position 428: 5.298371939894014e-05
Position 6775: 4.813192325804006e-05
Position 6702: 4.7699373064976316e-05
Position 783: 4.3883117730755415e-05
Position 2645: 4.082837972208094e-05
Position 974: 3.9256236719428895e-05
Position 449: 3.7370055574331056e-05
Position 1317: 3.632395127959614e-05
Position 208: 3.595078593061413e-05
Position 5807: 3.2281701271870365e-05
Position 753: 3.142063931854041e-05
Position 512: 3.0855309375166167e-05
Position 603: 2.8161586357205097e-05
Position 3074: 2.67621669191997e-05
Position 2214: 2.576077866319335e-05
Position 852: 2.3380293453019568e-05
Position 1016: 2.20596237468532e-05
Position 1738: 2.029816257936229e-05
Position 2040: 2.0224401295261193e-05
Position 2091: 1.8974065514605705e-05
Position 522: 1.8385477100334586e-05
Position 2099: 1.824783827017436e-05
Position 1356: 1.6909662997909364e-05
Position 732: 1.4099541340895799e-05
Position 419: 1.3472415088390652e-05
Position 1779: 1.3168897704126724e-05
Position 725: 1.2844888383550647e-05
Position 901: 1.2797458902855875e-05
Position 1088: 1.1147123664357163e-05
Position 913: 1.1113657335079912e-05
Position 1323: 1.0509445908580104e-05
Position 1442: 1.0489939902985226e-05
Position 2683: 9.987154942146078e-06
Position 977: 8.713303849596003e-06
Position 1020: 8.697337019924726e-06
Position 1351: 8.387868212325002e-06
Position 586: 7.833203250078652e-06
Position 1204: 7.568310300317514e-06
Position 1440: 7.207709069749364e-06
Position 947: 5.607699882589945e-06
Position 1398: 5.365181954323014e-06
Position 1492: 4.769882072594901e-06
Position 1514: 4.611593485481189e-06
Position 93: 4.525515031233815e-06
Position 516: 4.0157956562918775e-06
Position 177: 3.817113607683357e-06
Position 2174: 3.8010099413092497e-06
Position 285: 3.6245409421616853e-06
Position 871: 3.562725476928961e-06
Position 1241: 3.251513812198863e-06
Position 613: 3.1653920894576763e-06
Position 1000: 3.1587461189698715e-06
Position 124: 3.1036636849392287e-06
Position 1360: 3.029529893924967e-06
Position 1711: 2.616474575802545e-06
Position 2469: 2.428066013119086e-06
Position 1228: 2.3689935825642856e-06
Position 761: 2.3413194332922747e-06
Position 1656: 2.3049209699303847e-06
Position 1789: 2.2140822506542494e-06
Position 1230: 2.1877082672629104e-06
Position 958: 2.124413454089332e-06
Position 141: 1.5202321598306932e-06
Position 575: 1.1020894741731402e-06
Position 242: 1.0461268971421326e-06
Position 1258: 8.728415016271916e-07
Position 155: 8.630331142057107e-07
Position 607: 7.928337960102324e-07
Position 582: 7.709618884440241e-07
Position 778: 3.469006492574199e-07
Position 741: 3.0386734462835787e-07
Position 158: 2.766720161804997e-07
Position 152: 2.5407123324131823e-07
Position 325: 1.543539740101273e-07
Position 349: 1.0754404896424436e-07
Position 1671: 7.805673745553217e-08
Position 618: 4.8387837418821986e-08
Position 134: 4.395364585125906e-08
Position 104: 3.4658318256879325e-08
Position 738: 2.8802015390934342e-08
Position 1372: 2.4532824722711846e-08
Position 315: 2.257890390365714e-08
Position 1408: 2.0494419957677188e-08
Position 1405: 1.861637723950919e-08
Position 340: 1.8299552667767273e-08
Position 172: 1.4589006362050485e-08
Position 128: 1.4299363917266043e-08
Position 170: 1.1863168456464112e-08
Position 131: 9.90753703205609e-09
Position 1604: 7.73225269576601e-09
Position 145: 1.8088686607909762e-09
Position 787: 1.6327847750230875e-09
Position 244: 1.2993671708475132e-09
Position 802: 1.1510730392972598e-09
Position 351: 8.483047440858107e-10
Position 247: 7.710888225274305e-10
Position 289: 4.544488941392845e-10
Position 797: 1.3527398588768868e-10
Position 296: 6.07585247760166e-11
Position 304: 3.4378434692667425e-11
Position 309: 3.080154384561386e-11
Position 72: 8.069079151228241e-12
Position 75: 4.915896102332699e-12
Position 78: 2.2224196376607302e-12
Position 252: 1.2409127676995255e-13
