Gene = Apoc1
Position 1966: 0.008964530542507029
Position 2298: 0.007732581689112718
Position 911: 0.0071519201189606816
Position 1379: 0.005816670837870581
Position 1864: 0.004926602282206052
Position 2010: 0.0034893837085554057
Position 2058: 0.002793712208459027
Position 1681: 0.002750158787541515
Position 2775: 0.0025564403025534364
Position 1511: 0.002429002132769088
Position 2385: 0.0023501734987503575
Position 2599: 0.002227073648436942
Position 2919: 0.0021520333476250856
Position 2707: 0.001785665658469719
Position 3152: 0.001695994733644243
Position 2262: 0.0016412445629277338
Position 2238: 0.0015548889639378704
Position 2739: 0.001498771074316482
Position 466: 0.0014401027193590191
Position 988: 0.0013648516265841301
Position 139: 0.0010413323384313494
Position 461: 0.0009605055802452083
Position 234: 0.0008888419977884202
Position 487: 0.000823730675421595
Position 1257: 0.0008008266148608479
Position 521: 0.0007666539780471214
Position 1555: 0.0007220221809922453
Position 1084: 0.0006709885606916968
Position 1981: 0.0006569147962655226
Position 842: 0.0006206427813593711
Position 2096: 0.0006162346307620836
Position 2156: 0.0005930324263144671
Position 1113: 0.0005633682854416784
Position 2584: 0.0005552493195413228
Position 2424: 0.0004830520903060638
Position 1585: 0.00045707911848161915
Position 1843: 0.00039006260423344306
Position 3107: 0.00038703929076508567
Position 888: 0.00037707887983926507
Position 196: 0.00036618118260671505
Position 2619: 0.00034266163362239307
Position 1712: 0.0003424240842565323
Position 444: 0.0003224162217800447
Position 848: 0.00031996645291540107
Position 3039: 0.00030575855248966724
Position 1177: 0.0003048156001766894
Position 2733: 0.00030450045339424183
Position 1628: 0.0002946924551796564
Position 599: 0.00028851906391122315
Position 917: 0.00026086211280256454
Position 2015: 0.0002417074138953005
Position 952: 0.00024108961223734488
Position 524: 0.0002324993870861049
Position 3135: 0.00022959604868375596
Position 349: 0.0002285515980993776
Position 671: 0.00022722083881112926
Position 1659: 0.00021682824630279843
Position 1050: 0.00021235634953580248
Position 2471: 0.0002041030471393011
Position 3052: 0.0001971397888492975
Position 961: 0.0001810733616988463
Position 2118: 0.0001720958832439786
Position 1297: 0.000167905044409612
Position 1428: 0.00015269984967042338
Position 1386: 0.0001519901582847197
Position 2990: 0.00014706480936467863
Position 972: 0.00014695882179315353
Position 692: 0.0001400599216686355
Position 851: 0.00013640352475615384
Position 3063: 0.00013184666619251594
Position 3057: 0.00013149606649209594
Position 931: 0.00012672226077994894
Position 2393: 0.00011693678829069335
Position 2615: 0.00011649467958837377
Position 999: 9.504693635412272e-05
Position 1318: 9.178489506977436e-05
Position 1962: 8.540636351150227e-05
Position 1931: 7.784064930712933e-05
Position 1589: 7.555078090999995e-05
Position 1606: 7.132489359904518e-05
Position 1559: 6.97623575078304e-05
Position 325: 6.008881145574872e-05
Position 787: 5.933486926983312e-05
Position 472: 5.8813110256906226e-05
Position 2857: 5.697224308242377e-05
Position 447: 5.682603620768333e-05
Position 1055: 5.41635028296683e-05
Position 714: 5.323587576244718e-05
Position 2685: 5.021683862287291e-05
Position 554: 4.488892260807283e-05
Position 2032: 3.798488630145906e-05
Position 2233: 3.7403416687567725e-05
Position 2093: 3.312531196005141e-05
Position 1312: 3.0417786550403975e-05
Position 3171: 3.0407856727100563e-05
Position 1651: 2.636135309232718e-05
Position 1469: 2.4875105692753186e-05
Position 719: 1.8149576048394866e-05
Position 890: 1.742309160383395e-05
Position 673: 1.733500743526245e-05
Position 249: 1.284411570920328e-05
Position 254: 1.2391086578233829e-05
Position 121: 7.68269770125289e-06
Position 328: 7.516649765444332e-06
Position 340: 5.839919070804114e-06
Position 2360: 3.6106029187369487e-06
Position 544: 2.7596261483851516e-06
Position 532: 1.3674239696598656e-06
Position 695: 4.676018446220027e-07
Position 337: 4.6441510028634217e-07
Position 749: 2.2662275908141453e-07
Position 274: 2.253681014520928e-07
Position 260: 1.8617388123238653e-07
Position 258: 1.8355917829010875e-07
Position 752: 1.1266225454528645e-07
Position 552: 5.180270655791643e-08
Position 560: 3.963901780034115e-08
Position 280: 3.407887439993379e-08
Position 269: 3.045007714512176e-08
Position 296: 2.9025357877884595e-08
Position 547: 1.5738247360350505e-08
Position 570: 8.78849207035229e-09
Position 1433: 8.024204910101934e-09
Position 278: 6.260660804855677e-09
Position 289: 1.5030153069990008e-09
Position 729: 1.0418991111752488e-09
